    T[sec]  F7  F3 Fz   F4  F8  T3  C3  Cz  C4  T4  T5  P3  P4  T6  O1  O2
9.54667 18.96 -13.09 -7.109 -15.01 -9.028 -1.016 -1.016 -4.063 -3.047 -13.09 1.918 -1.016 -18.06 -12.07 -13.09 -15.01
9.55333 29.9 0.9028 -2.031 -5.078 0.9028 9.931 3.95 -1.016 -11.06 -13.09 15.91 -3.047 -9.028 -11.06 -3.047 -15.01
9.56 44.91 0 0 -9.028 5.981 21.89 9.931 0.9028 -2.031 -16.02 33.97 7.899 -4.063 -16.02 12.98 -9.028
9.56667 28.89 -5.078 -7.109 -15.01 0.9028 11.96 5.981 -2.031 -2.031 -17.04 31.94 7.899 -14.11 -38.03 12.98 -29
9.57333 29.9 -5.078 -1.016 -13.09 0 13.99 9.931 1.918 -7.109 -15.01 43.9 15.91 -11.06 -37.01 24.94 -11.06
9.58 15.91 -9.028 -13.09 -5.078 0.9028 0.9028 -2.031 -7.109 -10.04 -8.012 34.98 5.981 -11.06 -33.06 20.99 -13.09
9.58667 1.918 -27.08 -25.05 -21.1 -1.016 1.918 -19.07 -27.08 -12.07 -20.09 32.95 -5.078 -21.1 -25.05 0.9028 -15.01
9.59333 1.918 -35.1 -43.11 -39.05 -1.016 -17.04 -35.1 -32.05 -26.07 -19.07 11.96 -9.028 -34.08 -28.1 -13.09 -27.08
9.6 2.934 -33.06 -35.1 -41.08 0 -5.078 -27.08 -20.09 -40.06 -19.07 3.95 -11.06 -40.06 -16.02 -33.06 -35.1
9.60667 15.91 -17.04 -17.04 -27.08 10.95 2.934 -7.109 -2.031 -28.1 -6.094 14.9 7.899 -17.04 3.95 -9.028 -9.028
9.61333 11.96 -13.09 -13.09 -23.02 -1.016 1.918 0 3.95 -13.09 -5.078 19.97 13.99 -5.078 19.97 2.934 0
9.62 15.91 -1.016 -7.109 -19.07 1.918 3.95 9.931 11.96 -3.047 -2.031 19.97 21.89 5.981 23.92 22.91 13.99
9.62667 5.981 -1.016 -8.012 -22.01 -5.078 0 6.997 0 -4.063 1.918 11.96 10.95 -1.016 17.94 12.98 1.918
9.63333 6.997 -12.07 -11.06 -26.07 -3.047 1.918 0 -4.063 -9.028 -1.016 0 0 -6.094 20.99 2.934 -1.016
9.64 0.9028 -23.02 -27.08 -38.03 -20.09 -11.06 -22.01 -13.09 -15.01 -6.094 1.918 -11.06 -14.11 20.99 -1.016 -2.031
9.64667 -3.047 -19.07 -30.02 -42.09 -19.07 -21.1 -25.05 -19.07 -28.1 -12.07 -2.031 -16.02 -15.01 27.99 -9.028 1.918
9.65333 -11.06 -13.09 -22.01 -36.11 -1.016 -25.05 -25.05 -17.04 -32.05 -18.06 -5.078 -24.04 -23.02 9.931 -23.02 -7.109
9.66 -5.078 -15.01 -13.09 -25.05 1.918 -21.1 -20.09 -18.06 -33.06 -15.01 -15.01 -25.05 -33.06 1.918 -41.08 -15.01
9.66667 0 -3.047 0 -18.06 6.997 -13.09 -20.09 -7.109 -25.05 -7.109 -15.01 -17.04 -28.1 -6.094 -47.06 -26.07
9.67333 6.997 -1.016 4.965 -8.012 17.94 -11.06 -1.016 3.95 -6.094 3.95 -3.047 -5.078 -15.01 -2.031 -33.06 -16.02
9.68 10.95 -12.07 3.95 -5.078 30.92 -5.078 0 5.981 0.9028 1.918 -5.078 -11.06 -8.012 -17.04 -21.1 -19.07
9.68667 8.915 -45.03 1.918 1.918 15.91 -5.078 -5.078 1.918 1.918 4.965 -9.028 -7.109 0.9028 -24.04 -17.04 -16.02
9.69333 27.99 -31.03 9.931 4.965 28.89 11.96 1.918 9.931 0.9028 23.92 0 15.91 8.915 -17.04 -9.028 -11.06
9.7 38.93 0.9028 20.99 14.9 40.96 27.99 24.94 39.95 21.89 30.92 22.91 41.98 27.99 0.9028 6.997 1.918
9.70667 20.99 11.96 11.96 7.899 32.95 23.92 15.91 20.99 31.94 30.92 13.99 29.9 15.91 0 2.934 -4.063
9.71333 10.95 20.99 3.95 1.918 23.92 7.899 3.95 18.96 19.97 31.94 3.95 14.9 12.98 1.918 2.934 1.918
9.72 5.981 9.931 0 3.95 33.97 4.965 -1.016 13.99 10.95 36 6.997 -1.016 11.96 21.89 -1.016 5.981
9.72667 -4.063 -14.11 2.934 0.9028 45.93 9.931 3.95 13.99 12.98 43.9 17.94 0.9028 18.96 38.93 12.98 15.91
9.73333 -26.07 -49.09 -17.04 -2.031 24.94 -10.04 -7.109 -3.047 16.93 12.98 20.99 -3.047 -2.031 22.91 6.997 0.9028
9.74 -34.08 -45.03 -34.08 -23.02 0.9028 -24.04 -22.01 -30.02 -4.063 -2.031 1.918 -10.04 -15.01 0 -1.016 -14.11
9.74667 -8.012 -23.02 -37.01 -24.04 2.934 -28.1 -31.03 -27.08 -24.04 -24.04 0 -25.05 -33.06 -22.01 -7.109 -32.05
9.75333 -12.07 -20.09 -30.02 -22.01 13.99 -13.09 -32.05 -21.1 -36.11 -11.06 -7.109 -28.1 -38.03 -22.01 -15.01 -41.08
9.76 -33.06 -19.07 -27.08 -13.09 11.96 -20.09 -26.07 -11.06 -24.04 -15.01 -16.02 -28.1 -42.09 -35.1 -27.08 -49.09
9.76667 -52.02 -24.04 -29 -15.01 -8.012 -31.03 -29 -22.01 -23.02 -17.04 -33.06 -36.11 -50.1 -47.06 -47.06 -63.08
9.77333 -46.04 -11.06 -23.02 -15.01 -8.012 -29 -25.05 -16.02 -21.1 -14.11 -17.04 -33.06 -40.06 -50.1 -41.08 -56.09
9.78 -28.1 -19.07 -32.05 -20.09 -8.012 -17.04 -32.05 -21.1 -23.02 -22.01 -1.016 -31.03 -39.05 -53.04 -35.1 -58
9.78667 -17.04 -7.109 -27.08 -18.06 -4.063 1.918 -26.07 -23.02 -26.07 0.9028 13.99 -13.09 -18.06 -37.01 -19.07 -33.06
9.79333 6.997 -3.047 -15.01 -16.02 3.95 15.91 -11.06 -10.04 -16.02 2.934 1.918 1.918 -7.109 -32.05 -21.1 -30.02
9.8 16.93 8.915 -2.031 -2.031 22.91 17.94 12.98 11.96 -1.016 31.94 9.931 17.94 0.9028 -15.01 -7.109 -9.028
9.80667 12.98 12.98 8.915 12.98 36 15.91 19.97 27.99 14.9 25.96 11.96 29.9 11.96 -6.094 4.965 4.965
9.81333 17.94 17.94 9.931 18.96 32.95 21.89 30.92 39.95 17.94 13.99 17.94 33.97 10.95 -12.07 16.93 6.997
9.82 23.92 17.94 17.94 17.94 28.89 21.89 38.93 43 17.94 5.981 13.99 41.98 17.94 -5.078 30.92 15.91
9.82667 13.99 7.899 16.93 10.95 19.97 13.99 34.98 31.94 20.99 12.98 21.89 43 15.91 -3.047 32.95 11.96
9.83333 0 7.899 10.95 12.98 27.99 -2.031 21.89 19.97 20.99 28.89 31.94 36.9 29.9 13.99 44.91 31.94
9.84 -11.06 -9.028 0 0.9028 8.915 -1.016 0 1.918 13.99 16.93 29.9 17.94 12.98 12.98 28.89 20.99
9.84667 -16.02 -16.02 -7.109 0 -7.109 -15.01 -14.11 -8.012 0 -1.016 13.99 -3.047 -8.012 -1.016 0.9028 1.918
9.85333 -17.04 -19.07 -8.012 -8.012 -19.07 -15.01 -21.1 -9.028 -14.11 0 3.95 -4.063 -19.07 -3.047 -9.028 -13.09
9.86 -21.1 -17.04 -15.01 -11.06 -13.09 -25.05 -15.01 -9.028 -9.028 -2.031 -3.047 -15.01 -23.02 -9.028 -21.1 -25.05
9.86667 -35.1 -31.03 -23.02 -17.04 -31.03 -37.01 -33.06 -27.08 -11.06 -5.078 -19.07 -25.05 -25.05 -21.1 -39.05 -31.03
9.87333 -45.03 -41.08 -29 -16.02 -34.08 -48.07 -47.06 -35.1 -23.02 -18.06 -42.09 -50.1 -42.09 -45.03 -63.08 -59.02
9.88 -48.07 -43.11 -28.1 -14.11 -43.11 -57.1 -51.01 -40.06 -34.08 -27.08 -54.05 -54.05 -49.09 -56.09 -77.08 -67.03
9.88667 -37.01 -32.05 -20.09 -18.06 -21.1 -41.08 -46.04 -29 -44.01 -7.109 -39.05 -49.09 -49.09 -48.07 -77.08 -67.03
9.89333 -33.06 -19.07 -19.07 -10.04 -18.06 -34.08 -33.06 -23.02 -25.05 -4.063 -40.06 -40.06 -32.05 -39.05 -75.04 -59.02
9.9 -25.05 -9.028 -3.047 0.9028 -2.031 -20.09 -23.02 -11.06 -19.07 0.9028 -28.1 -32.05 -20.09 -31.03 -71.09 -57.1
9.90667 -25.05 -1.016 0 13.99 -10.04 -13.09 -4.063 -2.031 -3.047 -1.016 -35.1 -19.07 -13.09 -33.06 -65 -57.1
9.91333 -23.02 0.9028 8.915 18.96 -10.04 -3.047 -1.016 0.9028 -2.031 -1.016 -23.02 -5.078 -19.07 -42.09 -51.01 -61.05
9.92 -26.07 11.96 8.915 16.93 0.9028 0 8.915 3.95 0 0.9028 -22.01 0 -8.012 -34.08 -35.1 -53.04
9.92667 -34.08 4.965 1.918 15.91 -2.031 -7.109 2.934 -3.047 0.9028 1.918 -23.02 -1.016 -12.07 -21.1 -21.1 -37.01
9.93333 -25.05 6.997 6.997 12.98 7.899 -9.028 4.965 6.997 0 15.91 -9.028 0 1.918 0 -15.01 -21.1
9.94 -27.08 0 0.9028 4.965 0.9028 -19.07 -1.016 0.9028 0 5.981 -26.07 -2.031 -6.094 -8.012 -17.04 -22.01
9.94667 -39.05 -6.094 -1.016 -2.031 -1.016 -27.08 -10.04 -2.031 -3.047 2.934 -27.08 -11.06 -11.06 -9.028 -29 -28.1
9.95333 -60.04 -21.1 -26.07 -6.094 -4.063 -37.01 -16.02 -9.028 -6.094 -1.016 -38.03 -26.07 -16.02 -7.109 -41.08 -30.02
9.96 -82.04 -39.05 -46.04 -19.07 -11.06 -48.07 -29 -33.06 -13.09 -10.04 -37.01 -38.03 -19.07 -11.06 -47.06 -30.02
9.96667 -90.05 -49.09 -52.02 -26.07 -15.01 -60.04 -51.01 -51.01 -36.11 -1.016 -46.04 -55.07 -25.05 -8.012 -73.01 -34.08
9.97333 -82.04 -51.01 -42.09 -25.05 -9.028 -57.1 -63.08 -50.1 -38.03 -7.109 -50.1 -65 -36.11 -11.06 -81.02 -47.06
9.98 -66.02 -35.1 -26.07 -8.012 0.9028 -50.1 -47.06 -23.02 -32.05 0.9028 -43.11 -52.02 -33.06 -10.04 -71.09 -40.06
9.98667 -56.09 -24.04 -23.02 -10.04 0 -42.09 -34.08 -17.04 -21.1 -17.04 -35.1 -44.01 -40.06 -35.1 -63.08 -43.11
9.99333 -52.02 -29 -22.01 -16.02 -19.07 -48.07 -35.1 -28.1 -18.06 -29 -43.11 -42.09 -41.08 -50.1 -63.08 -48.07
10 -44.01 -25.05 -16.02 -11.06 -11.06 -41.08 -41.08 -12.07 -20.09 -9.028 -32.05 -31.03 -32.05 -29 -51.01 -39.05
10.0067 -44.01 -17.04 -12.07 -4.063 -7.109 -28.1 -37.01 -5.078 -4.063 1.918 -28.1 -13.09 -11.06 -16.02 -37.01 -24.04
10.0133 -24.04 0.9028 4.965 9.931 11.96 -6.094 -7.109 21.89 -1.016 16.93 -7.109 8.915 0 0 -15.01 -2.031
10.02 -10.04 3.95 8.915 10.95 8.915 -2.031 4.965 21.89 6.997 7.899 -14.11 18.96 2.934 -9.028 -11.06 -2.031
10.0267 -1.016 16.93 23.92 23.92 18.96 9.931 24.94 32.95 7.899 12.98 -1.016 37.92 13.99 7.899 4.965 12.98
10.0333 0.9028 24.94 27.99 24.94 31.94 13.99 23.92 34.98 17.94 27.99 0.9028 36.9 22.91 24.94 10.95 22.91
10.04 -17.04 32.95 32.95 30.92 21.89 15.91 30.92 32.95 24.94 17.94 17.94 37.92 34.98 34.98 26.97 36
10.0467 -16.02 28.89 33.97 27.99 12.98 13.99 26.97 41.98 23.92 34.98 36 39.95 40.96 51.91 34.98 51.91
10.0533 -32.05 25.96 22.91 19.97 17.94 7.899 24.94 37.92 32.95 22.91 40.96 43 43 52.93 46.94 59.92
10.06 -27.08 20.99 12.98 14.9 30.92 -3.047 17.94 23.92 22.91 17.94 7.899 27.99 25.96 50.89 26.97 51.91
10.0667 -49.09 -2.031 -1.016 0 12.98 -35.1 -4.063 -6.094 3.95 -7.109 -27.08 -11.06 -1.016 17.94 -15.01 13.99
10.0733 -47.06 -1.016 -3.047 2.934 4.965 -50.1 -11.06 -13.09 -15.01 -8.012 -44.01 -34.08 -12.07 13.99 -35.1 0
10.08 -57.1 -17.04 -13.09 1.918 2.934 -54.05 -33.06 -17.04 -17.04 -6.094 -48.07 -48.07 -18.06 7.899 -53.04 -11.06
10.0867 -67.03 -20.09 -14.11 0 13.99 -41.08 -38.03 -25.05 -18.06 -3.047 -41.08 -37.01 -13.09 16.93 -49.09 -5.078
10.0933 -68.05 -21.1 -10.04 0 5.981 -43.11 -33.06 -18.06 -12.07 0.9028 -40.06 -26.07 -1.016 14.9 -39.05 0
10.1 -69.06 -13.09 -5.078 2.934 10.95 -40.06 -25.05 -1.016 -5.078 6.997 -18.06 -20.09 2.934 17.94 -19.07 5.981
10.1067 -61.05 -9.028 3.95 5.981 5.981 -31.03 -19.07 -2.031 0 1.918 -1.016 -11.06 1.918 9.931 -9.028 7.899
10.1133 -55.07 -17.04 -1.016 1.918 23.92 -21.1 -23.02 -3.047 0 1.918 3.95 -9.028 -2.031 3.95 -1.016 1.918
10.12 -48.07 -19.07 -11.06 -1.016 18.96 -22.01 -23.02 -14.11 1.918 4.965 10.95 -3.047 0 17.94 14.9 17.94
10.1267 -57.1 -35.1 -26.07 -10.04 15.91 -32.05 -28.1 -26.07 -8.012 1.918 1.918 -8.012 -3.047 20.99 16.93 11.96
10.1333 -55.07 -41.08 -24.04 -6.094 19.97 -24.04 -42.09 -24.04 -14.11 7.899 7.899 -12.07 -1.016 43 14.9 23.92
10.14 -54.05 -31.03 -9.028 7.899 34.98 -30.02 -35.1 -4.063 -1.016 12.98 0 -5.078 13.99 39.95 24.94 37.92
10.1467 -50.1 -19.07 -3.047 17.94 38.93 -28.1 -35.1 0.9028 12.98 18.96 -4.063 -1.016 17.94 47.96 26.97 45.93
10.1533 -47.06 -9.028 -1.016 15.91 29.9 -35.1 -21.1 -2.031 15.91 1.918 -15.01 -9.028 5.981 15.91 8.915 19.97
10.16 -21.1 1.918 1.918 10.95 23.92 -16.02 -14.11 0 0.9028 0 -3.047 -2.031 -9.028 8.915 2.934 -3.047
10.1667 -8.012 5.981 0 10.95 27.99 -13.09 -10.04 -4.063 -2.031 0 0.9028 -2.031 -5.078 1.918 -1.016 -3.047
10.1733 -3.047 13.99 1.918 17.94 25.96 -15.01 -3.047 -2.031 7.899 -2.031 -21.1 -1.016 0.9028 0.9028 -3.047 -5.078
10.18 -7.109 16.93 12.98 22.91 37.92 -18.06 -8.012 7.899 8.915 -2.031 -31.03 -4.063 3.95 -1.016 -25.05 -3.047
10.1867 -1.016 20.99 30.92 45.93 39.95 -3.047 0.9028 30.92 21.89 8.915 -31.03 2.934 20.99 2.934 -19.07 3.95
10.1933 2.934 37.92 46.94 61.95 64.89 10.95 20.99 60.94 39.95 26.97 -1.016 29.9 44.91 22.91 -1.016 26.97
10.2 -1.016 36 36.9 62.97 59.92 13.99 36.9 57.89 65.9 26.97 5.981 33.97 50.89 25.96 16.93 43
10.2067 -17.04 14.9 16.93 37.92 44.91 0.9028 21.89 30.92 53.94 15.91 10.95 16.93 36.9 38.93 22.91 43.9
10.2133 -27.08 -1.016 6.997 20.99 34.98 -11.06 1.918 9.931 25.96 20.99 8.915 1.918 36 59.92 30.92 61.95
10.22 -44.01 -7.109 -9.028 -1.016 22.91 -22.01 -24.04 -12.07 12.98 3.95 4.965 -11.06 18.96 49.99 34.98 54.96
10.2267 -64.1 -18.06 -21.1 -12.07 15.91 -34.08 -42.09 -31.03 -6.094 -2.031 -1.016 -23.02 0 37.92 22.91 41.98
10.2333 -74.03 -37.01 -34.08 -21.1 3.95 -42.09 -50.1 -44.01 -15.01 -11.06 -1.016 -38.03 -18.06 12.98 8.915 11.96
10.24 -76.06 -46.04 -35.1 -16.02 7.899 -52.02 -48.07 -43.11 -22.01 -11.06 -19.07 -39.05 -27.08 1.918 -1.016 0.9028
10.2467 -80.01 -55.07 -37.01 -22.01 0.9028 -44.01 -60.04 -48.07 -28.1 -23.02 -22.01 -45.03 -32.05 -1.016 -7.109 -6.094
10.2533 -85.09 -52.02 -36.11 -24.04 6.997 -61.05 -64.1 -51.01 -35.1 -38.03 -54.05 -57.1 -45.03 -19.07 -31.03 -29
10.26 -77.08 -38.03 -20.09 -11.06 16.93 -69.06 -55.07 -30.02 -47.06 -25.05 -50.1 -56.09 -38.03 -20.09 -41.08 -21.1
10.2667 -73.01 -35.1 -24.04 -8.012 17.94 -70.08 -54.05 -37.01 -33.06 -32.05 -71.09 -63.08 -48.07 -43.11 -57.1 -42.09
10.2733 -60.04 -27.08 -20.09 1.918 24.94 -62.07 -52.02 -42.09 -33.06 -18.06 -68.05 -67.03 -46.04 -48.07 -63.08 -44.01
10.28 -49.09 -24.04 -16.02 0 21.89 -51.01 -54.05 -34.08 -17.04 -22.01 -65 -66.02 -42.09 -54.05 -63.08 -43.11
10.2867 -31.03 -8.012 -2.031 10.95 30.92 -42.09 -42.09 -17.04 -16.02 -7.109 -61.05 -46.04 -25.05 -50.1 -59.02 -37.01
10.2933 -19.07 -1.016 1.918 15.91 41.98 -23.02 -15.01 0 0.9028 -2.031 -41.08 -17.04 -5.078 -35.1 -33.06 -19.07
10.3 -12.07 5.981 0 22.91 49.99 -13.09 0 2.934 5.981 0 -39.05 -6.094 -5.078 -39.05 -23.02 -23.02
10.3067 -9.028 16.93 10.95 36.9 47.96 -14.11 8.915 16.93 4.965 11.96 -11.06 8.915 3.95 -12.07 -3.047 7.899
10.3133 -9.028 15.91 7.899 33.97 51.91 -15.01 0.9028 11.96 1.918 13.99 0.9028 9.931 7.899 3.95 8.915 33.97
10.32 -14.11 0 -2.031 27.99 50.89 -22.01 -17.04 1.918 4.965 18.96 10.95 -3.047 9.931 23.92 20.99 43.9
10.3267 -26.07 -17.04 -19.07 7.899 22.91 -32.05 -43.11 -32.05 -1.016 0 6.997 -33.06 -5.078 19.97 18.96 31.94
10.3333 -35.1 -33.06 -40.06 -10.04 -1.016 -38.03 -48.07 -54.05 -16.02 -7.109 0 -48.07 -23.02 14.9 6.997 11.96
10.34 -39.05 -45.03 -48.07 -30.02 -5.078 -28.1 -42.09 -48.07 -36.11 -5.078 1.918 -34.08 -19.07 24.94 0.9028 11.96
10.3467 -46.04 -43.11 -41.08 -33.06 4.965 -26.07 -43.11 -44.01 -40.06 -4.063 -14.11 -39.05 -21.1 5.981 -11.06 -5.078
10.3533 -41.08 -19.07 -13.09 -1.016 17.94 -19.07 -25.05 -19.07 -27.08 -3.047 -15.01 -29 -9.028 -2.031 -9.028 -9.028
10.36 -29 0 3.95 9.931 27.99 -23.02 -5.078 -1.016 -7.109 -1.016 -21.1 -23.02 -13.09 -13.09 -11.06 -17.04
10.3667 -13.09 13.99 11.96 20.99 31.94 -13.09 5.981 5.981 -2.031 6.997 -15.01 0 -3.047 -9.028 -3.047 -9.028
10.3733 -20.09 6.997 8.915 16.93 36 -27.08 3.95 9.931 -1.016 5.981 -27.08 -4.063 -7.109 -16.02 -7.109 -16.02
10.38 -19.07 6.997 12.98 28.89 36.9 -19.07 0.9028 27.99 3.95 12.98 -17.04 0 6.997 -18.06 -1.016 -4.063
10.3867 -19.07 -1.016 17.94 30.92 37.92 -21.1 -7.109 27.99 18.96 16.93 -19.07 -6.094 17.94 -21.1 2.934 -3.047
10.3933 -1.016 0.9028 27.99 36.9 61.95 -5.078 0.9028 29.9 28.89 36.9 -13.09 0 36 -7.109 8.915 7.899
10.4 -5.078 -1.016 19.97 41.98 54.96 -1.016 1.918 20.99 36 36 -15.01 -2.031 29.9 -13.09 4.965 1.918
10.4067 -11.06 -2.031 16.93 38.93 43 3.95 0 12.98 29.9 27.99 0.9028 6.997 18.96 -6.094 6.997 0.9028
10.4133 -24.04 -9.028 0 23.92 25.96 0 -3.047 -2.031 22.91 21.89 1.918 1.918 5.981 -10.04 6.997 0
10.42 -36.11 -26.07 -21.1 -1.016 22.91 -19.07 -20.09 -36.11 0 7.899 -3.047 -25.05 -8.012 0.9028 2.934 -9.028
10.4267 -69.06 -45.03 -61.05 -34.08 1.918 -63.08 -56.09 -90.05 -31.03 -12.07 -39.05 -73.01 -50.1 -4.063 -27.08 -22.01
10.4333 -113.1 -79.11 -93.1 -59.02 -19.07 -98.06 -100.1 -128.1 -78.09 -33.06 -69.06 -129.1 -92.08 -10.04 -71.09 -57.1
10.44 -139 -104 -111 -70.08 -22.01 -108.1 -134.1 -140 -101.1 -30.02 -78.09 -152 -110 -16.02 -99.08 -74.03
10.4467 -140 -114.1 -109 -60.04 -7.109 -103 -143.1 -127.1 -102 -24.04 -79.11 -157.1 -103 -24.04 -97.05 -79.11
10.4533 -114.1 -91.07 -81.02 -51.01 10.95 -76.06 -126.1 -91.07 -87.01 -21.1 -73.01 -131 -85.09 -17.04 -89.04 -70.08
10.46 -80.01 -58 -57.1 -31.03 7.899 -50.1 -86.1 -57.1 -59.02 -17.04 -64.1 -94 -57.1 -20.09 -71.09 -54.05
10.4667 -54.05 -24.04 -27.08 -8.012 7.899 -27.08 -42.09 -21.1 -33.06 0 -37.01 -41.08 -21.1 -8.012 -49.09 -32.05
10.4733 2.934 2.934 2.934 2.934 2.934 2.934 2.934 2.934 2.934 2.934 2.934 2.934 2.934 2.934 2.934 2.934
10.48 -33.06 -15.01 -25.05 7.899 10.95 -33.06 -20.09 -22.01 -1.016 5.981 -11.06 -47.06 -21.1 3.95 -19.07 -1.016
10.4867 -51.01 -31.03 -37.01 -6.094 -3.047 -49.09 -53.04 -45.03 -24.04 -4.063 -29 -82.04 -51.01 -19.07 -57.1 -41.08
10.4933 -75.04 -53.04 -53.04 -16.02 -19.07 -61.05 -73.01 -51.01 -42.09 -8.012 -31.03 -97.05 -65 -23.02 -73.01 -53.04
10.5 -89.04 -64.1 -58 -20.09 -20.09 -65 -68.05 -49.09 -39.05 -6.094 -31.03 -92.08 -58 -16.02 -63.08 -42.09
10.5067 -90.05 -68.05 -56.09 -22.01 -11.06 -55.07 -61.05 -47.06 -34.08 0.9028 -35.1 -78.09 -47.06 -16.02 -59.02 -38.03
10.5133 -73.01 -57.1 -51.01 -14.11 -3.047 -53.04 -53.04 -43.11 -24.04 2.934 -47.06 -75.04 -31.03 -21.1 -73.01 -43.11
10.52 -49.09 -39.05 -41.08 -15.01 1.918 -41.08 -45.03 -35.1 -25.05 1.918 -65 -73.01 -31.03 -35.1 -101.1 -59.02
10.5267 -31.03 -29 -33.06 -13.09 -1.016 -31.03 -29 -21.1 -21.1 -5.078 -69.06 -57.1 -27.08 -39.05 -95.02 -55.07
10.5333 -17.04 -9.028 -19.07 -4.063 14.9 -6.094 -13.09 0 -17.04 4.965 -44.01 -26.07 -5.078 -27.08 -67.03 -31.03
10.54 -15.01 -8.012 -2.031 2.934 19.97 3.95 0.9028 20.99 4.965 23.92 -15.01 -1.016 15.91 -14.11 -25.05 -1.016
10.5467 -8.012 -1.016 8.915 22.91 36 16.93 10.95 28.89 22.91 43.9 15.91 17.94 52.93 20.99 10.95 31.94
10.5533 -9.028 3.95 5.981 30.92 32.95 22.91 19.97 23.92 45.93 46.94 18.96 24.94 69.97 37.92 50.89 55.97
10.56 -15.01 0.9028 -3.047 16.93 22.91 24.94 7.899 1.918 41.98 46.94 22.91 14.9 61.95 51.91 52.93 51.91
10.5667 -24.04 -9.028 -17.04 0 6.997 11.96 -2.031 -14.11 13.99 33.97 11.96 0 33.97 47.96 32.95 33.97
10.5733 -21.1 -20.09 -16.02 -6.094 0.9028 0 -2.031 -13.09 -4.063 25.96 11.96 0 28.89 40.96 24.94 29.9
10.58 -6.094 -5.078 -4.063 0 7.899 -3.047 7.899 1.918 -10.04 8.915 9.931 13.99 37.92 43 36.9 37.92
10.5867 -12.07 -10.04 -7.109 -7.109 0 -3.047 6.997 3.95 0.9028 -4.063 -3.047 -2.031 22.91 9.931 30.92 25.96
10.5933 1.918 -10.04 -2.031 -2.031 -5.078 0.9028 9.931 9.931 1.918 -3.047 7.899 -1.016 4.965 -1.016 26.97 3.95
10.6 -3.047 -13.09 -10.04 -5.078 -3.047 1.918 8.915 0 1.918 -19.07 13.99 0 -20.09 -23.02 24.94 -13.09
10.6067 -10.04 -21.1 -16.02 -11.06 -8.012 3.95 2.934 -17.04 -2.031 -38.03 9.931 -2.031 -39.05 -27.08 22.91 -31.03
10.6133 -22.01 -25.05 -27.08 -19.07 -14.11 -6.094 -4.063 -28.1 -14.11 -51.01 -1.016 -11.06 -48.07 -38.03 12.98 -49.09
10.62 -29 -46.04 -39.05 -29 -21.1 -17.04 -20.09 -33.06 -33.06 -44.01 -5.078 -23.02 -43.11 -47.06 -1.016 -63.08
10.6267 -26.07 -52.02 -40.06 -29 -27.08 -24.04 -24.04 -28.1 -29 -33.06 -1.016 -26.07 -30.02 -36.11 -9.028 -50.1
10.6333 -29 -51.01 -40.06 -24.04 -13.09 -15.01 -24.04 -23.02 -15.01 -33.06 -5.078 -16.02 -22.01 -39.05 -9.028 -45.03
10.64 -2.031 -30.02 -19.07 -10.04 0 3.95 -1.016 4.965 1.918 -17.04 4.965 11.96 2.934 -17.04 6.997 -18.06
10.6467 6.997 -18.06 -13.09 -2.031 -1.016 5.981 5.981 1.918 11.96 -19.07 0 16.93 7.899 -25.05 2.934 -15.01
10.6533 13.99 -6.094 -7.109 0.9028 8.915 13.99 13.99 8.915 13.99 -9.028 1.918 29.9 16.93 -2.031 22.91 14.9
10.66 2.934 -7.109 -12.07 0.9028 1.918 7.899 6.997 -3.047 13.99 -11.06 -9.028 18.96 2.934 0.9028 16.93 13.99
10.6667 1.918 -14.11 -16.02 0.9028 0.9028 4.965 -2.031 -8.012 3.95 1.918 1.918 22.91 4.965 14.9 30.92 28.89
10.6733 -15.01 -34.08 -37.01 -25.05 -15.01 -6.094 -22.01 -19.07 -2.031 -10.04 -1.016 1.918 -1.016 -9.028 8.915 1.918
10.68 -30.02 -49.09 -47.06 -37.01 -12.07 -28.1 -36.11 -30.02 -12.07 -19.07 -22.01 -25.05 -10.04 -18.06 -1.016 -11.06
10.6867 -32.05 -49.09 -42.09 -39.05 -16.02 -29 -46.04 -25.05 -26.07 -20.09 -23.02 -35.1 -21.1 -23.02 -13.09 -23.02
10.6933 -45.03 -49.09 -36.11 -37.01 -31.03 -39.05 -50.1 -38.03 -25.05 -23.02 -13.09 -38.03 -32.05 -27.08 -17.04 -33.06
10.7 -58 -55.07 -52.02 -52.02 -45.03 -42.09 -59.02 -49.09 -38.03 -49.09 -11.06 -36.11 -46.04 -34.08 -7.109 -33.06
10.7067 -68.05 -74.03 -73.01 -69.06 -56.09 -45.03 -66.02 -73.01 -51.01 -76.06 -27.08 -53.04 -70.08 -55.07 -19.07 -59.02
10.7133 -46.04 -65 -68.05 -68.05 -43.11 -25.05 -59.02 -63.08 -68.05 -66.02 -19.07 -35.1 -63.08 -40.06 -17.04 -55.07
10.72 -27.08 -42.09 -50.1 -54.05 -44.01 -9.028 -38.03 -35.1 -50.1 -39.05 1.918 -17.04 -42.09 -22.01 -1.016 -41.08
10.7267 -20.09 -21.1 -31.03 -41.08 -40.06 -7.109 -22.01 -28.1 -29 -29 11.96 -1.016 -31.03 -13.09 8.915 -19.07
10.7333 -13.09 -13.09 -29 -28.1 -26.07 0 -11.06 -21.1 -15.01 -34.08 24.94 -1.016 -15.01 -13.09 30.92 -5.078
10.74 -9.028 -25.05 -37.01 -36.11 -38.03 2.934 -9.028 -25.05 -17.04 -34.08 18.96 0.9028 -21.1 -19.07 28.89 -9.028
