    T[sec]  F7  F3  F4  F8  T3  C3  C4  T4  T5  P3  P4  T6  O1  O2
24.0234 -220.4 -77.6 255.6 -97.26 -288.7 -253.5 -23.8 -212.1 -21.73 -51.73 -597 -23.8 -198.7 -201.8
24.0313 -114.9 62.08 120 -260.7 -20.69 49.66 -25.87 -7.243 70.36 -36.21 -357 -123.1 -183.1 -301.1
24.0391 -425.3 -13.45 -102.4 -47.6 -3.104 -57.94 -72.43 -247.3 -97.26 -54.84 -455.3 -128.3 -506 -467.7
24.0469 -547.3 -95.19 -203.8 -63.12 -98.3 -131.4 -217.3 -123.1 -136.6 10.35 -583.6 -62.08 -448 -585.6
24.0547 -381.8 -181.1 -16.55 -77.6 -235.9 -142.8 -71.39 7.243 -61.05 -93.12 -561.8 -99.33 -197.6 -706.7
24.0625 -107.6 -99.33 135.5 -38.28 -149 50.7 115.9 90.02 -108.6 -90.02 -517.3 -84.84 -190.4 -539.1
24.0703 -24.83 42.42 119 -150 282.5 16.55 293.9 121.1 -194.5 -220.4 -179 159.3 -338.3 -290.7
24.0781 64.15 6.208 -103.5 88.98 430.4 -23.8 160.4 127.3 208 -313.5 350.8 65.19 -405.6 127.3
24.0859 115.9 -123.1 -352.8 -53.8 314.5 -8.277 113.8 269 245.2 53.8 509.1 140.7 -54.84 338.3
24.0938 -24.83 66.22 -189.3 -248.3 387 28.97 -45.53 52.77 238 722.2 444.9 88.98 127.3 315.6
24.1016 -128.3 -105.5 -46.56 -292.8 64.15 -233.8 -31.04 -255.6 179 591.8 -150 -268 548.4 162.4
24.1094 -213.1 74.5 95.19 -124.2 -63.12 -32.08 -49.66 -453.2 116.9 328 -51.73 -62.08 150 -115.9
24.1172 -161.4 224.5 274.2 13.45 -178 102.4 246.3 -81.74 -182.1 160.4 -115.9 -239 139.7 -13.45
24.125 -146.9 230.7 251.4 88.98 -219.4 112.8 131.4 31.04 -97.26 -131.4 -24.83 -26.9 254.5 140.7
24.1328 -280.4 -3.104 110.7 -126.2 -120 76.57 -150 -93.12 -285.6 -238 -18.62 -15.52 5.173 -25.87
24.1406 -341.4 -231.8 -60.01 75.53 -270.1 -112.8 -86.91 21.73 -129.3 -470.8 -307.3 -55.87 -93.12 -114.9
24.1484 -175.9 -105.5 -173.8 302.1 -246.3 10.35 199.7 199.7 -149 -388 -253.5 30.01 -148 -42.42
24.1563 -306.3 -213.1 -198.7 236.9 -133.5 -201.8 72.43 292.8 -183.1 -264.9 196.6 138.6 -261.8 67.25
24.1641 -250.4 -203.8 -227.6 125.2 118 -129.3 290.7 226.6 82.77 -329 439.7 31.04 -11.38 50.7
24.1719 -101.4 -169.7 -115.9 -230.7 366.3 14.49 50.7 118 377.7 123.1 589.8 50.7 102.4 243.2
24.1797 88.98 -30.01 -200.7 -60.01 493.5 189.3 -79.67 -63.12 327 16.55 501.8 -16.55 125.2 25.87
24.1875 67.25 -150 104.5 -324.9 142.8 -38.28 -65.19 -144.9 3.104 -66.22 173.8 13.45 217.3 -172.8
24.1953 34.14 -175.9 124.2 -236.9 -298 -159.3 -28.97 -154.2 -319.7 -319.7 -122.1 -165.5 -305.2 -229.7
24.2031 -11.38 -319.7 -40.35 -151.1 -362.1 -85.88 -174.9 -248.3 -421.1 -355.9 -152.1 -229.7 -214.2 -310.4
24.2109 62.08 -171.8 109.7 -119 -201.8 104.5 23.8 -363.2 -358 -307.3 -232.8 -402.5 -422.2 -263.8
24.2188 -161.4 -195.6 -141.8 -26.9 70.36 114.9 -277.3 -136.6 -49.66 -241.1 -93.12 -160.4 -278.3 -281.4
24.2266 27.94 -509.1 -192.5 33.11 -53.8 -172.8 -82.77 137.6 171.8 -319.7 -41.39 209 -64.15 76.57
24.2344 -132.4 -1274 -16.55 57.94 -235.9 -363.2 74.5 282.5 -26.9 -411.8 16.55 330.1 52.77 86.91
24.2422 -129.3 -1141 -175.9 55.87 5.173 -375.6 128.3 241.1 60.01 -584.6 112.8 233.8 -132.4 169.7
24.25 64.15 -653.9 -108.6 192.5 53.8 -176.9 45.53 264.9 -63.12 -474.9 310.4 341.4 -12.42 171.8
24.2578 -55.87 -329 -85.88 205.9 188.3 -115.9 3.104 167.6 -81.74 -239 315.6 236.9 -145.9 98.3
24.2656 -37.25 -231.8 -53.8 110.7 452.2 186.2 215.2 95.19 87.95 -79.67 666.3 197.6 15.52 158.3
24.2734 -119 -131.4 -251.4 61.05 460.4 -21.73 289.7 -123.1 357 524.6 539.1 -154.2 -8.277 6.208
24.2813 94.16 -263.8 -87.95 -190.4 227.6 148 0 -335.2 192.5 444.9 478 -484.2 111.7 -225.6
24.2891 104.5 156.2 61.05 58.98 44.49 221.4 178 -166.6 83.81 589.8 109.7 -379.7 41.39 -166.6
24.2969 -51.73 230.7 171.8 44.49 94.16 134.5 -36.21 -197.6 169.7 453.2 -150 -150 88.98 -157.3
24.3047 -287.6 44.49 109.7 -88.98 -209 -38.28 -260.7 -140.7 -49.66 18.62 -104.5 77.6 146.9 -154.2
24.3125 -612.5 -93.12 -122.1 -14.49 -418 -324.9 -233.8 -60.01 -256.6 -208 -8.277 72.43 195.6 272.1
24.3203 -593.9 -141.8 -239 3.104 -311.4 -398.4 -72.43 -150 -141.8 -160.4 30.01 42.42 130.4 146.9
24.3281 -270.1 -95.19 -171.8 12.42 -40.35 -129.3 -57.94 -77.6 -148 52.77 206.9 -26.9 208 383.9
24.3359 51.73 90.02 122.1 -353.9 99.33 55.87 315.6 43.46 -161.4 162.4 283.5 -146.9 133.5 188.3
24.3438 58.98 -60.01 -44.49 1.035 33.11 -19.66 183.1 187.3 -113.8 206.9 168.7 -39.32 161.4 42.42
24.3516 23.8 40.35 84.84 161.4 158.3 -227.6 67.25 162.4 16.55 368.3 278.3 332.1 -33.11 34.14
24.3594 -150 -61.05 15.52 154.2 -161.4 -212.1 -181.1 287.6 31.04 27.94 48.63 253.5 60.01 -65.19
24.3672 -155.2 -113.8 -143.8 209 95.19 -90.02 -102.4 10.35 246.3 26.9 -90.02 73.46 -136.6 -320.8
24.375 -290.7 -97.26 -71.39 -158.3 -25.87 -48.63 -129.3 -122.1 124.2 -49.66 -358 -127.3 -105.5 -318.7
24.3828 -155.2 -69.32 -9.312 -62.08 -55.87 -231.8 -108.6 -175.9 158.3 115.9 -145.9 -154.2 172.8 -313.5
24.3906 -299 -313.5 -142.8 -284.5 -4.139 -203.8 -105.5 -214.2 -12.42 480.1 162.4 -121.1 138.6 208
24.3984 -303.2 -118 -329 -457.3 -199.7 -235.9 -182.1 -170.7 -308.3 194.5 218.3 27.94 298 583.6
24.4063 -139.7 -19.66 -90.02 -166.6 -181.1 -97.26 -24.83 -128.3 -439.7 171.8 228.7 -123.1 264.9 406.6
24.4141 68.29 -23.8 172.8 -62.08 106.6 133.5 88.98 -221.4 -299 5.173 -63.12 -361.1 181.1 292.8
24.4219 124.2 140.7 105.5 -209 -27.94 27.94 232.8 -30.01 -80.71 16.55 -159.3 -111.7 -6.208 -246.3
24.4297 135.5 -11.38 -148 -97.26 -36.21 164.5 66.22 86.91 75.53 204.9 160.4 21.73 -144.9 -363.2
24.4375 -27.94 166.6 -1.035 -107.6 189.3 187.3 115.9 -71.39 47.6 462.5 -34.14 55.87 -322.8 -385.9
24.4453 -66.22 154.2 -45.53 33.11 -13.45 201.8 206.9 -60.01 -68.29 158.3 -191.4 28.97 -223.5 -378.7
24.4531 20.69 98.3 143.8 -44.49 2.069 16.55 62.08 229.7 -51.73 6.208 -221.4 255.6 -121.1 -198.7
24.4609 -129.3 -133.5 -133.5 87.95 56.91 -268 -50.7 77.6 25.87 -274.2 -319.7 290.7 -241.1 138.6
24.4688 -221.4 -273.2 -418 61.05 141.8 -513.2 -234.9 -1.035 80.71 -224.5 -299 90.02 12.42 133.5
24.4766 -8.277 66.22 -127.3 0 -76.57 -205.9 -135.5 27.94 -72.43 -292.8 -98.3 -179 58.98 216.2
24.4844 154.2 212.1 261.8 163.5 -69.32 364.2 278.3 -109.7 -37.25 -34.14 423.2 80.71 77.6 146.9
24.4922 -10.35 298 539.1 182.1 -114.9 508 398.4 27.94 36.21 322.8 373.5 -249.4 271.1 179
24.5 -250.4 64.15 200.7 77.6 -48.63 213.1 383.9 0 79.67 157.3 495.6 -281.4 232.8 -27.94
24.5078 -216.2 -325.9 -229.7 38.28 -78.64 -285.6 21.73 -176.9 -11.38 -111.7 404.6 -87.95 62.08 -46.56
24.5156 -57.94 -298 -463.5 -240 -165.5 -244.2 -225.6 -1.035 -19.66 -85.88 81.74 83.81 229.7 53.8
24.5234 112.8 -79.67 -482.2 -242.1 216.2 -43.46 -93.12 -69.32 201.8 92.09 155.2 -109.7 400.4 -15.52
24.5313 95.19 -25.87 -252.5 -208 208 322.8 -99.33 -239 154.2 198.7 459.4 75.53 191.4 44.49
24.5391 -87.95 -3.104 -118 1.035 113.8 113.8 58.98 70.36 -53.8 157.3 258.7 63.12 -49.66 335.2
24.5469 -159.3 -135.5 -235.9 125.2 57.94 -262.8 18.62 120 -151.1 -159.3 238 315.6 -139.7 577.4
24.5547 26.9 -75.53 -205.9 233.8 -45.53 -283.5 -159.3 202.8 -188.3 -291.8 330.1 301.1 -44.49 664.3
24.5625 32.08 -43.46 -100.4 167.6 -76.57 -323.9 -37.25 78.64 -97.26 -382.8 136.6 -71.39 116.9 382.8
24.5703 198.7 232.8 34.14 182.1 46.56 40.35 -35.18 128.3 348.7 -290.7 67.25 -210 85.88 34.14
24.5781 125.2 88.98 163.5 227.6 -25.87 -10.35 -91.05 -155.2 269 -96.23 -224.5 -508 -169.7 -461.5
24.5859 3.104 -21.73 -98.3 -114.9 -20.69 -65.19 18.62 -397.3 156.2 -223.5 -431.5 -402.5 44.49 -526.7
24.5938 -345.6 -161.4 -131.4 -269 -361.1 -195.6 -63.12 -258.7 -141.8 -186.2 5.173 -101.4 -71.39 -140.7
24.6016 -523.6 -37.25 -238 4.139 -367.3 -60.01 -192.5 -157.3 -436.6 -497.7 225.6 82.77 -101.4 -110.7
24.6094 -361.1 -21.73 77.6 -94.16 -315.6 -52.77 98.3 -44.49 -273.2 -367.3 362.1 151.1 -80.71 234.9
24.6172 -366.3 -105.5 -19.66 58.98 31.04 174.9 236.9 55.87 174.9 -181.1 290.7 67.25 217.3 420.1
24.625 -86.91 -289.7 -290.7 -90.02 194.5 -68.29 -142.8 162.4 517.3 88.98 370.4 119 457.3 436.6
24.6328 51.73 -411.8 -293.9 -6.208 222.5 -123.1 -120 -83.81 324.9 456.3 537 178 442.8 674.6
24.6406 -150 -273.2 -488.4 -91.05 150 -287.6 -444.9 -47.6 105.5 294.9 380.8 -31.04 441.8 670.5
24.6484 76.57 -113.8 -279.4 -82.77 93.12 -211.1 -80.71 -37.25 52.77 234.9 169.7 -115.9 258.7 447
24.6563 95.19 98.3 -124.2 -95.19 247.3 -27.94 58.98 -52.77 12.42 48.63 -15.52 -156.2 148 188.3
24.6641 149 258.7 211.1 58.98 234.9 364.2 402.5 20.69 210 67.25 -462.5 -171.8 97.26 -78.64
24.6719 -18.62 138.6 92.09 41.39 51.73 448 417 187.3 -74.5 -20.69 -128.3 -132.4 -236.9 -271.1
24.6797 -536 -393.2 -402.5 -98.3 -102.4 -345.6 -202.8 35.18 -277.3 -31.04 116.9 50.7 -211.1 21.73
24.6875 -716 -877.4 -948.8 -281.4 -409.7 -668.4 -607.4 -26.9 -379.7 -324.9 457.3 189.3 -40.35 78.64
24.6953 -515.3 -913.6 -1091 -249.4 -650.8 -875.3 -716 -56.91 -407.7 -382.8 274.2 56.91 -1.035 36.21
24.7031 -305.2 -483.2 -572.2 -260.7 -437.7 -459.4 -346.6 -179 -84.84 -305.2 -27.94 -146.9 -165.5 114.9
24.7109 -272.1 -129.3 -40.35 -2.069 -269 54.84 38.28 -184.2 -50.7 -242.1 -215.2 -109.7 -286.6 142.8
24.7188 -516.3 -129.3 -93.12 -1.035 -285.6 24.83 -45.53 -261.8 -179 -342.5 -278.3 -329 -509.1 -41.39
24.7266 -492.5 -135.5 -154.2 -248.3 -578.4 -397.3 2.069 -245.2 -242.1 -753.3 -622.9 -302.1 -552.5 -20.69
24.7344 -508 -395.2 -359 -557.7 -196.6 -313.5 -361.1 -578.4 -120 -866 -822.6 -230.7 -496.6 -273.2
24.7422 -402.5 -301.1 -532.9 -382.8 -31.04 -408.7 -271.1 -607.4 150 -805 -1086 -270.1 -510.1 -613.6
24.75 -309.4 -429.4 -456.3 -229.7 92.09 -442.8 -489.4 -387 238 -558.7 -1170 -159.3 -408.7 -651.9
24.7578 -6.208 -303.2 -187.3 -270.1 71.39 -501.8 -60.01 -47.6 -118 -532.9 -912.6 37.25 -474.9 -637.4
24.7656 -7.243 -11.38 -42.42 -5.173 52.77 -190.4 312.5 289.7 -163.5 -476 -623.9 144.9 -223.5 -211.1
24.7734 15.52 174.9 103.5 66.22 9.312 244.2 204.9 197.6 -226.6 -330.1 -247.3 60.01 -554.6 -92.09
24.7813 70.36 124.2 96.23 187.3 -45.53 208 269 14.49 -108.6 -605.3 -555.6 62.08 -669.4 -370.4
24.7891 -67.25 92.09 -121.1 43.46 -119 230.7 -68.29 -22.76 7.243 -687 -716 -220.4 -706.7 -528.7
24.7969 -171.8 -27.94 -204.9 -179 -5.173 -197.6 71.39 -72.43 23.8 -486.3 -557.7 -97.26 -693.2 -491.5
24.8047 -329 -161.4 -337.3 -179 -127.3 -339.4 42.42 -196.6 172.8 -299 -380.8 -11.38 -499.8 -391.1
24.8125 -143.8 -329 -265.9 -141.8 -231.8 -203.8 41.39 -211.1 12.42 -10.35 -56.91 -91.05 -500.8 -547.3
24.8203 1.035 44.49 -358 -146.9 46.56 -170.7 41.39 -112.8 66.22 136.6 88.98 1.035 -540.1 -375.6
24.8281 -91.05 -113.8 -197.6 -151.1 24.83 -222.5 -10.35 104.5 236.9 -57.94 204.9 76.57 -334.2 -165.5
24.8359 37.25 -219.4 -164.5 -119 5.173 -455.3 -220.4 -142.8 129.3 -500.8 54.84 126.2 -163.5 -103.5
24.8438 48.63 152.1 -51.73 -130.4 -184.2 -134.5 -183.1 -61.05 -121.1 -828.8 -532.9 45.53 -229.7 -206.9
24.8516 65.19 274.2 210 119 67.25 219.4 36.21 39.32 -370.4 -832.9 -670.5 65.19 -529.8 -264.9
24.8594 -81.74 320.8 230.7 33.11 -144.9 255.6 58.98 8.277 -397.3 -700.5 -777 -205.9 -656 -668.4
24.8672 -148 192.5 28.97 -80.71 122.1 225.6 357 -189.3 -25.87 -508 -821.5 -200.7 -906.4 -687
24.875 -84.84 216.2 -70.36 113.8 155.2 188.3 150 5.173 256.6 -375.6 -548.4 -196.6 -455.3 -482.2
24.8828 -123.1 162.4 -129.3 178 318.7 103.5 56.91 66.22 250.4 -411.8 -329 98.3 -559.8 -266.9
24.8906 72.43 210 -101.4 128.3 409.7 229.7 205.9 -9.312 198.7 -181.1 -250.4 -7.243 -527.7 -368.3
24.8984 378.7 507 119 -76.57 333.2 487.3 187.3 -90.02 61.05 -129.3 -354.9 -340.4 -390.1 -372.5
24.9063 220.4 26.9 -50.7 -94.16 146.9 372.5 144.9 -60.01 110.7 242.1 -242.1 -46.56 -277.3 -373.5
24.9141 -104.5 -309.4 -295.9 -151.1 -216.2 -70.36 -201.8 -20.69 -28.97 107.6 -26.9 239 -43.46 -127.3
24.9219 -234.9 -307.3 -532.9 -532.9 -302.1 -451.1 -313.5 -120 58.98 -91.05 261.8 172.8 -167.6 18.62
24.9297 -229.7 -429.4 -636.3 -120 -518.4 -520.4 -253.5 -105.5 -43.46 -419 63.12 91.05 -83.81 182.1
24.9375 -155.2 -143.8 -321.8 -210 -396.3 -467.7 -401.5 -224.5 -353.9 -627 -276.3 -2.069 -450.1 -67.25
24.9453 -243.2 -247.3 -284.5 -113.8 -399.4 -360.1 -134.5 -186.2 -25.87 -708.8 -897.1 -216.2 -354.9 -570.1
24.9531 -85.88 -107.6 -93.12 -56.91 -47.6 -214.2 -272.1 -192.5 182.1 -463.5 -1189 -150 -348.7 -676.7
24.9609 169.7 68.29 -57.94 46.56 -25.87 -18.62 58.98 15.52 98.3 -405.6 -979.8 49.66 -310.4 -529.8
24.9688 102.4 198.7 -26.9 278.3 52.77 158.3 118 104.5 48.63 -331.1 -861.9 43.46 -49.66 -139.7
24.9766 141.8 256.6 107.6 48.63 23.8 239 110.7 -81.74 -260.7 -364.2 -677.7 125.2 194.5 -141.8
24.9844 72.43 -105.5 -227.6 -92.09 255.6 48.63 213.1 -135.5 71.39 -24.83 -455.3 22.76 228.7 286.6
24.9922 52.77 -39.32 -338.3 -42.42 122.1 28.97 339.4 90.02 -4.139 -39.32 -50.7 120 41.39 435.6
25 251.4 -23.8 -388 195.6 -96.23 10.35 49.66 -4.139 -324.9 112.8 314.5 -55.87 -340.4 112.8
25.0078 134.5 134.5 -171.8 -124.2 -133.5 -106.6 -66.22 45.53 -273.2 -110.7 273.2 49.66 -562.9 -121.1
25.0156 -255.6 -79.67 -132.4 -98.3 -271.1 -84.84 -392.1 -46.56 -309.4 -65.19 -71.39 -182.1 -586.7 -195.6
25.0234 -435.6 -85.88 -340.4 -88.98 -156.2 -27.94 -399.4 -304.2 -96.23 -333.2 -515.3 -247.3 -523.6 -429.4
25.0313 -336.3 -79.67 38.28 -215.2 -63.12 -279.4 -148 -358 -60.01 -357 -804 -171.8 -134.5 -507
25.0391 -165.5 -53.8 61.05 -191.4 -232.8 -294.9 80.71 -180 -55.87 -513.2 -1064 -171.8 -409.7 -317.6
25.0469 -198.7 -141.8 -46.56 5.173 -161.4 -230.7 56.91 -65.19 -163.5 -495.6 -783.3 -18.62 -176.9 -157.3
25.0547 -433.5 -187.3 -188.3 83.81 -122.1 -6.208 308.3 39.32 -105.5 -539.1 -478 24.83 -208 103.5
25.0625 -376.6 -141.8 -318.7 41.39 119 149 -30.01 76.57 -119 -313.5 -251.4 8.277 -385.9 92.09
25.0703 57.94 -101.4 -335.2 -6.208 65.19 79.67 -84.84 157.3 32.08 -411.8 -340.4 98.3 -567 8.277
25.0781 122.1 -99.33 -424.2 23.8 119 -129.3 -350.8 -102.4 204.9 -519.4 -539.1 -197.6 -901.2 -589.8
25.0859 156.2 -55.87 -291.8 -2.069 271.1 -178 -150 42.42 50.7 -508 -852.6 68.29 -826.7 -702.6
25.0938 201.8 132.4 -171.8 76.57 186.2 34.14 -35.18 68.29 34.14 -359 -681.9 41.39 -589.8 -440.8
25.1016 170.7 310.4 -35.18 -94.16 -57.94 238 22.76 -93.12 -99.33 -115.9 -425.3 216.2 -433.5 -173.8
25.1094 -293.9 174.9 309.4 148 -201.8 -25.87 246.3 -148 -219.4 -78.64 -84.84 28.97 -153.1 119
25.1172 -387 30.01 242.1 -146.9 -425.3 -39.32 372.5 -101.4 -294.9 -124.2 86.91 74.5 150 163.5
25.125 -282.5 66.22 129.3 -4.139 -228.7 -151.1 215.2 217.3 58.98 9.312 186.2 40.35 268 566
25.1328 -99.33 -127.3 -191.4 48.63 -230.7 -11.38 92.09 175.9 102.4 98.3 573.2 -30.01 436.6 526.7
25.1406 -198.7 -165.5 -325.9 -153.1 225.6 -299 -329 -143.8 -12.42 58.98 91.05 -102.4 347.7 512.2
25.1484 123.1 -239 -383.9 -300.1 240 -279.4 -415.9 -195.6 180 -270.1 -443.9 -144.9 140.7 402.5
25.1563 313.5 -123.1 -317.6 -343.5 256.6 -232.8 -265.9 -193.5 116.9 -175.9 -448 68.29 -23.8 0
25.1641 204.9 196.6 -100.4 -47.6 162.4 -37.25 -111.7 -256.6 178 -110.7 -682.9 -253.5 -159.3 70.36
25.1719 161.4 314.5 101.4 240 132.4 178 228.7 -56.91 181.1 170.7 -408.7 -100.4 -317.6 -193.5
25.1797 126.2 192.5 105.5 -41.39 176.9 206.9 509.1 73.46 -48.63 144.9 -227.6 -56.91 -407.7 -541.1
25.1875 -190.4 -77.6 -148 33.11 -37.25 139.7 310.4 78.64 12.42 392.1 122.1 8.277 -82.77 -510.1
25.1953 -549.4 -203.8 -191.4 -67.25 62.08 -75.53 162.4 -5.173 185.2 530.8 178 70.36 285.6 -47.6
25.2031 -543.2 -265.9 -268 -129.3 -129.3 -352.8 -232.8 -112.8 77.6 132.4 133.5 206.9 489.4 323.9
25.2109 -378.7 -211.1 -397.3 -179 -298 -363.2 -191.4 -86.91 -219.4 -189.3 245.2 408.7 340.4 680.8
25.2188 -184.2 -55.87 -152.1 58.98 -276.3 -233.8 -141.8 61.05 -277.3 -455.3 48.63 371.5 192.5 797.7
25.2266 -162.4 8.277 -102.4 151.1 -232.8 -191.4 101.4 65.19 -335.2 -548.4 -37.25 109.7 -270.1 396.3
25.2344 -185.2 -61.05 -122.1 66.22 -284.5 69.32 10.35 -17.59 -277.3 -362.1 -297 -180 -323.9 -221.4
25.2422 -159.3 -23.8 -205.9 -244.2 168.7 -30.01 104.5 -276.3 -110.7 -423.2 -274.2 -376.6 -441.8 -663.2
25.25 101.4 44.49 -86.91 -152.1 181.1 238 56.91 -245.2 370.4 102.4 -466.6 -487.3 -282.5 -567
25.2578 -56.91 -229.7 -90.02 -191.4 22.76 -36.21 -195.6 -169.7 285.6 232.8 -181.1 -358 -139.7 -437.7
25.2656 -179 -189.3 -405.6 -423.2 -5.173 -44.49 -133.5 -162.4 101.4 99.33 -350.8 -19.66 153.1 -265.9
25.2734 -212.1 -173.8 -383.9 -138.6 218.3 40.35 -221.4 -36.21 203.8 146.9 -159.3 0 373.5 250.4
25.2813 -85.88 -321.8 -328 37.25 22.76 -161.4 68.29 65.19 -120 3.104 -85.88 257.6 597 302.1
25.2891 -20.69 -358 -63.12 48.63 -162.4 -274.2 33.11 230.7 -120 -223.5 -111.7 385.9 288.7 291.8
25.2969 -9.312 -281.4 -249.4 45.53 -145.9 -239 -114.9 48.63 -112.8 -439.7 18.62 152.1 196.6 153.1
25.3047 -168.7 -339.4 -403.5 -38.28 -363.2 -507 -307.3 -6.208 -231.8 -753.3 -279.4 118 -477 -23.8
25.3125 -434.6 -448 -404.6 -124.2 -395.2 -575.3 -333.2 -140.7 -391.1 -1138 -428.4 -45.53 -828.8 -620.8
25.3203 -303.2 -159.3 -246.3 -336.3 -307.3 -491.5 -435.6 -286.6 -406.6 -1308 -889.8 -360.1 -1273 -963.3
25.3281 -60.01 -325.9 -180 -194.5 -131.4 -274.2 -180 -202.8 -71.39 -1283 -1283 -495.6 -940.5 -812.2
25.3359 243.2 46.56 -87.95 -208 49.66 6.208 -74.5 -95.19 243.2 -839.1 -851.5 -174.9 -563.9 -704.6
25.3438 268 190.4 -103.5 -33.11 406.6 274.2 -58.98 -47.6 241.1 -363.2 -709.8 -109.7 -109.7 -70.36
25.3516 176.9 50.7 -277.3 35.18 263.8 242.1 138.6 -79.67 72.43 -31.04 -280.4 151.1 260.7 280.4
25.3594 -27.94 128.3 -169.7 -126.2 -72.43 65.19 4.139 128.3 -348.7 -243.2 -35.18 258.7 -65.19 288.7
25.3672 -151.1 -90.02 -55.87 -206.9 -225.6 -42.42 278.3 115.9 -490.4 -619.8 -86.91 219.4 6.208 183.1
25.375 87.95 -75.53 145.9 -191.4 -268 -116.9 162.4 56.91 -142.8 -489.4 -150 -101.4 -292.8 120
25.3828 154.2 -23.8 -165.5 -206.9 -67.25 -57.94 26.9 -221.4 -20.69 -597 -189.3 -291.8 -381.8 -366.3
25.3906 211.1 -115.9 -282.5 -106.6 86.91 -190.4 -175.9 -312.5 328 -723.2 -579.4 -308.3 -478 -659.1
25.3984 -94.16 -65.19 -253.5 -131.4 63.12 -223.5 -289.7 -143.8 253.5 -644.6 -1082 -247.3 -671.5 -686
25.4063 -222.5 -499.8 -379.7 -290.7 -270.1 -661.2 -144.9 -70.36 35.18 -936.4 -1041 -75.53 -638.4 -768.8
25.4141 -394.2 -343.5 -268 91.05 -134.5 -482.2 -13.45 39.32 22.76 -762.6 -727.4 124.2 -541.1 -527.7
25.4219 -318.7 -189.3 -305.2 70.36 -178 -308.3 -150 -88.98 -26.9 -643.6 -391.1 82.77 -319.7 -169.7
25.4297 -107.6 -118 -396.3 -159.3 0 -131.4 -133.5 152.1 42.42 -426.3 -206.9 190.4 307.3 51.73
25.4375 -135.5 -271.1 -523.6 -192.5 -44.49 -90.02 -11.38 20.69 19.66 84.84 307.3 396.3 644.6 541.1
25.4453 -240 -9.312 -218.3 119 190.4 294.9 292.8 195.6 86.91 371.5 854.6 314.5 790.5 1320
25.4531 -61.05 102.4 254.5 45.53 228.7 208 594.9 102.4 -33.11 380.8 883.6 240 754.3 1020
25.4609 -38.28 156.2 305.2 122.1 -45.53 287.6 637.4 8.277 -173.8 178 619.8 -173.8 45.53 611.5
25.4688 278.3 328 22.76 -230.7 65.19 310.4 384.9 -113.8 -242.1 -9.312 408.7 -228.7 -494.6 -225.6
25.4766 239 38.28 10.35 28.97 -9.312 52.77 -77.6 -136.6 -99.33 276.3 126.2 -308.3 -560.8 -383.9
25.4844 15.52 -13.45 -185.2 0 55.87 14.49 -292.8 -191.4 -1.035 106.6 55.87 24.83 -422.2 -536
25.4922 -82.77 -219.4 -233.8 -98.3 -11.38 -278.3 -173.8 -260.7 181.1 196.6 88.98 131.4 -243.2 -495.6
25.5 -327 -497.7 -574.3 -406.6 -184.2 -441.8 -508 -241.1 179 -254.5 -455.3 -312.5 -246.3 -586.7
25.5078 -329 -603.2 -616.7 -234.9 -249.4 -519.4 -554.6 -364.2 318.7 -547.3 -917.8 -183.1 -20.69 -673.6
25.5156 -293.9 -489.4 -495.6 -27.94 139.7 -351.8 -647.7 -196.6 479.1 -411.8 -648.7 -241.1 331.1 -208
25.5234 -271.1 -245.2 -567 -13.45 98.3 -191.4 -359 -158.3 248.3 -131.4 -425.3 2.069 659.1 302.1
25.5313 -248.3 -215.2 -239 46.56 100.4 -190.4 -44.49 -85.88 -68.29 -9.312 98.3 186.2 909.5 753.3
25.5391 34.14 -75.53 36.21 61.05 -60.01 189.3 212.1 91.05 -199.7 439.7 592.9 253.5 702.6 879.5
25.5469 226.6 300.1 179 95.19 -131.4 463.5 472.9 75.53 -270.1 303.2 359 93.12 274.2 534.9
25.5547 95.19 278.3 277.3 158.3 -134.5 444.9 500.8 -7.243 -481.1 28.97 74.5 -132.4 -466.6 -286.6
25.5625 28.97 132.4 54.84 135.5 -285.6 280.4 30.01 -77.6 -281.4 -314.5 -95.19 -222.5 -979.8 -941.6
25.5703 -188.3 -129.3 -97.26 -145.9 41.39 -51.73 -197.6 -210 -160.4 -389 -503.9 47.6 -975.7 -1152
25.5781 -337.3 -265.9 -340.4 -130.4 -107.6 -309.4 -223.5 -80.71 2.069 -375.6 -751.2 -163.5 -662.2 -1052
25.5859 -332.1 -307.3 -493.5 -146.9 -46.56 -437.7 -518.4 -230.7 352.8 -349.7 -746 -247.3 -528.7 -1005
25.5938 -174.9 -279.4 -485.3 -173.8 36.21 -303.2 -468.7 -265.9 363.2 -178 -645.6 -194.5 -10.35 -751.2
25.6016 15.52 -391.1 -485.3 -335.2 -31.04 -487.3 -301.1 -138.6 253.5 -434.6 -717 -195.6 157.3 -778.1
25.6094 -18.62 -549.4 -622.9 -116.9 66.22 -610.5 -335.2 -245.2 176.9 -568 -839.1 -217.3 253.5 -314.5
25.6172 -45.53 -349.7 -447 13.45 -126.2 -229.7 -215.2 -25.87 19.66 -445.9 -597 159.3 175.9 131.4
25.625 -350.8 -273.2 -212.1 92.09 -427.3 -193.5 -154.2 65.19 -248.3 -504.9 -309.4 236.9 328 842.2
25.6328 -299 -105.5 -95.19 125.2 -388 -32.08 128.3 281.4 -238 -260.7 160.4 247.3 78.64 1061
25.6406 -57.94 66.22 92.09 195.6 -339.4 18.62 202.8 199.7 -268 -45.53 203.8 116.9 -120 515.3
