    T[sec]  F7  F3  F4  F8  T3  C3  C4  T4  T5  P3  P4  T6  O1  O2
21.6484 11.26 160.9 -147.2 -89.31 107.8 83.68 96.55 -102.2 273.6 258.3 -31.38 -34.6 64.37 -119.1
21.6563 -167.4 2.414 -43.45 -48.28 71.61 199.5 92.53 -188.3 142.4 515.7 104.6 -14.48 213.2 89.31
21.6641 -215.6 -55.52 -230.1 -1.609 -262.3 -37.01 117.5 48.28 4.828 597.8 71.61 -110.2 110.2 95.75
21.6719 -187.5 -109.4 -248.6 -105.4 39.43 -384.6 -28.16 21.72 -59.54 358.8 -71.61 104.6 75.63 219.7
21.6797 63.56 -219.7 71.61 40.23 117.5 -496.4 -250.2 86.9 -95.75 296.9 -61.15 46.67 99.77 30.57
21.6875 100.6 -19.31 -83.68 136.8 202 -179.4 214.8 106.2 75.63 52.3 -290.5 -80.46 346 -63.56
21.6953 59.54 132.8 65.98 86.9 -17.7 -168.2 157.7 83.68 -105.4 -181 -151.3 63.56 43.45 2.414
21.7031 203.6 96.55 187.5 -39.43 -150.5 99.77 -125.5 5.632 -93.33 -56.32 35.4 -10.46 -31.38 42.64
21.7109 -54.71 184.3 64.37 38.62 234.9 146.4 46.67 -16.09 -22.53 299.3 -193.1 56.32 147.2 111.8
21.7188 -106.2 96.55 -66.78 19.31 -161.7 97.36 97.36 79.65 -83.68 283.2 -5.632 43.45 230.9 227.7
21.7266 97.36 146.4 -22.53 -121.5 -72.41 -72.41 -95.75 -7.241 -38.62 515.7 356.4 38.62 385.4 245.4
21.7344 15.29 54.71 51.49 -97.36 50.69 -165.7 45.86 48.28 2.414 226.9 187.5 169.8 284.8 424.8
21.7422 -112.6 -7.241 -13.68 68.39 -191.5 -134.4 -235.7 -97.36 -65.17 70 -215.6 -162.5 -82.07 -152.1
21.75 -122.3 -101.4 -77.24 64.37 -189.1 -41.03 -212.4 20.92 -137.6 -240.6 -424 -59.54 -275.2 -297.7
21.7578 -115.1 14.48 49.88 70 -92.53 81.26 -79.65 84.48 9.655 -126.3 -288 80.46 0 -158.5
21.7656 -85.29 -167.4 59.54 -193.1 -319.4 -125.5 107.8 105.4 -108.6 99.77 -26.55 92.53 -82.07 60.34
21.7734 -40.23 122.3 -60.34 68.39 -112.6 12.87 96.55 206.8 -86.09 103.8 417.6 105.4 -43.45 268.7
21.7813 3.218 -79.65 -177 34.6 101.4 94.94 132.8 -30.57 -45.06 1.609 171.4 23.33 -24.14 133.6
21.7891 87.7 70.8 140 66.78 28.97 43.45 78.85 158.5 -124.7 49.88 277.6 173 11.26 55.52
21.7969 255.9 194.7 330.7 342.8 88.51 65.98 243.8 78.85 -83.68 133.6 167.4 295.3 71.61 -44.25
21.8047 140 284.8 339.5 507.7 183.4 188.3 143.2 222.9 -30.57 208.4 339.5 162.5 91.72 107.8
21.8125 79.65 166.6 199.5 299.3 -59.54 2.414 24.94 85.29 -52.3 342.8 -8.046 17.7 -101.4 -10.46
21.8203 -114.3 -37.01 -19.31 32.99 38.62 -158.5 -114.3 -105.4 30.57 64.37 -69.19 -153.7 -164.1 33.79
21.8281 -183.4 -65.17 -227.7 -91.72 -303.3 -185.1 27.36 -139.2 307.4 113.4 -46.67 -208.4 120.7 129.5
21.8359 -86.09 120.7 -44.25 -149.7 -58.74 -161.7 219.7 111.8 111.8 103.8 223.7 29.77 439.3 391.8
21.8438 -39.43 -35.4 -83.68 -8.046 82.87 33.79 72.41 -13.68 -74.02 129.5 413.6 103 173 420
21.8516 -45.06 -117.5 153.7 23.33 -5.632 -43.45 -190.7 -105.4 -50.69 175.4 157.7 -149.7 53.91 317.8
21.8594 -126.3 58.74 0 55.52 206.8 16.9 -150.5 -12.07 -220.5 112.6 -133.6 64.37 110.2 263.9
21.8672 6.437 26.55 -9.655 33.79 6.437 90.92 -93.33 16.9 -134.4 367.7 140 21.72 7.241 215.6
21.875 -22.53 76.44 -132.8 83.68 -251 -137.6 94.94 -10.46 89.31 290.5 -247 -70.8 233.3 194.7
21.8828 -56.32 -183.4 -146.4 -111 -45.06 0 -136.8 -248.6 95.75 119.9 200.3 19.31 -165.7 44.25
21.8906 70.8 -113.4 -39.43 -11.26 97.36 -184.3 -73.22 2.414 284.8 343.6 196.3 -141.6 -72.41 129.5
21.8984 -206.8 14.48 -82.07 20.92 323.4 111.8 -8.046 -22.53 121.5 383 241.4 -122.3 31.38 248.6
21.9063 -144 -13.68 39.43 -1.609 237.4 132.8 -85.29 -10.46 42.64 84.48 293.7 -66.78 104.6 285.6
21.9141 34.6 30.57 51.49 -21.72 -13.68 -23.33 76.44 62.76 145.6 101.4 363.7 0.8046 -14.48 185.9
21.9219 -72.41 22.53 -100.6 -24.14 -191.5 -97.36 -92.53 -13.68 -119.1 32.99 -162.5 -135.2 -262.3 48.28
21.9297 -57.13 94.94 -195.5 -45.06 -59.54 -50.69 64.37 -111 -82.07 19.31 -65.17 -142.4 -120.7 -110.2
21.9375 -110.2 -81.26 -287.2 -35.4 315.4 -13.68 -241.4 -81.26 28.97 211.6 -243.8 -164.1 9.655 198.7
21.9453 -85.29 -191.5 -225.3 7.241 211.6 -68.39 -366.1 -111 -31.38 -129.5 -153.7 -59.54 -22.53 0
21.9531 -76.44 -151.3 -110.2 -165.7 -59.54 -196.3 -56.32 -22.53 -69.19 -72.41 -178.6 59.54 -160.1 45.86
21.9609 30.57 8.851 37.82 262.3 -62.76 -98.16 244.6 85.29 -220.5 -232.5 114.3 50.69 -190.7 -103.8
21.9688 -338.7 -101.4 171.4 300.9 -284 -131.1 -21.72 63.56 33.79 -184.3 137.6 105.4 -152.1 -60.34
21.9766 -128.7 -103.8 -33.79 -144 -221.3 -312.2 38.62 -29.77 -152.1 -358 -181 13.68 -321 -190.7
21.9844 -29.77 -191.5 -256.7 59.54 -61.15 -303.3 -201.1 -122.3 -18.51 -380.6 -540.7 -162.5 -117.5 -179.4
21.9922 24.94 44.25 -13.68 -39.43 143.2 -117.5 23.33 8.851 46.67 65.98 -431.3 -184.3 -60.34 -114.3
22 -74.02 -19.31 31.38 150.5 -16.09 140.8 -31.38 181.8 62.76 -29.77 -38.62 -46.67 -23.33 -138.4
22.0078 -31.38 98.96 15.29 73.22 -143.2 142.4 141.6 123.9 37.82 -82.07 -91.72 -108.6 -76.44 -117.5
22.0156 -62.76 214.8 -76.44 142.4 -231.7 -130.3 177.8 -126.3 182.6 -159.3 -31.38 44.25 -338.7 -79.65
22.0234 -3.218 10.46 -133.6 -29.77 -191.5 -209.2 -18.51 -41.03 -140.8 -472.3 -161.7 119.9 -162.5 -224.5
22.0313 -18.51 -45.06 -71.61 -254.3 124.7 -260.7 -5.632 -43.45 -302.5 -308.2 -92.53 114.3 -203.6 -301.7
22.0391 -107 224.5 -49.08 79.65 304.9 35.4 133.6 21.72 -144 -132.8 98.96 -64.37 -223.7 -121.5
22.0469 142.4 112.6 61.95 -66.78 107.8 160.9 146.4 127.9 -97.36 93.33 -20.11 -20.11 -212.4 -247
22.0547 50.69 -85.29 70.8 46.67 -114.3 -86.09 95.75 47.47 132.8 -170.6 -123.1 -96.55 -379.8 -176.2
22.0625 -167.4 -97.36 -182.6 -441.7 -281.6 -159.3 -300.1 -244.6 52.3 -415.2 -351.6 -88.51 -385.4 -413.6
22.0703 -174.6 -203.6 -66.78 -98.16 79.65 -337.1 -259.1 -343.6 4.828 -513.3 -267.1 -106.2 -428 -335.5
22.0781 49.88 144.8 -248.6 -270.3 2.414 -222.1 -8.046 -167.4 -75.63 -543.1 -369.3 -64.37 -116.7 -202.8
22.0859 217.2 20.92 0.8046 -290.5 -52.3 8.851 -206.8 -230.1 -98.16 -204.4 -430.5 -84.48 -492.4 -266.3
22.0938 95.75 18.51 37.82 -260.7 -233.3 36.21 -173.8 -75.63 -262.3 -590.6 -581.7 -87.7 -471.5 -431.3
22.1016 -169.8 26.55 16.9 92.53 -260.7 -17.7 -75.63 -64.37 -57.13 -449.8 -314.6 -155.3 -329.1 -118.3
22.1094 -29.77 0.8046 -83.68 -81.26 132 -3.218 -78.05 -220.5 93.33 -327.5 -117.5 18.51 -46.67 -15.29
22.1172 13.68 110.2 9.655 53.91 70.8 -173.8 -121.5 36.21 235.7 -158.5 -111 40.23 150.5 206.8
22.125 36.21 -129.5 -43.45 2.414 -152.1 -113.4 98.96 -5.632 80.46 -328.3 -246.2 4.828 67.59 210
22.1328 -132.8 10.46 -28.16 60.34 -50.69 -72.41 -53.1 127.9 -70.8 -247 -319.4 -135.2 -312.2 19.31
22.1406 -218 -83.68 -14.48 82.87 -23.33 -76.44 -70.8 -44.25 -184.3 -494 -593.8 11.26 -482.8 -227.7
22.1484 -85.29 -43.45 51.49 -96.55 63.56 -278.4 -284 -49.08 5.632 -716.1 -604.2 47.47 -428 -240.6
22.1563 149.7 58.74 28.97 121.5 61.95 2.414 -24.14 1.609 225.3 -548.7 -402.3 1.609 -158.5 29.77
22.1641 42.64 86.9 120.7 113.4 352.4 229.3 222.9 136.8 -100.6 -305.7 -144 230.9 114.3 127.9
22.1719 145.6 388.6 42.64 67.59 -41.03 299.3 302.5 154.5 -109.4 55.52 22.53 32.99 -98.16 25.75
22.1797 123.9 158.5 234.9 -78.05 121.5 298.5 299.3 61.95 143.2 280.8 292.9 9.655 22.53 21.72
22.1875 77.24 -3.218 -82.07 160.9 32.99 146.4 -12.07 -28.16 215.6 43.45 -116.7 -280.8 65.98 -219.7
22.1953 21.72 -23.33 -22.53 -195.5 -131.1 -44.25 170.6 -5.632 -220.5 -51.49 -117.5 -96.55 -314.6 -217.2
22.2031 -15.29 184.3 -62.76 -53.1 -118.3 -57.13 -102.2 -235.7 -306.5 -380.6 -406.3 -88.51 -296.1 -294.5
22.2109 63.56 32.99 -77.24 -218 -173.8 -25.75 -120.7 -81.26 -111 -181 -235.7 -126.3 -343.6 -228.5
22.2188 86.9 -51.49 -130.3 -203.6 -3.218 75.63 6.437 11.26 107.8 284.8 -248.6 51.49 104.6 40.23
22.2266 -73.22 48.28 -77.24 82.87 206.8 244.6 -92.53 -9.655 130.3 165.7 9.655 -91.72 142.4 -2.414
22.2344 70 82.87 -68.39 175.4 11.26 284.8 10.46 41.84 229.3 182.6 -27.36 -172.2 115.9 -162.5
22.2422 125.5 2.414 -15.29 -110.2 -229.3 -52.3 328.3 -31.38 153.7 41.84 274.4 -2.414 -72.41 -14.48
22.25 25.75 -135.2 -63.56 -2.414 -276.8 -280.8 -89.31 55.52 160.9 -20.11 305.7 126.3 39.43 141.6
22.2578 2.414 -287.2 -273.6 -118.3 -15.29 -249.4 -256.7 98.96 -302.5 -341.1 -167.4 86.9 -124.7 151.3
22.2656 -68.39 -123.1 -449.8 66.78 127.9 -272.8 -100.6 -74.02 -226.1 -295.3 -438.5 80.46 249.4 175.4
22.2734 -9.655 -111 -238.2 -102.2 -81.26 -34.6 -242.2 -280.8 -250.2 -163.3 -494 40.23 115.9 272
22.2813 77.24 -95.75 13.68 -41.03 -163.3 -84.48 -134.4 -212.4 -20.11 159.3 -501.3 -157.7 75.63 82.87
22.2891 90.92 18.51 -123.1 -26.55 -170.6 -95.75 -55.52 -62.76 0 -298.5 -477.1 -124.7 -151.3 -339.5
22.2969 86.9 -125.5 -128.7 -223.7 9.655 -94.14 46.67 103 5.632 -307.4 -392.6 -68.39 -309.8 -441.7
22.3047 83.68 88.51 -56.32 -141.6 76.44 -127.1 -29.77 53.91 -72.41 -168.2 -175.4 37.82 -217.2 -379.8
22.3125 103.8 100.6 -170.6 132 70.8 3.218 -156.1 -69.19 178.6 -98.16 -422.4 -49.08 -196.3 -216.4
22.3203 177.8 -177 48.28 200.3 -451.4 -89.31 191.5 127.9 200.3 -186.7 -62.76 -93.33 -44.25 -146.4
22.3281 17.7 158.5 208.4 293.7 -43.45 30.57 305.7 342 -106.2 94.94 55.52 34.6 63.56 180.2
22.3359 56.32 44.25 253.4 420.8 180.2 128.7 556 372.5 -206.8 -191.5 556 190.7 246.2 240.6
22.3438 46.67 78.85 249.4 46.67 5.632 180.2 117.5 268.7 -189.1 81.26 462.6 70 57.93 564.8
22.3516 237.4 176.2 -55.52 -31.38 34.6 94.94 -131.1 -96.55 -25.75 13.68 339.5 30.57 101.4 193.9
22.3594 329.9 130.3 -77.24 -47.47 -135.2 7.241 112.6 -118.3 326.7 -26.55 291.3 -214 97.36 132
22.3672 136.8 126.3 -22.53 -191.5 91.72 -95.75 52.3 -240.6 -46.67 -117.5 253.4 103.8 8.851 298.5
22.375 -152.1 -139.2 -103.8 136 119.9 -194.7 191.5 2.414 -29.77 -188.3 350.8 228.5 115.9 381.4
22.3828 -199.5 -145.6 -321 10.46 -45.06 -179.4 103 -6.437 -215.6 38.62 281.6 193.9 284.8 431.3
22.3906 7.241 -199.5 -132.8 -101.4 -129.5 -56.32 -315.4 -86.09 -12.07 -187.5 106.2 -152.1 229.3 266.3
22.3984 61.95 52.3 -137.6 -387 -33.79 -62.76 -224.5 -261.5 -33.79 -85.29 -366.1 -70.8 330.7 142.4
22.4063 -12.07 -91.72 -30.57 -49.08 -258.3 -165.7 -215.6 -28.16 -15.29 -160.1 -386.2 -140.8 -166.6 -128.7
22.4141 -83.68 -29.77 -98.16 -23.33 36.21 -76.44 -40.23 68.39 -172.2 -232.5 -291.3 -215.6 -246.2 -10.46
22.4219 -1.609 156.9 70.8 74.83 264.7 108.6 347.6 -50.69 115.9 161.7 95.75 39.43 -59.54 -43.45
22.4297 -32.18 -87.7 -151.3 0 -37.01 218.8 128.7 105.4 207.6 342.8 303.3 -26.55 101.4 107.8
22.4375 17.7 -19.31 -128.7 -46.67 -32.18 192.3 -1.609 85.29 299.3 363.7 260.7 159.3 140 243.8
22.4453 11.26 -147.2 -96.55 -254.3 141.6 -72.41 -189.1 -144 30.57 173.8 -7.241 -32.18 142.4 212.4
22.4531 155.3 42.64 -183.4 -71.61 111.8 -148 -36.21 -107 -90.11 -25.75 -118.3 -144 -59.54 126.3
22.4609 -21.72 50.69 191.5 64.37 62.76 -131.1 41.84 -88.51 -317 169 97.36 133.6 31.38 265.5
22.4688 -79.65 -53.1 270.3 169 -116.7 -43.45 147.2 103 -191.5 4.828 344.4 174.6 38.62 401.5
22.4766 -45.06 -1.609 132 331.5 -389.4 7.241 282.4 224.5 108.6 -53.1 352.4 49.88 86.9 167.4
22.4844 -16.09 -41.03 64.37 -203.6 -243.8 -62.76 163.3 118.3 81.26 148.8 474.7 46.67 230.9 259.9
22.4922 191.5 68.39 -60.34 -113.4 181.8 95.75 -99.77 -57.13 -84.48 80.46 204.4 107.8 -8.046 273.6
22.5 182.6 -99.77 128.7 65.98 173 49.88 -151.3 64.37 70.8 -28.16 164.9 -40.23 32.99 375.7
22.5078 -50.69 -119.1 29.77 23.33 -103.8 -68.39 -29.77 24.94 -35.4 -69.19 169 -14.48 -23.33 -67.59
22.5156 84.48 -113.4 9.655 174.6 -99.77 -288 84.48 -101.4 -125.5 -154.5 33.79 -67.59 -252.6 -41.03
22.5234 -135.2 -193.1 44.25 116.7 -111 -157.7 -202.8 -133.6 -2.414 -86.09 55.52 -96.55 -144 -84.48
22.5313 37.82 -11.26 -21.72 42.64 143.2 -9.655 148.8 -121.5 -72.41 96.55 119.9 46.67 -187.5 -64.37
22.5391 -43.45 10.46 51.49 -33.79 -47.47 126.3 56.32 154.5 76.44 47.47 472.3 44.25 -100.6 78.85
22.5469 -8.046 106.2 55.52 -3.218 34.6 -14.48 -29.77 82.87 -37.01 -243.8 292.9 -31.38 -35.4 -7.241
22.5547 -95.75 34.6 -173.8 124.7 -155.3 -150.5 -226.1 26.55 -84.48 -169.8 187.5 8.851 -155.3 -22.53
22.5625 -136.8 2.414 -4.023 136.8 -178.6 -116.7 -38.62 -110.2 -111 -142.4 174.6 5.632 -109.4 35.4
22.5703 -129.5 -45.06 39.43 -240.6 21.72 -73.22 45.86 2.414 -152.1 -116.7 119.9 -34.6 -177 33.79
22.5781 53.91 58.74 101.4 -57.13 90.92 62.76 221.3 78.85 50.69 -51.49 280 -204.4 98.96 -159.3
22.5859 185.9 230.9 73.22 129.5 -28.16 128.7 173.8 -83.68 119.9 101.4 148.8 -207.6 -86.09 -229.3
22.5938 78.85 52.3 -82.07 -3.218 -237.4 36.21 89.31 9.655 207.6 -136.8 203.6 -66.78 -187.5 -208.4
22.6016 280.8 22.53 19.31 -53.1 82.87 -14.48 99.77 92.53 -157.7 -86.09 418.4 -1.609 -514.1 -215.6
22.6094 0 -91.72 109.4 -184.3 127.9 -35.4 81.26 108.6 -331.5 -57.13 331.5 14.48 -419.2 -102.2
22.6172 87.7 -49.08 70 147.2 -30.57 -50.69 43.45 18.51 4.828 -79.65 302.5 29.77 -62.76 -236.6
22.625 125.5 50.69 82.87 -74.02 37.82 -53.1 -45.06 -22.53 151.3 152.9 370.9 -19.31 8.851 -233.3
22.6328 177.8 186.7 -64.37 -70.8 -96.55 23.33 166.6 -44.25 94.94 71.61 412.8 -36.21 -10.46 -290.5
22.6406 175.4 4.828 65.98 106.2 -266.3 -5.632 171.4 204.4 -57.13 37.82 593 187.5 -240.6 -19.31
22.6484 9.655 -5.632 -55.52 101.4 -122.3 -31.38 313.8 176.2 -362.1 293.7 733 223.7 119.9 187.5
22.6563 -47.47 -53.1 23.33 60.34 -105.4 -145.6 91.72 108.6 -113.4 36.21 737.8 210.8 229.3 248.6
22.6641 -126.3 -237.4 -142.4 -125.5 42.64 -104.6 -13.68 -314.6 13.68 157.7 514.9 70 83.68 277.6
22.6719 63.56 -249.4 2.414 -135.2 -131.1 -229.3 -119.1 -86.09 207.6 309 428.8 -81.26 65.98 149.7
22.6797 122.3 -21.72 -53.1 -14.48 -111 -77.24 -107 73.22 22.53 -25.75 391.8 41.84 -77.24 19.31
22.6875 72.41 -153.7 -32.18 -70.8 60.34 -194.7 83.68 -141.6 -88.51 -88.51 247.8 -37.01 -44.25 -95.75
22.6953 103.8 50.69 -92.53 -201.1 122.3 8.851 -96.55 30.57 -267.1 -56.32 366.9 -153.7 -227.7 -38.62
22.7031 -8.046 80.46 -68.39 -13.68 244.6 26.55 52.3 -150.5 -124.7 41.84 556.8 66.78 -139.2 -41.03
22.7109 59.54 32.99 -79.65 -121.5 -219.7 -167.4 46.67 -32.18 -51.49 -91.72 433.7 2.414 -66.78 -246.2
22.7188 9.655 -61.15 -135.2 -2.414 -387 -123.1 40.23 -57.13 -179.4 -135.2 157.7 -36.21 -226.1 -351.6
22.7266 3.218 -81.26 44.25 109.4 -358 -170.6 -187.5 -31.38 -68.39 -251 76.44 -96.55 -114.3 -218
22.7344 21.72 16.9 -81.26 -41.03 106.2 -49.08 -46.67 43.45 -220.5 -160.1 270.3 31.38 -108.6 -64.37
22.7422 -130.3 30.57 -34.6 -28.16 322.6 110.2 -83.68 -57.13 17.7 68.39 210.8 166.6 -4.023 91.72
22.75 -75.63 -63.56 78.85 43.45 -232.5 -241.4 -140.8 18.51 70 64.37 213.2 30.57 -95.75 -45.06
22.7578 -169.8 62.76 65.98 -21.72 -447.4 -100.6 -86.09 -32.18 78.85 -126.3 198.7 -191.5 -67.59 29.77
22.7656 -145.6 92.53 51.49 86.9 108.6 157.7 189.9 8.851 -124.7 33.79 254.3 -12.07 -7.241 112.6
22.7734 136 90.92 235.7 11.26 391.8 125.5 244.6 28.97 -56.32 330.7 541.5 166.6 106.2 74.83
22.7813 10.46 42.64 86.9 258.3 -37.01 22.53 111.8 108.6 148.8 182.6 602.6 99.77 213.2 120.7
22.7891 -133.6 -15.29 31.38 127.9 -106.2 -153.7 -180.2 -106.2 53.91 -36.21 289.7 -161.7 -1.609 -150.5
22.7969 -76.44 -23.33 -85.29 -111 -189.1 -48.28 -164.1 -138.4 -66.78 -175.4 114.3 -220.5 -288 -94.14
22.8047 10.46 98.96 90.92 92.53 28.97 16.9 -59.54 38.62 81.26 128.7 94.94 -214 -136.8 -108.6
22.8125 54.71 2.414 -63.56 132 34.6 146.4 -78.05 125.5 -159.3 72.41 182.6 -8.046 13.68 -231.7
22.8203 -49.08 103 31.38 42.64 -107 -44.25 47.47 -73.22 -118.3 126.3 136.8 95.75 70.8 -172.2
22.8281 -62.76 -97.36 -187.5 -2.414 -485.2 -25.75 26.55 53.91 -180.2 39.43 55.52 20.92 -153.7 -222.1
22.8359 37.82 -131.1 -187.5 -138.4 -240.6 -158.5 -89.31 88.51 -115.1 -168.2 255.9 45.86 -361.3 -5.632
22.8438 -57.13 22.53 18.51 86.9 2.414 -54.71 130.3 124.7 37.82 -153.7 214.8 -8.046 -115.1 109.4
22.8516 -85.29 14.48 57.93 141.6 -72.41 -21.72 213.2 -71.61 -9.655 -260.7 384.6 166.6 -66.78 213.2
22.8594 25.75 46.67 28.97 294.5 -228.5 -47.47 -22.53 19.31 -16.09 -131.1 293.7 147.2 -5.632 445.7
22.8672 -205.2 -15.29 94.94 121.5 -128.7 14.48 16.9 -69.19 -24.14 -123.1 668.6 140.8 -66.78 214.8
22.875 33.79 -27.36 134.4 181.8 10.46 -115.1 105.4 58.74 -11.26 -22.53 532.6 -61.15 -12.07 216.4
22.8828 8.851 100.6 -19.31 171.4 440.9 343.6 132 74.83 29.77 294.5 353.2 -190.7 80.46 301.7
22.8906 44.25 173 148.8 101.4 284.8 94.94 -45.06 -84.48 21.72 100.6 350 -183.4 -70.8 115.9
22.8984 50.69 92.53 -22.53 -104.6 -215.6 -131.1 48.28 -309.8 -7.241 165.7 298.5 -46.67 -377.4 -311.4
22.9063 133.6 74.83 -42.64 -95.75 193.9 -66.78 152.9 -162.5 103.8 64.37 156.9 -34.6 -72.41 -147.2
22.9141 117.5 210.8 -123.1 -60.34 110.2 -19.31 -43.45 -97.36 89.31 45.86 186.7 -113.4 -296.1 -270.3
22.9219 -48.28 126.3 -68.39 -66.78 155.3 -35.4 -94.14 -141.6 37.82 -47.47 140.8 -68.39 -352.4 -24.14
22.9297 53.91 54.71 -186.7 -88.51 24.94 83.68 -93.33 19.31 -55.52 -95.75 164.9 -20.11 -202.8 -58.74
22.9375 81.26 54.71 4.828 -11.26 52.3 67.59 1.609 66.78 -136.8 -6.437 374.9 55.52 48.28 174.6
22.9453 -14.48 -7.241 -115.1 22.53 70.8 -101.4 -138.4 145.6 -25.75 -81.26 277.6 -70.8 90.92 10.46
22.9531 -44.25 -217.2 -145.6 -21.72 180.2 -237.4 -185.1 -34.6 99.77 -72.41 49.88 -77.24 117.5 83.68
22.9609 99.77 22.53 -27.36 -286.4 3.218 -165.7 178.6 6.437 10.46 -199.5 56.32 3.218 18.51 -78.05
22.9688 -16.09 40.23 -39.43 13.68 -169.8 -92.53 120.7 -205.2 -7.241 -159.3 -7.241 -115.1 43.45 -28.16
22.9766 -80.46 110.2 109.4 -77.24 113.4 -70.8 8.851 -145.6 -26.55 53.91 -3.218 53.91 -15.29 -176.2
22.9844 2.414 40.23 33.79 65.98 50.69 -81.26 -175.4 -108.6 202.8 47.47 -103.8 -68.39 227.7 -97.36
22.9922 138.4 144.8 -35.4 -259.1 10.46 -192.3 167.4 -25.75 -26.55 25.75 -11.26 -76.44 -32.18 -188.3
23 143.2 -17.7 132 -7.241 73.22 -272.8 -16.09 -268.7 -165.7 -51.49 -235.7 -148 -337.1 -178.6
23.0078 221.3 174.6 71.61 -126.3 181.8 -41.03 111.8 -34.6 -113.4 -240.6 -109.4 -90.11 -222.1 -506.1
23.0156 54.71 104.6 97.36 -88.51 -129.5 -30.57 70 14.48 -39.43 -188.3 -86.09 27.36 -432.1 -476.3
23.0234 -41.03 116.7 64.37 -71.61 -65.17 5.632 157.7 -44.25 11.26 -287.2 -194.7 -21.72 -302.5 -354
23.0313 88.51 56.32 -52.3 -141.6 -69.19 -92.53 -38.62 -44.25 -44.25 -282.4 -62.76 20.92 -512.5 -494
23.0391 -97.36 -123.1 -88.51 -193.1 -50.69 56.32 -20.11 -230.1 -63.56 -366.1 -119.1 49.88 -210.8 -393.4
23.0469 133.6 94.94 -11.26 -147.2 -53.1 28.97 -79.65 115.9 -6.437 -133.6 8.851 79.65 -73.22 -180.2
23.0547 -70.8 -105.4 58.74 -45.06 5.632 46.67 9.655 67.59 121.5 -162.5 -36.21 2.414 96.55 46.67
23.0625 -108.6 46.67 -116.7 111.8 97.36 -115.1 199.5 181.8 -47.47 83.68 166.6 25.75 -19.31 0
23.0703 17.7 -25.75 162.5 -4.023 15.29 45.86 19.31 92.53 -59.54 17.7 -1.609 119.9 -15.29 -145.6
23.0781 -112.6 130.3 181.8 -241.4 -110.2 167.4 0 34.6 19.31 -119.1 200.3 107.8 116.7 17.7
23.0859 -68.39 128.7 -61.15 -145.6 -162.5 140.8 44.25 104.6 79.65 24.94 387.8 87.7 136.8 379
23.0938 -176.2 44.25 -50.69 67.59 192.3 82.87 12.87 -105.4 -116.7 -41.03 412 113.4 124.7 217.2
23.1016 -160.1 64.37 -13.68 120.7 137.6 -199.5 -76.44 7.241 -56.32 -258.3 300.9 75.63 171.4 27.36
23.1094 -95.75 -141.6 -57.13 -72.41 -7.241 -124.7 142.4 56.32 95.75 -90.11 310.6 47.47 141.6 288.8
23.1172 49.88 -61.15 -122.3 -263.1 -12.07 61.95 -124.7 -49.08 -29.77 -77.24 549.5 -38.62 -44.25 52.3
23.125 -214 24.94 -148 -104.6 -365.3 6.437 57.93 -8.046 -20.11 140.8 183.4 -122.3 160.9 127.9
23.1328 -256.7 -189.1 -159.3 48.28 -307.4 19.31 -172.2 -41.03 -43.45 5.632 320.2 -108.6 221.3 315.4
23.1406 -92.53 0.8046 -156.1 -66.78 191.5 -83.68 -112.6 -271.1 -127.1 -155.3 248.6 105.4 296.9 221.3
23.1484 68.39 44.25 -78.05 -187.5 184.3 -137.6 63.56 98.96 -74.02 -175.4 262.3 -54.71 183.4 314.6
23.1563 116.7 -29.77 -50.69 -143.2 -264.7 43.45 15.29 -17.7 15.29 67.59 307.4 9.655 161.7 202.8
23.1641 -42.64 82.87 202.8 -77.24 -212.4 75.63 200.3 37.82 21.72 105.4 120.7 -138.4 180.2 276
23.1719 10.46 146.4 -5.632 -16.09 180.2 230.9 59.54 67.59 -138.4 40.23 446.5 36.21 104.6 210
23.1797 171.4 243 52.3 122.3 282.4 217.2 157.7 105.4 -32.18 119.9 505.3 82.87 204.4 109.4
23.1875 97.36 286.4 -149.7 -167.4 67.59 51.49 22.53 64.37 -126.3 289.7 399.9 121.5 199.5 383.8
23.1953 30.57 -49.08 -199.5 -128.7 -221.3 -1.609 -86.09 -63.56 -80.46 80.46 353.2 18.51 6.437 178.6
23.2031 12.87 -127.1 44.25 -86.09 -182.6 -144 24.94 152.9 -70.8 199.5 276 84.48 192.3 143.2
23.2109 -116.7 -67.59 1.609 162.5 -198.7 -28.16 5.632 47.47 -221.3 -136.8 467.5 99.77 19.31 221.3
23.2188 -20.11 24.94 -73.22 -21.72 -91.72 127.9 2.414 94.94 -142.4 -154.5 375.7 43.45 0.8046 136
23.2266 -45.06 106.2 132 43.45 -44.25 11.26 35.4 91.72 -140.8 -30.57 436.9 65.98 -18.51 243
23.2344 -51.49 -117.5 -10.46 -7.241 -264.7 -103.8 -148 -93.33 115.9 121.5 212.4 21.72 55.52 178.6
23.2422 -233.3 -189.1 -201.1 24.94 22.53 -40.23 -38.62 -95.75 164.9 -73.22 211.6 -15.29 73.22 -9.655
23.25 -30.57 134.4 -255.1 119.9 254.3 -86.09 227.7 100.6 111.8 57.93 158.5 59.54 357.2 -23.33
23.2578 43.45 56.32 -24.14 -25.75 288.8 78.85 81.26 6.437 -55.52 32.99 206.8 71.61 99.77 173
23.2656 88.51 0.8046 173 52.3 -3.218 -50.69 -1.609 30.57 79.65 231.7 239 -76.44 103 91.72
