    T[sec]  F7  F3 Fz   F4  F8  T3  C3  Cz  C4  T4  T5  P3  P4  T6  O1  O2
25.0333 0.9555 18 4.937 12.98 -4.061 1.991 28.98 11.94 15.93 16.96 11.94 18 105 39.97 46.98 35.99
25.04 10.99 29.94 9.954 11.94 12.98 0.9555 21.98 6.928 0.9555 1.991 12.98 18.95 72.94 36.95 36.95 28.98
25.0467 24.92 30.98 22.93 20.94 13.94 23.97 21.98 10.99 1.991 16.96 31.93 25.96 37.98 61.95 32.97 10.99
25.0533 10.99 15.93 7.963 13.94 18.95 16.96 11.94 0.9555 8.998 9.954 30.98 10.99 24.92 50.96 20.94 1.991
25.06 0 11.94 9.954 13.94 19.99 14.97 0 2.946 6.928 4.937 18 4.937 0.9555 41.96 -3.026 -17.04
25.0667 0.9555 32.97 7.963 26.99 30.98 5.972 14.97 1.991 18 0 14.97 10.99 13.94 30.98 20.94 0
25.0733 -2.07 7.963 -1.035 -4.061 35.99 6.928 -22.06 -9.078 6.928 8.998 0 -6.052 0 8.998 -5.017 -23.01
25.08 7.963 23.97 0 13.94 27.95 10.99 -2.07 0 18.95 10.99 0.9555 1.991 3.981 33.92 20.94 0
25.0867 11.94 25.96 19.99 18 50.96 15.93 0.9555 18 16.96 32.97 0 10.99 1.991 66.97 10.99 13.94
25.0933 3.981 53.99 33.92 59.96 63.94 7.963 35.99 41.96 45.95 45.95 0.9555 29.94 25.96 86 26.99 63.94
25.1 -9.078 18.95 11.94 20.94 61 8.998 9.954 29.94 52.95 50.96 -4.061 8.998 18 68.96 4.937 52.95
25.1067 -13.06 8.998 -5.017 0.9555 32.97 0 0.9555 13.94 52.95 28.98 -37.03 0 9.954 32.97 -11.07 32.97
25.1133 -5.017 3.981 -11.07 -17.04 7.963 0 -13.06 7.963 18 13.94 -43.08 -7.007 0 25.96 -15.05 29.94
25.12 -5.017 1.991 -11.07 -15.05 3.981 9.954 -2.07 -2.07 -2.07 1.991 -33.05 -1.035 -2.07 7.963 -1.035 39.97
25.1267 -17.04 -4.061 -21.02 -20.07 0 4.937 -4.061 -13.06 -9.078 -13.06 -26.04 -13.06 -15.05 7.963 10.99 36.95
25.1333 1.991 -8.043 -23.01 -34 -12.02 27.95 -9.078 -21.02 -26.04 -20.07 -13.06 -10.03 -31.06 10.99 10.99 26.99
25.14 18 10.99 -9.078 -22.06 -10.03 48.97 1.991 -1.035 -26.04 -14.01 0.9555 6.928 -31.06 24.92 26.99 38.94
25.1467 31.93 11.94 11.94 -9.078 0 90.94 14.97 18 -13.06 7.963 50.96 19.99 -19.03 41.96 43 52
25.1533 13.94 18 3.981 7.963 5.972 57.97 25.96 1.991 29.94 -15.05 29.94 18 -25 -3.026 48.97 35.99
25.16 5.972 -7.007 0 -13.06 -27.07 37.98 -15.05 -7.007 0.9555 -33.05 0 -3.026 -61.08 -31.06 -1.035 -13.06
25.1667 7.963 -1.035 0 -1.035 -19.03 27.95 -17.04 -13.06 -17.04 -47.06 -23.01 -2.07 -67.05 -83.05 -13.06 -35.04
25.1733 6.928 3.981 18 7.963 9.954 40.93 -17.04 5.972 -17.04 -29.06 -20.07 3.981 -59 -45.07 -23.01 -30.02
25.18 20.94 23.97 25.96 35.99 39.97 32.97 0.9555 16.96 15.93 -7.007 -24.05 20.94 -31.06 -35.04 -23.01 0
25.1867 3.981 11.94 3.981 5.972 29.94 21.98 -7.007 11.94 25.96 -17.04 -25 5.972 -31.06 -21.02 -37.03 0.9555
25.1933 31.93 13.94 13.94 0 18 47.94 9.954 31.93 15.93 0 19.99 25.96 15.93 0.9555 -1.035 29.94
25.2 18 15.93 7.963 5.972 7.963 43.96 31.93 23.97 27.95 -9.078 27.95 23.97 31.93 -7.007 18.95 25.96
25.2067 24.92 19.99 29.94 15.93 3.981 52.95 38.94 44.99 19.99 13.94 40.93 32.97 47.94 23.97 44.99 48.97
25.2133 4.937 13.94 13.94 21.98 21.98 22.93 41.96 23.97 25.96 13.94 3.981 21.98 35.99 -3.026 43 44.99
25.22 0 -2.07 5.972 7.963 39.97 21.98 33.92 31.93 19.99 31.93 9.954 15.93 45.95 11.94 48.97 57.97
25.2267 4.937 0 0.9555 5.972 19.99 1.991 28.98 16.96 27.95 33.92 -4.061 12.98 52 23.97 43 62.99
25.2333 -15.05 -12.02 -7.007 -12.02 -1.035 -9.078 1.991 1.991 8.998 14.97 -16.01 -8.043 24.92 15.93 26.99 41.96
25.24 0 -7.007 2.946 -10.03 -7.007 -2.07 -4.061 0 -6.052 12.98 -6.052 -3.026 15.93 3.981 26.99 35.99
25.2467 -15.05 -12.02 -11.07 -15.05 -32.01 -8.043 -12.02 -25 -12.02 -12.02 -22.06 -19.03 -19.03 -58.05 6.928 -2.07
25.2533 13.94 0 7.963 -4.061 -24.05 15.93 -14.01 -2.07 -28.03 0 0.9555 1.991 -35.04 -34 2.946 -7.007
25.26 -1.035 0 -5.017 -6.052 -35.04 1.991 -7.007 -21.02 -1.035 -20.07 -18.08 -6.052 -52.08 -46.03 2.946 -3.026
25.2667 22.93 -4.061 -1.035 -17.04 -12.02 15.93 -9.078 0.9555 -28.03 -15.05 3.981 0 -47.06 -26.04 12.98 8.998
25.2733 -2.07 -20.07 -15.05 -26.04 -55.02 -1.035 -9.078 -25 -9.078 -42.04 -22.06 -12.02 -58.05 -36.07 16.96 23.97
25.28 0.9555 -30.02 -17.04 -32.01 -45.07 -9.078 -27.07 -27.07 -42.04 -57.01 -23.01 -22.06 -83.05 -71.03 -7.007 -22.06
25.2867 -24.05 -26.04 -15.05 -22.06 -21.02 0 -19.03 -23.01 -39.02 -44.03 -16.01 -22.06 -84.01 -68 -13.06 -38.06
25.2933 2.946 -4.061 -1.035 -3.026 18.95 19.99 -2.07 3.981 -12.02 -9.078 -2.07 3.981 -49.05 -52.08 2.946 -22.06
25.3 12.98 0.9555 15.93 2.946 45.95 63.94 21.98 35.99 11.94 32.97 44.99 20.94 -8.043 14.97 30.98 23.97
25.3067 3.981 2.946 5.972 6.928 30.98 53.99 54.94 34.96 58.93 26.99 38.94 26.99 18 32.97 66.97 65.93
25.3133 -15.05 -12.02 -13.06 -3.026 16.96 22.93 40.93 11.94 26.99 12.98 28.98 7.963 11.94 10.99 54.94 38.94
25.32 -18.08 -31.06 -16.01 -20.07 11.94 6.928 26.99 3.981 12.98 22.93 14.97 -3.026 15.93 11.94 61 45.95
25.3267 5.972 -6.052 7.963 0.9555 43 13.94 16.96 28.98 22.93 44.99 16.96 6.928 30.98 18 46.98 45.95
25.3333 1.991 -2.07 18 19.99 77.96 12.98 22.93 26.99 39.97 31.93 2.946 6.928 26.99 15.93 38.94 56.93
25.34 7.963 19.99 27.95 41.96 63.94 0 15.93 23.97 57.97 5.972 -11.07 13.94 1.991 -13.06 10.99 21.98
25.3467 -12.02 -1.035 5.972 5.972 18 1.991 -7.007 -3.026 25.96 -17.04 -11.07 -3.026 -41.01 -25 -13.06 -6.052
25.3533 22.93 7.963 23.97 3.981 9.954 20.94 -4.061 10.99 9.954 -9.078 8.998 10.99 -47.06 -27.07 0.9555 -10.03
25.36 7.963 19.99 21.98 18 18 5.972 -3.026 0 18 -23.01 -23.01 13.94 -47.06 -35.04 -23.01 -25
25.3667 18 11.94 18 5.972 11.94 -1.035 -15.05 3.981 3.981 -25 -35.04 13.94 -55.02 -39.02 -29.06 -29.06
25.3733 13.94 21.98 23.97 21.98 11.94 -2.07 -17.04 13.94 3.981 -3.026 -29.06 18 -43.08 -15.05 -37.03 -21.02
25.38 14.97 13.94 19.99 11.94 11.94 10.99 -6.052 14.97 1.991 9.954 -6.052 20.94 -27.07 0.9555 -19.03 1.991
25.3867 43 43.96 39.97 33.92 35.99 22.93 9.954 33.92 13.94 23.97 -2.07 39.97 0 -13.06 -17.04 0.9555
25.3933 18 18 11.94 5.972 0 9.954 9.954 9.954 25.96 11.94 -13.06 21.98 -3.026 -31.06 -29.06 -15.05
25.4 15.93 0 0 -7.007 -15.05 11.94 9.954 5.972 -2.07 9.954 3.981 18 -13.06 -39.02 -11.07 -11.07
25.4067 7.963 1.991 9.954 0 9.954 13.94 18 21.98 -3.026 39.97 18 19.99 1.991 11.94 2.946 9.954
25.4133 -21.02 -7.007 -11.07 -3.026 0 -6.052 14.97 0.9555 9.954 25.96 0 1.991 1.991 -5.017 8.998 18.95
25.42 -9.078 -8.043 -1.035 -1.035 20.94 -5.017 5.972 5.972 -4.061 52.95 9.954 1.991 9.954 3.981 6.928 19.99
25.4267 -39.02 -34 -27.07 -16.01 14.97 -14.01 -5.017 -18.08 2.946 43 18 -24.05 -1.035 0 16.96 13.94
25.4333 3.981 0.9555 9.954 14.97 74.93 6.928 4.937 11.94 -9.078 86 58.93 -2.07 26.99 41.96 52.95 54.94
25.44 -23.01 0.9555 -5.017 15.93 55.98 -20.07 1.991 -13.06 29.94 67.92 25.96 -19.03 18 27.95 54.94 33.92
25.4467 -55.02 -33.05 -29.06 -23.01 5.972 -49.05 -45.07 -53.03 0.9555 33.92 -9.078 -63.07 -29.06 -21.02 -1.035 -15.05
25.4533 -71.03 -44.03 -39.02 -34 4.937 -77 -75.01 -78.04 -22.06 14.97 -57.01 -86.08 -67.05 -37.03 -37.03 -63.07
25.46 -67.05 -40.05 -29.06 -26.04 12.98 -45.07 -95.08 -71.03 -40.05 46.98 -41.01 -86.08 -88.07 -33.05 -61.08 -67.05
25.4667 -23.01 -2.07 -15.05 9.954 5.972 -51.04 -55.02 -59 -21.02 59.96 -43.08 -47.06 -61.08 -25 -21.02 -39.02
25.4733 -49.05 -32.01 -41.01 -25 -17.04 -68 -79.07 -72.06 -48.02 30.98 -41.01 -62.03 -89.02 -55.02 -35.04 -63.07
25.48 -38.06 -38.06 -31.06 -27.07 0 -57.01 -66.01 -46.03 -69.04 11.94 -26.04 -48.02 -84.01 -49.05 -27.07 -57.01
25.4867 -3.026 -18.08 -2.07 -6.052 36.95 -14.01 -36.07 -1.035 -47.06 48.97 12.98 -17.04 -48.02 -18.08 0.9555 -37.03
25.4933 8.998 3.981 15.93 16.96 34.96 16.96 2.946 31.93 -4.061 87.99 34.96 11.94 0.9555 25.96 6.928 -10.03
25.5 -1.035 8.998 0 13.94 19.99 -10.03 19.99 14.97 27.95 63.94 -21.02 16.96 12.98 25.96 -1.035 -9.078
25.5067 -23.01 -23.01 -16.01 -23.01 1.991 -6.052 -8.043 3.981 -1.035 49.93 -28.03 1.991 0.9555 33.92 -25 -10.03
25.5133 0 -6.052 -9.078 -4.061 35.99 1.991 6.928 13.94 0.9555 64.98 -12.02 13.94 36.95 48.97 12.98 22.93
25.52 15.93 0 4.937 -1.035 43.96 26.99 14.97 27.95 7.963 79.95 26.99 21.98 64.98 81.94 46.98 43.96
25.5267 0 8.998 -4.061 2.946 58.93 4.937 32.97 7.963 37.98 50.96 2.946 16.96 69.99 62.99 66.97 50.96
25.5333 7.963 5.972 -4.061 -13.06 37.98 18.95 20.94 1.991 5.972 49.93 10.99 11.94 44.99 59.96 58.93 31.93
25.54 1.991 1.991 0 -20.07 33.92 18.95 10.99 7.963 0.9555 61 32.97 11.94 22.93 61 50.96 24.92
25.5467 13.94 13.94 22.93 0.9555 43.96 14.97 12.98 15.93 9.954 55.98 22.93 20.94 16.96 69.99 48.97 28.98
25.5533 2.946 14.97 18 3.981 39.97 2.946 3.981 2.946 21.98 9.954 7.963 16.96 4.937 41.96 34.96 25.96
25.56 32.97 45.95 35.99 32.97 61 26.99 24.92 19.99 6.928 18 14.97 41.96 23.97 37.98 72.94 48.97
25.5667 19.99 36.95 28.98 14.97 32.97 26.99 12.98 11.94 11.94 26.99 26.99 23.97 0 12.98 52.95 9.954
25.5733 -6.052 22.93 9.954 3.981 0 -5.017 4.937 -8.043 13.94 -1.035 0.9555 -1.035 -26.04 -5.017 44.99 -11.07
25.58 -19.03 0 -5.017 -19.03 -25 -24.05 -27.07 -32.01 -8.043 -40.05 -19.03 -30.02 -69.04 -9.078 -5.017 -61.08
25.5867 7.963 19.99 15.93 5.972 3.981 -5.017 0 0.9555 -19.03 -37.03 0 1.991 -21.02 23.97 30.98 -13.06
25.5933 5.972 16.96 9.954 -1.035 -10.03 1.991 -7.007 -1.035 -10.03 -28.03 1.991 1.991 -28.03 13.94 4.937 -33.05
25.6 3.981 22.93 13.94 6.928 -12.02 -9.078 5.972 0 1.991 -22.06 0 8.998 -25 0 0.9555 -31.06
25.6067 1.991 9.954 13.94 -2.07 -19.03 -1.035 -1.035 0.9555 -19.03 -9.078 1.991 1.991 -39.02 0 -15.05 -37.03
25.6133 5.972 23.97 19.99 21.98 7.963 1.991 25.96 3.981 0.9555 0 -2.07 15.93 -9.078 7.963 0.9555 -9.078
25.62 37.98 27.95 29.94 26.99 1.991 20.94 28.98 21.98 -1.035 15.93 18.95 35.99 14.97 43.96 16.96 12.98
25.6267 35.99 12.98 3.981 0 -14.01 16.96 18 -1.035 0.9555 8.998 9.954 20.94 -5.017 13.94 -13.06 -29.06
25.6333 49.93 32.97 35.99 14.97 28.98 29.94 29.94 19.99 -8.043 30.98 19.99 44.99 5.972 47.94 -9.078 -3.026
25.64 -11.07 -13.06 0 -13.06 19.99 0.9555 -18.08 -19.03 9.954 11.94 -20.07 -9.078 -28.03 13.94 -63.07 -50.01
25.6467 -11.07 -3.026 9.954 1.991 13.94 -1.035 -17.04 -13.06 9.954 9.954 -13.06 -5.017 -5.017 47.94 -45.07 -11.07
25.6533 15.93 -1.035 21.98 0.9555 9.954 15.93 -23.01 1.991 0 29.94 19.99 0.9555 0.9555 63.94 -27.07 -7.007
25.66 1.991 16.96 7.963 12.98 5.972 0.9555 2.946 -3.026 25.96 15.93 7.963 6.928 8.998 53.99 -11.07 6.928
25.6667 -16.01 -15.05 -10.03 -13.06 -16.01 -12.02 -19.03 -22.06 0.9555 -7.007 0 -11.07 -20.07 23.97 -43.08 -25
25.6733 -40.05 -35.04 -32.01 -37.03 -30.02 -28.03 -30.02 -48.02 -9.078 -37.03 -20.07 -33.05 -33.05 0 -63.07 -55.02
25.68 -5.017 -14.01 -5.017 -26.04 0 -3.026 -8.043 -15.05 -38.06 -29.06 13.94 -8.043 -26.04 18 -35.04 -34
25.6867 5.972 4.937 11.94 -5.017 45.95 23.97 18.95 11.94 -11.07 1.991 57.97 11.94 -1.035 45.95 2.946 -4.061
25.6933 5.972 15.93 11.94 11.94 19.99 19.99 41.96 15.93 25.96 -7.007 65.93 23.97 3.981 33.92 24.92 3.981
25.7 22.93 5.972 28.98 7.963 16.96 38.94 24.92 32.97 13.94 0 68.96 23.97 9.954 28.98 10.99 -7.007
25.7067 -1.035 1.991 4.937 0.9555 -8.043 4.937 15.93 10.99 28.98 -9.078 20.94 8.998 8.998 -2.07 -13.06 -9.078
25.7133 -3.026 -7.007 -5.017 -17.04 -13.06 5.972 18 13.94 0.9555 13.94 27.95 1.991 27.95 18 -5.017 13.94
25.72 2.946 0 -2.07 -11.07 10.99 -2.07 44.99 20.94 3.981 13.94 36.95 21.98 59.96 28.98 22.93 53.99
25.7267 15.93 5.972 0 -3.026 11.94 -17.04 34.96 11.94 4.937 -13.06 27.95 18 48.97 8.998 10.99 33.92
25.7333 -2.07 -20.07 -24.05 -37.03 -30.02 -49.05 -11.07 -31.06 -7.007 -65.06 -10.03 -13.06 -9.078 -20.07 -51.04 -10.03
25.74 -18.08 -37.03 -42.04 -52.08 -62.03 -50.01 -40.05 -60.04 -50.01 -76.05 -14.01 -37.03 -52.08 -51.04 -69.04 -47.06
25.7467 9.954 -13.06 -21.02 -29.06 -20.07 -25 -20.07 -42.04 -69.04 -55.02 4.937 -11.07 -44.03 -30.02 -41.01 -23.01
25.7533 10.99 -1.035 -3.026 -12.02 24.92 -29.06 -23.01 -30.02 -44.03 -54.07 0 -11.07 -44.03 -33.05 -37.03 -31.06
25.76 -9.078 -23.01 -19.03 -8.043 -1.035 -44.03 -49.05 -49.05 -21.02 -52.08 -23.01 -32.01 -53.03 -43.08 -59 -46.03
25.7667 -58.05 -63.07 -45.07 -43.08 -28.03 -65.06 -67.05 -62.03 -38.06 -50.01 -34 -63.07 -62.03 -37.03 -77 -47.06
25.7733 -19.03 -35.04 -24.05 -18.08 -6.052 -19.03 -22.06 -19.03 -35.04 0 15.93 -23.01 -4.061 -6.052 -9.078 12.98
25.78 -10.03 -23.01 -23.01 -37.03 0 -13.06 13.94 0 -4.061 4.937 20.94 -3.026 20.94 19.99 16.96 53.99
25.7867 -3.026 -23.01 -15.05 -38.06 7.963 0 19.99 7.963 0 30.98 29.94 -1.035 35.99 -2.07 22.93 46.98
25.7933 -30.02 -41.01 -23.01 -38.06 6.928 -23.01 21.98 2.946 10.99 26.99 26.99 -13.06 30.98 -13.06 12.98 33.92
25.8 -27.07 -43.08 -9.078 -11.07 43 -5.017 28.98 20.94 7.963 41.96 56.93 -3.026 46.98 10.99 32.97 43.96
25.8067 -12.02 -33.05 -10.03 2.946 28.98 6.928 48.97 34.96 26.99 40.93 82.97 5.972 62.99 41.96 74.93 73.98
25.8133 -12.02 -28.03 -14.01 -7.007 6.928 -3.026 39.97 25.96 37.98 29.94 43 3.981 49.93 46.98 28.98 56.93
25.82 -7.007 -13.06 -11.07 -9.078 -9.078 -33.05 22.93 5.972 30.98 15.93 5.972 -3.026 20.94 1.991 -7.007 9.954
25.8267 -4.061 -11.07 -14.01 -9.078 -14.01 -48.02 0 -10.03 13.94 -1.035 -14.01 -15.05 0.9555 -12.02 -45.07 -15.05
25.8333 21.98 1.991 5.972 7.963 9.954 -15.05 5.972 0 -9.078 29.94 21.98 3.981 1.991 5.972 -13.06 1.991
25.84 20.94 -5.017 10.99 0 8.998 -4.061 -5.017 1.991 0.9555 39.97 16.96 2.946 -2.07 3.981 -19.03 7.963
25.8467 -2.07 -13.06 -4.061 -7.007 -6.052 -28.03 -26.04 -32.01 3.981 9.954 -28.03 -15.05 -33.05 -32.01 -69.04 -19.03
25.8533 -15.05 -9.078 -7.007 -15.05 -45.07 -39.02 -57.01 -49.05 -19.03 -21.02 -49.05 -37.03 -67.05 -65.06 -101 -59
25.86 -9.078 0 -2.07 0 -41.01 -33.05 -62.03 -47.06 -39.02 -23.01 -43.08 -39.02 -71.03 -69.04 -107 -50.01
25.8667 5.972 12.98 25.96 20.94 -29.06 -13.06 -46.03 -23.01 -36.07 5.972 -19.03 -18.08 -54.07 -49.05 -81.06 -24.05
25.8733 -12.02 -1.035 0.9555 7.963 -26.04 -40.05 -52.08 -36.07 -17.04 0.9555 -44.03 -29.06 -65.06 -80.03 -91.02 -25
25.88 -10.03 11.94 4.937 7.963 -14.01 -34 -31.06 -16.01 -30.02 21.98 -32.01 -5.017 -48.02 -59 -85.04 -15.05
25.8867 -7.007 24.92 15.93 12.98 -1.035 -15.05 -6.052 9.954 -11.07 47.94 -21.02 0.9555 -10.03 0.9555 -61.08 12.98
25.8933 -17.04 9.954 3.981 -2.07 -3.026 -17.04 0 11.94 3.981 55.98 -35.04 0 9.954 9.954 -67.05 25.96
25.9 -15.05 -2.07 -2.07 -1.035 15.93 -9.078 -2.07 25.96 9.954 63.94 -23.01 0.9555 33.92 29.94 -61.08 41.96
25.9067 -49.05 -23.01 -21.02 -15.05 29.94 -29.06 -5.017 7.963 29.94 52 -19.03 -17.04 29.94 -11.07 -75.01 33.92
25.9133 -37.03 -4.061 -27.07 -5.017 25.96 -18.08 8.998 0.9555 25.96 34.96 -2.07 -6.052 36.95 20.94 -43.08 64.98
25.92 -34 -24.05 -37.03 -37.03 -7.007 -16.01 -2.07 -14.01 3.981 14.97 0.9555 -22.06 6.928 20.94 -49.05 46.98
25.9267 -7.007 -9.078 -29.06 -31.06 -35.04 1.991 -1.035 -11.07 -15.05 7.963 5.972 -9.078 1.991 31.93 -53.03 40.93
25.9333 7.963 7.963 1.991 -11.07 -25 21.98 -1.035 15.93 -19.03 39.97 35.99 0 13.94 52 -41.01 45.95
25.94 -9.078 13.94 -9.078 -3.026 -29.06 -5.017 -9.078 -13.06 13.94 -2.07 -1.035 -5.017 0.9555 9.954 -59 15.93
25.9467 6.928 16.96 0 -7.007 -5.017 8.998 -22.06 -2.07 -13.06 1.991 16.96 0 -8.043 14.97 -63.07 0.9555
25.9533 39.97 25.96 15.93 -2.07 7.963 22.93 -8.043 12.98 3.981 2.946 28.98 16.96 -12.02 0 -73.02 -20.07
25.96 37.98 53.99 29.94 29.94 0.9555 23.97 9.954 27.95 19.99 -2.07 15.93 35.99 -3.026 -15.05 -63.07 -13.06
25.9667 54.94 61 43.96 37.98 -2.07 27.95 12.98 32.97 21.98 8.998 -4.061 40.93 -10.03 -22.06 -61.08 -28.03
25.9733 22.93 62.99 37.98 49.93 13.94 9.954 2.946 12.98 28.98 -1.035 -31.06 29.94 -19.03 -39.02 -71.03 -31.06
25.98 44.99 54.94 43.96 39.97 12.98 40.93 -1.035 26.99 6.928 28.98 4.937 31.93 -9.078 -14.01 -49.05 -5.017
25.9867 0 26.99 2.946 14.97 -21.02 14.97 0 0 18.95 -8.043 -6.052 8.998 -20.07 -14.01 -41.01 -3.026
25.9933 -2.07 12.98 -3.026 1.991 -33.05 13.94 13.94 6.928 -8.043 -15.05 11.94 11.94 -5.017 -17.04 -9.078 18.95
26 7.963 13.94 -1.035 10.99 -2.07 23.97 46.98 26.99 -1.035 0.9555 33.92 23.97 10.99 1.991 14.97 28.98
26.0067 5.972 27.95 -1.035 32.97 6.928 37.98 62.99 30.98 20.94 2.946 41.96 28.98 26.99 -23.01 44.99 48.97
26.0133 -9.078 -2.07 -18.08 -1.035 -55.02 15.93 28.98 0.9555 3.981 -5.017 0 0.9555 2.946 -14.01 14.97 24.92
26.02 -20.07 -8.043 -24.05 -8.043 -58.05 4.937 10.99 -4.061 -16.01 -12.02 1.991 -4.061 6.928 -5.017 -1.035 27.95
26.0267 -9.078 -11.07 -14.01 -12.02 -33.05 18 2.946 -1.035 -19.03 13.94 13.94 -4.061 12.98 -1.035 0.9555 43
26.0333 7.963 1.991 4.937 10.99 32.97 47.94 16.96 22.93 -1.035 28.98 33.92 16.96 16.96 3.981 16.96 46.98
26.04 -7.007 5.972 -6.052 10.99 0.9555 18 4.937 -2.07 29.94 -9.078 -13.06 5.972 2.946 -48.02 -17.04 2.946
26.0467 8.998 12.98 0 3.981 -33.05 19.99 7.963 2.946 -6.052 -9.078 5.972 15.93 47.94 -19.03 -21.02 -6.052
26.0533 6.928 26.99 -1.035 4.937 -31.06 18.95 21.98 1.991 -2.07 0 2.946 12.98 95 -22.06 -21.02 -2.07
26.06 32.97 26.99 18 7.963 10.99 43 7.963 26.99 -2.07 36.95 16.96 21.98 106 -14.01 -37.03 -1.035
26.0667 20.94 24.92 19.99 21.98 9.954 21.98 1.991 6.928 38.94 1.991 -7.007 11.94 77.96 -21.02 -63.07 -19.03
26.0733 12.98 20.94 0 13.94 -23.01 -3.026 -1.035 -10.03 25.96 -26.04 -24.05 4.937 64.98 -44.03 -61.08 -15.05
26.08 15.93 11.94 9.954 0.9555 -29.06 15.93 3.981 1.991 -7.007 -15.05 13.94 11.94 61.95 -9.078 -35.04 -3.026
26.0867 13.94 19.99 18 -3.026 -21.02 24.92 14.97 16.96 0 1.991 12.98 18.95 44.99 -38.06 -25 -24.05
26.0933 26.99 24.92 31.93 7.963 -23.01 40.93 16.96 40.93 7.963 20.94 32.97 26.99 34.96 -8.043 -15.05 -30.02
26.1 1.991 25.96 13.94 25.96 -29.06 9.954 23.97 21.98 37.98 13.94 0 15.93 35.99 -17.04 -5.017 -9.078
26.1067 -1.035 -2.07 -2.07 9.954 -17.04 7.963 11.94 19.99 23.97 15.93 -3.026 3.981 37.98 -5.017 0.9555 5.972
26.1133 -7.007 -5.017 0.9555 -13.06 -15.05 26.99 5.972 19.99 21.98 27.95 3.981 1.991 23.97 -1.035 -9.078 8.998
26.12 -38.06 -24.05 -25 -39.02 -49.05 1.991 -10.03 -14.01 23.97 -24.05 -36.07 -22.06 -6.052 -1.035 -31.06 -2.07
26.1267 -17.04 -10.03 -7.007 -13.06 -21.02 20.94 -6.052 1.991 -13.06 0 1.991 -10.03 0.9555 61 -13.06 32.97
26.1333 -17.04 0 0 9.954 3.981 11.94 0 1.991 7.963 -9.078 0.9555 -1.035 18 75.97 8.998 57.97
26.14 11.94 25.96 18 29.94 15.93 43.96 23.97 31.93 15.93 11.94 27.95 18 39.97 81.94 20.94 71.98
26.1467 1.991 7.963 0 0.9555 -35.04 29.94 9.954 7.963 27.95 -7.007 13.94 9.954 5.972 31.93 6.928 37.98
26.1533 13.94 15.93 9.954 13.94 -29.06 26.99 11.94 5.972 3.981 -5.017 0 11.94 -1.035 15.93 -5.017 13.94
26.16 43.96 40.93 52 48.97 -1.035 43.96 28.98 39.97 1.991 20.94 43 44.99 0.9555 16.96 18.95 12.98
26.1667 11.94 40.93 39.97 64.98 8.998 11.94 34.96 19.99 35.99 -17.04 7.963 26.99 -11.07 -14.01 2.946 -16.01
26.1733 -2.07 18 19.99 39.97 -2.07 0.9555 25.96 7.963 19.99 -24.05 16.96 13.94 -23.01 -35.04 -1.035 -25
26.18 -11.07 5.972 7.963 23.97 -11.07 -14.01 9.954 0.9555 19.99 -23.01 -5.017 -2.07 -19.03 -23.01 -13.06 -21.02
26.1867 13.94 29.94 29.94 49.93 7.963 -11.07 19.99 23.97 18 5.972 0.9555 15.93 1.991 25.96 0.9555 9.954
26.1933 -1.035 2.946 18 26.99 -20.07 -27.07 0 18 19.99 1.991 -15.05 6.928 -5.017 38.94 -3.026 0.9555
26.2 -7.007 -12.02 5.972 22.93 -10.03 -33.05 -10.03 11.94 9.954 -22.06 -18.08 -4.061 -17.04 18.95 -9.078 -14.01
26.2067 -11.07 -17.04 1.991 7.963 -27.07 -27.07 -5.017 13.94 11.94 -21.02 1.991 0.9555 -15.05 5.972 14.97 -3.026
26.2133 -17.04 0 -5.017 24.92 -18.08 -40.05 8.998 10.99 11.94 -41.01 0 -1.035 -1.035 24.92 30.98 24.92
26.22 -48.02 -45.07 -38.06 -14.01 -49.05 -64.02 -29.06 -26.04 -7.007 -64.02 -19.03 -33.05 -34 8.998 -1.035 0
26.2267 -64.02 -60.04 -41.01 -17.04 -43.08 -70.07 -47.06 -35.04 -32.01 -57.01 -36.07 -57.01 -43.08 4.937 -21.02 -10.03
26.2333 -40.05 -44.03 -22.06 -4.061 -18.08 -68 -48.02 -35.04 -21.02 -44.03 -52.08 -50.01 -42.04 6.928 -29.06 -14.01
26.24 -22.06 1.991 -4.061 11.94 -25 -70.07 -35.04 -13.06 -5.017 -43.08 -57.01 -21.02 -40.05 28.98 -17.04 1.991
26.2467 -7.007 8.998 0.9555 2.946 -43.08 -75.01 -41.01 -10.03 -17.04 -68 -62.03 -13.06 -65.06 18.95 -47.06 -18.08
26.2533 -28.03 1.991 -2.07 0.9555 -60.04 -68 -47.06 -21.02 -26.04 -87.03 -57.01 -24.05 -96.03 -21.02 -63.07 -53.03
26.26 -3.026 10.99 7.963 20.94 -9.078 -33.05 -19.03 -10.03 -37.03 -68 -18.08 -5.017 -71.03 -26.04 -29.06 -38.06
26.2667 -16.01 -5.017 -19.03 -5.017 -25 -30.02 -18.08 -33.05 -22.06 -69.04 -7.007 -19.03 -77 -10.03 -19.03 -42.04
26.2733 0.9555 -10.03 -21.02 -18.08 -29.06 -17.04 0.9555 -16.01 -37.03 -32.01 32.97 -7.007 -43.08 14.97 18.95 -1.035
26.28 -18.08 -33.05 -30.02 -36.07 -36.07 -18.08 -3.026 -25 -28.03 -23.01 33.92 -20.07 -28.03 23.97 30.98 18
26.2867 -1.035 -20.07 -17.04 0 3.981 5.972 23.97 -1.035 -15.05 -6.052 64.98 1.991 11.94 44.99 86.95 62.99
