    T[sec]  F7  F3 Fz   F4  F8  T3  C3  Cz  C4  T4  T5  P3  P4  T6  O1  O2
9.08594 -151.1 -73.26 -31.13 -25.05 -37.2 -79.33 153.7 15.94 -17.08 0.7592 -53.14 5.694 17.84 25.81 -171.2 -107
9.09375 -93.38 -39.1 -39.1 -41.37 -39.1 -33.02 148.8 -1.139 -27.33 -3.037 -23.15 25.81 112 67.94 -7.212 104.8
9.10156 -73.26 -37.2 -83.13 -75.16 -59.21 -29.23 74.78 -49.35 -53.14 1.898 27.71 7.971 77.81 55.8 103.6 218.6
9.10938 -77.05 -15.18 -67.19 -45.17 -53.14 -27.33 49.72 -9.11 1.898 27.71 91.86 51.62 57.7 35.68 181.8 233.8
9.11719 -67.19 29.99 25.81 47.83 -11.01 -2.277 101 99.83 117.7 45.93 125.6 139.7 97.93 25.81 224 200.8
9.125 -57.32 17.84 67.94 77.81 -3.037 1.898 86.92 107.8 107.8 27.71 95.65 129.8 79.71 0.7592 179.9 118.8
9.13281 -67.19 -89.2 -29.23 -25.05 -47.07 -49.35 -62.25 -53.14 -69.08 -19.36 9.869 -21.26 -55.04 -63.01 29.99 -28.09
9.14063 -57.32 -177.3 -153.4 -147.3 -73.26 -105.1 -211 -213.3 -227.4 -63.01 -79.33 -189 -185.2 -123.4 -133.2 -179.2
9.14844 39.86 -79.33 -95.27 -93.38 -13.29 -67.19 -158.3 -133.2 -143.1 -55.04 -125.3 -193.2 -131.3 -119.2 -185.2 -200
9.15625 219.8 175.7 142 121.8 77.81 73.64 82.75 143.9 119.9 -1.139 -85.03 -16.32 83.89 -41.37 -93.38 -67.19
9.16406 333.7 373.9 347.7 301.8 115.8 211.8 322.6 372 323.8 61.87 21.64 187.9 269.9 61.87 31.88 90.72
9.17188 263.8 335.9 328 276 65.67 217.9 376.9 345.8 301.8 112 134 279.8 268 131.7 91.86 145
9.17969 59.97 123.7 135.9 105.9 1.898 101.7 251.7 145.8 135.9 135.9 173.8 216 121.8 129.8 65.67 81.99
9.1875 -85.03 -35.3 -17.08 -17.08 0.7592 -3.037 115.8 3.796 11.77 131.7 134 108.9 8.73 90.72 39.86 23.91
9.19531 -91.1 -49.35 -27.33 -21.26 39.86 -25.05 74.78 23.91 19.74 99.83 67.94 53.9 27.71 63.77 65.67 30.75
9.20313 -35.3 -23.15 -3.037 0 39.86 -5.314 60.73 71.74 63.77 43.65 29.99 31.88 79.71 51.62 107.8 44.79
9.21094 -39.1 -87.3 -79.33 -65.29 -49.35 -29.23 -45.17 -27.33 5.694 -27.33 11.77 -39.1 25.81 13.66 95.65 3.796
9.21875 -89.2 -187.1 -206.1 -199.3 -167 -99.07 -238.4 -235.3 -159 -113.1 -13.29 -152.2 -108.2 -58.08 47.83 -36.06
9.22656 -97.17 -185.2 -227.4 -251.3 -187.1 -133.2 -338.2 -319.2 -275.2 -167 -49.35 -183.3 -179.2 -125.3 29.99 -12.15
9.23438 -47.07 -75.16 -109.3 -151.1 -83.13 -93.38 -247.1 -183.3 -205.4 -129.1 -49.35 -94.14 -116.2 -124.1 51.62 43.65
9.24219 -1.139 15.94 7.971 -5.314 25.81 -21.26 -78.19 21.64 -11.01 -15.18 -9.11 -5.314 -23.15 -77.05 27.71 24.67
9.25 33.78 51.62 56.94 69.84 57.7 34.92 9.869 137.8 135.9 68.7 15.94 2.657 10.63 -34.16 -65.29 -71.36
9.25781 115.8 121.8 101.7 105.9 45.93 99.83 25.81 187.9 183.7 55.8 15.94 25.81 51.62 -19.36 -117.3 -117.3
9.26563 241.8 261.9 218.6 169.7 67.94 201.9 68.7 261.9 195.9 -9.11 27.71 150.7 160.9 -4.175 -27.33 -14.04
9.27344 307.8 350 309.7 231.9 112 276 117.7 305.9 195.9 -27.33 93.76 287 230.8 14.8 101.7 101.7
9.28125 246 293.8 258.9 195.9 105.9 235 59.97 224 147.7 34.92 153.7 250.9 136.6 34.92 97.93 71.74
9.28906 109.7 161.7 117.7 93.76 65.67 87.68 -104 63.77 59.97 113.9 125.6 51.62 -41.37 49.72 -47.07 -50.1
9.29688 -2.277 71.74 32.64 41.75 59.97 -47.07 -256.2 -23.15 19.74 145 27.71 -98.31 -106.3 80.85 -147.3 -106.3
9.30469 -65.29 9.869 6.832 45.93 85.79 -105.1 -308.2 -41.37 43.65 128.7 -27.33 -94.14 -24.29 114.6 -83.13 -48.21
9.3125 -123.4 -95.27 -68.32 -1.139 59.97 -114.3 -316.2 -79.33 35.68 80.85 -19.36 -29.23 43.65 97.93 29.99 -2.277
9.32031 -169.3 -219 -198.1 -127.2 -37.2 -139.3 -358.3 -159 -51.24 0.7592 -21.26 -40.24 6.832 20.88 63.77 -38.34
9.32813 -173.1 -243.3 -244.1 -205.4 -115 -162.1 -397 -187.1 -141.2 -76.3 -75.16 -116.2 -54.28 -36.06 27.71 -53.14
9.33594 -131.3 -155.2 -158.3 -154.1 -105.1 -150.3 -365.2 -123.4 -127.2 -94.14 -117.3 -155.2 -49.35 -27.33 13.66 21.64
9.34375 -81.23 -57.32 -54.28 -60.35 -53.14 -102.1 -269.1 -29.23 -33.02 -32.26 -81.23 -121.1 9.869 27.71 33.78 129.8
9.35156 -27.33 -5.314 -10.25 -2.277 -5.314 -38.34 -171.2 39.86 63.77 36.82 3.796 -33.02 75.92 67.94 53.9 178.8
9.35938 53.9 39.86 24.67 43.65 39.86 48.97 -99.07 113.9 145.8 64.91 81.99 78.95 142.7 72.88 89.96 207.6
9.36719 145.8 114.6 109.7 132.9 97.93 153.7 -60.35 172.7 191.7 59.97 126.8 169.7 218.6 74.78 156.8 274.8
9.375 171.9 142 153 168.9 97.93 190.9 -69.08 151.8 164 54.66 139.7 155.6 225.9 85.79 157.9 307.8
9.38281 107.8 74.78 68.7 80.85 10.63 105.9 -119.2 50.86 56.94 41.75 96.79 32.64 93.76 45.93 0.7592 175
9.39063 17.84 -19.36 -60.35 -55.04 -77.05 -28.09 -160.2 -55.04 -65.29 -4.175 5.694 -95.27 -114.3 -66.05 -231.2 -114.3
9.39844 -11.01 -50.1 -110.1 -104 -76.3 -95.27 -164.4 -105.1 -122.2 -80.09 -64.15 -138.2 -279.4 -215.2 -346.2 -399.3
9.40625 -2.277 -19.36 -58.08 -48.21 -1.139 -66.05 -153.4 -95.27 -99.07 -110.1 -71.36 -93.38 -299.1 -283.2 -263 -523.1
9.41406 7.971 0 -14.04 3.796 50.86 -28.09 -171.2 -55.04 -48.21 -59.21 -43.27 -54.28 -200 -224.3 -93.38 -445.2
9.42188 -8.351 -21.26 -34.16 -2.277 39.86 -45.17 -228.1 -22.02 -26.19 6.832 -32.26 -66.05 -72.12 -100.2 7.971 -260
9.42969 -33.02 -51.24 -70.22 -43.27 -4.175 -76.3 -281.3 -33.02 -54.28 17.84 -39.1 -90.34 -8.351 -16.32 34.92 -67.19
9.4375 -45.17 -67.19 -80.09 -66.05 -47.07 -76.3 -289.2 -101.3 -103.2 -22.02 -21.26 -83.13 -21.26 1.898 39.86 55.8
9.44531 -77.05 -96.03 -96.03 -88.06 -80.09 -65.29 -254.3 -191.3 -142.3 -60.35 8.73 -74.02 -69.08 5.694 30.75 109.7
9.45313 -131.3 -151.1 -140.1 -133.2 -103.2 -76.3 -212.2 -229.3 -151.1 -50.1 17.84 -87.3 -76.3 40.99 0 108.9
9.46094 -125.3 -140.1 -140.1 -138.2 -86.16 -65.29 -143.1 -138.2 -96.03 -25.05 0.7592 -78.19 -7.212 77.81 -12.15 98.69
9.46875 -7.212 0 -2.277 -38.34 -19.36 12.91 -19.36 51.62 17.84 -10.25 -3.037 5.694 127.9 101.7 19.74 123.7
9.47656 135.9 186.8 183.7 112.7 43.65 107.8 88.82 206.9 137.8 -5.314 0.7592 113.9 246.7 102.9 65.67 170.8
9.48438 167.8 219.8 228.9 161.7 41.75 90.72 55.8 159.8 134 -1.139 -5.314 96.79 224.7 74.78 17.84 143.9
9.49219 55.8 65.67 68.7 50.86 -13.29 -28.09 -147.3 -41.37 -11.01 0 -43.27 -41.37 35.68 -11.01 -111.2 -11.01
9.5 -49.35 -85.03 -92.24 -70.22 -53.14 -114.3 -343.1 -169.3 -165.1 -32.26 -55.04 -127.2 -175.4 -153.4 -195.1 -219
9.50781 -49.35 -79.33 -86.16 -68.32 -41.37 -70.22 -343.1 -77.05 -173.1 -58.08 -1.139 -43.27 -239.1 -241 -145.4 -323
9.51563 13.66 17.84 14.8 -2.277 -29.23 30.75 -197 85.79 -67.19 -48.21 77.81 88.82 -158.3 -200 -25.05 -265.3
9.52344 55.8 65.67 50.86 1.898 -57.32 73.64 -126 109.7 5.694 -22.02 105.9 86.92 -70.22 -88.06 51.62 -140.1
9.53125 49.72 37.96 0 -50.1 -79.33 28.85 -218.3 -9.11 3.796 -14.04 47.83 -49.35 -59.21 -11.01 85.79 -32.26
9.53906 11.77 -2.277 -42.13 -71.36 -47.07 -51.24 -370.1 -131.3 -13.29 -10.25 -29.23 -176.1 -78.19 0.7592 99.83 52.76
9.54688 -57.32 -43.27 -52 -41.37 5.694 -133.2 -454.4 -171.2 -17.08 6.832 -63.01 -182.2 -50.1 26.95 112 154.9
9.55469 -125.3 -85.03 -73.26 -29.23 27.71 -161.3 -432.3 -141.2 -19.36 21.64 -31.13 -77.05 39.86 95.65 137.8 258.9
9.5625 -93.38 -53.14 -50.1 -25.05 19.74 -70.22 -287.3 -29.23 5.694 20.88 29.99 82.75 184.9 175 211.8 331.8
9.57031 21.64 61.87 41.75 21.64 25.81 79.71 -69.08 115.8 77.81 19.74 93.76 220.9 284.7 200.8 268 320
9.57813 81.99 123.7 108.9 61.87 27.71 149.9 62.63 153.7 93.76 33.78 105.9 210.7 222.8 146.9 153.7 175
9.58594 17.84 35.68 27.71 0 -1.139 65.67 5.694 17.84 -15.18 17.84 35.68 31.88 9.869 27.71 -129.1 -71.36
9.59375 -37.2 -59.21 -84.27 -83.13 -31.13 -45.17 -127.2 -107 -127.2 -30.37 -79.33 -140.1 -166.3 -100.2 -367.1 -281.3
9.60156 5.694 -9.11 -47.07 -43.27 7.971 -49.35 -154.1 -39.1 -55.04 -57.32 -139.3 -151.1 -161.3 -181.1 -361.4 -334
9.60938 87.68 125.6 103.6 101.7 93.76 27.71 -39.1 143.9 145.8 -3.037 -69.08 -18.22 -34.16 -168.2 -157.1 -247.1
9.61719 97.93 183.7 191.7 187.9 137.8 81.99 68.7 243.7 269.9 65.67 77.81 117.7 69.84 -81.23 71.74 -98.31
9.625 67.94 149.9 172.7 159.8 113.9 89.96 116.9 235.7 233.8 86.92 189.8 224.7 156.8 34.92 263.8 76.68
9.63281 61.87 115.8 135.9 109.7 79.71 101.7 143.9 209.9 155.6 77.81 217.9 291.9 243.7 139.7 383.8 259.6
9.64063 45.93 83.89 105.9 83.89 51.62 93.76 156.8 159.8 117.7 105.9 187.9 263.8 255.8 191.7 363.6 356.8
9.64844 0.7592 31.88 37.96 39.86 27.71 63.77 118.8 59.97 81.99 143.9 151.8 139.7 171.9 186 233.8 326.8
9.65625 11.77 43.65 7.971 13.66 27.71 79.71 83.89 13.66 49.72 121.8 113.9 68.7 124.9 162.8 164 283.9
9.66406 125.6 157.9 109.7 87.68 85.79 159.8 113.9 97.93 85.79 57.7 67.94 123.7 194 137.8 224 313.9
9.67188 194 238 233.8 201.9 151.8 181.8 131 177.6 149.9 29.99 -2.277 151.8 225.9 97.93 207.6 292.7
9.67969 103.6 151.8 195.9 197.8 143.9 69.84 44.79 109.7 115.8 53.9 -85.03 9.869 87.68 23.91 -19.36 96.79
9.6875 -17.08 9.869 43.65 77.81 71.74 -47.07 -44.03 -13.29 0 75.92 -139.3 -163.2 -89.2 -37.2 -293 -172.3
9.69531 -25.05 -23.15 -33.02 -11.01 9.869 -37.2 -16.32 -43.27 -59.21 65.67 -109.3 -177.3 -137 -71.36 -351.1 -336.3
9.70313 33.78 9.869 -21.26 -17.08 -15.18 35.68 61.87 -9.11 -13.29 41.75 -21.26 -81.23 -103.2 -105.1 -233.1 -369.3
9.71094 47.83 9.869 -9.11 0 -39.1 57.7 68.7 -13.29 37.96 15.94 47.83 -29.23 -111.2 -151.1 -109.3 -336.3
9.71875 41.75 15.94 -5.314 25.81 -45.17 59.97 58.83 0 59.97 0 95.65 13.66 -81.23 -139.3 7.971 -202.3
9.72656 79.71 101.7 57.7 87.68 -5.314 127.9 183 119.9 91.86 9.869 164 175.7 81.99 -21.26 209.9 70.98
9.73438 91.86 167.8 123.7 149.9 45.93 189.8 353.8 233.8 125.6 51.62 235.7 347.7 253.9 119.9 391.7 347.7
9.74219 5.694 101.7 87.68 137.8 57.7 123.7 348.8 197.8 101.7 81.99 217.9 333.7 263.8 187.9 405.8 454.7
9.75 -79.33 -3.037 1.898 77.81 37.96 0.7592 168.9 83.89 45.93 67.94 89.96 181.8 201.9 181.8 305.9 436.9
9.75781 -55.04 -5.314 0.7592 55.8 31.88 -31.13 47.83 49.72 47.83 33.78 -39.1 93.76 233.8 171.9 233.8 429.7
9.76563 17.84 51.62 33.78 67.94 35.68 15.94 67.94 63.77 85.79 17.84 -97.17 85.79 269.9 151.8 147.7 381.9
9.77344 11.77 35.68 -3.037 29.99 5.694 0 68.7 -11.01 21.64 0 -137 -13.29 109.7 57.7 -67.19 162.8
9.78125 -69.08 -51.24 -107 -45.17 -39.1 -109.3 -51.24 -163.2 -161.3 -49.35 -233.1 -249 -195.1 -103.2 -353 -151.1
9.78906 -117.3 -97.17 -151.1 -81.23 -61.11 -197 -179.2 -247.1 -323 -111.2 -325.3 -441.1 -417.2 -247.1 -503.3 -367.1
9.79688 -91.1 -61.11 -99.07 -47.07 -45.17 -167 -175.4 -215.2 -311.3 -121.1 -307.1 -445.2 -441.1 -297.2 -467.3 -435.4
9.80469 -43.27 -3.037 -33.02 -1.139 -33.02 -61.11 -60.35 -125.3 -147.3 -75.16 -167 -293 -355.3 -269.1 -335.2 -452.1
9.8125 0.7592 45.93 5.694 15.94 -39.1 33.78 59.97 -23.15 25.81 -23.15 -2.277 -93.38 -235.3 -209.1 -169.3 -445.2
9.82031 21.64 81.99 33.78 27.71 -41.37 89.96 135.9 59.97 113.9 -3.037 112 65.67 -95.27 -145.4 5.694 -345
9.82813 5.694 65.67 31.88 27.71 -33.02 83.89 161.7 95.65 103.6 -5.314 142 155.6 29.99 -81.23 167.8 -133.2
9.83594 -47.07 3.796 -5.314 -2.277 -29.23 25.81 134 73.64 61.87 -3.037 109.7 183.7 129.8 -5.314 277.9 114.6
9.84375 -97.17 -51.24 -59.21 -45.17 -33.02 -35.3 67.94 29.99 47.83 19.74 59.97 194 216 89.96 355.7 335.9
9.85156 -129.1 -101.3 -109.3 -95.27 -53.14 -83.13 -11.01 -21.26 53.9 69.84 29.99 183.7 276 187.9 375.8 461.9
9.85938 -151.1 -149.2 -159 -145.4 -85.03 -109.3 -67.19 -73.26 29.99 97.93 13.66 134 269.9 231.9 285.8 439.9
9.86719 -127.2 -127.2 -149.2 -155.2 -103.2 -89.2 -13.29 -41.37 -7.212 43.65 -17.08 81.99 211.8 189.8 131.7 321.9
9.875 -17.08 15.94 -15.18 -73.26 -73.26 -7.212 153.7 99.83 -21.26 -65.29 -81.23 75.92 147.7 79.71 15.94 203.8
9.88281 87.68 165.9 131.7 39.86 -23.15 55.8 269.9 186 -27.33 -145.4 -153.4 21.64 27.71 -57.32 -95.27 61.87
9.89063 71.74 121.8 103.6 51.62 -21.26 1.898 147.7 27.71 -91.1 -143.1 -217.1 -189 -219 -207.3 -331.4 -207.3
9.89844 -45.17 -71.36 -87.3 -69.08 -77.05 -131.3 -119.2 -241 -193.2 -111.2 -263 -457 -481.3 -319.2 -601.3 -549.3
9.90625 -111.2 -183.3 -217.1 -189 -121.1 -191.3 -251.3 -327.2 -223.2 -105.1 -257.4 -513.2 -527.2 -335.2 -643 -695
9.91406 -69.08 -105.1 -153.4 -179.2 -99.07 -117.3 -117.3 -167 -153.4 -103.2 -165.1 -295.3 -331.4 -249 -379.2 -523.1
9.92188 -15.18 5.694 -23.15 -99.07 -53.14 -1.139 89.96 -2.277 -59.21 -59.21 -11.01 -7.212 -91.1 -123.4 -29.23 -201.2
9.92969 -7.212 29.99 11.77 -59.21 -29.23 59.97 175.7 31.88 -2.277 3.796 119.9 165.9 49.72 -5.314 197.8 51.62
9.9375 -5.314 3.796 -11.01 -67.19 -25.05 81.99 151.8 17.84 51.62 51.62 183.7 246 145.8 89.96 315.8 207.6
9.94531 0.7592 -11.01 -35.3 -81.23 -25.05 73.64 121.8 29.99 97.93 65.67 177.6 261.9 224 157.9 369.7 307.8
9.95313 -23.15 -45.17 -63.01 -109.3 -51.24 19.74 95.65 21.64 85.79 55.8 134 203.8 227.7 169.7 337.8 329.9
9.96094 -53.14 -75.16 -91.1 -147.3 -91.1 -41.37 49.72 -7.212 23.91 9.869 63.77 107.8 169.7 123.7 247.9 285.8
9.96875 -23.15 -35.3 -61.11 -137 -95.27 -53.14 7.971 -9.11 -15.18 -65.29 -21.26 55.8 117.7 53.9 186 246
9.97656 29.99 29.99 3.796 -77.05 -61.11 -41.37 -13.29 -13.29 -55.04 -139.3 -111.2 11.77 43.65 -23.15 125.6 207.6
9.98438 13.66 11.77 0 -59.21 -63.01 -77.05 -67.19 -125.3 -165.1 -181.1 -181.1 -127.2 -135.1 -133.2 -39.1 65.67
9.99219 -67.19 -95.27 -105.1 -139.3 -125.3 -157.1 -145.4 -283.2 -309.4 -201.2 -227.4 -335.2 -363.3 -251.3 -303.3 -193.2
10 -109.3 -155.2 -179.2 -213.3 -161.3 -187.1 -175.4 -299.1 -329.1 -193.2 -257.4 -437.3 -435.4 -305.2 -487 -405
10.0078 -63.01 -83.13 -111.2 -159 -93.38 -143.1 -115 -137 -165.1 -117.3 -263 -363.3 -295.3 -241 -489.3 -417.2
10.0156 -5.314 31.88 21.64 -15.18 15.94 -71.36 -9.11 19.74 31.88 13.66 -199.3 -195.1 -91.1 -99.07 -377.3 -277.1
10.0234 13.66 97.93 101.7 73.64 57.7 1.898 95.65 69.84 105.9 113.9 -39.1 -11.01 27.71 25.81 -217.1 -133.2
10.0313 31.88 112.7 108.9 73.64 19.74 89.96 206.9 84.65 76.68 113.9 137.8 160.9 79.71 91.86 -29.23 -39.1
10.0391 57.7 109.7 99.83 41.75 -1.139 137.8 281.6 129.8 73.64 71.74 213.7 243.7 113.9 115.8 127.9 33.78
10.0469 45.93 73.64 77.81 17.84 19.74 89.96 251.7 134 123.7 67.94 139.7 155.6 115.8 129.8 175.7 99.83
10.0547 -13.29 0.7592 5.694 -27.33 23.91 -15.18 121.8 21.64 119.9 85.79 23.91 -29.23 67.94 131.7 117.7 123.7
10.0625 -72.12 -70.22 -78.19 -96.03 -36.06 -78.19 0 -114.3 16.7 47.83 -15.18 -122.2 15.94 101.7 75.92 113.9
10.0703 -69.08 -71.36 -89.2 -119.2 -109.3 -57.32 -37.2 -143.1 -77.05 -39.1 7.971 -33.02 33.78 49.72 121.8 117.7
10.0781 -21.26 -17.08 -9.11 -57.32 -101.3 -13.29 -1.139 -57.32 -65.29 -91.1 27.71 107.8 112 11.77 183.7 153.7
10.0859 -3.037 -1.139 37.96 0.7592 -35.3 -27.33 15.94 6.832 1.898 -55.04 1.898 134 127.9 -9.11 142 143.9
10.0938 -48.21 -58.08 -24.29 -30.37 -2.277 -114.3 -16.32 -34.16 2.657 -5.314 -63.01 -2.277 -12.15 -75.16 -29.23 11.77
10.1016 -115 -121.1 -137 -103.2 -23.15 -217.1 -77.05 -127.2 -81.23 -17.08 -161.3 -199.3 -241 -181.1 -237.2 -179.2
10.1094 -131.3 -89.2 -149.2 -93.38 -31.13 -249 -85.03 -140.1 -141.2 -75.16 -237.2 -301 -345 -233.1 -321.1 -263
10.1172 -82.37 6.832 -50.1 -1.139 2.657 -178 -20.12 -58.08 -106.3 -91.1 -217.1 -242.2 -225.1 -161.3 -229.3 -157.1
10.125 -20.12 60.73 22.77 66.81 40.99 -50.1 56.94 18.98 -24.29 -29.23 -96.03 -96.03 -8.351 -15.18 -82.37 1.898
10.1328 21.64 49.72 23.91 59.97 45.93 51.62 121.8 65.67 47.83 53.9 13.66 21.64 117.7 71.74 -25.05 45.93
10.1406 73.64 67.94 33.78 47.83 49.72 115.8 189.8 123 131.7 103.6 41.75 81.99 135.9 69.84 -63.01 -37.2
10.1484 118.8 140.8 88.82 80.85 74.78 145 248.6 170.8 192.8 105.9 22.77 88.82 93 29.99 -102.1 -151.1
10.1563 96.79 154.9 94.89 80.85 74.78 123 224.7 106.7 138.9 85.79 28.85 40.99 0.7592 13.66 -104 -231.2
10.1641 8.73 52.76 2.657 0.7592 36.82 48.97 110.8 -52 1.898 55.8 51.62 -28.09 -89.2 27.71 -87.3 -239.1
10.1719 -55.04 -35.3 -63.01 -49.35 13.66 -13.29 23.91 -133.2 -67.19 19.74 47.83 -39.1 -67.19 57.7 -17.08 -121.1
10.1797 -34.16 0.7592 7.971 22.77 62.63 -18.22 61.87 -17.08 39.86 7.971 30.75 49.72 98.69 96.79 110.8 78.95
10.1875 6.832 76.68 124.9 150.7 116.9 -2.277 145 140.8 180.7 29.99 24.67 136.6 236.9 109.7 205 209.9
10.1953 -12.15 50.86 112.7 162.8 90.72 -44.03 126.8 131 162.8 49.72 26.95 86.92 176.9 67.94 150.7 157.9
10.2031 -71.36 -61.11 -9.11 55.8 15.94 -125.3 5.694 -21.26 13.66 33.78 0 -47.07 0 0.7592 11.77 31.88
10.2109 -73.26 -131.3 -93.38 -19.36 0.7592 -153.4 -81.23 -122.2 -79.33 -5.314 -28.09 -113.1 -96.03 -48.21 -54.28 -1.139
10.2188 -18.22 -96.03 -66.05 -2.277 38.72 -96.03 -64.15 -86.16 -60.35 -41.37 -25.05 -68.32 -97.17 -75.16 -35.3 45.93
10.2266 38.72 -12.15 -1.139 46.69 68.7 -10.25 19.74 5.694 -15.18 -61.11 6.832 -5.314 -88.06 -112.4 -20.12 34.92
10.2344 91.86 85.79 73.64 83.89 53.9 53.9 131 88.82 1.898 -71.36 25.81 7.971 -95.27 -145.4 -51.24 -53.14
10.2422 151.8 200.8 172.7 123.7 57.7 108.9 235 164 32.64 -49.35 24.67 16.7 -47.07 -120.3 -56.18 -124.1
10.25 179.9 259.6 239.9 165.9 103.6 134 277.9 195.9 95.65 15.94 33.78 33.78 29.99 -39.1 -31.13 -123.4
10.2578 145.8 205.7 199.7 151.8 125.6 125.6 221.7 142.7 112 77.81 68.7 51.62 72.88 38.72 -12.15 -86.16
10.2656 88.82 90.72 76.68 66.81 70.98 110.8 131 43.65 50.86 63.77 102.9 76.68 64.91 88.82 8.73 -27.33
10.2734 82.75 36.82 12.91 -1.139 -6.073 131 106.7 0.7592 -13.29 1.898 115.8 118.8 87.68 124.9 93.76 96.79
10.2813 101 48.97 32.64 -1.139 -34.16 146.9 150.7 14.8 -18.22 -19.36 107.8 132.9 140.8 157.9 191.7 238
10.2891 53.9 17.84 23.91 0 -23.15 93.76 145 0 -1.139 25.81 84.65 56.94 131.7 158.7 198.9 268.7
10.2969 -55.04 -79.33 -65.29 -49.35 -23.15 -25.05 24.67 -88.06 -14.04 67.94 38.72 -64.15 43.65 93 98.69 170.8
10.3047 -128.3 -139.3 -141.2 -96.03 -38.34 -129.1 -113.1 -154.1 -61.11 36.82 -15.18 -123.4 -30.37 7.971 15.94 68.7
10.3125 -119.2 -105.1 -105.1 -67.19 -45.17 -161.3 -163.2 -126 -81.23 -31.13 -60.35 -83.13 -36.06 -48.21 20.88 46.69
10.3203 -76.3 -46.31 -20.12 -10.25 -42.13 -132.1 -100.2 -49.35 -70.22 -81.23 -67.19 -26.19 -27.33 -82.37 35.68 46.69
10.3281 -51.24 -41.37 -9.11 -7.212 -45.17 -75.16 -8.351 -5.314 -72.12 -94.14 -39.1 -10.25 -60.35 -111.2 0.7592 -9.11
10.3359 -11.01 -35.3 -37.2 -37.2 -39.1 11.77 81.99 23.91 -62.25 -94.14 9.869 7.971 -78.19 -129.1 -37.2 -91.1
10.3438 71.74 50.86 6.832 -5.314 1.898 115.8 188.7 95.65 2.657 -64.15 66.81 80.85 -20.12 -111.2 1.898 -103.2
10.3516 153 175 116.9 90.72 78.95 176.9 274.8 175.7 107.8 6.832 95.65 142.7 71.74 -44.03 57.7 -52
10.3594 142.7 205.7 165.9 145 132.9 149.9 284.7 186.8 158.7 104.8 77.81 131.7 119.9 34.92 61.87 -14.04
10.3672 57.7 134 126.8 125.6 149.9 77.81 227 142 140.8 168.9 41.75 98.69 126.8 117.7 46.69 13.66
10.375 1.898 83.89 96.79 116.9 158.7 45.93 180.7 127.9 139.7 186 25.81 120.7 172.7 177.6 89.96 101.7
10.3828 4.935 93 123 146.9 166.6 54.66 155.6 148.8 183.7 166.6 23.91 147.7 233.8 205 167.8 220.9
10.3906 5.694 71.74 97.93 123.7 114.6 26.95 72.88 88.82 170.8 120.7 4.935 56.94 195.9 173.8 148.8 244.8
10.3984 -55.04 -50.1 -38.34 -7.212 -17.08 -77.05 -92.24 -97.17 28.85 48.97 -40.24 -144.2 20.88 91.86 4.935 119.9
10.4063 -146.1 -185.2 -188.3 -156 -155.2 -175.4 -234.2 -272.2 -148 -19.36 -79.33 -283.2 -136.3 2.657 -122.2 -28.09
10.4141 -177.3 -206.1 -217.1 -202.3 -196.2 -171.2 -219 -271 -217.1 -59.21 -65.29 -222.1 -156 -50.1 -121.1 -86.16
10.4219 -128.3 -129.1 -148 -152.2 -135.1 -81.23 -76.3 -124.1 -162.1 -63.01 -11.01 -65.29 -96.03 -86.16 -44.03 -68.32
10.4297 -59.21 -60.35 -82.37 -99.07 -65.29 -1.139 50.86 -11.01 -88.06 -64.15 18.98 20.88 -78.19 -119.2 -4.175 -61.11
10.4375 -13.29 -31.13 -55.04 -69.08 -42.13 16.7 84.65 -4.175 -52 -72.12 14.8 6.832 -93.38 -137 -6.073 -56.18
10.4453 6.832 -2.277 -22.02 -40.24 -46.31 10.63 69.84 -26.19 -33.02 -70.22 -1.139 -5.314 -61.11 -108.2 5.694 -4.175
10.4531 21.64 33.78 6.832 -12.15 -32.26 17.84 76.68 3.796 -9.11 -41.37 -9.11 12.91 8.73 -49.35 27.71 47.83
10.4609 27.71 49.72 12.91 0 15.94 33.78 120.7 63.77 20.88 10.63 0.7592 42.89 56.94 11.77 19.74 39.86
10.4688 46.69 53.9 29.99 32.64 93 65.67 170.8 106.7 80.85 70.98 17.84 69.84 89.96 58.83 31.88 16.7
10.4766 82.75 93 101 112.7 160.9 93 196.6 139.7 169.7 102.9 29.99 108.9 155.6 94.89 112 70.98
10.4844 97.93 138.9 166.6 175.7 164 79.71 166.6 153.7 208.8 94.89 8.73 120.7 186.8 93.76 162.8 131.7
10.4922 43.65 105.9 121.8 131.7 81.99 5.694 77.81 99.83 128.7 52.76 -21.26 39.86 78.95 31.88 73.64 49.72
10.5 -35.3 -1.139 -7.212 0.7592 -25.05 -77.05 -14.04 -9.11 -12.15 10.63 -45.17 -72.12 -100.2 -47.07 -77.05 -131.3
10.5078 -72.12 -86.16 -106.3 -102.1 -80.09 -90.34 -76.3 -93.38 -90.34 -13.29 -33.02 -118 -177.3 -80.09 -125.3 -224.3
10.5156 -51.24 -101.3 -117.3 -109.3 -69.08 -51.24 -101.3 -124.1 -75.16 -31.13 -14.04 -95.27 -120.3 -60.35 -52 -160.2
10.5234 -52 -105.1 -115 -102.1 -66.05 -37.2 -125.3 -150.3 -61.11 -60.35 -15.18 -103.2 -86.16 -59.21 -21.26 -80.09
10.5313 -71.36 -129.1 -143.1 -123.4 -97.17 -59.21 -128.3 -188.3 -116.2 -109.3 -26.19 -152.2 -131.3 -92.24 -74.02 -64.15
