    T[sec]  F7  F3 Fz   F4  F8  T3  C3  Cz  C4  T4  T5  P3  P4  T6  O1  O2
10.94 -45.11 -43.09 -39.06 -31.1 -31.1 -59.12 -37.04 -37.04 -13.06 -34.07 3.917 -25.05 -30.03 -37.04 -3.086 -53.06
10.9467 -39.06 -37.04 -43.09 -45.11 -43.09 -47.01 -37.04 -53.06 -39.06 -69.09 29.91 -23.03 -81.08 -53.06 6.885 -75.02
10.9533 -39.06 -41.07 -59.12 -61.02 -67.07 -43.09 -39.06 -63.04 -63.04 -93.07 31.93 -15.08 -109.1 -65.05 10.92 -87.01
10.96 -39.06 -55.08 -65.05 -75.02 -75.02 -37.04 -43.09 -65.05 -89.03 -97.11 43.92 -9.022 -111.1 -47.01 30.98 -59.12
10.9667 -35.02 -55.08 -57.1 -73.01 -71.11 -33 -35.02 -53.06 -91.05 -76.09 43.92 3.917 -86.06 -21.01 46.89 -19.11
10.9733 -31.1 -49.03 -45.11 -67.07 -53.06 -39.06 -29.08 -41.07 -77.04 -44.04 37.99 1.899 -54.01 11.99 50.93 11.99
10.98 -15.08 -27.07 -23.03 -41.07 -29.08 -47.01 -17.09 -19.11 -51.05 -9.022 0 -2.018 -21.01 19.94 24.93 29.91
10.9867 0 -2.018 9.972 0.9497 1.899 -55.08 0.9497 13.89 -19.11 31.93 -27.07 -5.105 26 53.89 0.9497 49.98
10.9933 21.96 29.91 45.94 31.93 37.99 -55.08 19.94 43.92 23.98 69.92 -47.01 -2.018 71.94 71.94 -25.05 67.9
11 37.99 49.98 65.88 59.95 65.88 -45.11 45.94 74.91 71.94 93.9 -47.01 9.972 111.9 83.93 -41.07 67.9
11.0067 43.92 67.9 77.99 71.94 85.95 -42.02 60.9 75.97 99.95 100.9 -58.05 18.99 126.9 71.94 -41.07 59
11.0133 39.89 69.92 77.99 81.91 89.98 -34.07 64.93 76.92 112.9 85 -46.06 10.92 116.9 50.93 -47.01 34.9
11.02 23.98 57.93 67.9 69.92 69.92 -35.02 52 54.96 102 57.93 -37.04 -3.086 83.93 41.9 -41.07 13.89
11.0267 17.93 27.9 37.99 45.94 31.93 -35.02 23.98 22.91 73.96 17.93 -21.01 -15.08 39.89 7.954 -33 -9.022
11.0333 5.936 1.899 15.91 13.89 3.917 -31.1 0.9497 -1.068 31.93 -15.08 -13.06 -19.11 0.9497 -15.08 -21.01 -39.06
11.04 0.9497 -1.068 -3.086 -9.022 -19.11 -26.12 -14.01 -38.11 -3.086 -50.1 -1.068 -24.1 -52.11 -52.11 -19.11 -70.04
11.0467 -3.086 -11.04 -17.09 -23.03 -39.06 -11.04 -16.03 -51.05 -41.07 -80.01 22.91 -26.12 -96.04 -73.01 -5.105 -90.1
11.0533 -3.086 -17.09 -33 -37.04 -59.12 -13.06 -17.09 -63.04 -65.05 -105.1 27.9 -19.11 -135.1 -95.09 10.92 -97.11
11.06 1.899 -27.07 -33 -33 -57.1 -1.068 -18.04 -40.01 -86.06 -106 52.94 -1.068 -126.1 -98.05 46.89 -86.06
11.0667 1.899 -33 -32.05 -37.04 -54.01 0.9497 -10.09 -27.07 -70.04 -83.1 62.92 18.99 -93.07 -82.03 72.89 -58.05
11.0733 1.899 -28.02 -32.05 -29.08 -41.07 0.9497 -9.022 -8.072 -57.1 -47.01 59.95 24.93 -43.09 -42.02 80.96 -19.11
11.08 -18.04 -31.1 -29.08 -21.01 -26.12 -10.09 -11.04 0 -35.02 -10.09 40.96 24.93 0.9497 -1.068 70.99 9.972
11.0867 -14.01 -21.01 -8.072 -9.022 -2.018 -22.08 -6.054 8.903 -10.09 29.91 20.89 20.89 45.94 46.89 48.91 44.99
11.0933 -19.11 -17.09 0.9497 5.936 18.99 -31.1 1.899 22.91 10.92 71.94 4.986 8.903 93.9 91.88 28.97 81.91
11.1 -6.054 -14.01 -2.018 5.936 26.95 -53.06 -4.036 16.98 43.92 85.95 -33 -15.08 104 111.9 -5.105 102
11.1067 -1.068 -7.004 0.9497 11.99 40.96 -51.05 -13.06 28.97 46.89 95.92 -36.09 -20.06 114 116 -25.05 99.95
11.1133 0.9497 -5.105 1.899 0 31.93 -42.02 -8.072 19.94 53.89 85 -41.07 -16.03 104 95.92 -35.02 89.98
11.12 7.954 15.91 24.93 13.89 32.88 -27.07 9.972 28.97 40.96 77.99 -30.03 -4.036 89.98 79.89 -29.08 77.99
11.1267 18.99 34.9 37.99 27.9 26.95 -19.11 18.99 22.91 41.9 45.94 -33 -5.105 52 43.92 -27.07 55.91
11.1333 31.93 43.92 56.98 43.92 24.93 0.9497 33.95 38.94 34.9 19.94 -14.01 8.903 31.93 17.93 -17.09 11.99
11.14 46.89 49.98 54.96 45.94 18.99 12.94 48.91 44.99 38.94 -5.105 6.885 34.9 3.917 -20.06 -1.068 -22.08
11.1467 42.97 43.92 33.95 27.9 4.986 24.93 53.89 30.98 26 -36.09 21.96 44.99 -24.1 -53.06 8.903 -61.02
11.1533 41.9 38.94 18.99 17.93 -1.068 26.95 45.94 18.99 3.917 -67.07 41.9 46.89 -57.1 -82.03 34.9 -67.07
11.16 22.91 19.94 2.968 -3.086 -22.08 22.91 14.96 -7.004 -22.08 -87.01 46.89 28.97 -89.03 -96.04 50.93 -66
11.1667 13.89 9.972 1.899 -5.105 -21.01 16.98 2.968 -10.09 -40.01 -80.01 62.92 24.93 -84.05 -98.05 74.91 -48.08
11.1733 0 1.899 -2.018 -9.022 -15.08 3.917 -1.068 -11.04 -35.02 -65.05 43.92 9.972 -69.09 -85.12 70.99 -37.04
11.18 -9.022 -1.068 0.9497 -2.018 -1.068 -2.018 -2.018 -2.018 -17.09 -44.04 52.94 4.986 -28.02 -59.12 70.99 -22.08
11.1867 -11.04 -7.004 -3.086 0 -2.018 -10.09 -4.036 2.968 -2.018 -20.06 30.98 1.899 -4.036 -24.1 48.91 -8.072
11.1933 -29.08 -13.06 -9.022 -1.068 1.899 -29.08 -11.04 -2.018 0 1.899 5.936 -13.06 13.89 7.954 16.98 0
11.2 -29.08 -19.11 -11.04 -11.04 3.917 -51.05 -17.09 -2.018 5.936 29.91 -23.03 -39.06 27.9 49.98 -15.08 21.96
11.2067 -53.06 -25.05 -19.11 -17.09 7.954 -83.1 -31.1 -14.01 1.899 57.93 -63.04 -67.07 43.92 93.9 -49.03 49.98
11.2133 -53.06 -39.06 -27.07 -25.05 7.954 -96.04 -50.1 -22.08 4.986 76.92 -86.06 -88.08 56.98 116.9 -73.01 72.89
11.22 -57.1 -37.04 -25.05 -21.01 13.89 -90.1 -46.06 -19.11 3.917 78.94 -92 -76.09 52.94 109.9 -89.03 82.98
11.2267 -21.01 -31.1 -23.03 -15.08 7.954 -57.1 -29.08 -6.054 5.936 45.94 -71.11 -43.09 31.93 75.97 -87.01 61.97
11.2333 -11.04 -17.09 -13.06 -9.022 0 -33 -7.004 -5.105 -2.018 17.93 -51.05 -7.004 0 31.93 -71.11 21.96
11.24 -2.018 -3.086 -1.068 -1.068 0 -9.022 0 1.899 -11.04 1.899 -25.05 17.93 -15.08 3.917 -45.11 -13.06
11.2467 21.96 9.972 5.936 -3.086 0 19.94 21.96 24.93 -5.105 1.899 13.89 53.89 -1.068 -11.04 0.9497 -35.02
11.2533 37.99 15.91 1.899 -3.086 1.899 35.97 39.89 36.92 -1.068 -5.105 50.93 73.96 0 -29.08 40.96 -36.09
11.26 43.92 7.954 -2.018 -9.022 -3.086 33.95 31.93 24.93 0 -29.08 64.93 67.9 -11.04 -59.12 72.89 -46.06
11.2667 0 3.917 0 0.9497 -7.004 9.972 15.91 1.899 -5.105 -49.03 57.93 29.91 -43.09 -83.1 68.97 -57.1
11.2733 -1.068 7.954 7.954 5.936 -9.022 -2.018 -2.018 -6.054 -17.09 -55.08 55.91 -2.018 -57.1 -79.06 68.97 -55.08
11.28 -15.08 7.954 7.954 11.99 -3.086 -7.004 0.9497 -7.004 -21.01 -43.09 53.89 -13.06 -41.07 -63.04 62.92 -41.07
11.2867 -13.06 0.9497 3.917 13.89 3.917 -15.08 -9.022 0.9497 -7.004 -15.08 34.9 -17.09 -13.06 -23.03 56.98 -4.036
11.2933 -25.05 -9.022 -2.018 11.99 13.89 -25.05 -3.086 16.98 21.96 17.93 12.94 -17.09 21.96 13.89 46.89 23.98
11.3 -29.08 -17.09 -15.08 3.917 21.96 -39.06 -9.022 5.936 41.9 45.94 -9.022 -33 53.89 57.93 16.98 57.93
11.3067 -31.1 -20.06 -21.01 -2.018 23.98 -51.05 -19.11 0 37.99 55.91 -30.03 -43.09 53.89 85.95 -15.08 72.89
11.3133 -37.04 -26.12 -29.08 -3.086 13.89 -45.11 -33 -13.06 20.89 52 -29.08 -43.09 33.95 104.9 -47.01 72.89
11.32 -39.06 -39.06 -45.11 -29.08 -8.072 -35.02 -36.09 -29.08 -1.068 46.89 -24.1 -27.07 15.91 118 -45.11 78.94
11.3267 -33 -47.01 -58.05 -56.03 -29.08 -16.03 -33 -36.09 -26.12 42.97 -1.068 -13.06 3.917 109 -27.07 72.89
11.3333 -25.05 -41.07 -55.08 -62.09 -31.1 -17.09 -33 -48.08 -52.11 29.91 0 -7.004 -5.105 88.91 -19.11 66.95
11.34 -6.054 -28.02 -34.07 -48.08 -29.08 -4.036 -33 -28.02 -67.07 10.92 18.99 1.899 -27.07 57.93 -5.105 42.97
11.3467 0 -13.06 -14.01 -22.08 -12.11 -1.068 -20.06 -13.06 -56.03 0 33.95 15.91 -27.07 24.93 14.96 11.99
11.3533 12.94 0 -6.054 -6.054 -9.022 4.986 -9.022 -9.022 -39.06 -20.06 32.88 14.96 -41.07 -13.06 26.95 -15.08
11.36 19.94 17.93 6.885 5.936 0 0.9497 0 -3.086 -28.02 -27.07 24.93 7.954 -52.11 -56.03 20.89 -62.09
11.3667 24.93 34.9 24.93 18.99 5.936 6.885 13.89 -2.018 -17.09 -40.01 20.89 0.9497 -67.07 -83.1 20.89 -85.12
11.3733 21.96 39.89 36.92 30.98 6.885 6.885 24.93 11.99 -2.018 -48.08 23.98 3.917 -69.09 -94.02 30.98 -99
11.38 18.99 36.92 34.9 34.9 1.899 0 19.94 8.903 1.899 -62.09 4.986 -2.018 -63.04 -103 22.91 -85.12
11.3867 13.89 29.91 31.93 32.88 1.899 -17.09 1.899 4.986 1.899 -51.05 -19.11 -27.07 -49.03 -88.08 0.9497 -82.03
11.3933 11.99 29.91 34.9 34.9 9.972 -32.05 1.899 10.92 0 -22.08 -42.02 -39.06 -15.08 -68.02 -27.07 -70.04
11.4 0.9497 13.89 21.96 27.9 22.91 -37.04 -4.036 7.954 11.99 10.92 -54.01 -47.01 3.917 -27.07 -57.1 -56.03
11.4067 -2.018 10.92 17.93 19.94 26 -39.06 -9.022 7.954 22.91 31.93 -61.02 -51.05 21.96 1.899 -85.12 -34.07
11.4133 -7.004 2.968 9.972 7.954 15.91 -25.05 -7.004 8.903 23.98 37.99 -44.04 -37.04 31.93 29.91 -97.11 -8.072
11.42 9.972 5.936 11.99 7.954 5.936 1.899 0.9497 5.936 17.93 39.89 -1.068 0.9497 37.99 55.91 -59.12 21.96
11.4267 3.917 -2.018 0 -3.086 0.9497 37.99 5.936 10.92 3.917 45.94 46.89 43.92 52 89.98 10.92 75.97
11.4333 1.899 -9.022 -17.09 -11.04 0.9497 49.98 11.99 14.96 0 61.97 76.92 69.92 67.9 126 72.89 124.9
11.44 -7.004 -13.06 -27.07 -17.09 -1.068 41.9 9.972 19.94 -2.018 71.94 79.89 77.99 83.93 147.9 100.9 159.9
11.4467 0 -27.07 -37.04 -15.08 -9.022 33.95 5.936 16.98 7.954 65.88 69.92 71.94 77.99 142 96.99 161.9
11.4533 -3.086 -27.07 -41.07 -31.1 -25.05 21.96 -7.004 2.968 0.9497 41.9 67.9 55.91 43.92 111.9 90.93 133.9
11.46 -25.05 -41.07 -45.11 -43.09 -35.02 11.99 -17.09 -10.09 -21.01 15.91 59 26 9.972 63.98 74.91 86.9
11.4667 -17.09 -29.08 -37.04 -37.04 -25.05 3.917 -27.07 -20.06 -33 0 59 11.99 -9.022 31.93 70.99 54.96
11.4733 0.9497 -19.11 -23.03 -29.08 -21.01 1.899 -13.06 -22.08 -37.04 -9.022 35.97 3.917 -31.1 0 59 21.96
11.48 27.9 3.917 -1.068 -5.105 -9.022 5.936 0 -9.022 -31.1 -21.01 29.91 1.899 -39.06 -27.07 38.94 -15.08
11.4867 21.96 27.9 21.96 9.972 0 -2.018 9.972 0 -21.01 -27.07 5.936 -9.022 -39.06 -61.02 16.98 -61.02
11.4933 26 39.89 39.89 39.89 17.93 -2.018 17.93 21.96 3.917 -19.11 -13.06 -25.05 -7.004 -67.07 -15.08 -77.04
11.5 47.96 59.95 68.97 57.93 29.91 6.885 35.97 54.96 35.97 7.954 -34.07 -8.072 22.91 -41.07 -43.09 -60.07
11.5067 64.93 79.89 86.9 75.97 45.94 18.99 77.99 74.91 71.94 37.99 -55.08 4.986 60.9 -5.105 -75.02 -38.11
11.5133 63.98 87.96 89.98 75.97 47.96 27.9 89.98 75.97 89.98 61.97 -48.08 33.95 77.99 27.9 -85.12 -16.03
11.52 35.97 67.9 69.92 65.88 47.96 29.91 85.95 59.95 81.91 67.9 -33 49.98 75.97 52 -65.05 0
11.5267 31.93 55.91 59.95 55.91 35.97 41.9 79.89 61.97 65.88 67.9 -2.018 69.92 65.88 69.92 -31.1 21.96
11.5333 38.94 53.89 52.94 41.9 23.98 54.96 73.96 62.92 53.89 47.96 36.92 86.9 52.94 73.96 16.98 44.99
11.54 31.93 33.95 27.9 23.98 7.954 59 59.95 38.94 39.89 21.96 76.92 85 52.94 71.94 66.95 82.98
11.5467 5.936 0.9497 -3.086 -5.105 -11.04 49.98 23.98 11.99 11.99 7.954 97.94 71.94 35.97 63.98 104.9 105.9
11.5533 0.9497 -15.08 -18.04 -15.08 -9.022 48.91 3.917 0.9497 -3.086 7.954 102 56.98 36.92 55.91 123 118
11.56 0 -13.06 -22.08 -19.11 -14.01 39.89 -4.036 -1.068 -7.004 8.903 93.9 44.99 28.97 39.89 123 97.94
11.5667 1.899 -14.01 -22.08 -16.03 -16.03 36.92 -15.08 -1.068 -5.105 -3.086 92.95 36.92 19.94 23.98 121 82.98
11.5733 -13.06 -21.01 -34.07 -21.01 -24.1 24.93 -12.11 -13.06 -13.06 -18.04 88.91 27.9 3.917 2.968 121 59
11.58 -16.03 -23.03 -28.02 -29.08 -26.12 18.99 -20.06 -22.08 -21.01 -30.03 59.95 6.885 -16.03 -13.06 92.95 23.98
11.5867 -11.04 -21.01 -24.1 -27.07 -16.03 0 -24.1 -37.04 -32.05 -31.1 26 -15.08 -38.11 -28.02 50.93 -7.004
11.5933 -33 -34.07 -33 -26.12 -17.09 -33 -42.02 -55.08 -35.02 -28.02 -17.09 -60.07 -71.11 -36.09 -11.04 -53.06
11.6 -19.11 -31.1 -28.02 -25.05 -4.036 -46.06 -52.11 -63.04 -50.1 -11.04 -47.01 -85.12 -79.06 -30.03 -63.04 -87.01
11.6067 -30.03 -25.05 -27.07 -15.08 0 -63.04 -45.11 -54.01 -38.11 1.899 -94.02 -103 -70.04 -34.07 -115 -116.1
11.6133 -15.08 -21.01 -16.03 -19.11 6.885 -62.09 -40.01 -33 -22.08 5.936 -105.1 -93.07 -47.01 -22.08 -145.1 -117
11.62 -25.05 -18.04 -23.03 -14.01 9.972 -61.02 -20.06 -13.06 -3.086 12.94 -115 -70.04 -13.06 -6.054 -145.1 -95.09
11.6267 -9.022 -5.105 -10.09 0.9497 20.89 -40.01 -2.018 5.936 8.903 29.91 -99 -23.03 14.96 12.94 -125 -59.12
11.6333 -2.018 9.972 1.899 7.954 28.97 -24.1 8.903 28.97 26 44.99 -85.12 4.986 52.94 31.93 -95.09 -21.01
11.64 9.972 15.91 12.94 19.94 24.93 -6.054 24.93 49.98 43.92 40.96 -38.11 35.97 67.9 40.96 -51.05 8.903
11.6467 30.98 26.95 24.93 22.91 14.96 12.94 43.92 59.95 52 29.91 2.968 52.94 65.88 43.92 2.968 36.92
11.6533 42.97 29.91 20.89 21.96 1.899 31.93 52.94 60.9 41.9 12.94 43.92 60.9 54.96 43.92 59 57.93
11.66 24.93 17.93 4.986 9.972 -17.09 32.88 31.93 32.88 23.98 0.9497 67.9 46.89 36.92 31.93 90.93 69.92
11.6667 3.917 -2.018 -9.022 -3.086 -33 23.98 1.899 0 -1.068 -19.11 65.88 19.94 15.91 15.91 96.99 75.97
11.6733 -3.086 -13.06 -27.07 -25.05 -45.11 18.99 -7.004 -20.06 -23.03 -31.1 68.97 4.986 -12.11 3.917 92.95 70.99
11.68 0 -17.09 -32.05 -39.06 -45.11 8.903 -25.05 -46.06 -49.03 -33 42.97 -12.11 -44.04 -7.004 74.91 42.97
11.6867 -7.004 -23.03 -41.07 -47.01 -35.02 -1.068 -37.04 -57.1 -63.04 -37.04 31.93 -25.05 -65.05 -27.07 46.89 0
11.6933 -2.018 -17.09 -31.1 -45.11 -29.08 -5.105 -43.09 -57.1 -65.05 -47.01 9.972 -35.02 -81.08 -63.04 10.92 -49.03
11.7 -7.004 -11.04 -19.11 -27.07 -23.03 -5.105 -31.1 -47.01 -53.06 -59.12 -1.068 -43.09 -89.03 -89.03 -23.03 -92
11.7067 0.9497 -9.022 -6.054 -17.09 -17.09 1.899 -15.08 -40.01 -51.05 -55.08 -11.04 -48.08 -92 -103 -61.02 -124.1
11.7133 -2.018 -9.022 0 0 -3.086 -4.036 -3.086 -34.07 -39.06 -39.06 -28.02 -42.02 -74.08 -97.11 -85.12 -136
11.72 5.936 0.9497 3.917 9.972 7.954 -5.105 1.899 -19.11 -19.11 -13.06 -33 -23.03 -39.06 -79.06 -93.07 -125
11.7267 5.936 5.936 17.93 23.98 19.94 1.899 7.954 3.917 3.917 7.954 -41.07 -2.018 1.899 -35.02 -85.12 -107.1
11.7333 -1.068 9.972 15.91 17.93 19.94 -1.068 13.89 26 26 27.9 -49.03 9.972 37.99 0.9497 -73.01 -73.01
11.74 13.89 11.99 17.93 17.93 15.91 -2.018 19.94 38.94 33.95 37.99 -53.06 27.9 61.97 31.93 -47.01 -33
11.7467 -1.068 7.954 11.99 13.89 0 -15.08 18.99 29.91 43.92 23.98 -66 15.91 52 19.94 -41.07 -15.08
11.7533 -11.04 0 1.899 7.954 -11.04 -25.05 6.885 2.968 26 5.936 -66 -3.086 33.95 19.94 -47.01 -7.004
11.76 -21.01 -11.04 -11.04 -1.068 -27.07 -33 -9.022 -14.01 1.899 -5.105 -51.05 -29.08 3.917 7.954 -49.03 -3.086
11.7667 -25.05 -27.07 -27.07 -15.08 -25.05 -35.02 -29.08 -26.12 -15.08 -17.09 -17.09 -53.06 -11.04 15.91 -27.07 5.936
11.7733 -13.06 -41.07 -31.1 -21.01 -21.01 -25.05 -39.06 -31.1 -23.03 -29.08 5.936 -49.03 -29.08 9.972 8.903 23.98
11.78 -49.03 -43.09 -41.07 -35.02 -29.08 -37.04 -52.11 -42.02 -37.04 -37.04 6.885 -57.1 -47.01 5.936 20.89 26
11.7867 -39.06 -37.04 -43.09 -35.02 -43.09 -27.07 -50.1 -43.09 -55.08 -41.07 14.96 -41.07 -45.11 7.954 48.91 47.96
11.7933 -51.05 -45.11 -49.03 -43.09 -39.06 -21.01 -49.03 -41.07 -61.02 -29.08 27.9 -33 -35.02 15.91 56.98 47.96
11.8 -41.07 -53.06 -45.11 -39.06 -35.02 -2.018 -38.11 -38.11 -53.06 -23.03 36.92 -22.08 -29.08 9.972 50.93 29.91
11.8067 -17.09 -40.01 -29.08 -31.1 -13.06 14.96 -24.1 -24.1 -34.07 -7.004 52.94 0 -14.01 2.968 40.96 8.903
11.8133 1.899 -10.09 -10.09 -14.01 -1.068 33.95 1.899 -3.086 -11.04 0 53.89 21.96 0 -6.054 32.88 -12.11
11.82 17.93 2.968 3.917 1.899 11.99 43.92 12.94 6.885 2.968 11.99 57.93 43.92 14.96 -2.018 36.92 -22.08
11.8267 7.954 4.986 9.972 15.91 27.9 34.9 20.89 16.98 20.89 27.9 29.91 36.92 26.95 1.899 10.92 -46.06
11.8333 4.986 1.899 17.93 22.91 31.93 18.99 16.98 17.93 31.93 34.9 -1.068 20.89 33.95 3.917 -3.086 -45.11
11.84 9.972 14.96 26.95 30.98 27.9 5.936 11.99 22.91 40.96 37.99 -26.12 5.936 36.92 22.91 -25.05 -26.12
11.8467 10.92 26.95 33.95 30.98 17.93 -6.054 16.98 19.94 35.97 28.97 -42.02 -1.068 31.93 49.98 -27.07 9.972
11.8533 11.99 30.98 33.95 29.91 19.94 -31.1 14.96 20.89 27.9 30.98 -54.01 0 28.97 69.92 -37.04 36.92
11.86 2.968 18.99 21.96 22.91 9.972 -52.11 18.99 7.954 17.93 22.91 -56.03 -8.072 15.91 61.97 -29.08 63.98
11.8667 -11.04 1.899 2.968 10.92 3.917 -73.01 5.936 -2.018 4.986 1.899 -82.03 -27.07 -4.036 42.97 -41.07 56.98
11.8733 -12.11 -1.068 -2.018 -1.068 -9.022 -86.06 0 -13.06 -11.04 -24.1 -82.03 -44.04 -31.1 19.94 -49.03 47.96
11.88 -41.07 -22.08 -25.05 -21.01 -25.05 -100.1 -30.03 -38.11 -28.02 -49.03 -87.01 -64.1 -62.09 -2.018 -55.08 14.96
11.8867 -59.12 -42.02 -41.07 -40.01 -43.09 -115 -58.05 -60.07 -52.11 -63.04 -75.02 -83.1 -86.06 -32.05 -59.12 0
11.8933 -58.05 -64.1 -58.05 -58.05 -49.03 -115 -74.08 -79.06 -67.07 -67.07 -67.07 -95.09 -102.1 -36.09 -51.05 -8.072
11.9 -37.04 -52.11 -47.01 -49.03 -43.09 -94.02 -70.04 -68.02 -76.09 -69.09 -40.01 -68.02 -100.1 -38.11 -31.1 -22.08
11.9067 -1.068 -37.04 -31.1 -41.07 -29.08 -42.02 -42.02 -34.07 -61.02 -47.01 20.89 -20.06 -65.05 -35.02 6.885 -17.09
11.9133 3.917 -7.004 -13.06 -19.11 -7.004 -5.105 -1.068 0.9497 -35.02 -15.08 61.97 31.93 -13.06 -25.05 48.91 -13.06
11.92 27.9 17.93 7.954 1.899 19.94 23.98 28.97 29.91 -2.018 21.96 104.9 73.96 29.91 -5.105 80.96 0
11.9267 37.99 29.91 21.96 19.94 37.99 45.94 52.94 46.89 35.97 43.92 123 107.9 65.88 3.917 112.9 13.89
11.9333 41.9 27.9 33.95 33.95 43.92 59.95 52 59.95 53.89 47.96 135.9 119.9 85.95 13.89 130.9 29.91
11.94 39.89 29.91 41.9 45.94 43.92 49.98 59.95 59 59.95 52 119.9 107.9 93.9 26 124.9 52
11.9467 45.94 47.96 55.91 63.98 61.97 35.97 63.98 64.93 63.98 52 87.96 89.98 87.96 27.9 100.9 59.95
11.9533 49.98 53.89 53.89 63.98 49.98 12.94 59 44.99 67.9 35.97 44.99 55.91 57.93 9.972 42.97 37.99
11.96 41.9 45.94 37.99 45.94 31.93 -9.022 42.97 15.91 43.92 9.972 1.899 15.91 17.93 -11.04 -17.09 -1.068
11.9667 37.99 37.99 23.98 27.9 13.89 -41.07 23.98 4.986 15.91 -3.086 -51.05 -19.11 -15.08 -17.09 -79.06 -37.04
11.9733 7.954 35.97 19.94 21.96 7.954 -67.07 15.91 0.9497 3.917 -21.01 -83.1 -49.03 -41.07 -31.1 -109.1 -71.11
11.98 5.936 27.9 21.96 17.93 -2.018 -85.12 -2.018 -9.022 3.917 -45.11 -103 -65.05 -69.09 -47.01 -121.1 -101
11.9867 -11.04 13.89 5.936 0 -17.09 -107.1 -17.09 -38.11 -5.105 -67.07 -123.1 -93.07 -97.11 -59.12 -147.1 -127
11.9933 -17.09 -1.068 -17.09 -17.09 -27.07 -107.1 -37.04 -58.05 -35.02 -60.07 -115 -88.08 -104.1 -36.09 -133.1 -116.1
12 -27.07 -25.05 -35.02 -39.06 -35.02 -95.09 -41.07 -54.01 -51.05 -44.04 -91.05 -70.04 -80.01 -16.03 -105.1 -90.1
12.0067 -25.05 -39.06 -37.04 -43.09 -31.1 -69.09 -31.1 -36.09 -43.09 -17.09 -35.02 -31.1 -28.02 9.972 -39.06 -42.02
12.0133 -11.04 -43.09 -35.02 -47.01 -29.08 -45.11 -23.03 -20.06 -33 0 11.99 3.917 7.954 37.99 16.98 -3.086
12.02 -39.06 -41.07 -41.07 -41.07 -23.03 -33 -27.07 -19.11 -15.08 19.94 49.98 26 35.97 65.88 59 27.9
12.0267 -31.1 -39.06 -45.11 -47.01 -21.01 -15.08 -31.1 -6.054 -7.004 32.88 81.91 46.89 56.98 78.94 92.95 60.9
12.0333 -29.08 -39.06 -43.09 -43.09 -17.09 -15.08 -33 0.9497 0.9497 36.92 83.93 46.89 72.89 80.96 109 88.91
12.04 -1.068 -29.08 -33 -41.07 -15.08 -7.004 -25.05 1.899 -5.105 41.9 89.98 53.89 73.96 81.91 126.9 109.9
12.0467 0.9497 -13.06 -13.06 -29.08 -7.004 0.9497 -9.022 12.94 -13.06 44.99 83.93 62.92 73.96 72.89 123 114
12.0533 2.968 0.9497 0.9497 -11.04 2.968 -2.018 2.968 19.94 -5.105 45.94 62.92 55.91 69.92 62.92 94.97 89.98
12.06 0 9.972 10.92 4.986 18.99 -11.04 10.92 18.99 3.917 29.91 21.96 38.94 53.89 32.88 34.9 48.91
12.0667 0 6.885 10.92 17.93 24.93 -33 0.9497 0.9497 15.91 -1.068 -24.1 0 11.99 0.9497 -23.03 -1.068
12.0733 -1.068 10.92 10.92 9.972 8.903 -57.1 -10.09 -20.06 3.917 -39.06 -66 -41.07 -44.04 -56.03 -89.03 -49.03
12.08 0 4.986 13.89 8.903 -4.036 -64.1 -14.01 -38.11 -14.01 -70.04 -81.08 -76.09 -102.1 -90.1 -125 -87.01
12.0867 0.9497 4.986 8.903 1.899 -23.03 -73.01 -23.03 -48.08 -29.08 -101 -108 -100.1 -140.1 -126.1 -147.1 -123.1
12.0933 0.9497 6.885 5.936 6.885 -26.12 -70.04 -22.08 -42.02 -44.04 -112.1 -97.11 -102.1 -156.1 -126.1 -131.1 -139
12.1 3.917 -1.068 0 -4.036 -31.1 -63.04 -25.05 -40.01 -43.09 -101 -84.05 -97.11 -136 -110 -117 -140.1
12.1067 -2.018 2.968 0 -2.018 -12.11 -36.09 -10.09 -12.11 -40.01 -46.06 -41.07 -56.03 -76.09 -36.09 -79.06 -91.05
12.1133 1.899 -2.018 1.899 0.9497 9.972 -7.004 -1.068 10.92 -7.004 19.94 6.885 -2.018 4.986 36.92 -19.11 -13.06
12.12 4.986 0.9497 1.899 4.986 26.95 10.92 12.94 32.88 26.95 64.93 45.94 40.96 74.91 109 60.9 73.96
12.1267 0 -10.09 -4.036 0.9497 22.91 19.94 14.96 32.88 41.9 81.91 78.94 67.9 114.9 152.9 135 149.9
12.1333 -25.05 -34.07 -26.12 -19.11 8.903 7.954 0 12.94 33.95 76.92 70.99 63.98 111.9 151.9 151 173
12.14 -29.08 -49.03 -34.07 -36.09 0.9497 7.954 -8.072 6.885 7.954 73.96 79.89 54.96 107.9 149 156.9 180.9
12.1467 -25.05 -52.11 -38.11 -39.06 1.899 13.89 -16.03 3.917 0 65.88 82.98 52 99.95 118.9 154.9 159.9
12.1533 0.9497 -37.04 -27.07 -27.07 -2.018 33.95 -3.086 20.89 1.899 56.98 85.95 66.95 99.95 98.89 152.9 149.9
12.16 3.917 -29.08 -13.06 -9.022 3.917 41.9 0 21.96 7.954 41.9 75.97 77.99 85.95 49.98 126.9 95.92
12.1667 11.99 -15.08 -5.105 -1.068 3.917 37.99 11.99 23.98 13.89 12.94 55.91 70.99 59 -1.068 80.96 28.97
12.1733 15.91 -3.086 1.899 1.899 0 31.93 17.93 8.903 5.936 -8.072 31.93 48.91 12.94 -36.09 16.98 -36.09
