    T[sec]  F7  F3 Fz   F4  F8  T3  C3  Cz  C4  T4  T5  P3  P4  T6  O1  O2
10.7933 -31.06 1.908 9.965 18.98 25.97 -17.07 -21.1 -9.011 61.91 71.98 -4.028 -16.01 44.95 54.91 -1.06 17.92
10.8 -10.07 12.93 13.99 19.93 18.98 0 -11.02 -2.014 37.95 51.94 16.96 3.922 39.97 58.94 34.98 34.98
10.8067 -9.011 0.9541 0 3.922 -6.043 11.98 1.908 -2.014 29.89 15.9 30.95 31.91 11.98 42.93 64.98 38.91
10.8133 -1.06 0.9541 0 -16.01 -9.011 35.94 6.997 8.905 2.968 9.965 46.96 60.96 10.92 33.92 94.98 55.97
10.82 2.968 0 9.965 -17.07 -2.014 46.96 25.97 12.93 11.98 25.97 56.93 71.98 37.95 38.91 112.9 79.93
10.8267 5.936 0 15.9 -3.074 12.93 43.99 25.97 20.99 27.99 37.95 40.92 55.97 57.99 40.92 102.9 78.98
10.8333 3.922 5.936 27.99 15.9 21.94 31.91 19.93 15.9 38.91 37.95 19.93 31.91 51.94 25.97 68.91 61.91
10.84 -1.06 7.951 13.99 13.99 7.951 17.92 11.98 -3.074 41.98 21.94 -2.014 -2.014 35.94 -5.088 20.99 19.93
10.8467 5.936 28.94 18.98 21.94 0 24.91 15.9 -12.09 24.91 13.99 -3.074 -16.01 17.92 -40.07 -11.02 -12.09
10.8533 15.9 42.93 18.98 22.9 -7.103 16.96 21.94 -24.06 23.96 -9.011 -14.1 -30 -1.06 -80.04 -47.07 -61.06
10.86 12.93 49.93 27.99 30.95 0 7.951 20.99 -8.057 2.968 -19.08 -28.09 -36.04 -19.08 -95.09 -81.1 -108
10.8667 -1.06 37 28.94 15.9 -9.011 -6.043 9.965 2.968 12.93 -19.08 -43.04 -38.06 -25.02 -112.1 -103 -134.1
10.8733 -3.074 46.96 50.99 41.98 0 -12.09 19.93 48.98 22.9 0 -45.05 -20.04 1.908 -76.01 -85.02 -108
10.88 -1.06 64.98 56.93 49.93 -2.014 -12.09 33.92 64.98 50.99 20.99 -31.06 -1.06 25.97 -34.03 -47.07 -58.09
10.8867 -9.011 67 55.97 52.9 -16.01 -27.03 44.95 43.99 68.91 23.96 -28.09 5.936 37.95 3.922 -3.074 -23
10.8933 -30 33.92 35.94 34.98 -23 -38.06 17.92 27.99 53.96 17.92 -34.03 7.951 27.99 27.99 18.98 6.997
10.9 -42.09 40.92 32.97 48.98 -26.08 -44.1 5.936 17.92 30.95 15.9 -25.02 0.9541 14.95 48.98 32.97 24.91
10.9067 -52.05 27.99 14.95 59.89 -27.03 -50.04 -8.057 13.99 29.89 10.92 -34.03 -17.07 6.997 50.99 32.97 34.98
10.9133 -52.05 7.951 2.968 39.97 -30 -52.05 -16.01 0.9541 29.89 16.96 -42.09 -23 9.965 49.93 24.91 41.98
10.92 -56.08 -12.09 -5.088 24.91 -40.07 -66.04 -39.01 -19.08 17.92 6.997 -59.05 -39.01 8.905 42.93 2.968 30.95
10.9267 -58.09 -8.057 -24.06 15.9 -40.07 -71.03 -53 -37.1 5.936 3.922 -63.08 -57.03 8.905 33.92 -21.1 19.93
10.9333 -63.08 1.908 -28.09 20.99 -42.09 -82.05 -64.03 -45.05 9.965 6.997 -62.02 -63.08 8.905 22.9 -37.1 3.922
10.94 -76.01 -19.08 -46.01 16.96 -27.03 -84.06 -77.07 -52.05 5.936 12.93 -57.03 -64.03 10.92 15.9 -37.1 -1.06
10.9467 -90 -45.05 -63.08 0.9541 -41.03 -100.1 -93.08 -80.04 7.951 -2.014 -75.05 -81.1 -8.057 -5.088 -53 -28.09
10.9533 -118.1 -78.02 -93.08 -32.01 -68.06 -117 -124 -105.1 -14.1 -54.06 -101 -109.1 -60 -51.1 -89.05 -72.09
10.96 -111.1 -75.05 -95.09 -49.08 -83 -107.1 -114.1 -101 -54.06 -73.04 -105.1 -115 -88.09 -58.09 -123.1 -97.1
10.9667 -92.02 -68.06 -71.03 -32.01 -64.03 -73.04 -82.05 -63.08 -58.09 -58.09 -79.08 -80.04 -76.01 -51.1 -119 -78.02
10.9733 -74.1 -38.06 -53 -19.08 -43.04 -60 -53 -26.08 -32.01 -36.04 -79.08 -50.04 -42.09 -43.04 -93.08 -60
10.98 -64.03 -13.04 -24.06 2.968 -17.07 -58.09 -43.04 -1.06 -9.011 -8.057 -77.07 -34.03 -12.09 -45.05 -71.03 -51.1
10.9867 -59.05 0.9541 -16.01 26.93 -10.07 -62.02 -38.06 13.99 11.98 1.908 -88.09 -37.1 -2.014 -54.06 -55.02 -43.04
10.9933 -12.09 18.98 18.98 61.91 22.9 -21.1 0.9541 55.97 21.94 41.98 -53 3.922 38.91 -24.06 -21.1 -1.06
11 0.9541 37 37.95 78.98 38.91 2.968 35.94 75.9 55.97 71.98 -25.02 37.95 72.93 0 12.93 22.9
11.0067 24.91 67.95 64.98 95.94 50.99 24.91 70.92 93.92 85.97 90.96 4.982 57.99 102 12.93 50.99 47.92
11.0133 40.92 71.98 78.98 104 49.93 52.9 84.91 105.9 119.9 98.91 38.91 85.97 109 28.94 86.93 77.92
11.02 62.97 97 76.96 88.94 28.94 80.99 102 89.9 116.9 85.97 83.96 93.92 112.9 40.92 109 97
11.0267 54.91 75.9 61.91 57.99 13.99 90.96 93.92 67.95 92.97 67.95 97 93.92 91.91 43.99 102.9 97
11.0333 16.96 31.91 25.97 12.93 -18.02 47.92 54.91 11.98 60.96 28.94 54.91 45.9 41.98 35.94 62.97 56.93
11.04 -6.043 1.908 8.905 -2.014 -26.08 8.905 5.936 -20.04 10.92 2.968 29.89 2.968 7.951 37 2.968 10.92
11.0467 -23 -22.05 -16.01 -21.1 -47.07 -22.05 -15.05 -68.06 -4.028 -23 -2.014 -30 -23 18.98 -39.01 -20.04
11.0533 -25.02 -24.06 -34.03 -49.08 -67.1 -46.01 -37.1 -96.04 -44.1 -59.05 -19.08 -54.06 -58.09 -6.043 -77.07 -60
11.06 -28.09 -39.01 -43.04 -56.08 -70.07 -73.04 -52.05 -102.1 -72.09 -87.03 -38.06 -74.1 -83 -31.06 -95.09 -84.06
11.0667 -19.08 -22.05 -32.01 -68.06 -79.08 -78.02 -63.08 -100.1 -83 -107.1 -40.07 -82.05 -95.09 -50.04 -85.02 -91.06
11.0733 1.908 6.997 10.92 -19.08 -39.01 -56.08 -29.05 -60 -84.06 -91.06 -23 -54.06 -72.09 -50.04 -57.03 -72.09
11.08 5.936 23.96 23.96 -11.02 -25.02 -47.07 -3.074 -41.03 -41.03 -83 -31.06 -33.07 -61.06 -61.06 -49.08 -67.1
11.0867 -1.06 9.965 31.91 -2.014 -13.04 -49.08 1.908 -23 -19.08 -75.05 -47.07 -27.03 -51.1 -69.01 -61.06 -75.05
11.0933 -6.043 0.9541 26.93 0.9541 1.908 -44.1 8.905 -6.043 -1.06 -48.02 -55.02 -10.07 -28.09 -57.03 -59.05 -62.02
11.1 3.922 13.99 48.98 21.94 23.96 -15.05 21.94 18.98 12.93 0 -34.03 7.951 9.965 -17.07 -23 -26.08
11.1067 31.91 37 74.95 62.97 50.99 12.93 39.97 53.96 52.9 39.97 -4.028 39.97 54.91 10.92 14.95 12.93
11.1133 62.97 54.91 97 65.94 55.97 54.91 64.98 88.94 91.91 58.94 21.94 70.92 94.98 45.9 60.96 52.9
11.12 100.9 92.97 118.9 91.91 57.99 88.94 104.9 111 107.9 62.97 57.99 94.98 116.9 61.91 90.96 80.99
11.1267 102 92.97 104 82.9 39.97 98.91 116 102 118.9 52.9 68.91 105.9 116.9 67 100.9 83.96
11.1333 69.97 46.96 67 58.94 14.95 70.92 85.97 65.94 105.9 29.89 53.96 87.99 84.91 54.91 92.97 64.98
11.14 25.97 4.982 24.91 21.94 1.908 50.99 42.93 26.93 61.91 26.93 55.97 48.98 57.99 64.98 67 38.91
11.1467 0.9541 -24.06 -13.04 -4.028 -18.02 16.96 0.9541 -11.02 43.99 16.96 47.92 11.98 26.93 62.97 52.9 25.97
11.1533 -15.05 -47.07 -47.07 -37.1 -44.1 -5.088 -34.03 -51.1 3.922 1.908 33.92 -13.04 -3.074 51.94 42.93 23.96
11.16 -29.05 -67.1 -74.1 -72.09 -77.07 -25.02 -68.06 -83 -26.08 -31.06 29.89 -34.03 -33.07 33.92 30.95 14.95
11.1667 -31.06 -69.01 -74.1 -79.08 -80.04 -35.09 -78.02 -88.09 -55.02 -58.09 21.94 -39.01 -60 14.95 26.93 6.997
11.1733 -21.1 -49.08 -55.02 -58.09 -66.04 -35.09 -62.02 -63.08 -72.09 -60 9.965 -38.06 -64.03 3.922 12.93 -1.06
11.18 -28.09 -41.03 -39.01 -41.03 -40.07 -43.04 -47.07 -42.09 -54.06 -47.07 -18.02 -32.01 -53 -10.07 0.9541 -13.04
11.1867 -18.02 -22.05 -19.08 -38.06 -35.09 -26.08 -31.06 -22.05 -42.09 -35.09 -23 -35.09 -41.03 -25.02 -21.1 -28.09
11.1933 1.908 -7.103 0.9541 -15.05 -18.02 -11.02 -22.05 -4.028 -21.1 -9.011 -26.08 -26.08 -22.05 -35.09 -29.05 -34.03
11.2 34.98 26.93 28.94 4.982 -3.074 7.951 1.908 17.92 -1.06 10.92 -18.02 -10.07 -1.06 -31.06 -21.1 -29.05
11.2067 43.99 34.98 34.98 21.94 0 12.93 22.9 30.95 14.95 29.89 -21.1 0 9.965 -36.04 -27.03 -29.05
11.2133 64.98 54.91 50.99 22.9 17.92 37 55.97 59.89 21.94 44.95 1.908 30.95 33.92 -33.07 0.9541 -7.103
11.22 77.92 65.94 52.9 29.89 14.95 60.96 72.93 64.98 35.94 53.96 26.93 42.93 53.96 -23 24.91 2.968
11.2267 80.99 72.93 65.94 56.93 31.91 72.93 89.9 70.92 50.99 59.89 49.93 69.97 69.97 -7.103 70.92 46.96
11.2333 70.92 51.94 57.99 47.92 16.96 75.9 77.92 70.92 63.92 57.99 56.93 82.9 73.99 12.93 100.9 73.99
11.24 37.95 27.99 27.99 37 4.982 55.97 52.9 47.92 44.95 38.91 63.92 56.93 58.94 21.94 92.97 69.97
11.2467 17.92 1.908 -10.07 -2.014 -12.09 25.97 28.94 6.997 23.96 -1.06 49.93 37.95 37 20.99 84.91 62.97
11.2533 0 -17.07 -34.03 -20.04 -31.06 5.936 -1.06 -13.04 -18.02 -23 37.95 10.92 -4.028 7.951 56.93 34.98
11.26 3.922 -21.1 -31.06 -23 -32.01 13.99 0 -13.04 -43.04 -46.01 41.98 17.92 -35.09 -1.06 28.94 0.9541
11.2667 15.9 -26.08 -37.1 -44.1 -40.07 20.99 -2.014 -9.011 -55.02 -64.03 49.93 11.98 -60 -16.01 0.9541 -43.04
11.2733 7.951 -32.01 -52.05 -47.07 -41.03 0.9541 -10.07 -24.06 -59.05 -74.1 13.99 -17.07 -69.01 -30 -27.03 -70.07
11.28 -1.06 -56.08 -76.01 -72.09 -60 -14.1 -35.09 -45.05 -69.01 -81.1 -11.02 -27.03 -62.02 -34.03 -59.05 -86.08
11.2867 -17.07 -62.02 -81.1 -50.04 -51.1 -34.03 -53 -59.05 -74.1 -70.07 -34.03 -41.03 -58.09 -36.04 -83 -99.01
11.2933 -8.057 -60 -70.07 -47.07 -35.09 -42.09 -60 -54.06 -67.1 -64.03 -45.05 -28.09 -44.1 -37.1 -81.1 -90
11.3 -6.043 -34.03 -44.1 -21.1 -15.05 -38.06 -50.04 -36.04 -55.02 -42.09 -45.05 -38.06 -34.03 -25.02 -61.06 -70.07
11.3067 -17.07 -48.02 -48.02 -38.06 -30 -52.05 -57.03 -45.05 -28.09 -53 -58.09 -51.1 -40.07 -42.09 -61.06 -72.09
11.3133 -13.04 -43.04 -34.03 -43.04 -31.06 -45.05 -47.07 -30 -34.03 -46.01 -38.06 -13.04 -39.01 -37.1 -41.03 -56.08
11.32 -8.057 -36.04 -28.09 -31.06 -29.05 -30 -38.06 -32.01 -25.02 -48.02 -23 -30 -32.01 -35.09 -15.05 -38.06
11.3267 -2.014 -15.05 -7.103 -7.103 -19.08 -11.02 -11.02 -19.08 -23 -41.03 -3.074 -2.014 -13.04 -23 26.93 0
11.3333 1.908 -9.011 0.9541 -1.06 -17.07 -3.074 0.9541 -17.07 -13.04 -37.1 0.9541 -7.103 -5.088 -21.1 56.93 19.93
11.34 -12.09 -14.1 -8.057 -24.06 -31.06 -15.05 0 -17.07 -17.07 -44.1 1.908 16.96 -16.01 -29.05 56.93 11.98
11.3467 -22.05 -14.1 -6.043 -28.09 -31.06 -11.02 0.9541 -20.04 -16.01 -53 11.98 32.97 -22.05 -34.03 67 4.982
11.3533 -29.05 -28.09 -21.1 -45.05 -48.02 -14.1 -6.043 -40.07 -24.06 -65.09 18.98 -7.103 -42.09 -47.07 60.96 -8.057
11.36 -28.09 -36.04 -38.06 -48.02 -65.09 -23 -16.01 -73.04 -51.1 -80.04 13.99 2.968 -66.04 -55.02 32.97 -39.01
11.3667 -40.07 -66.04 -70.07 -83 -99.01 -51.1 -42.09 -114.1 -79.08 -102.1 1.908 -19.08 -103 -65.09 -1.06 -72.09
11.3733 -42.09 -80.04 -80.04 -98.06 -98.06 -49.08 -61.06 -126 -108 -92.02 0 -7.103 -113 -43.04 -23 -80.04
11.38 -27.03 -75.05 -79.08 -103 -104.1 -36.04 -59.05 -127.1 -111.1 -72.09 6.997 -40.07 -98.06 -27.03 -33.07 -75.05
11.3867 -42.09 -73.04 -80.04 -111.1 -99.01 -47.07 -71.03 -134.1 -103 -55.02 -11.02 -47.07 -96.04 -14.1 -51.1 -77.07
11.3933 -34.03 -65.09 -68.06 -98.06 -94.03 -52.05 -67.1 -117 -95.09 -48.02 -24.06 -5.088 -95.09 -10.07 -55.02 -70.07
11.4 -28.09 -51.1 -48.02 -86.08 -71.03 -46.01 -64.03 -97.1 -91.06 -39.01 -27.03 -40.07 -84.06 0 -65.09 -58.09
11.4067 0 -36.04 -34.03 -56.08 -50.04 -32.01 -37.1 -72.09 -71.03 -23 -16.01 -16.01 -64.03 0 -55.02 -46.01
11.4133 -5.088 -39.01 -32.01 -58.09 -40.07 -31.06 -33.07 -68.06 -56.08 -20.04 -16.01 7.951 -52.05 -15.05 -53 -36.04
11.42 -1.06 -41.03 -13.04 -48.02 -36.04 -13.04 -26.08 -56.08 -55.02 -14.1 1.908 3.922 -44.1 -6.043 -35.09 -25.02
11.4267 2.968 -11.02 1.908 -28.09 -25.02 3.922 -11.02 -48.02 -40.07 -19.08 12.93 11.98 -38.06 -12.09 -15.05 -6.043
11.4333 13.99 1.908 20.99 1.908 0 31.91 0.9541 -26.08 -35.09 1.908 37.95 24.91 -13.04 5.936 4.982 16.96
11.44 10.92 14.95 24.91 12.93 13.99 28.94 15.9 -14.1 -6.043 7.951 47.92 65.94 -1.06 1.908 26.93 27.99
11.4467 14.95 19.93 38.91 14.95 16.96 35.94 24.91 -1.06 0 16.96 64.98 74.95 10.92 3.922 48.98 37
11.4533 32.97 40.92 61.91 19.93 24.91 37 37.95 19.93 11.98 13.99 72.93 28.94 20.99 0.9541 64.98 32.97
11.46 34.98 51.94 49.93 26.93 12.93 33.92 30.95 -1.06 18.98 14.95 78.98 64.98 18.98 1.908 54.91 18.98
11.4667 14.95 12.93 28.94 24.91 7.951 5.936 3.922 -19.08 16.96 1.908 63.92 49.93 8.905 -2.014 42.93 7.951
11.4733 5.936 0 0.9541 0.9541 -5.088 -3.074 -13.04 -47.07 0 -25.02 37.95 20.99 -15.05 -7.103 26.93 -2.014
11.48 6.997 -5.088 -8.057 -4.028 -9.011 -21.1 -25.02 -56.08 -28.09 -33.07 9.965 0 -30 0.9541 0.9541 -11.02
11.4867 -3.074 -3.074 -33.07 -40.07 -22.05 -37.1 -36.04 -80.04 -43.04 -42.09 -22.05 0.9541 -48.02 5.936 -25.02 -29.05
11.4933 -17.07 -37.1 -44.1 -48.02 -22.05 -39.01 -45.05 -78.02 -66.04 -38.06 -46.01 11.98 -52.05 29.89 -59.05 -36.04
11.5 -38.06 -54.06 -38.06 -60 -16.01 -44.1 -45.05 -74.1 -67.1 -33.07 -60 -22.05 -54.06 22.9 -85.02 -52.05
11.5067 -26.08 -43.04 -12.09 -36.04 0.9541 -14.1 -28.09 -41.03 -47.07 -13.04 -41.03 -2.014 -34.03 28.94 -73.04 -40.07
11.5133 -38.06 -45.05 -12.09 -28.09 0 -26.08 -25.02 -41.03 -23 -12.09 -40.07 11.98 -31.06 12.93 -59.05 -36.04
11.52 -46.01 -37.1 -32.01 -39.01 -19.08 -23 -27.03 -47.07 -31.06 -17.07 -31.06 -17.07 -46.01 -1.06 -43.04 -42.09
11.5267 -51.1 -43.04 -47.07 -63.08 -28.09 -44.1 -41.03 -59.05 -46.01 -36.04 -36.04 -28.09 -60 -9.011 -31.06 -49.08
11.5333 -38.06 -24.06 -24.06 -52.05 -16.01 -27.03 -27.03 -26.08 -56.08 -12.09 -8.057 25.97 -33.07 -6.043 2.968 -22.05
11.54 -14.1 0 -1.06 -16.01 -1.06 -7.103 0 5.936 -19.08 4.982 21.94 30.95 1.908 7.951 46.96 9.965
11.5467 -6.043 0.9541 16.96 10.92 3.922 0 20.99 30.95 17.92 24.91 39.97 49.93 31.91 11.98 84.91 37
11.5533 9.965 18.98 15.9 5.936 4.982 14.95 38.91 50.99 42.93 37.95 56.93 41.98 54.91 13.99 109 60.96
11.56 8.905 18.98 2.968 0 -1.06 19.93 31.91 34.98 40.92 33.92 59.89 84.91 56.93 2.968 100.9 50.99
11.5667 18.98 18.98 6.997 0.9541 -7.103 29.89 32.97 31.91 27.99 24.91 69.97 82.9 42.93 -2.014 92.97 38.91
11.5733 11.98 7.951 -2.014 -3.074 -11.02 13.99 17.92 11.98 17.92 9.965 45.9 44.95 9.965 -7.103 58.94 11.98
11.58 9.965 7.951 0 11.98 -2.014 7.951 17.92 13.99 1.908 -2.014 31.91 53.96 -9.011 -11.02 26.93 0.9541
11.5867 10.92 14.95 -11.02 8.905 -7.103 5.936 10.92 1.908 -1.06 1.908 11.98 53.96 -25.02 -20.04 -5.088 -20.04
11.5933 2.968 -10.07 -33.07 -4.028 -19.08 1.908 0.9541 -7.103 -9.011 -10.07 -8.057 42.93 -33.07 -30 -35.09 -37.1
11.6 -7.103 -26.08 -62.02 -48.02 -50.04 -7.103 -14.1 -43.04 -31.06 -24.06 -22.05 18.98 -62.02 -39.01 -67.1 -65.09
11.6067 -18.02 -46.01 -71.03 -50.04 -49.08 -21.1 -32.01 -59.05 -41.03 -38.06 -33.07 17.92 -73.04 -44.1 -83 -78.02
11.6133 -2.014 -22.05 -41.03 -28.09 -23 0.9541 -24.06 -33.07 -51.1 -14.1 -9.011 33.92 -63.08 -14.1 -63.08 -58.09
11.62 -8.057 -11.02 -42.09 -9.011 -30 1.908 -15.05 -34.03 -29.05 -14.1 -7.103 22.9 -46.01 0 -37.1 -34.03
11.6267 -23 -24.06 -64.03 -42.09 -42.09 -9.011 -18.02 -54.06 -29.05 -24.06 -18.02 13.99 -60 -1.06 -29.05 -26.08
11.6333 -25.02 -47.07 -82.05 -74.1 -60 -17.07 -40.07 -72.09 -52.05 -37.1 -25.02 27.99 -68.06 -11.02 -35.09 -24.06
11.64 -1.06 -29.05 -60 -53 -32.01 1.908 -35.09 -55.02 -68.06 -19.08 -8.057 3.922 -60 -9.011 -23 -13.04
11.6467 10.92 -2.014 -35.09 -15.05 -15.05 10.92 -19.08 -44.1 -46.01 -7.103 7.951 11.98 -45.05 -8.057 0.9541 -6.043
11.6533 5.936 -3.074 -36.04 0 -17.07 16.96 -5.088 -48.02 -29.05 -10.07 15.9 28.94 -48.02 -23 20.99 -5.088
11.66 -6.043 -32.01 -64.03 -29.05 -40.07 17.92 -19.08 -62.02 -38.06 -22.05 21.94 33.92 -64.03 -49.08 10.92 -21.1
11.6667 0 -40.07 -56.08 -55.02 -44.1 27.99 -25.02 -48.02 -52.05 -19.08 35.94 35.94 -64.03 -51.1 20.99 -13.04
11.6733 5.936 -21.1 -35.09 -33.07 -29.05 21.94 -19.08 -28.09 -40.07 -13.04 34.98 37 -52.05 -44.1 34.98 -1.06
11.68 7.951 -5.088 -16.01 -5.088 -29.05 21.94 -1.06 -18.02 -17.07 -11.02 30.95 42.93 -44.1 -35.09 32.97 0
11.6867 0 0.9541 -19.08 1.908 -38.06 12.93 1.908 -19.08 -12.09 -17.07 1.908 33.92 -45.05 -36.04 6.997 -12.09
11.6933 7.951 0 -8.057 -4.028 -33.07 17.92 0.9541 -5.088 -14.1 -1.06 -1.06 37 -28.09 -16.01 -7.103 -11.02
11.7 6.997 0.9541 -7.103 -10.07 -35.09 15.9 0.9541 -9.011 -9.011 5.936 1.908 40.92 -24.06 1.908 -25.02 -20.04
11.7067 0 14.95 0.9541 8.905 -11.02 3.922 10.92 -5.088 -1.06 17.92 -4.028 58.94 -6.043 12.93 -23 -7.103
11.7133 -10.07 7.951 4.982 1.908 -16.01 -10.07 2.968 -5.088 1.908 7.951 -19.08 33.92 -11.02 4.982 -33.07 -10.07
11.72 -7.103 21.94 16.96 15.9 -7.103 -21.1 1.908 2.968 0 7.951 -22.05 42.93 -2.014 0 -21.1 -12.09
11.7267 -1.06 3.922 16.96 0.9541 -9.011 -29.05 0 2.968 2.968 -1.06 -18.02 37 -10.07 -4.028 -13.04 -6.043
11.7333 -5.088 0.9541 2.968 -9.011 -3.074 -35.09 -5.088 -28.09 2.968 -5.088 -33.07 23.96 -26.08 -3.074 -9.011 -23
11.74 -24.06 -14.1 -11.02 -15.05 -16.01 -59.05 -29.05 -46.01 -2.014 -30 -53 1.908 -56.08 -23 -25.02 -39.01
11.7467 -28.09 -7.103 -20.04 -15.05 -20.04 -70.07 -43.04 -52.05 -17.07 -50.04 -59.05 -10.07 -78.02 -33.07 -35.09 -58.09
11.7533 -18.02 -12.09 -9.011 -1.06 -1.06 -70.07 -40.07 -43.04 -36.04 -59.05 -49.08 22.9 -69.01 -35.09 -25.02 -42.09
11.76 -20.04 -13.04 -12.09 -21.1 -10.07 -43.04 -37.1 -51.1 -44.1 -57.03 -30 -5.088 -70.07 -37.1 -17.07 -35.09
11.7667 -21.1 -17.07 -22.05 -14.1 -4.028 -27.03 -32.01 -50.04 -34.03 -47.07 -13.04 9.965 -54.06 -32.01 2.968 -14.1
11.7733 -9.011 -24.06 -14.1 -20.04 -14.1 -2.014 -24.06 -31.06 -23 -24.06 16.96 28.94 -26.08 -11.02 24.91 5.936
11.78 -20.04 -17.07 -20.04 -15.05 -14.1 1.908 -23 -42.09 -10.07 -20.04 23.96 44.95 -8.057 -6.043 34.98 10.92
11.7867 -16.01 -18.02 -5.088 -16.01 -21.1 11.98 -30 -31.06 -21.1 -26.08 39.97 47.92 -17.07 -2.014 34.98 8.905
11.7933 -14.1 -2.014 -3.074 -12.09 -17.07 11.98 -20.04 -11.02 -23 -42.09 27.99 29.89 -33.07 -12.09 34.98 -1.06
11.8 0 -10.07 0.9541 -8.057 -14.1 21.94 -10.07 -5.088 -33.07 -32.01 32.97 46.96 -46.01 -5.088 20.99 -3.074
11.8067 1.908 0 -1.06 -12.09 -21.1 10.92 0.9541 -5.088 -7.103 -24.06 0.9541 34.98 -41.03 -10.07 4.982 -13.04
11.8133 0.9541 -14.1 -1.06 -8.057 -19.08 9.965 -6.043 0 -7.103 1.908 -9.011 37.95 -29.05 -8.057 -17.07 -26.08
11.82 -9.011 -5.088 -2.014 -1.06 -19.08 0 -7.103 -2.014 9.965 17.92 -29.05 1.908 -23 -5.088 -45.05 -45.05
11.8267 0 -1.06 7.951 3.922 -7.103 7.951 0.9541 9.965 21.94 33.92 -25.02 7.951 -9.011 -11.02 -53 -43.04
11.8333 24.91 16.96 22.9 24.91 1.908 21.94 20.99 15.9 37 50.99 -17.07 39.97 -2.014 -4.028 -41.03 -32.01
11.84 31.91 37 27.99 38.91 -1.06 28.94 32.97 35.94 47.92 46.96 -17.07 58.94 1.908 -21.1 -27.03 -28.09
11.8467 21.94 27.99 25.97 33.92 0 24.91 31.91 38.91 43.99 38.91 -28.09 58.94 -5.088 -33.07 -31.06 -40.07
11.8533 24.91 42.93 28.94 20.99 0 21.94 37 21.94 26.93 24.91 -23 41.98 -13.04 -40.07 -11.02 -32.01
11.86 16.96 42.93 18.98 16.96 -5.088 17.92 28.94 25.97 22.9 0 -15.05 41.98 -39.01 -50.04 0.9541 -32.01
11.8667 5.936 42.93 15.9 12.93 -2.014 7.951 21.94 23.96 0.9541 -11.02 -8.057 29.89 -55.02 -47.07 6.997 -17.07
11.8733 1.908 5.936 3.922 1.908 0.9541 0.9541 1.908 22.9 -5.088 -1.06 -2.014 38.91 -49.08 -25.02 12.93 2.968
11.88 -11.02 -15.05 -8.057 -17.07 8.905 6.997 -10.07 9.965 -16.01 30.95 17.92 21.94 -14.1 9.965 22.9 32.97
11.8867 -2.014 -2.014 -7.103 -14.1 13.99 29.89 0.9541 24.91 -7.103 43.99 44.95 50.99 16.96 23.96 56.93 63.92
11.8933 -13.04 -22.05 -19.08 -15.05 8.905 32.97 -3.074 24.91 -1.06 29.89 32.97 41.98 20.99 31.91 54.91 59.89
11.9 -13.04 -9.011 -19.08 -9.011 -6.043 19.93 0 9.965 -15.05 8.905 20.99 39.97 0 18.98 38.91 40.92
11.9067 -22.05 -28.09 -22.05 -14.1 -20.04 8.905 -3.074 8.905 -17.07 1.908 11.98 37 -4.028 17.92 24.91 28.94
11.9133 -5.088 -10.07 -14.1 -21.1 -18.02 4.982 0.9541 37 -21.1 0.9541 12.93 39.97 -6.043 11.98 14.95 25.97
11.92 -11.02 -15.05 -22.05 -31.06 -22.05 5.936 -10.07 16.96 -15.05 -4.028 6.997 18.98 -21.1 -1.06 -1.06 1.908
11.9267 -5.088 -22.05 -22.05 -22.05 -19.08 -1.06 -23 10.92 -22.05 -15.05 -3.074 7.951 -27.03 0 -23 -13.04
11.9333 16.96 1.908 0.9541 -2.014 -11.02 22.9 1.908 52.9 -29.05 0 4.982 47.92 -18.02 1.908 -29.05 -18.02
11.94 39.97 8.905 14.95 1.908 3.922 44.95 22.9 67.95 0 -1.06 6.997 48.98 0.9541 1.908 -21.1 -9.011
11.9467 50.99 31.91 22.9 4.982 7.951 49.93 48.98 68.91 13.99 1.908 -3.074 54.91 -2.014 -22.05 -21.1 -13.04
11.9533 53.96 29.89 46.96 27.99 29.89 52.9 52.9 71.98 22.9 4.982 -14.1 52.9 13.99 -32.01 -13.04 -9.011
11.96 48.98 50.99 47.92 60.96 33.92 37 54.91 82.9 47.92 1.908 -26.08 45.9 4.982 -43.04 -19.08 -24.06
11.9667 49.93 50.99 54.91 68.91 45.9 37 49.93 90.96 50.99 0.9541 -11.02 39.97 3.922 -38.06 -3.074 -21.1
11.9733 37.95 38.91 44.95 47.92 42.93 33.92 46.96 74.95 57.99 -6.043 -9.011 56.93 4.982 -16.01 16.96 0
11.98 47.92 62.97 56.93 55.97 32.97 50.99 61.91 98.91 49.93 6.997 17.92 67.95 22.9 1.908 54.91 43.99
11.9867 46.96 60.96 64.98 58.94 32.97 56.93 71.98 111 69.97 11.98 33.92 80.99 38.91 21.94 88.94 84.91
11.9933 57.99 69.97 70.92 72.93 44.95 63.92 78.98 63.92 77.92 26.93 42.93 55.97 57.99 37 116.9 121
12 45.9 42.93 45.9 45.9 26.93 44.95 63.92 78.98 76.96 25.97 42.93 93.92 44.95 39.97 118.9 123.9
12.0067 7.951 32.97 7.951 12.93 -2.014 17.92 37.95 52.9 51.94 21.94 20.99 82.9 38.91 45.9 112.9 119.9
12.0133 -7.103 0.9541 -18.02 -21.1 -20.04 0.9541 6.997 45.9 20.99 22.9 24.91 33.92 28.94 61.91 104.9 116.9
12.02 -43.04 -37.1 -45.05 -53 -34.03 -22.05 -19.08 1.908 1.908 8.905 6.997 16.96 11.98 41.98 62.97 74.95
