    T[sec]  O1  O2  P3  P4  C3  C4  F3  F4 Fp2 Fp1  T5  T6  T3  T4  F7  F8
10.33 8.899 -20.02 -29.04 -67.11 -53.02 -62.04 -77 -68.1 -82.07 -89.11 22.99 8.899 -8.034 -57.1 -58.09 -48.08
10.335 11 -10.01 -39.06 -90.1 -69.09 -89.11 -88 -88 -92.08 -94.06 35.97 0 -4.079 -61.06 -66 -51.04
10.34 2.966 -25.09 -49.07 -113.1 -75.02 -105.1 -96.03 -107 -95.04 -108 36.96 -1.112 -5.067 -73.04 -64.02 -62.04
10.345 -7.045 -38.07 -58.09 -119 -80.09 -118 -103.1 -118 -94.06 -112.1 19.9 -12.11 -15.08 -63.03 -56.11 -64.02
10.35 -21.01 -23.11 -64.02 -96.03 -79.1 -112.1 -103.1 -103.1 -89.11 -98.01 0.9888 -23.11 -27.07 -45.11 -59.08 -54.01
10.355 -17.06 -18.04 -47.09 -66 -63.03 -96.03 -82.07 -75.02 -89.11 -87.01 0.9888 -14.09 -32.01 -45.11 -60.07 -39.06
10.36 0.9888 -7.045 -28.06 -39.06 -44 -76.01 -59.08 -55 -90.1 -70.08 -3.09 -7.045 -25.09 -31.02 -56.11 -27.07
10.365 -1.112 2.966 -17.06 -20.02 -33 -52.03 -54.01 -35.1 -81.08 -53.02 -11 -10.01 -24.1 -21.01 -60.07 -15.08
10.37 -3.09 -9.022 -20.02 -20.02 -37.08 -32.01 -63.03 -27.07 -65.01 -52.03 -18.04 -11 -33 -13.1 -75.02 -14.09
10.375 -21.01 -20.02 -26.08 -31.02 -44 -22 -69.09 -36.09 -66 -56.11 -43.01 -10.01 -49.07 -3.09 -86.02 -12.11
10.38 -37.08 -11 -25.09 -25.09 -43.01 -17.06 -72.06 -31.02 -63.03 -48.08 -62.04 -13.1 -59.08 0.9888 -104.1 -14.09
10.385 -45.11 -20.02 -19.03 -16.07 -33 -15.08 -56.11 -24.1 -64.02 -46.1 -69.09 -11 -66 -7.045 -110 -15.08
10.39 -45.11 -20.02 -9.022 0.9888 -17.06 -6.056 -37.08 -20.02 -60.07 -39.06 -76.01 -12.11 -68.1 -11 -94.06 -6.056
10.395 -49.07 -6.056 -9.022 13.97 -7.045 6.921 -27.07 -6.056 -41.03 -20.02 -79.1 -16.07 -64.02 -10.01 -77 -1.112
10.4 -59.08 -8.034 -19.03 16.93 -4.079 16.93 -28.06 -1.112 -35.1 -14.09 -73.04 -9.022 -60.07 -3.09 -67.11 2.966
10.405 -55 -10.01 -25.09 13.97 -6.056 14.96 -25.09 4.944 -32.01 -6.056 -65.01 4.944 -47.09 1.978 -50.06 14.96
10.41 -41.03 -4.079 -18.04 11.99 0.9888 17.92 -26.08 11.99 -22 -2.101 -48.08 11 -30.03 1.978 -42.02 22.99
10.415 -27.07 1.978 -5.067 7.91 -1.112 22 -19.03 22 -19.03 0.9888 -33 9.888 -24.1 3.955 -38.07 19.9
10.42 -7.045 0 9.888 13.97 3.955 27.93 -11 25.96 -17.06 -1.112 -7.045 5.933 -15.08 5.933 -27.07 15.94
10.425 4.944 -4.079 22.99 12.98 12.98 36.96 -6.056 23.98 -16.07 -5.067 12.98 4.944 -6.056 -1.112 -24.1 2.966
10.43 6.921 -3.09 9.888 0.9888 6.921 27.93 -15.08 11.99 -33 -24.1 31.89 11.99 -8.034 -21.01 -32.01 -15.08
10.435 12.98 0 0 -8.034 -1.112 0.9888 -24.1 -1.112 -50.06 -44 49.93 14.96 0.9888 -32.01 -37.08 -32.01
10.44 20.89 1.978 -2.101 -25.09 -7.045 -17.06 -33 -15.08 -51.04 -59.08 59.94 11.99 0.9888 -47.09 -53.02 -45.11
10.445 24.97 -1.112 0 -33 -11 -29.04 -43.01 -25.09 -53.02 -65.01 59.94 19.9 -5.067 -45.11 -57.1 -51.04
10.45 40.91 -1.112 11 -22 -10.01 -22 -35.1 -22 -55 -60.07 58.96 31.89 -1.112 -34.11 -54.01 -41.03
10.455 48.94 -5.067 9.888 -20.02 -6.056 -22 -34.11 -24.1 -56.11 -58.09 44 38.93 -1.112 -32.01 -63.03 -36.09
10.46 34.98 4.944 1.978 -29.04 -18.04 -31.02 -53.02 -34.11 -77 -70.08 19.9 31.89 -20.02 -32.01 -76.01 -39.06
10.465 28.92 6.921 -3.09 -25.09 -40.04 -47.09 -67.11 -43.01 -96.03 -80.09 0 9.888 -34.11 -21.01 -90.1 -33
10.47 18.91 1.978 -5.067 -26.08 -55 -60.07 -82.07 -50.06 -97.02 -77 -9.022 0 -45.11 -12.11 -105.1 -26.08
10.475 -1.112 -7.045 -11 -26.08 -55 -50.06 -86.02 -48.08 -86.02 -61.06 -15.08 -8.034 -47.09 -14.09 -95.04 -12.11
10.48 -15.08 -12.11 -13.1 -21.01 -47.09 -33 -73.04 -35.1 -79.1 -39.06 -19.03 -31.02 -35.1 -21.01 -79.1 -3.09
10.485 -35.1 -19.03 -23.11 -23.11 -33 -23.11 -59.08 -25.09 -65.01 -27.07 -33 -57.1 -35.1 -31.02 -71.07 -5.067
10.49 -65.01 -22 -34.11 -25.09 -21.01 -19.03 -51.04 -11 -47.09 -25.09 -52.03 -82.07 -45.11 -47.09 -63.03 -4.079
10.495 -69.09 -28.06 -29.04 -9.022 -7.045 -13.1 -31.02 1.978 -27.07 -13.1 -59.08 -104.1 -41.03 -41.03 -49.07 -2.101
10.5 -55 -11 -14.09 11 12.98 -1.112 -7.045 23.98 -5.067 2.966 -56.11 -101.1 -31.02 -22 -30.03 11
10.505 -45.11 0.9888 -1.112 22.99 33 22.99 5.933 35.97 3.955 12.98 -57.1 -95.04 -19.03 -20.02 -12.11 19.9
10.51 -29.04 0 6.921 31.89 27.93 37.94 11.99 33.99 1.978 23.98 -54.01 -80.09 -13.1 -12.11 -11 30.9
10.515 -21.01 5.933 5.933 30.9 16.93 40.91 0.9888 31.89 -7.045 22.99 -45.11 -49.07 -16.07 -2.101 -26.08 33.99
10.52 -21.01 0.9888 0 15.94 9.888 37.94 -5.067 27.93 -15.08 1.978 -37.08 -21.01 -21.01 -7.045 -43.01 27.93
10.525 -5.067 -15.08 1.978 9.888 3.955 29.91 -9.022 19.9 -21.01 0.9888 -3.09 -2.101 -11 -3.09 -45.11 17.92
10.53 14.96 -2.101 6.921 1.978 9.888 19.9 -7.045 13.97 -33 -13.1 28.92 16.93 -2.101 -4.079 -37.08 0.9888
10.535 36.96 9.888 18.91 -6.056 14.96 8.899 -7.045 1.978 -47.09 -44 44 11.99 7.91 -20.02 -40.04 -18.04
10.54 48.94 4.944 15.94 -24.1 -2.101 -12.11 -26.08 -21.01 -51.04 -54.01 45.98 6.921 2.966 -33 -48.08 -29.04
10.545 38.93 1.978 5.933 -37.08 -19.03 -33 -51.04 -35.1 -51.04 -57.1 49.93 22 -1.112 -49.07 -55 -31.02
10.55 36.96 5.933 14.96 -24.1 -12.11 -34.11 -49.07 -31.02 -51.04 -60.07 39.92 22 0.9888 -50.06 -60.07 -28.06
10.555 38.93 11 15.94 -2.101 -10.01 -26.08 -42.02 -27.07 -49.07 -45.11 34.98 16.93 1.978 -33 -54.01 -14.09
10.56 24.97 17.92 12.98 7.91 -9.022 -15.08 -39.06 -18.04 -46.1 -34.11 30.9 7.91 -5.067 -25.09 -50.06 -5.067
10.565 8.899 11 9.888 4.944 -4.079 1.978 -33 -8.034 -53.02 -38.07 13.97 -21.01 -11 -20.02 -57.1 -5.067
10.57 -9.022 -5.067 -5.067 -10.01 -16.07 1.978 -41.03 -6.056 -52.03 -33 -5.067 -51.04 -21.01 -28.06 -63.03 -6.056
10.575 -37.08 -20.02 -19.03 -31.02 -22 -4.079 -47.09 -9.022 -45.11 -24.1 -28.06 -57.1 -32.01 -42.02 -60.07 -4.079
10.58 -57.1 -24.1 -26.08 -32.01 -10.01 -6.056 -34.11 -6.056 -40.04 -25.09 -66 -74.03 -33 -40.04 -50.06 0.9888
10.585 -83.06 -32.01 -43.01 -36.09 -9.022 -11 -26.08 -7.045 -38.07 -20.02 -96.03 -79.1 -40.04 -37.08 -44 6.921
10.59 -115.1 -47.09 -58.09 -37.08 -17.06 -19.03 -27.07 -16.07 -36.09 -14.09 -112.1 -63.03 -53.02 -33 -46.1 9.888
10.595 -135.1 -51.04 -64.02 -29.04 -11 -11 -32.01 -11 -40.04 -21.01 -121 -67.11 -56.11 -28.06 -57.1 11
10.6 -133.1 -39.06 -60.07 -29.04 -14.09 -7.045 -34.11 -7.045 -56.11 -28.06 -110 -71.07 -44 -24.1 -70.08 8.899
10.605 -107 -31.02 -41.03 -16.07 -11 -8.034 -37.08 -9.022 -57.1 -21.01 -89.11 -61.06 -34.11 -9.022 -63.03 14.96
10.61 -73.04 -21.01 -24.1 -2.101 -4.079 0.9888 -34.11 -3.09 -46.1 -16.07 -73.04 -65.01 -28.06 1.978 -50.06 20.89
10.615 -43.01 -15.08 -12.11 1.978 0.9888 1.978 -26.08 -2.101 -52.03 -17.06 -51.04 -59.08 -20.02 1.978 -47.09 24.97
10.62 -13.1 -7.045 1.978 0 -2.101 0.9888 -21.01 -1.112 -50.06 -12.11 -30.03 -23.11 -17.06 0 -42.02 19.9
10.625 -1.112 -4.079 0.9888 -4.079 0 5.933 -24.1 0.9888 -50.06 -28.06 -22 -7.045 -20.02 -1.112 -52.03 8.899
10.63 2.966 -6.056 -8.034 -24.1 -12.11 -10.01 -42.02 -20.02 -68.1 -53.02 -8.034 -6.056 -15.08 -14.09 -66 -1.112
10.635 8.899 -6.056 -11 -39.06 -32.01 -36.09 -57.1 -43.01 -73.04 -66 18.91 13.97 -2.101 -14.09 -58.09 -14.09
10.64 11 -5.067 -23.11 -44 -48.08 -47.09 -69.09 -60.07 -80.09 -85.03 29.91 27.93 -5.067 -24.1 -55 -24.1
10.645 20.89 -10.01 -23.11 -54.01 -56.11 -66 -77 -70.08 -95.04 -96.03 41.9 29.91 0.9888 -32.01 -65.01 -31.02
10.65 44.99 -1.112 -8.034 -51.04 -55 -71.07 -71.07 -68.1 -90.1 -82.07 62.91 41.9 3.955 -19.03 -56.11 -27.07
10.655 55 8.899 -13.1 -46.1 -50.06 -54.01 -66 -61.06 -83.06 -79.1 60.93 28.92 -2.101 -23.11 -60.07 -28.06
10.66 42.89 3.955 -22 -54.01 -46.1 -60.07 -69.09 -63.03 -81.08 -76.01 51.91 -1.112 -9.022 -42.02 -62.04 -38.07
10.665 26.94 0.9888 -25.09 -55 -47.09 -65.01 -67.11 -59.08 -69.09 -59.08 51.91 0.9888 -1.112 -45.11 -53.02 -41.03
10.67 14.96 1.978 -29.04 -42.02 -40.04 -52.03 -62.04 -53.02 -65.01 -54.01 31.89 1.978 -6.056 -41.03 -50.06 -35.1
10.675 6.921 -3.09 -22 -32.01 -30.03 -48.08 -53.02 -43.01 -55 -42.02 1.978 -9.022 -11 -28.06 -46.1 -12.11
10.68 2.966 1.978 -20.02 -19.03 -25.09 -37.08 -43.01 -27.07 -41.03 -21.01 -16.07 -16.07 -11 -10.01 -31.02 11
10.685 -39.06 -3.09 -55 -17.06 -29.04 -17.06 -41.03 -11 -35.1 -15.08 -57.1 -47.09 -39.06 -17.06 -31.02 22
10.69 -87.01 -24.1 -87.01 -23.11 -31.02 -15.08 -35.1 0.9888 -27.07 -5.067 -105.1 -87.01 -59.08 -21.01 -35.1 22
10.695 -133.1 -25.09 -103.1 -28.06 -36.09 -16.07 -31.02 1.978 -21.01 6.921 -115.1 -99 -58.09 -22 -32.01 23.98
10.7 -155.1 -28.06 -110 -29.04 -35.1 -15.08 -31.02 1.978 -23.11 5.933 -104.1 -106 -59.08 -26.08 -35.1 16.93
10.705 -125.1 -37.08 -76.01 -16.07 -16.07 -12.11 -19.03 5.933 -13.1 14.96 -93.07 -117 -43.01 -28.06 -28.06 27.93
10.71 -77 -23.11 -30.03 1.978 -1.112 1.978 -7.045 17.92 -2.101 28.92 -62.04 -111.1 -15.08 -22 -18.04 40.91
10.715 -31.02 -10.01 0 15.94 17.92 17.92 3.955 35.97 5.933 33.99 -31.02 -114.1 -2.101 -17.06 -13.1 45.98
10.72 30.9 4.944 42.89 41.9 44 35.97 33.99 55.99 15.94 37.94 -4.079 -114.1 25.96 3.955 -3.09 55
10.725 66.99 29.91 55.99 47.96 45.98 41.9 37.94 47.96 15.94 29.91 27.93 -99 51.91 17.92 0 49.93
10.73 62.91 17.92 31.89 22 22 23.98 3.955 13.97 -7.045 0.9888 57.97 -93.07 44 -3.09 -7.045 22
10.735 62.91 4.944 13.97 -8.034 1.978 1.978 -21.01 -14.09 -29.04 -27.07 63.9 -78.11 27.93 -26.08 -25.09 1.978
10.74 52.9 14.96 0.9888 -34.11 -15.08 -25.09 -41.03 -40.04 -45.11 -43.01 67.98 -58.09 17.92 -40.04 -37.08 -16.07
10.745 33 4.944 -19.03 -55 -35.1 -54.01 -56.11 -56.11 -65.01 -59.08 72.92 -55 2.966 -51.04 -51.04 -33
10.75 38.93 1.978 -21.01 -65.01 -37.08 -72.06 -58.09 -63.03 -68.1 -64.02 70.94 -43.01 -1.112 -48.08 -55 -37.08
10.755 44.99 12.98 -17.06 -64.02 -41.03 -80.09 -54.01 -68.1 -63.03 -65.01 73.91 -24.1 1.978 -38.07 -47.09 -34.11
10.76 30.9 1.978 -17.06 -71.07 -45.11 -79.1 -60.07 -69.09 -60.07 -66 72.92 -28.06 -4.079 -50.06 -47.09 -35.1
10.765 38.93 -15.08 0 -61.06 -25.09 -67.11 -49.07 -57.1 -45.11 -51.04 63.9 -27.07 -9.022 -59.08 -43.01 -27.07
10.77 50.92 0.9888 19.9 -33 -2.101 -41.03 -19.03 -27.07 -21.01 -23.11 55.99 -19.03 1.978 -45.11 -23.11 -11
10.775 44.99 8.899 22 -8.034 13.97 -18.04 0 -4.079 -13.1 -15.08 39.92 -34.11 5.933 -36.09 -19.03 -4.079
10.78 38.93 9.888 15.94 -3.09 23.98 -2.101 0 0 -11 -11 18.91 -35.1 -2.101 -35.1 -27.07 -5.067
10.785 33 11.99 5.933 -6.056 25.96 1.978 6.921 5.933 -4.079 -2.101 -6.056 -26.08 -14.09 -28.06 -29.04 -8.034
10.79 8.899 -5.067 -1.112 -11 23.98 3.955 15.94 17.92 -5.067 0 -37.08 -47.09 -29.04 -29.04 -41.03 -5.067
10.795 -15.08 -17.06 -5.067 -5.067 29.91 8.899 14.96 25.96 0.9888 22 -52.03 -57.1 -40.04 -31.02 -41.03 7.91
10.8 -35.1 -11 -11 6.921 29.91 19.9 19.9 42.89 14.96 46.97 -66 -48.08 -40.04 -15.08 -27.07 30.9
10.805 -69.09 -6.056 -30.03 22.99 24.97 38.93 16.93 58.96 16.93 50.92 -93.07 -64.02 -47.09 -9.022 -30.03 44.99
10.81 -87.01 -5.067 -45.11 26.94 22 51.91 6.921 63.9 12.98 55 -121 -68.1 -57.1 -3.09 -38.07 51.91
10.815 -71.07 0.9888 -34.11 40.91 24.97 59.94 19.9 68.97 17.92 59.94 -128 -54.01 -46.1 11.99 -36.09 66
10.82 -41.03 23.98 -7.045 58.96 37.94 63.9 37.94 72.92 18.91 59.94 -116.1 -61.06 -26.08 33 -38.07 66.99
10.825 -3.09 37.94 18.91 71.93 52.9 66.99 37.94 72.92 22 66 -72.06 -59.08 0 44.99 -22 70.94
10.83 34.98 38.93 42.89 77 55 70.94 35.97 68.97 28.92 61.92 -23.11 -40.04 13.97 40.91 -3.09 66
10.835 55 42.89 33 58.96 34.98 64.89 16.93 50.92 11 33 0 -42.02 17.92 12.98 -12.11 37.94
10.84 58.96 37.94 12.98 28.92 6.921 36.96 -5.067 23.98 -4.079 6.921 25.96 -36.09 19.9 -2.101 -19.03 17.92
10.845 72.92 22 11 17.92 -13.1 9.888 -15.08 1.978 -14.09 -1.112 44 -5.067 25.96 0.9888 -16.07 8.899
10.85 70.94 25.96 4.944 7.91 -26.08 -2.101 -31.02 -19.03 -23.11 -7.045 46.97 12.98 24.97 11.99 -24.1 -1.112
10.855 55 31.89 -1.112 1.978 -21.01 -17.06 -31.02 -22 -30.03 -8.034 51.91 27.93 19.9 14.96 -22 0.9888
10.86 40.91 15.94 -1.112 -8.034 -14.09 -18.04 -25.09 -23.11 -38.07 -14.09 49.93 33 13.97 2.966 -31.02 -1.112
10.865 8.899 11 -16.07 -32.01 -26.08 -30.03 -42.02 -38.07 -52.03 -32.01 31.89 16.93 -3.09 -14.09 -52.03 -15.08
10.87 -11 0.9888 -34.11 -38.07 -42.02 -46.1 -55 -46.1 -56.11 -35.1 22 4.944 -19.03 -10.01 -61.06 -9.022
10.875 -17.06 -5.067 -26.08 -13.1 -44 -38.07 -53.02 -34.11 -49.07 -15.08 16.93 5.933 -22 -1.112 -60.07 0.9888
10.88 -23.11 1.978 -17.06 4.944 -33 -13.1 -46.1 -12.11 -28.06 0.9888 4.944 -3.09 -28.06 4.944 -48.08 11
10.885 -25.09 1.978 -12.11 16.93 -4.079 7.91 -19.03 16.93 -1.112 13.97 -6.056 -22 -26.08 3.955 -36.09 19.9
10.89 -21.01 -5.067 0.9888 20.89 22 27.93 12.98 39.92 12.98 40.91 -19.03 -30.03 -19.03 0.9888 -22 27.93
10.895 -23.11 -1.112 8.899 24.97 42.89 36.96 36.96 48.94 33 56.98 -21.01 -34.11 -3.09 -2.101 -4.079 40.91
10.9 -29.04 -1.112 1.978 20.89 44 37.94 44 44.99 36.96 56.98 -34.11 -38.07 -4.079 11.99 -3.09 52.9
10.905 -53.02 -15.08 -3.09 17.92 35.97 36.96 36.96 39.92 15.94 51.91 -52.03 -45.11 -22 0 -15.08 53.89
10.91 -53.02 -7.045 0 27.93 39.92 33.99 31.89 45.98 9.888 44 -61.06 -51.04 -25.09 0 -15.08 49.93
10.915 -37.08 0 3.955 33 37.94 35.97 24.97 51.91 11 33 -72.06 -52.03 -24.1 8.899 -29.04 44.99
10.92 -19.03 11.99 15.94 29.91 31.89 38.93 14.96 47.96 8.899 37.94 -72.06 -39.06 -26.08 7.91 -37.08 41.9
10.925 16.93 20.89 45.98 48.94 45.98 50.92 30.9 55 25.96 45.98 -41.03 -28.06 -5.067 28.92 -9.022 48.94
10.93 40.91 16.93 57.97 55.99 63.9 61.92 44 63.9 39.92 49.93 -29.04 -33 9.888 35.97 3.955 47.96
10.935 38.93 22 55.99 51.91 69.96 63.9 55.99 63.9 39.92 61.92 -21.01 -41.03 13.97 13.97 13.97 47.96
10.94 60.93 31.89 75.89 69.96 88 69.96 82.93 83.92 60.93 74.9 8.899 -39.06 42.89 14.96 39.92 59.94
10.945 70.94 24.97 79.97 66.99 88 72.92 80.96 82.93 67.98 73.91 33.99 -46.1 59.94 16.93 41.9 64.89
10.95 58.96 20.89 59.94 39.92 61.92 64.89 56.98 53.89 30.9 62.91 52.9 -39.06 42.89 8.899 19.9 51.91
10.955 62.91 16.93 49.93 25.96 45.98 48.94 36.96 34.98 0 29.91 66.99 -25.09 28.92 7.91 5.933 37.94
10.96 52.9 16.93 31.89 1.978 23.98 19.9 3.955 11 -17.06 -1.112 55.99 -30.03 13.97 0.9888 -15.08 16.93
10.965 14.96 11 0.9888 -38.07 -5.067 -16.07 -25.09 -24.1 -49.07 -29.04 29.91 -32.01 -13.1 -14.09 -49.07 0.9888
10.97 -9.022 0 -25.09 -55 -25.09 -47.09 -39.06 -39.06 -63.03 -43.01 13.97 -29.04 -41.03 -23.11 -65.01 0
10.975 -37.08 -9.022 -43.01 -57.1 -41.03 -59.08 -53.02 -41.03 -61.06 -33 5.933 -27.07 -53.02 -19.03 -71.07 11.99
10.98 -61.06 -7.045 -57.1 -52.03 -47.09 -53.02 -51.04 -39.06 -71.07 -16.07 0 -18.04 -67.11 -2.101 -77 24.97
10.985 -57.1 -13.1 -57.1 -37.08 -37.08 -35.1 -37.08 -19.03 -57.1 -5.067 -1.112 -10.01 -73.04 7.91 -65.01 29.91
10.99 -43.01 -8.034 -47.09 -18.04 -29.04 -21.01 -34.11 -2.101 -20.02 2.966 0 -13.1 -57.1 8.899 -45.11 34.98
10.995 -41.03 0.9888 -47.09 -22 -25.09 -15.08 -26.08 -6.056 -18.04 1.978 0 -16.07 -47.09 0.9888 -45.11 29.91
11 -49.07 -6.056 -61.06 -34.11 -25.09 -17.06 -27.07 -13.1 -32.01 -10.01 -16.07 -26.08 -59.08 -10.01 -57.1 14.96
11.005 -49.07 -16.07 -63.03 -43.01 -25.09 -29.04 -30.03 -12.11 -30.03 -7.045 -34.11 -38.07 -61.06 -17.06 -59.08 11.99
11.01 -59.08 -31.02 -59.08 -57.1 -23.11 -39.06 -27.07 -13.1 -31.02 -5.067 -47.09 -47.09 -55 -13.1 -63.03 13.97
11.015 -73.04 -47.09 -61.06 -63.03 -27.07 -37.08 -27.07 -9.022 -23.11 0.9888 -73.04 -53.02 -59.08 -9.022 -59.08 11.99
11.02 -69.09 -45.11 -47.09 -56.11 -23.11 -29.04 -21.01 -2.101 0.9888 18.91 -86.02 -48.08 -53.02 -6.056 -45.11 24.97
11.025 -59.08 -43.01 -27.07 -38.07 -3.09 -13.1 1.978 12.98 4.944 33 -76.01 -41.03 -33 -1.112 -39.06 38.93
11.03 -49.07 -34.11 -11 -15.08 7.91 0 8.899 30.9 6.921 35.97 -73.04 -41.03 -24.1 5.933 -30.03 49.93
11.035 -25.09 -17.06 1.978 1.978 23.98 17.92 15.94 44 17.92 53.89 -59.08 -47.09 -17.06 11.99 -15.08 63.9
11.04 8.899 0.9888 25.96 22.99 35.97 33.99 30.9 56.98 26.94 60.93 -22 -43.01 0 28.92 -1.112 72.92
11.045 34.98 11 39.92 33.99 31.89 50.92 26.94 56.98 19.9 51.91 1.978 -31.02 11 31.89 1.978 69.96
11.05 55 17.92 46.97 36.96 19.9 53.89 18.91 44 11 49.93 19.9 -4.079 11.99 40.91 -7.045 69.96
11.055 68.97 29.91 47.96 37.94 15.94 42.89 13.97 34.98 -2.101 31.89 31.89 16.93 17.92 51.91 -18.04 64.89
11.06 48.94 22 33 31.89 0 28.92 -8.034 18.91 -29.04 1.978 16.93 24.97 0 45.98 -33 49.93
11.065 6.921 6.921 0 11 -27.07 12.98 -35.1 -5.067 -45.11 -12.11 0.9888 23.98 -26.08 36.96 -51.04 33.99
11.07 -19.03 0 -20.02 0 -39.06 -4.079 -51.04 -16.07 -55 -27.07 -15.08 27.93 -45.11 33 -60.07 16.93
11.075 -43.01 -4.079 -34.11 -5.067 -41.03 -13.1 -58.09 -28.06 -65.01 -41.03 -14.09 24.97 -62.04 15.94 -71.07 7.91
11.08 -65.01 -11 -48.08 -14.09 -49.07 -21.01 -62.04 -41.03 -72.06 -43.01 -1.112 26.94 -69.09 11 -79.1 1.978
11.085 -75.02 -16.07 -58.09 -32.01 -55 -32.01 -66 -43.01 -83.06 -54.01 3.955 27.93 -72.06 0.9888 -84.04 0
11.09 -87.01 -33 -67.11 -45.11 -60.07 -38.07 -73.04 -50.06 -89.11 -59.08 11.99 8.899 -71.07 -11 -81.08 -7.045
11.095 -105.1 -38.07 -87.01 -58.09 -73.04 -46.1 -78.11 -55 -80.09 -46.1 7.91 -5.067 -64.02 -14.09 -78.11 -3.09
11.1 -111.1 -37.08 -101.1 -75.02 -78.11 -55 -77 -48.08 -69.09 -41.03 1.978 -10.01 -67.11 -17.06 -79.1 -2.101
11.105 -91.09 -40.04 -96.03 -62.04 -67.11 -54.01 -68.1 -33 -71.07 -38.07 -15.08 -9.022 -70.08 -16.07 -84.04 8.899
11.11 -61.06 -31.02 -72.06 -36.09 -63.03 -43.01 -60.07 -25.09 -64.02 -29.04 -19.03 -4.079 -67.11 -1.112 -85.03 17.92
11.115 -31.02 -8.034 -46.1 -17.06 -57.1 -25.09 -52.03 -14.09 -57.1 -29.04 -38.07 0 -64.02 7.91 -83.06 13.97
11.12 0.9888 5.933 -10.01 8.899 -29.04 -1.112 -29.04 -1.112 -39.06 -1.112 -49.07 -7.045 -49.07 16.93 -62.04 20.89
11.125 26.94 16.93 19.9 46.97 0.9888 26.94 -2.101 27.93 0.9888 26.94 -33 -3.09 -14.09 40.91 -31.02 47.96
11.13 34.98 22 38.93 61.92 17.92 52.9 18.91 50.92 15.94 37.94 -38.07 11 0.9888 45.98 -17.06 57.97
11.135 48.94 25.96 44 71.93 31.89 64.89 29.91 55 12.98 37.94 -49.07 14.96 -5.067 41.9 -20.02 62.91
11.14 55 25.96 46.97 62.91 27.93 57.97 18.91 39.92 6.921 25.96 -51.04 4.944 -15.08 46.97 -25.09 55.99
11.145 46.97 22.99 39.92 25.96 15.94 40.91 6.921 18.91 -1.112 3.955 -65.01 -15.08 -32.01 29.91 -38.07 29.91
11.15 36.96 14.96 31.89 2.966 7.91 19.9 1.978 2.966 -14.09 0.9888 -64.02 -37.08 -43.01 6.921 -49.07 14.96
11.155 40.91 3.955 39.92 1.978 13.97 9.888 0 9.888 -1.112 5.933 -39.06 -37.08 -25.09 7.91 -39.06 22
11.16 46.97 12.98 51.91 17.92 25.96 23.98 20.89 22.99 0.9888 5.933 -23.11 -21.01 -4.079 11.99 -24.1 25.96
11.165 40.91 13.97 49.93 24.97 31.89 39.92 26.94 22.99 1.978 8.899 -16.07 -19.03 -7.045 4.944 -19.03 24.97
11.17 16.93 0.9888 31.89 18.91 31.89 37.94 22 17.92 0 12.98 -6.056 -16.07 -13.1 16.93 -23.11 28.92
11.175 -15.08 -3.09 9.888 -2.101 23.98 25.96 9.888 1.978 -3.09 -2.101 -11 -13.1 -29.04 17.92 -35.1 22
11.18 -59.08 -15.08 -25.09 -27.07 0.9888 1.978 -15.08 -23.11 -35.1 -19.03 -15.08 -11 -55 -5.067 -61.06 7.91
11.185 -87.01 -38.07 -55 -47.09 -21.01 -29.04 -38.07 -40.04 -50.06 -35.1 -16.07 -18.04 -66 -5.067 -77 0
11.19 -91.09 -44 -59.08 -48.08 -31.02 -47.09 -41.03 -47.09 -50.06 -42.02 -20.02 -24.1 -61.06 0 -71.07 -1.112
11.195 -89.11 -39.06 -69.09 -52.03 -43.01 -45.11 -46.1 -48.08 -52.03 -33 -4.079 -30.03 -61.06 -10.01 -67.11 1.978
11.2 -89.11 -48.08 -71.07 -62.04 -45.11 -45.11 -50.06 -38.07 -46.1 -22 11 -41.03 -55 -8.034 -65.01 2.966
11.205 -77 -47.09 -63.03 -61.06 -49.07 -47.09 -49.07 -35.1 -37.08 -19.03 25.96 -30.03 -41.03 -5.067 -53.02 9.888
11.21 -65.01 -39.06 -57.1 -56.11 -53.02 -41.03 -47.09 -33 -49.07 -18.04 35.97 -20.02 -37.08 -16.07 -51.04 6.921
11.215 -41.03 -31.02 -43.01 -47.09 -41.03 -39.06 -37.08 -21.01 -57.1 -25.09 23.98 -31.02 -39.06 -9.022 -53.02 -1.112
11.22 -15.08 -9.022 -21.01 -23.11 -27.07 -31.02 -27.07 -13.1 -41.03 -23.11 1.978 -31.02 -43.01 7.91 -45.11 -7.045
11.225 -1.112 0 -13.1 -6.056 -25.09 -10.01 -26.08 -10.01 -35.1 -19.03 -15.08 -22 -51.04 6.921 -51.04 -6.056
11.23 0.9888 -1.112 -13.1 0.9888 -23.11 0 -27.07 -2.101 -39.06 -15.08 -43.01 -30.03 -55 11.99 -65.01 0.9888
11.235 8.899 8.899 -11 12.98 -23.11 6.921 -24.1 1.978 -30.03 -1.112 -61.06 -21.01 -55 36.96 -63.03 18.91
11.24 16.93 16.93 -5.067 25.96 -22 18.91 -18.04 7.91 -36.09 5.933 -61.06 -9.022 -54.01 44 -62.04 33.99
11.245 26.94 11.99 -1.112 24.97 -19.03 26.94 -14.09 16.93 -49.07 5.933 -63.03 -16.07 -49.07 40.91 -69.09 30.9
11.25 24.97 19.9 -3.09 23.98 -26.08 22 -21.01 11.99 -38.07 -1.112 -59.08 -7.045 -52.03 49.93 -68.1 22
