    T[sec] Fp1 Fp2 F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6  Fz  Cz  Pz 
26.755 -48.85 -859.8 -488.5 -996.6 -625.3 -1064 -214.9 -234.5 508.1 78.16 48.85 -615.5 87.93 -390.8 136.8 78.16 -635.6 -1329 -381
26.76 -48.85 -840.3 -498.3 -947.7 -664.4 -947.7 -390.8 -166.1 508.1 146.6 9.77 -498.3 29.31 -263.8 117.2 127 -605.8 -1260 -615.5
26.765 -175.9 -879.8 -674.6 -1045 -820.7 -1133 -625.3 -381 420.1 -68.39 -166.1 -693.7 -127 -517.8 -39.08 0 -693.7 -1426 -889.1
26.77 -146.6 -703.5 -723 -918.4 -840.3 -938 -635.6 -293.1 273.6 263.8 -263.8 -498.3 -205.2 -283.3 -117.2 205.2 -674.6 -1221 -928.2
26.775 -205.2 -762.1 -703.5 -977.5 -801.2 -996.6 -674.6 -429.9 166.1 312.7 -293.1 -655.1 -244.3 -537.4 -175.9 87.93 -693.7 -1153 -898.9
26.78 -97.7 -605.8 -605.8 -879.8 -703.5 -869.6 -556.9 -498.3 185.6 537.4 -322.4 -537.4 -185.6 -410.4 -29.31 117.2 -547.6 -1124 -713.2
26.785 -68.39 -644.8 -498.3 -801.2 -596 -850 -605.8 -869.6 -19.54 -9.77 -254 -517.8 -156.3 -547.6 -87.93 -166.1 -517.8 -1153 -762.1
26.79 117.2 -469 -224.7 -615.5 -361.5 -683.9 -488.5 -752.3 29.31 58.62 -175.9 -400.6 -78.16 -449.4 -58.62 -127 -283.3 -840.3 -605.8
26.795 263.8 -371.3 -29.31 -429.9 -234.5 -615.5 -429.9 -1006 -107.5 -742.6 -107.5 -351.7 -97.7 -537.4 -146.6 -400.6 -97.7 -655.1 -586.2
26.8 683.9 19.54 312.7 -127 87.93 -312.7 -117.2 -801.2 -9.77 -742.6 127 -214.9 87.93 -283.3 -48.85 -381 371.3 -214.9 -205.2
26.805 771.9 224.7 439.7 117.2 263.8 -58.62 146.6 -615.5 48.85 -781.6 205.2 -78.16 136.8 -117.2 -9.77 -351.7 605.8 254 39.08
26.81 1124 693.7 742.6 459.2 635.1 302.9 615.5 -342 390.8 -664.4 488.5 78.16 390.8 127 146.6 -351.7 908.6 830.5 498.3
26.815 1124 742.6 820.7 625.3 713.2 547.1 810.9 -166.1 29.31 -781.6 596 302.9 488.5 332.2 195.4 -244.3 928.2 1202 615.5
26.82 1212 938 908.6 762.1 918.4 810.9 1114 48.85 234.5 -840.3 742.6 361.5 586.2 420.1 293.1 -117.2 996.6 1329 869.6
26.825 1065 703.5 840.3 566.7 938 654.6 1251 39.08 78.16 -859.8 723 312.7 674.2 429.9 449.4 -19.54 840.3 1114 938
26.83 938 586.2 644.8 420.1 781.6 576.5 1143 234.5 214.9 -371.3 674.2 205.2 605.8 361.5 361.5 273.6 527.6 996.6 947.7
26.835 586.2 283.3 293.1 214.9 488.5 293.1 762.1 273.6 -205.2 -537.4 478.7 78.16 469 263.8 283.3 371.3 224.7 596 713.2
26.84 508.1 175.9 -9.77 39.08 146.6 136.8 469 244.3 -146.6 -381 410.4 9.77 351.7 175.9 214.9 361.5 39.08 205.2 547.1
26.845 254 -39.08 -351.7 -166.1 -195.4 -136.8 9.77 214.9 -410.4 -224.7 146.6 -107.5 19.54 107.5 -146.6 449.4 -195.4 -166.1 166.1
26.85 205.2 -97.7 -537.4 -332.2 -478.7 -273.6 -312.7 263.8 -371.3 58.62 9.77 -185.6 -58.62 107.5 -117.2 508.1 -322.4 -244.3 -19.54
26.855 58.62 -429.9 -683.9 -674.6 -655.1 -517.8 -469 107.5 -97.7 332.2 -58.62 -381 -166.1 -136.8 -185.6 537.4 -537.4 -537.4 -273.6
26.86 78.16 -420.1 -791.4 -762.1 -723 -508.1 -547.6 322.4 68.39 938 -117.2 -381 -214.9 -19.54 -205.2 693.7 -664.4 -605.8 -293.1
26.865 -78.16 -693.7 -889.1 -987.3 -820.7 -664.4 -644.8 244.3 175.9 977 -195.4 -410.4 -312.7 -127 -302.9 605.8 -820.7 -869.6 -381
26.87 -68.39 -771.9 -908.6 -1016 -762.1 -635.6 -625.3 273.6 244.3 898.9 -214.9 -420.1 -371.3 -127 -400.6 693.7 -869.6 -859.8 -410.4
26.875 -195.4 -908.6 -938 -1114 -732.8 -683.9 -615.5 205.2 244.3 869.6 -283.3 -469 -410.4 -68.39 -478.7 605.8 -859.8 -898.9 -312.7
26.88 -19.54 -830.5 -752.3 -1036 -576.5 -703.5 -508.1 58.62 449.4 703.5 -205.2 -576.5 -332.2 -234.5 -361.5 596 -655.1 -947.7 -234.5
26.885 -136.8 -918.4 -762.1 -1085 -625.3 -752.3 -508.1 -185.6 361.5 478.7 -302.9 -605.8 -390.8 -185.6 -381 342 -615.5 -996.6 -351.7
26.89 0 -771.9 -556.9 -947.7 -459.2 -664.4 -361.5 -302.9 517.8 342 -205.2 -556.9 -283.3 -342 -283.3 214.9 -459.2 -830.5 -322.4
26.895 -205.2 -898.9 -674.6 -977.5 -547.6 -762.1 -478.7 -586.2 127 117.2 -342 -566.7 -410.4 -342 -390.8 78.16 -586.2 -713.2 -605.8
26.9 -48.85 -674.6 -469 -791.4 -351.7 -517.8 -234.5 -586.2 19.54 -234.5 -273.6 -439.7 -342 -283.3 -302.9 -97.7 -400.6 -547.6 -439.7
26.905 -117.2 -420.1 -498.3 -566.7 -302.9 -302.9 -175.9 -576.5 -185.6 -312.7 -263.8 -263.8 -273.6 -175.9 -293.1 -68.39 -381 -234.5 -381
26.91 29.31 -195.4 -342 -381 -175.9 -166.1 -29.31 -625.3 -283.3 -693.7 -185.6 -146.6 -146.6 -136.8 -224.7 -224.7 -254 9.77 -312.7
26.915 -87.93 -214.9 -283.3 -302.9 -107.5 -78.16 19.54 -762.1 -400.6 -1025 -175.9 -127 -136.8 -117.2 -273.6 -410.4 -244.3 273.6 -351.7
26.92 58.62 175.9 -127 -9.77 39.08 146.6 97.7 -693.7 -381 -1416 -87.93 146.6 29.31 29.31 -175.9 -420.1 -78.16 527.6 -342
26.925 -97.7 9.77 -136.8 -39.08 48.85 97.7 -78.16 -869.6 -840.3 -1837 -127 166.1 -29.31 9.77 -351.7 -644.8 -136.8 537.4 -478.7
26.93 39.08 381 9.77 224.7 156.3 312.7 9.77 -683.9 -820.7 -1798 -87.93 342 -48.85 127 -322.4 -576.5 -78.16 850 -410.4
26.935 263.8 478.7 244.3 302.9 429.9 361.5 224.7 -508.1 -732.8 -1622 195.4 381 302.9 146.6 -136.8 -547.6 146.6 938 -136.8
26.94 449.4 762.1 400.6 566.7 576.5 664.4 508.1 -19.54 -449.4 -1036 322.4 596 381 410.4 29.31 -302.9 381 1065 254
26.945 469 752.3 469 576.5 713.2 703.5 771.9 312.7 -19.54 -596 351.7 566.7 478.7 332.2 107.5 -146.6 498.3 947.7 527.6
26.95 400.6 723 390.8 586.2 742.6 898.9 898.9 771.9 312.7 87.93 400.6 752.3 488.5 527.6 127 175.9 498.3 977 762.1
26.955 87.93 517.8 117.2 469 478.7 810.9 693.7 977 312.7 556.9 146.6 674.2 254 498.3 -107.5 342 185.6 771.9 693.7
26.96 -166.1 293.1 -48.85 214.9 244.3 654.6 527.6 1075 527.6 850 19.54 605.8 107.5 361.5 -185.6 527.6 -9.77 390.8 625.3
26.965 -605.8 29.31 -351.7 9.77 -185.6 478.7 195.4 1065 576.5 1153 -283.3 556.9 -166.1 410.4 -400.6 635.1 -381 19.54 400.6
26.97 -674.6 -97.7 -420.1 -214.9 -312.7 254 39.08 908.6 674.2 1221 -293.1 400.6 -195.4 156.3 -371.3 654.6 -547.6 -244.3 244.3
26.975 -1016 -361.5 -644.8 -478.7 -635.6 39.08 -302.9 596 625.3 938 -459.2 254 -371.3 87.93 -537.4 586.2 -791.4 -478.7 -68.39
26.98 -898.9 -312.7 -615.5 -527.6 -664.4 -48.85 -361.5 420.1 605.8 967.3 -449.4 117.2 -371.3 -185.6 -547.6 478.7 -752.3 -586.2 -175.9
26.985 -830.5 -342 -508.1 -508.1 -556.9 -48.85 -342 234.5 547.1 938 -400.6 166.1 -342 -117.2 -537.4 390.8 -556.9 -517.8 -175.9
26.99 -742.6 -263.8 -439.7 -478.7 -459.2 -19.54 -322.4 58.62 410.4 703.5 -400.6 107.5 -322.4 -214.9 -469 332.2 -478.7 -244.3 -293.1
26.995 -820.7 -332.2 -429.9 -390.8 -322.4 19.54 -263.8 19.54 390.8 683.9 -429.9 166.1 -302.9 -146.6 -498.3 283.3 -429.9 -58.62 -410.4
27 -644.8 -234.5 -254 -351.7 -117.2 39.08 -127 -39.08 351.7 410.4 -342 166.1 -205.2 -78.16 -273.6 195.4 -332.2 9.77 -498.3
27.005 -771.9 -254 -322.4 -361.5 -195.4 -87.93 -312.7 -283.3 107.5 29.31 -381 87.93 -234.5 -127 -322.4 -9.77 -429.9 -97.7 -742.6
27.01 -644.8 -166.1 -195.4 -312.7 -48.85 -68.39 -283.3 -224.7 117.2 175.9 -214.9 146.6 -78.16 -117.2 -234.5 0 -302.9 58.62 -605.8
27.015 -771.9 -224.7 -283.3 -302.9 -146.6 -156.3 -615.5 -547.6 -351.7 -547.6 -293.1 117.2 -136.8 -195.4 -361.5 -214.9 -381 9.77 -810.9
27.02 -508.1 -29.31 -146.6 -127 9.77 39.08 -605.8 -566.7 -625.3 -723 -185.6 234.5 -78.16 -48.85 -263.8 -361.5 -127 136.8 -605.8
27.025 -459.2 39.08 -58.62 19.54 78.16 39.08 -625.3 -596 -791.4 -1201 -185.6 166.1 -68.39 -185.6 -439.7 -488.5 48.85 244.3 -537.4
27.03 -293.1 244.3 117.2 332.2 214.9 342 -605.8 -537.4 -859.8 -1280 -19.54 332.2 -39.08 29.31 -312.7 -537.4 195.4 556.9 -556.9
27.035 -175.9 371.3 195.4 429.9 175.9 332.2 -635.6 -469 -1143 -1416 29.31 263.8 0 -48.85 -371.3 -547.6 273.6 723 -605.8
27.04 39.08 556.9 420.1 566.7 390.8 459.2 -390.8 -312.7 -977.5 -1124 254 283.3 175.9 0 -175.9 -488.5 410.4 801.2 -459.2
27.045 -9.77 469 420.1 517.8 342 400.6 -322.4 -146.6 -977.5 -869.6 263.8 234.5 166.1 -39.08 -185.6 -420.1 400.6 732.8 -312.7
27.05 185.6 683.9 605.8 615.5 469 537.4 -19.54 136.8 -625.3 -381 381 224.7 283.3 9.77 -68.39 -312.7 556.9 918.4 -39.08
27.055 214.9 459.2 742.6 615.5 654.6 547.1 381 410.4 19.54 146.6 459.2 244.3 381 117.2 0 -156.3 635.1 859.8 420.1
27.06 293.1 576.5 762.1 674.2 683.9 586.2 635.1 576.5 547.1 556.9 459.2 254 351.7 117.2 39.08 -68.39 713.2 762.1 703.5
27.065 273.6 400.6 742.6 517.8 693.7 449.4 752.3 635.1 703.5 820.7 420.1 127 312.7 9.77 -9.77 19.54 654.6 498.3 840.3
27.07 166.1 244.3 566.7 400.6 586.2 390.8 869.6 791.4 1290 1182 234.5 156.3 254 87.93 0 214.9 537.4 429.9 967.3
27.075 -224.7 19.54 166.1 224.7 214.9 175.9 449.4 547.1 469 1055 -68.39 -9.77 -39.08 -58.62 -244.3 166.1 185.6 127 537.4
27.08 -175.9 -58.62 117.2 48.85 87.93 29.31 459.2 449.4 820.7 1309 -127 -156.3 -58.62 -224.7 -205.2 224.7 48.85 -185.6 439.7
27.085 -449.4 -224.7 -127 -117.2 -195.4 -166.1 136.8 254 439.7 1163 -254 -254 -156.3 -263.8 -273.6 195.4 -205.2 -498.3 127
27.09 -478.7 -254 -166.1 -234.5 -312.7 -273.6 0 136.8 283.3 1299 -195.4 -273.6 -156.3 -332.2 -302.9 214.9 -371.3 -605.8 -117.2
27.095 -488.5 -293.1 -127 -263.8 -263.8 -322.4 29.31 39.08 566.7 1124 -166.1 -322.4 -78.16 -371.3 -185.6 185.6 -371.3 -605.8 -244.3
27.1 -556.9 -224.7 -136.8 -224.7 -273.6 -254 -78.16 -9.77 322.4 1016 -166.1 -195.4 -107.5 -312.7 -263.8 214.9 -312.7 -556.9 -332.2
27.105 -556.9 -156.3 -156.3 -146.6 -283.3 -273.6 -263.8 -117.2 97.7 957.5 -214.9 -224.7 -156.3 -322.4 -312.7 48.85 -234.5 -537.4 -498.3
27.11 -498.3 -58.62 -87.93 -117.2 -342 -302.9 -566.7 -449.4 -517.8 146.6 -205.2 -244.3 -185.6 -410.4 -400.6 -273.6 -244.3 -478.7 -879.8
27.115 -576.5 -9.77 -166.1 -9.77 -420.1 -273.6 -977.5 -644.8 -1182 -166.1 -332.2 -166.1 -361.5 -302.9 -556.9 -527.6 -283.3 -390.8 -1143
27.12 -429.9 195.4 9.77 156.3 -332.2 -205.2 -1182 -781.6 -1348 -586.2 -312.7 -146.6 -322.4 -332.2 -478.7 -655.1 -107.5 -312.7 -1231
27.125 -390.8 332.2 39.08 351.7 -312.7 -117.2 -1358 -820.7 -1787 -1064 -332.2 -68.39 -322.4 -263.8 -429.9 -820.7 9.77 -273.6 -1309
27.13 -263.8 605.8 185.6 596 -68.39 156.3 -1114 -449.4 -1446 -693.7 -254 58.62 -166.1 -175.9 -302.9 -615.5 127 166.1 -1075
27.135 -400.6 644.8 214.9 791.4 19.54 371.3 -908.6 -107.5 -1436 -381 -263.8 195.4 -117.2 -39.08 -136.8 -537.4 205.2 527.6 -859.8
27.14 -107.5 869.6 527.6 996.6 439.7 586.2 -234.5 156.3 -752.3 -107.5 39.08 244.3 175.9 87.93 97.7 -488.5 517.8 801.2 -351.7
27.145 -146.6 996.6 547.1 1094 508.1 810.9 97.7 586.2 -713.2 556.9 -29.31 449.4 136.8 214.9 19.54 -312.7 664.4 986.8 58.62
27.15 175.9 1075 703.5 1202 732.8 957.5 693.7 771.9 136.8 664.4 195.4 556.9 302.9 371.3 136.8 -117.2 928.2 1192 683.9
27.155 117.2 947.7 615.5 1045 683.9 918.4 850 947.7 107.5 967.3 29.31 478.7 185.6 312.7 -48.85 -48.85 889.1 1114 947.7
27.16 322.4 928.2 683.9 1065 762.1 967.3 1182 1114 683.9 1260 127 654.6 254 469 48.85 175.9 977 967.3 1290
27.165 195.4 752.3 527.6 889.1 605.8 840.3 1192 1172 801.2 1514 39.08 527.6 185.6 410.4 -9.77 244.3 810.9 732.8 1309
27.17 185.6 605.8 556.9 771.9 615.5 742.6 1299 1192 1055 1681 136.8 508.1 293.1 498.3 254 410.4 615.5 674.2 1251
27.175 -48.85 332.2 322.4 586.2 410.4 508.1 1104 977 1065 1612 -39.08 342 136.8 332.2 127 273.6 342 381 986.8
27.18 19.54 234.5 254 449.4 244.3 293.1 918.4 801.2 1065 1593 29.31 214.9 146.6 293.1 214.9 400.6 195.4 136.8 723
27.185 -156.3 -97.7 78.16 254 19.54 68.39 625.3 508.1 1124 1495 -68.39 78.16 68.39 156.3 224.7 342 39.08 -205.2 420.1
27.19 -175.9 -224.7 -39.08 136.8 -117.2 -29.31 342 322.4 1055 1221 -68.39 29.31 -9.77 78.16 136.8 410.4 -48.85 -381 107.5
27.195 -136.8 -283.3 -97.7 48.85 -293.1 -214.9 -48.85 48.85 918.4 1085 -97.7 -58.62 -87.93 -29.31 58.62 342 -146.6 -488.5 -195.4
27.2 -127 -322.4 -78.16 107.5 -342 -127 -410.4 19.54 459.2 967.3 -146.6 39.08 -185.6 29.31 -87.93 371.3 -97.7 -517.8 -351.7
27.205 -263.8 -439.7 -205.2 9.77 -547.6 -273.6 -889.1 -244.3 -39.08 420.1 -254 -117.2 -361.5 -97.7 -263.8 136.8 -234.5 -703.5 -674.6
27.21 -254 -351.7 -273.6 68.39 -674.6 -254 -1309 -469 -674.6 205.2 -293.1 -78.16 -351.7 -166.1 -293.1 29.31 -224.7 -566.7 -987.3
27.215 -429.9 -400.6 -400.6 9.77 -732.8 -312.7 -1505 -655.1 -1055 -439.7 -410.4 -195.4 -469 -214.9 -429.9 -214.9 -273.6 -596 -1260
27.22 -156.3 -224.7 -175.9 127 -508.1 -332.2 -1446 -840.3 -1240 -918.4 -166.1 -156.3 -254 -224.7 -224.7 -390.8 -58.62 -488.5 -1260
27.225 0 -48.85 -48.85 273.6 -381 -205.2 -1339 -771.9 -1290 -1143 -127 -117.2 -175.9 -244.3 -214.9 -527.6 127 -273.6 -1133
27.23 429.9 244.3 390.8 429.9 48.85 58.62 -801.2 -381 -967.8 -996.6 254 195.4 107.5 39.08 -107.5 -488.5 488.5 185.6 -586.2
27.235 547.1 332.2 537.4 556.9 117.2 214.9 -615.5 -185.6 -1201 -928.2 302.9 107.5 146.6 58.62 -117.2 -537.4 586.2 508.1 -273.6
27.24 762.1 537.4 791.4 683.9 312.7 400.6 -195.4 117.2 -928.2 -615.5 420.1 283.3 156.3 166.1 -146.6 -429.9 771.9 674.2 175.9
27.245 693.7 566.7 791.4 683.9 293.1 449.4 39.08 293.1 -996.6 -293.1 342 205.2 97.7 107.5 -175.9 -293.1 771.9 654.6 469
27.25 762.1 556.9 771.9 625.3 439.7 371.3 381 410.4 -683.9 58.62 312.7 156.3 214.9 175.9 39.08 -351.7 781.6 615.5 723
27.255 527.6 332.2 615.5 371.3 410.4 117.2 635.1 556.9 -205.2 195.4 263.8 48.85 254 -9.77 136.8 -234.5 478.7 390.8 938
27.26 429.9 185.6 429.9 68.39 390.8 -78.16 840.3 615.5 234.5 576.5 224.7 -39.08 351.7 39.08 429.9 -19.54 224.7 78.16 1094
27.265 224.7 -97.7 224.7 -224.7 293.1 -273.6 1026 537.4 654.6 625.3 107.5 -175.9 302.9 -117.2 273.6 9.77 -9.77 -332.2 996.6
27.27 97.7 -283.3 87.93 -400.6 234.5 -312.7 1163 596 1221 996.6 78.16 -175.9 342 -127 351.7 361.5 -195.4 -420.1 928.2
27.275 -48.85 -459.2 -68.39 -537.4 48.85 -361.5 967.3 410.4 1026 1133 -48.85 -322.4 195.4 -175.9 127 390.8 -410.4 -615.5 586.2
27.28 -9.77 -488.5 -87.93 -605.8 -58.62 -420.1 830.5 175.9 1290 1172 -58.62 -361.5 195.4 -254 156.3 400.6 -439.7 -830.5 342
27.285 -205.2 -605.8 -312.7 -713.2 -390.8 -635.6 342 -322.4 801.2 566.7 -263.8 -508.1 9.77 -371.3 -29.31 224.7 -586.2 -1211 -195.4
27.29 -244.3 -547.6 -371.3 -693.7 -547.6 -752.3 -87.93 -732.8 508.1 254 -361.5 -488.5 -78.16 -390.8 -29.31 87.93 -644.8 -1426 -655.1
27.295 -371.3 -576.5 -527.6 -713.2 -771.9 -840.3 -655.1 -1114 185.6 -293.1 -508.1 -508.1 -214.9 -381 -136.8 -68.39 -664.4 -1495 -1231
27.3 -312.7 -478.7 -429.9 -586.2 -713.2 -771.9 -938 -1221 107.5 -469 -537.4 -429.9 -263.8 -381 -78.16 29.31 -508.1 -1446 -1416
27.305 -283.3 -381 -371.3 -469 -732.8 -674.6 -1367 -1163 -234.5 -508.1 -556.9 -351.7 -312.7 -332.2 -185.6 -68.39 -410.4 -1339 -1641
27.31 -97.7 -107.5 -156.3 -293.1 -537.4 -469 -1387 -1036 -224.7 -576.5 -420.1 -254 -224.7 -332.2 -87.93 -107.5 -224.7 -967.8 -1582
27.315 -9.77 68.39 -19.54 -97.7 -459.2 -283.3 -1563 -859.8 -781.6 -586.2 -371.3 -234.5 -244.3 -390.8 -185.6 -214.9 -136.8 -655.1 -1593
27.32 263.8 488.5 234.5 214.9 -224.7 -9.77 -1299 -693.7 -830.5 -810.9 -205.2 -48.85 -97.7 -263.8 -97.7 -381 146.6 -293.1 -1270
27.325 224.7 644.8 390.8 459.2 9.77 293.1 -1036 -400.6 -1201 -801.2 -156.3 156.3 19.54 -117.2 0 -361.5 342 107.5 -908.6
27.33 488.5 957.5 703.5 791.4 478.7 625.3 -420.1 39.08 -987.3 -664.4 39.08 293.1 254 78.16 244.3 -224.7 644.8 732.8 -224.7
27.335 517.8 1065 908.6 1065 879.3 1016 322.4 537.4 -566.7 -263.8 195.4 517.8 498.3 410.4 517.8 19.54 938 1241 400.6
27.34 742.6 1212 1202 1280 1348 1299 1143 1133 -146.6 205.2 439.7 556.9 742.6 566.7 820.7 361.5 1202 1661 1182
27.345 703.5 1182 1299 1358 1612 1514 1798 1456 459.2 576.5 488.5 615.5 830.5 752.3 928.2 537.4 1339 1798 1749
27.35 683.9 1045 1299 1339 1690 1514 2140 1768 713.2 938 459.2 644.8 850 615.5 957.5 752.3 1260 1895 2042
27.355 420.1 810.9 1075 1114 1602 1417 2286 1788 947.7 1241 332.2 556.9 742.6 713.2 908.6 762.1 1006 1817 2159
27.36 390.8 723 967.3 1016 1553 1339 2345 1856 1192 1456 273.6 517.8 703.5 703.5 889.1 850 977 1622 2286
27.365 214.9 478.7 781.6 703.5 1358 1085 2218 1690 1309 1593 224.7 469 635.1 605.8 791.4 918.4 810.9 1251 2208
27.37 185.6 439.7 664.4 556.9 1202 918.4 2003 1524 1456 1778 224.7 478.7 635.1 674.2 820.7 967.3 693.7 957.5 2022
27.375 19.54 195.4 517.8 254 947.7 615.5 1612 1182 1319 1485 195.4 332.2 488.5 478.7 644.8 850 517.8 596 1632
27.38 19.54 234.5 390.8 205.2 674.2 429.9 1153 986.8 1182 1426 107.5 332.2 361.5 478.7 556.9 918.4 478.7 322.4 1212
27.385 -48.85 78.16 263.8 48.85 400.6 254 605.8 576.5 1036 1055 0 263.8 214.9 371.3 381 810.9 332.2 97.7 713.2
27.39 -136.8 -48.85 87.93 -78.16 97.7 58.62 -39.08 166.1 527.6 654.6 -146.6 127 -58.62 224.7 156.3 635.1 234.5 -107.5 185.6
27.395 -332.2 -224.7 -58.62 -117.2 -97.7 9.77 -478.7 -48.85 547.1 713.2 -244.3 68.39 -214.9 156.3 39.08 644.8 136.8 -87.93 -156.3
27.4 -312.7 -283.3 -175.9 -273.6 -410.4 -175.9 -1094 -713.2 39.08 -293.1 -351.7 -58.62 -449.4 -29.31 -185.6 146.6 78.16 -429.9 -674.6
27.405 -449.4 -410.4 -273.6 -293.1 -547.6 -254 -1416 -918.4 -195.4 -596 -351.7 -68.39 -478.7 -48.85 -224.7 9.77 -39.08 -537.4 -996.6
27.41 -400.6 -322.4 -302.9 -127 -576.5 -205.2 -1573 -1064 -508.1 -1094 -342 9.77 -478.7 19.54 -195.4 -87.93 0 -469 -1231
27.415 -410.4 -351.7 -283.3 -29.31 -576.5 -156.3 -1661 -1133 -938 -1367 -332.2 58.62 -508.1 48.85 -312.7 -195.4 9.77 -302.9 -1348
27.42 -273.6 -136.8 -117.2 263.8 -371.3 48.85 -1475 -889.1 -1221 -1270 -302.9 205.2 -449.4 195.4 -214.9 -195.4 205.2 -58.62 -1045
27.425 -185.6 39.08 48.85 420.1 -175.9 224.7 -1280 -752.3 -1582 -1416 -195.4 273.6 -410.4 214.9 -332.2 -469 351.7 214.9 -810.9
27.43 205.2 351.7 371.3 683.9 185.6 508.1 -879.8 -273.6 -1514 -1143 58.62 449.4 -127 361.5 -107.5 -449.4 625.3 703.5 -244.3
27.435 429.9 469 654.6 810.9 576.5 742.6 -273.6 68.39 -1192 -1025 420.1 566.7 185.6 517.8 127 -439.7 683.9 1114 273.6
27.44 683.9 605.8 977 908.6 1075 957.5 449.4 596 -810.9 -625.3 732.8 586.2 537.4 625.3 478.7 -224.7 947.7 1378 1036
27.445 566.7 596 947.7 928.2 1241 1036 957.5 762.1 -508.1 -566.7 830.5 615.5 615.5 635.1 615.5 -127 801.2 1436 1387
27.45 664.4 615.5 996.6 898.9 1466 1104 1563 1202 -9.77 68.39 928.2 517.8 840.3 762.1 898.9 214.9 781.6 1563 1925
27.455 342 224.7 664.4 615.5 1270 889.1 1768 1163 244.3 87.93 762.1 390.8 693.7 527.6 801.2 273.6 449.4 1387 1925
27.46 312.7 195.4 517.8 390.8 1104 674.2 1954 1260 615.5 381 703.5 283.3 615.5 498.3 820.7 410.4 312.7 1045 1964
27.465 48.85 -68.39 185.6 136.8 703.5 371.3 1817 1124 801.2 556.9 478.7 117.2 400.6 302.9 703.5 498.3 0 566.7 1710
27.47 -107.5 -205.2 -39.08 -136.8 429.9 68.39 1602 879.3 1182 605.8 332.2 19.54 254 254 644.8 410.4 -254 127 1397
27.475 -332.2 -381 -400.6 -361.5 -87.93 -234.5 986.8 420.1 850 478.7 68.39 -166.1 -9.77 107.5 439.7 312.7 -615.5 -400.6 742.6
27.48 -381 -527.6 -527.6 -586.2 -361.5 -635.6 556.9 -117.2 947.7 117.2 0 -351.7 -156.3 -214.9 371.3 107.5 -810.9 -947.7 244.3
27.485 -547.6 -898.9 -801.2 -947.7 -703.5 -996.6 -97.7 -674.6 312.7 -224.7 -175.9 -596 -273.6 -410.4 293.1 -48.85 -1025 -1485 -351.7
27.49 -771.9 -1055 -1016 -1114 -1016 -1182 -703.5 -1045 97.7 -498.3 -371.3 -683.9 -508.1 -586.2 19.54 39.08 -1339 -1690 -967.8
27.495 -879.8 -1240 -1143 -1211 -1270 -1299 -1221 -1416 -224.7 -791.4 -439.7 -791.4 -625.3 -713.2 -166.1 -48.85 -1367 -1749 -1505
27.5 -889.1 -1153 -1182 -1114 -1416 -1280 -1720 -1700 -390.8 -1133 -596 -791.4 -820.7 -732.8 -420.1 -97.7 -1329 -1759 -1846
27.505 -781.6 -1114 -1085 -1036 -1466 -1211 -1905 -1905 -439.7 -1416 -596 -771.9 -918.4 -810.9 -527.6 -273.6 -1055 -1690 -1974
27.51 -605.8 -840.3 -938 -840.3 -1446 -1085 -2100 -2081 -752.3 -1729 -625.3 -674.6 -996.6 -742.6 -683.9 -488.5 -820.7 -1466 -2149
27.515 -439.7 -625.3 -762.1 -615.5 -1201 -850 -1866 -2003 -527.6 -1935 -547.6 -527.6 -889.1 -625.3 -605.8 -674.6 -576.5 -1094 -1944
27.52 -146.6 -351.7 -556.9 -381 -957.5 -596 -1749 -1768 -918.4 -2003 -449.4 -429.9 -840.3 -566.7 -605.8 -713.2 -322.4 -810.9 -1700
27.525 -29.31 -224.7 -342 -205.2 -615.5 -361.5 -1358 -1426 -713.2 -1885 -312.7 -283.3 -586.2 -371.3 -322.4 -791.4 -78.16 -429.9 -1201
27.53 87.93 68.39 -136.8 117.2 -185.6 19.54 -1016 -781.6 -1016 -1534 -136.8 -97.7 -449.4 -234.5 -381 -615.5 185.6 185.6 -566.7
27.535 244.3 195.4 146.6 342 263.8 224.7 -683.9 -429.9 -1153 -1446 97.7 19.54 -214.9 -29.31 -166.1 -508.1 449.4 791.4 -39.08
27.54 586.2 527.6 498.3 654.6 752.3 566.7 -58.62 107.5 -1036 -1025 429.9 234.5 107.5 185.6 0 -400.6 879.3 1231 723
27.545 703.5 693.7 810.9 918.4 1104 801.2 488.5 420.1 -859.8 -830.5 654.6 332.2 361.5 293.1 146.6 -234.5 1094 1563 1260
27.55 1094 889.1 1085 986.8 1446 947.7 1153 752.3 -312.7 -400.6 996.6 498.3 683.9 596 517.8 -97.7 1309 1681 1768
27.555 742.6 654.6 869.6 830.5 1309 879.3 1475 967.3 -19.54 -39.08 869.6 400.6 664.4 390.8 547.1 195.4 1006 1563 1915
27.56 713.2 527.6 801.2 732.8 1270 820.7 1847 1241 556.9 547.1 889.1 429.9 693.7 566.7 683.9 381 850 1309 2090
27.565 234.5 39.08 371.3 273.6 908.6 439.7 1808 1104 762.1 537.4 566.7 214.9 508.1 283.3 605.8 556.9 429.9 781.6 1895
27.57 39.08 -117.2 29.31 78.16 605.8 254 1661 1085 928.2 879.3 381 195.4 332.2 351.7 469 654.6 107.5 449.4 1602
27.575 -234.5 -586.2 -214.9 -381 312.7 -156.3 1495 830.5 1299 898.9 195.4 -48.85 166.1 87.93 469 674.2 -224.7 -29.31 1329
