    T[sec]  O1  O2  P3  P4  C3  C4  F3  F4 Fp2 Fp1  T5  T6  T3  T4  F7  F8
22.8 12.92 1.943 1.943 11.89 15.89 29.95 34.98 36.92 30.98 44.93 0 -19.09 20.92 66.99 22.98 45.95
22.805 22.98 0 6.973 6.973 18.98 36.92 29.95 42.98 34.98 42.98 5.944 -18.06 18.98 74.99 29.95 45.95
22.81 34.98 1.943 28.92 6.973 25.95 34.98 37.95 43.9 33.95 33.95 14.98 -17.03 25.95 73.96 23.89 36.92
22.815 42.98 18.98 32.92 19.89 36.92 36.92 46.98 47.9 27.89 23.89 0.9145 -14.06 22.98 67.9 2.972 29.95
22.82 52.93 34.98 39.9 37.95 43.9 50.98 49.96 59.9 33.95 36.92 -2.058 17.95 35.89 71.9 17.95 39.9
22.825 72.93 65.96 54.98 53.96 45.95 68.93 56.93 71.9 36.92 47.9 15.89 53.96 52.93 75.9 26.98 56.93
22.83 84.94 84.94 43.9 69.96 41.95 74.99 54.98 73.96 29.95 38.98 13.95 67.9 35.89 65.96 5.944 59.9
22.835 88.94 82.99 38.98 69.96 22.98 74.99 34.98 57.96 27.89 35.89 18.98 80.93 24.92 59.9 10.97 55.9
22.84 88.94 83.91 36.92 66.99 11.89 60.93 27.89 43.9 23.89 31.89 26.98 81.96 29.95 57.96 19.89 44.93
22.845 80.93 88.94 22.98 62.99 12.92 48.93 33.95 38.98 30.98 40.92 23.89 68.93 22.98 50.98 17.95 37.95
22.85 70.99 71.9 18.98 47.9 25.95 45.95 44.93 38.98 54.98 58.99 17.95 51.9 30.98 46.98 38.98 39.9
22.855 58.99 45.95 21.95 27.89 38.98 33.95 48.93 40.92 54.98 57.96 11.89 35.89 46.98 38.98 40.92 42.98
22.86 50.98 41.95 16.92 16.92 40.92 8.916 44.93 37.95 44.93 42.98 15.89 34.98 38.98 28.92 18.98 40.92
22.865 58.99 45.95 30.98 24.92 39.9 6.973 40.92 36.92 42.98 41.95 37.95 39.9 56.93 34.98 32.92 38.98
22.87 70.99 51.9 48.93 32.92 43.9 20.92 37.95 35.89 41.95 49.96 54.98 45.95 79.91 43.9 43.9 42.98
22.875 62.99 47.9 33.95 22.98 32.92 22.98 26.98 26.98 35.89 48.93 52.93 38.98 56.93 41.95 16.92 40.92
22.88 40.92 27.89 20.92 11.89 18.98 19.89 23.89 23.89 29.95 46.98 35.89 12.92 42.98 44.93 5.944 30.98
22.885 26.98 1.943 19.89 5.944 13.95 7.888 13.95 19.89 24.92 33.95 17.95 7.888 35.89 43.9 0 29.95
22.89 16.92 2.972 7.888 1.943 5.944 0.9145 -15.09 14.98 3.887 12.92 6.973 19.89 5.944 44.93 -17.03 25.95
22.895 2.972 9.945 1.943 7.888 1.943 0.9145 -43.1 1.943 0.9145 0.9145 9.945 30.98 0.9145 50.98 -13.03 22.98
22.9 8.916 12.92 0 16.92 -4.001 0 -63.1 -10.06 0.9145 0.9145 19.89 61.96 15.89 49.96 -5.03 30.98
22.905 18.98 19.89 -15.09 19.89 -17.03 -2.058 -79.11 -15.09 -19.09 -9.031 11.89 73.96 0.9145 39.9 -29.04 29.95
22.91 20.92 19.89 -25.03 17.95 -31.09 -3.086 -83.11 -21.03 -36.01 -23.09 -2.058 53.96 0.9145 31.89 -43.1 11.89
22.915 42.98 20.92 -13.03 23.89 -29.04 -11.09 -73.05 -27.09 -38.07 -24.01 -1.029 49.96 13.95 11.89 -35.09 7.888
22.92 56.93 26.98 -4.001 28.92 -28.01 -4.001 -73.05 -28.01 -43.1 -21.03 0.9145 43.9 -7.087 0 -35.09 10.97
22.925 58.99 15.89 4.915 23.89 -27.09 -5.03 -71.1 -33.04 -45.04 -14.06 -1.029 24.92 -14.06 3.887 -25.03 15.89
22.93 80.93 19.89 36.92 34.98 -6.059 -5.03 -45.04 -19.09 -17.03 -1.029 23.89 30.98 20.92 10.97 0.9145 36.92
22.935 115 34.98 67.9 52.93 27.89 2.972 -13.03 6.973 -1.029 11.89 27.89 32.92 44.93 32.92 1.943 51.9
22.94 115 26.98 80.93 50.98 44.93 6.973 0 18.98 1.943 15.89 25.95 18.98 48.93 54.98 5.944 52.93
22.945 112.9 19.89 81.96 53.96 53.96 11.89 17.95 23.89 13.95 31.89 39.9 27.89 51.9 57.96 9.945 55.9
22.95 108.9 33.95 75.9 57.96 57.96 29.95 25.95 37.95 27.89 45.95 37.95 33.95 31.89 59.9 7.888 61.96
22.955 90.99 32.92 70.99 58.99 49.96 39.9 25.95 48.93 39.9 59.9 42.98 39.9 25.95 66.99 14.98 65.96
22.96 104.9 48.93 83.91 79.91 69.96 57.96 53.96 67.9 57.96 77.96 69.96 61.96 65.96 74.99 35.89 71.9
22.965 128.9 69.96 107 100.9 95.91 80.93 77.96 78.99 65.96 71.9 74.99 63.9 80.93 77.96 54.98 59.9
22.97 116.9 66.99 107.9 96.94 95.91 88.94 79.91 69.96 61.96 64.93 69.96 65.96 60.93 78.99 57.96 39.9
22.975 103 66.99 88.94 99 93.97 88.94 87.91 68.93 55.9 67.9 66.99 79.91 55.9 72.93 42.98 39.9
22.98 80.93 70.99 65.96 86.99 78.99 79.91 77.96 63.9 48.93 60.93 47.9 75.9 42.98 56.93 25.95 47.9
22.985 50.98 57.96 49.96 73.96 53.96 66.99 59.9 53.96 43.9 59.9 41.95 77.96 29.95 51.9 19.89 51.9
22.99 50.98 49.96 61.96 85.96 63.9 71.9 67.9 61.96 45.95 63.9 57.96 75.9 53.96 59.9 29.95 53.96
22.995 60.93 36.92 70.99 78.99 71.9 78.99 67.9 52.93 39.9 41.95 58.99 47.9 47.9 44.93 32.92 27.89
23 70.99 37.95 74.99 70.99 69.96 69.96 63.9 50.98 43.9 45.95 64.93 53.96 36.92 35.89 24.92 13.95
23.005 90.99 57.96 83.91 77.96 90.99 78.99 87.91 73.96 58.99 70.99 69.96 73.96 56.93 45.95 29.95 34.98
23.01 94.99 51.9 83.91 57.96 91.91 74.99 91.91 69.96 69.96 73.96 57.96 69.96 59.9 31.89 37.95 49.96
23.015 103 51.9 92.94 56.93 89.96 60.93 93.97 66.99 75.9 71.9 72.93 85.96 58.99 39.9 52.93 63.9
23.02 128.9 72.93 115 89.96 108.9 65.96 103 80.93 66.99 62.99 79.91 85.96 80.93 57.96 61.96 54.98
23.025 132.9 70.99 115 93.97 103.9 70.99 91.91 64.93 51.9 40.92 82.99 67.9 74.99 45.95 48.93 19.89
23.03 142.9 86.99 116.9 104.9 106 68.93 86.99 62.99 57.96 50.98 100.9 87.91 60.93 45.95 36.92 19.89
23.035 153 111.9 128.9 128.9 127.9 92.94 107 90.99 75.9 81.96 110 102 82.99 66.99 45.95 39.9
23.04 142.9 94.99 128.9 120.9 124.9 106 115 94.99 90.99 99 104.9 102 92.94 68.93 66.99 53.96
23.045 134.9 83.91 130 118.9 130 99.91 126.9 111.9 93.97 102 103 110 91.91 87.91 84.94 79.91
23.05 120.9 87.91 122 118 130.9 106 130 130 78.99 92.94 76.93 85.96 104.9 97.97 80.93 74.99
23.055 84.94 58.99 90.99 97.97 107.9 90.99 106 108.9 73.96 84.94 46.98 51.9 96.94 73.96 68.93 55.9
23.06 68.93 43.9 79.91 84.94 92.94 71.9 103 106 86.99 99 56.93 55.9 78.99 73.96 72.93 74.99
23.065 66.99 48.93 77.96 86.99 94.99 77.96 108.9 111.9 103.9 110 66.99 57.96 84.94 78.99 90.99 76.93
23.07 64.93 35.89 76.93 75.9 93.97 79.91 114 103.9 116.9 114 69.96 45.95 100.9 70.99 107.9 67.9
23.075 76.93 22.98 85.96 66.99 99 67.9 116.9 95.91 106 111.9 72.93 31.89 92.94 78.99 96.94 78.99
23.08 84.94 21.95 89.96 66.99 107 67.9 111 89.96 76.93 88.94 64.93 11.89 78.99 81.96 70.99 62.99
23.085 80.93 18.98 92.94 75.9 103.9 58.99 97.97 66.99 63.9 70.99 60.93 13.95 86.99 79.91 60.93 47.9
23.09 80.93 19.89 91.91 79.91 96.94 55.9 85.96 61.96 70.99 70.99 76.93 37.95 90.99 85.96 72.93 54.98
23.095 72.93 23.89 69.96 76.93 85.96 65.96 76.93 57.96 73.96 71.9 76.93 55.9 89.96 79.91 78.99 43.9
23.1 60.93 18.98 52.93 66.99 68.93 57.96 76.93 54.98 70.99 82.99 68.93 53.96 99 74.99 80.93 41.95
23.105 56.93 9.945 46.98 52.93 49.96 50.98 64.93 54.98 61.96 81.96 75.9 41.95 78.99 82.99 65.96 57.96
23.11 74.99 18.98 52.93 52.93 45.95 50.98 58.99 54.98 45.95 60.93 84.94 39.9 54.98 83.91 44.93 39.9
23.115 94.99 38.98 80.93 65.96 61.96 38.98 61.96 54.98 45.95 42.98 99 59.9 70.99 87.91 50.98 25.95
23.12 115 54.98 92.94 67.9 66.99 33.95 48.93 48.93 50.98 44.93 111.9 73.96 76.93 89.96 55.9 24.92
23.125 126.9 63.9 84.94 52.93 61.96 32.92 47.9 36.92 43.9 37.95 96.94 71.9 60.93 69.96 48.93 13.95
23.13 116.9 49.96 65.96 37.95 45.95 0.9145 39.9 15.89 37.95 33.95 71.9 65.96 53.96 57.96 49.96 21.95
23.135 90.99 31.89 35.89 19.89 8.916 -16 7.888 0.9145 34.98 28.92 57.96 61.96 44.93 47.9 43.9 28.92
23.14 80.93 31.89 28.92 22.98 -3.086 -17.03 0 -4.001 21.95 15.89 44.93 59.9 40.92 33.95 32.92 9.945
23.145 66.99 38.98 38.98 46.98 5.944 -10.06 9.945 -1.029 29.95 23.89 38.98 61.96 57.96 48.93 40.92 15.89
23.15 30.98 21.95 25.95 51.9 19.89 9.945 13.95 11.89 49.96 53.96 25.95 53.96 57.96 55.9 49.96 31.89
23.155 4.915 11.89 15.89 55.9 35.89 42.98 35.89 31.89 61.96 75.9 5.944 37.95 43.9 53.96 59.9 43.9
23.16 -19.09 -2.058 -1.029 54.98 36.92 45.95 45.95 47.9 74.99 90.99 -11.09 23.89 36.92 54.98 81.96 61.96
23.165 -53.04 -30.06 -36.01 36.92 15.89 42.98 41.95 52.93 79.91 95.91 -18.06 21.95 29.95 50.98 96.94 67.9
23.17 -37.04 -24.01 -23.09 36.92 5.944 40.92 49.96 55.9 77.96 92.94 0 19.89 44.93 52.93 97.97 53.96
23.175 -5.03 -21.03 -2.058 36.92 1.943 34.98 39.9 46.98 57.96 65.96 22.98 13.95 44.93 53.96 74.99 39.9
23.18 0.9145 -36.01 5.944 19.89 -5.03 31.89 11.89 27.89 29.95 45.95 31.89 21.95 27.89 32.92 41.95 31.89
23.185 22.98 -26.06 38.98 23.89 0 29.95 0 20.92 15.89 41.95 48.93 41.95 41.95 30.98 28.92 29.95
23.19 32.92 -7.087 35.89 21.95 5.944 31.89 -3.086 11.89 3.887 33.95 39.9 39.9 49.96 25.95 17.95 25.95
23.195 16.92 -3.086 5.944 7.888 -1.029 17.95 -11.09 1.943 0.9145 23.89 13.95 27.89 37.95 7.888 9.945 19.89
23.2 20.92 8.916 2.972 16.92 -15.09 -6.059 -15.09 -6.059 1.943 15.89 23.89 24.92 40.92 22.98 11.89 8.916
23.205 28.92 28.92 -2.058 20.92 -33.04 -19.09 -35.09 -24.01 -15.09 -15.09 29.95 4.915 18.98 32.92 -2.058 -10.06
23.21 30.98 33.95 -4.001 21.95 -48.01 -20 -61.04 -41.04 -31.09 -44.01 14.98 -2.058 -7.087 24.92 -15.09 -31.09
23.215 40.92 42.98 9.945 27.89 -46.07 -24.01 -73.05 -40.01 -34.07 -42.07 16.92 1.943 4.915 43.9 -29.04 -31.09
23.22 36.92 48.93 1.943 16.92 -40.01 -28.01 -75.1 -42.07 -40.01 -42.07 3.887 0.9145 4.915 41.95 -41.04 -34.07
23.225 10.97 36.92 -29.04 -2.058 -48.01 -37.04 -67.1 -38.07 -35.09 -34.07 -20 7.888 -4.001 3.887 -40.01 -27.09
23.23 -3.086 13.95 -39.1 -9.031 -53.04 -59.1 -53.04 -35.09 -16 -13.03 -15.09 25.95 7.888 -1.029 -25.03 -9.031
23.235 -13.03 1.943 -47.1 -15.09 -53.04 -55.1 -43.1 -39.1 -7.087 -19.09 -3.086 19.89 13.95 -2.058 -9.031 -11.09
23.24 -19.09 -2.058 -46.07 -22.06 -50.07 -42.07 -35.09 -36.01 -12 -30.06 -19.09 5.944 6.973 -7.087 -13.03 -22.06
23.245 -19.09 -39.1 -29.04 -37.04 -44.01 -44.01 -33.04 -35.09 -21.03 -28.01 -14.06 -24.01 18.98 1.943 -23.09 -25.03
23.25 -25.03 -79.11 -25.03 -62.07 -33.04 -49.04 -31.09 -35.09 -20 -23.09 -8.002 -50.07 5.944 -6.059 -24.01 -34.07
23.255 -33.04 -115.1 -27.09 -73.05 -19.09 -51.1 -15.09 -33.04 -14.06 -13.03 -19.09 -57.04 -23.09 -31.09 -19.09 -35.09
23.26 -35.09 -143 -23.09 -69.05 -6.059 -50.07 11.89 -13.03 -3.086 6.973 -16 -66.07 -23.09 -24.01 -11.09 -11.09
23.265 -21.03 -129.1 -12 -46.07 1.943 -37.04 27.89 0 14.98 19.89 -6.059 -57.04 -22.06 0.9145 1.943 -1.029
23.27 0.9145 -85.05 -6.059 -20 1.943 -12 29.95 11.89 18.98 17.95 -5.03 -35.09 -24.01 0 -2.058 -2.058
23.275 10.97 -55.1 0.9145 -8.002 -3.086 -8.002 19.89 18.98 14.98 13.95 -4.001 -25.03 -5.03 0.9145 -1.029 5.944
23.28 24.92 -24.01 -1.029 8.916 0 -3.086 -2.058 14.98 24.92 12.92 -1.029 1.943 -3.086 8.916 -3.086 1.943
23.285 40.92 1.943 -1.029 23.89 0 16.92 -4.001 11.89 16.92 4.915 -1.029 16.92 -9.031 1.943 -10.06 -9.031
23.29 54.98 11.89 0.9145 29.95 7.888 24.92 9.945 19.89 2.972 11.89 -10.06 2.972 6.973 0.9145 -13.03 -2.058
23.295 68.93 28.92 18.98 36.92 19.89 22.98 22.98 28.92 24.92 33.95 0 0 18.98 7.888 0 3.887
23.3 72.93 27.89 24.92 24.92 27.89 22.98 17.95 27.89 30.98 35.89 7.888 1.943 14.98 -10.06 7.888 -3.086
23.305 72.93 31.89 37.95 16.92 32.92 8.916 31.89 33.95 20.92 30.98 17.95 1.943 21.95 -11.09 22.98 -1.029
23.31 72.93 38.98 46.98 20.92 40.92 4.915 30.98 36.92 29.95 23.89 29.95 3.887 18.98 0 24.92 0
23.315 56.93 26.98 33.95 13.95 32.92 17.95 15.89 28.92 20.92 4.915 25.95 4.915 0.9145 -23.09 4.915 -5.03
23.32 48.93 38.98 30.98 18.98 24.92 18.98 22.98 34.98 0 3.887 15.89 3.887 10.97 -22.06 0.9145 1.943
23.325 38.98 45.95 27.89 16.92 14.98 20.92 13.95 31.89 8.916 4.915 7.888 7.888 17.95 -21.03 2.972 -1.029
23.33 8.916 9.945 -4.001 -14.06 0 14.98 -13.03 -3.086 2.972 -17.03 -1.029 -5.03 12.92 -62.07 -13.03 -45.04
23.335 -1.029 14.98 -20 -22.06 1.943 -4.001 -14.06 -26.06 -16 -31.09 -12 0.9145 14.98 -59.1 -22.06 -61.04
23.34 2.972 25.95 -26.06 -21.03 -3.086 -14.06 -19.09 -31.09 -28.01 -41.04 -16 6.973 0.9145 -45.04 -33.04 -56.01
23.345 -3.086 1.943 -51.1 -41.04 -31.09 -18.06 -44.01 -45.04 -34.07 -42.07 -27.09 -8.002 -29.04 -66.07 -44.01 -63.1
23.35 -7.087 -10.06 -46.07 -36.01 -42.07 -27.09 -35.09 -34.07 -26.06 -18.06 -16 -10.06 -27.09 -62.07 -15.09 -45.04
23.355 -5.03 -33.04 -35.09 -42.07 -35.09 -24.01 -17.03 -16 -4.001 -3.086 -12 -15.09 -11.09 -58.07 3.887 -25.03
23.36 -25.03 -99.11 -52.01 -82.08 -31.09 -24.01 -23.09 -25.03 -4.001 -19.09 -33.04 -59.1 -32.01 -78.08 -13.03 -47.1
23.365 -35.09 -123 -56.01 -90.08 -23.09 -39.1 -17.03 -25.03 -18.06 -15.09 -36.01 -63.1 -30.06 -65.04 -22.06 -46.07
23.37 -27.09 -113.1 -47.1 -83.11 -14.06 -36.01 -9.031 -19.09 -23.09 -16 -34.07 -42.07 -25.03 -56.01 -35.09 -35.09
23.375 -35.09 -111.1 -53.04 -75.1 -29.04 -35.09 -19.09 -29.04 -26.06 -23.09 -41.04 -47.1 -41.04 -66.07 -45.04 -47.1
23.38 -29.04 -79.11 -43.1 -38.07 -31.09 -31.09 -13.03 -19.09 -16 -1.029 -16 -36.01 -27.09 -48.01 -26.06 -38.07
23.385 -1.029 -23.09 -13.03 -5.03 -14.06 -10.06 3.887 -1.029 1.943 10.97 1.943 -8.002 -2.058 -32.01 -13.03 -13.03
23.39 16.92 -6.059 -2.058 -6.059 -6.059 0.9145 1.943 1.943 0.9145 4.915 -17.03 -23.09 -22.06 -31.09 -19.09 -12
23.395 22.98 -3.086 -2.058 -11.09 -1.029 -1.029 -2.058 0.9145 1.943 11.89 -17.03 -39.1 -17.03 -25.03 -19.09 -15.09
23.4 38.98 7.888 15.89 -1.029 19.89 -5.03 19.89 11.89 24.92 31.89 -3.086 -17.03 9.945 -12 -3.086 -2.058
23.405 38.98 4.915 29.95 8.916 44.93 11.89 41.95 30.98 39.9 48.93 -2.058 -15.09 12.92 0 16.92 11.89
23.41 30.98 0.9145 28.92 26.98 58.99 28.92 57.96 46.98 56.93 66.99 1.943 -13.03 24.92 25.95 27.89 24.92
23.415 38.98 18.98 29.95 37.95 70.99 42.98 71.9 60.93 70.99 68.93 18.98 5.944 40.92 35.89 33.95 37.95
23.42 38.98 23.89 22.98 39.9 60.93 54.98 53.96 59.9 49.96 42.98 6.973 6.973 27.89 30.98 29.95 29.95
23.425 30.98 20.92 5.944 30.98 33.95 45.95 25.95 42.98 21.95 15.89 0 0.9145 20.92 22.98 15.89 6.973
23.43 40.92 26.98 8.916 22.98 21.95 34.98 15.89 32.92 12.92 3.887 9.945 14.98 26.98 8.916 9.945 -1.029
23.435 50.98 13.95 15.89 9.945 19.89 31.89 7.888 23.89 7.888 7.888 11.89 15.89 17.95 0.9145 23.89 5.944
23.44 52.93 3.887 17.95 0.9145 17.95 23.89 5.944 15.89 11.89 17.95 15.89 17.95 11.89 -5.03 29.95 15.89
23.445 60.93 10.97 24.92 -10.06 23.89 16.92 10.97 6.973 13.95 11.89 30.98 23.89 16.92 -15.09 30.98 18.98
23.45 50.98 -2.058 16.92 -32.01 21.95 5.944 -2.058 -8.002 -5.03 -7.087 20.92 0 9.945 -36.01 28.92 5.944
23.455 28.92 -26.06 -5.03 -49.04 2.972 -25.03 -14.06 -36.01 -24.01 -28.01 3.887 -18.06 0 -40.01 9.945 -8.002
23.46 12.92 -27.09 -14.06 -55.1 -12 -53.04 -25.03 -54.07 -36.01 -50.07 0 -20 -7.087 -29.04 -6.059 -28.01
23.465 6.973 -35.09 -12 -54.07 -19.09 -67.1 -36.01 -57.04 -40.01 -59.1 4.915 -26.06 -4.001 -15.09 -2.058 -44.01
23.47 0.9145 -33.04 -8.002 -42.07 -8.002 -66.07 -33.04 -43.1 -22.06 -44.01 10.97 -26.06 1.943 0 -1.029 -37.04
23.475 0.9145 -10.06 0.9145 -19.09 0.9145 -38.07 -17.03 -19.09 -7.087 -29.04 11.89 -19.09 0 6.973 -1.029 -23.09
23.48 -1.029 -5.03 0.9145 -3.086 3.887 -15.09 -9.031 0.9145 -5.03 -13.03 5.944 -11.09 0.9145 7.888 -1.029 -2.058
23.485 0.9145 0 -1.029 14.98 21.95 1.943 2.972 21.95 4.915 3.887 4.915 0 0.9145 39.9 -1.029 28.92
23.49 20.92 32.92 13.95 41.95 32.92 30.98 22.98 42.98 10.97 8.916 13.95 2.972 6.973 74.99 0 36.92
23.495 38.98 42.98 24.92 46.98 42.98 48.93 27.89 38.98 2.972 -6.059 22.98 3.887 17.95 85.96 9.945 19.89
23.5 48.93 35.89 31.89 35.89 43.9 50.98 25.95 21.95 0 -17.03 19.89 -13.03 29.95 78.99 13.95 7.888
23.505 68.93 48.93 35.89 33.95 30.98 45.95 28.92 18.98 8.916 -2.058 15.89 -12 32.92 76.93 23.89 22.98
23.51 74.99 53.96 35.89 37.95 32.92 35.89 44.93 28.92 36.92 26.98 19.89 15.89 45.95 77.96 47.9 49.96
23.515 80.93 50.98 42.98 35.89 55.9 40.92 72.93 60.93 70.99 61.96 23.89 27.89 65.96 91.91 73.96 80.93
23.52 94.99 58.99 53.96 42.98 77.96 59.9 100.9 90.99 87.91 82.99 20.92 17.95 67.9 104.9 85.96 89.96
23.525 94.99 47.9 51.9 39.9 80.93 63.9 103 90.99 83.91 76.93 19.89 14.98 54.98 95.91 82.99 81.96
23.53 84.94 23.89 54.98 23.89 69.96 58.99 81.96 64.93 65.96 46.98 29.95 6.973 46.98 75.9 69.96 59.9
23.535 86.99 27.89 58.99 34.98 56.93 45.95 59.9 43.9 62.99 38.98 44.93 19.89 49.96 64.93 73.96 60.93
23.54 86.99 44.93 60.93 57.96 44.93 39.9 52.93 35.89 68.93 47.9 49.96 52.93 43.9 64.93 81.96 69.96
23.545 78.99 56.93 56.93 67.9 41.95 50.98 44.93 42.98 54.98 33.95 45.95 61.96 43.9 61.96 67.9 54.98
23.55 68.93 59.9 46.98 68.93 43.9 66.99 45.95 50.98 47.9 31.89 30.98 49.96 42.98 58.99 53.96 46.98
23.555 60.93 65.96 36.92 70.99 52.93 77.96 57.96 61.96 55.9 47.9 19.89 60.93 33.95 63.9 45.95 50.98
23.56 44.93 65.96 30.98 62.99 61.96 81.96 63.9 76.93 63.9 50.98 31.89 80.93 42.98 72.93 49.96 48.93
23.565 22.98 55.9 8.916 46.98 62.99 81.96 69.96 77.96 77.96 59.9 31.89 74.99 40.92 77.96 67.9 64.93
23.57 0.9145 41.95 -18.06 30.98 47.9 68.93 75.9 78.99 87.91 63.9 -4.001 45.95 12.92 68.93 77.96 70.99
23.575 -23.09 28.92 -44.01 5.944 11.89 30.98 54.98 56.93 66.99 39.9 -29.04 37.95 0 47.9 55.9 46.98
23.58 -45.04 0 -60.01 -17.03 -18.06 0.9145 20.92 11.89 42.98 21.95 -31.09 30.98 -5.03 28.92 35.89 37.95
23.585 -33.04 -1.029 -38.07 -18.06 -14.06 -13.03 15.89 1.943 34.98 18.98 -12 29.95 0 14.98 29.95 44.93
23.59 -1.029 21.95 2.972 -2.058 9.945 -18.06 23.89 0.9145 37.95 16.92 35.89 60.93 44.93 23.89 41.95 33.95
23.595 18.98 21.95 27.89 13.95 26.98 -7.087 20.92 -2.058 35.89 10.97 65.96 58.99 54.98 29.95 52.93 31.89
23.6 38.98 26.98 45.95 28.92 47.9 9.945 36.92 2.972 35.89 14.98 48.93 37.95 49.96 26.98 51.9 31.89
23.605 52.93 42.98 54.98 49.96 57.96 12.92 52.93 18.98 42.98 27.89 41.95 47.9 57.96 37.95 49.96 28.92
23.61 40.92 -1.029 41.95 37.95 40.92 21.95 40.92 18.98 34.98 32.92 31.89 39.9 27.89 37.95 39.9 33.95
23.615 30.98 -42.07 29.95 19.89 38.98 29.95 42.98 36.92 36.92 38.98 1.943 8.916 16.92 34.98 33.95 42.98
23.62 26.98 -35.09 29.95 27.89 31.89 24.92 45.95 53.96 47.9 47.9 7.888 13.95 33.95 46.98 51.9 39.9
23.625 20.92 -46.07 16.92 16.92 12.92 26.98 35.89 44.93 48.93 50.98 14.98 13.95 27.89 46.98 63.9 39.9
23.63 18.98 -38.07 11.89 11.89 24.92 40.92 48.93 50.98 62.99 64.93 9.945 0.9145 42.98 42.98 63.9 56.93
23.635 20.92 -3.086 14.98 18.98 35.89 41.95 68.93 63.9 76.93 75.9 10.97 4.915 64.93 47.9 76.93 68.93
23.64 10.97 -17.03 5.944 0 23.89 31.89 65.96 53.96 61.96 63.9 9.945 9.945 43.9 39.9 75.9 63.9
23.645 -1.029 -24.01 -2.058 -9.031 19.89 20.92 53.96 43.9 53.96 51.9 3.887 13.95 33.95 30.98 67.9 61.96
23.65 0.9145 -3.086 -1.029 -6.059 8.916 0.9145 43.9 31.89 50.98 42.98 2.972 28.92 31.89 28.92 64.93 55.9
23.655 4.915 3.887 0.9145 -2.058 0.9145 -17.03 24.92 3.887 38.98 31.89 10.97 48.93 16.92 27.89 60.93 38.98
23.66 10.97 15.89 10.97 6.973 0.9145 -23.09 19.89 -8.002 30.98 30.98 15.89 56.93 21.95 27.89 38.98 36.92
23.665 30.98 44.93 23.89 35.89 16.92 -15.09 26.98 -1.029 24.92 18.98 9.945 46.98 22.98 38.98 21.95 36.92
23.67 40.92 56.93 28.92 52.93 21.95 0.9145 27.89 4.915 15.89 9.945 6.973 51.9 23.89 40.92 28.92 21.95
23.675 28.92 54.98 20.92 56.93 19.89 14.98 18.98 0.9145 17.95 9.945 10.97 61.96 26.98 29.95 22.98 14.98
23.68 30.98 61.96 9.945 65.96 23.89 33.95 19.89 7.888 17.95 9.945 5.944 65.96 23.89 19.89 19.89 21.95
23.685 32.92 77.96 5.944 79.91 21.95 43.9 15.89 15.89 11.89 7.888 19.89 87.91 29.95 29.95 31.89 21.95
23.69 18.98 70.99 5.944 79.91 10.97 58.99 -2.058 8.916 10.97 3.887 41.95 108.9 30.98 30.98 25.95 22.98
23.695 20.92 50.98 11.89 71.9 9.945 70.99 0 17.95 17.95 3.887 43.9 94.99 32.92 30.98 31.89 29.95
23.7 22.98 31.89 16.92 46.98 14.98 61.96 11.89 18.98 21.95 6.973 35.89 81.96 44.93 26.98 51.9 20.92
23.705 0.9145 -5.03 6.973 -2.058 5.944 35.89 11.89 -3.086 23.89 6.973 33.95 64.93 31.89 1.943 53.96 6.973
23.71 -3.086 -36.01 0 -44.01 18.98 6.973 25.95 -8.002 25.95 1.943 23.89 22.98 31.89 -23.09 47.9 2.972
23.715 -7.087 -45.04 4.915 -60.01 33.95 -22.06 40.92 -7.087 24.92 1.943 17.95 2.972 49.96 -31.09 39.9 0.9145
23.72 -15.09 -55.1 11.89 -71.1 29.95 -39.1 29.95 -17.03 32.92 5.944 33.95 13.95 51.9 -41.04 35.89 1.943
23.725 -3.086 -55.1 21.95 -63.1 35.89 -35.09 35.89 -3.086 45.95 27.89 51.9 21.95 65.96 -31.09 47.9 25.95
23.73 8.916 -38.07 27.89 -46.07 38.98 -32.01 43.9 0.9145 45.95 27.89 43.9 20.92 75.9 -17.03 59.9 26.98
23.735 10.97 -21.03 26.98 -32.01 23.89 -37.04 31.89 -9.031 41.95 22.98 33.95 13.95 48.93 -14.06 65.96 18.98
23.74 16.92 -4.001 32.92 -5.03 30.98 -28.01 38.98 -1.029 47.9 34.98 27.89 -3.086 46.98 1.943 75.9 23.89
23.745 24.92 5.944 37.95 29.95 43.9 -7.087 53.96 7.888 52.93 37.95 9.945 -9.031 61.96 29.95 75.9 19.89
23.75 30.98 29.95 38.98 68.93 49.96 21.95 61.96 28.92 71.9 64.93 11.89 25.95 54.98 56.93 81.96 40.92
23.755 30.98 42.98 24.92 87.91 58.99 67.9 84.94 62.99 87.91 94.99 19.89 55.9 65.96 82.99 89.96 67.9
23.76 22.98 47.9 13.95 93.97 60.93 83.91 97.97 80.93 81.96 84.94 14.98 65.96 85.96 87.91 87.91 66.99
23.765 28.92 64.93 25.95 103 53.96 82.99 93.97 84.94 80.93 85.96 26.98 85.96 86.99 83.91 96.94 69.96
23.77 38.98 83.91 51.9 112.9 69.96 91.91 91.91 96.94 82.99 94.99 48.93 90.99 96.94 100.9 102 83.91
23.775 46.98 89.96 73.96 131.9 76.93 102 82.99 100.9 78.99 81.96 59.9 91.91 110 114 94.99 84.94
23.78 58.99 92.94 82.99 134.9 74.99 104.9 67.9 85.96 68.93 71.9 68.93 97.97 80.93 114 77.96 82.99
