    T[sec]  O1  O2  P3  P4  C3  C4  F3  F4 Fp2 Fp1  T5  T6  T3  T4  F7  F8
22.815 -29.05 -36.01 -22.09 -34.06 -8.075 8.911 -4.084 -18.01 -10.02 -1.021 -15.04 -36.01 -1.021 -19.03 -22.09 -12.07
22.82 -27.01 -34.06 -25.06 -40 -15.04 -11.05 -9.003 -25.06 -3.063 -5.012 -10.02 -27.01 1.949 -10.02 -24.04 -7.054
22.825 -15.04 -24.04 -17.08 -28.03 -10.02 -28.03 -6.033 -31 1.949 -12.07 -1.021 -8.075 4.919 0.9282 -18.01 -10.02
22.83 -5.012 -8.075 -7.054 -19.03 -9.003 -41.03 -5.012 -34.06 0.9282 -15.04 10.95 0.9282 9.932 0 -17.08 -13.09
22.835 10.95 3.991 1.949 -7.054 0.9282 -43.07 -1.021 -26.08 1.949 -6.033 25.99 3.991 32.95 0.9282 -3.063 -6.033
22.84 20.98 13.92 15.96 2.97 11.97 -32.02 8.911 -14.02 8.911 -2.042 39.91 8.911 49.94 2.97 1.949 -2.042
22.845 18.94 22 17.91 13.92 18.94 -5.012 10.95 -6.033 9.932 12.99 29.98 9.932 46.97 0.9282 3.991 -4.084
22.85 22.93 32.95 25.99 33.97 23.95 15.96 9.932 0.9282 15.96 25.99 14.94 19.96 39.91 1.949 1.949 0.9282
22.855 20.98 34.99 23.95 42.98 20.98 40.93 4.919 7.982 6.961 26.92 3.991 26.92 20.98 10.95 -12.07 -1.021
22.86 10.95 28.96 5.94 30.91 0.9282 44 -5.012 0 -3.063 15.96 -12.07 22 -8.075 12.99 -36.01 0
22.865 -1.021 18.94 -4.084 10.95 -20.05 28.96 -16.06 1.949 0 16.99 -23.02 14.94 -27.01 11.97 -44.09 10.95
22.87 -1.021 13.92 -8.075 0 -32.02 12.99 -16.06 0.9282 1.949 20.98 -14.02 11.97 -26.08 17.91 -35.09 20.98
22.875 -1.021 6.961 -15.04 -8.075 -32.02 6.961 -8.075 0.9282 8.911 22.93 -15.04 6.961 -21.07 9.932 -25.06 16.99
22.88 -9.003 -2.042 -20.05 -13.09 -25.06 1.949 -3.063 0.9282 14.94 17.91 -23.02 2.97 -16.06 6.961 -15.04 10.95
22.885 -13.09 1.949 -15.04 -18.01 -18.01 -2.042 1.949 0 8.911 6.961 -11.05 2.97 1.949 2.97 -8.075 2.97
22.89 -19.03 0 -8.075 -19.03 -5.012 -11.05 3.991 -5.012 3.991 -1.021 -2.042 0 3.991 -3.063 -4.084 -5.012
22.895 -17.08 3.991 1.949 -9.003 3.991 -19.03 0 -17.08 7.982 -5.012 -2.042 3.991 0.9282 -5.012 0 -13.09
22.9 0.9282 15.96 13.92 -2.042 17.91 -23.02 -2.042 -21.07 5.94 -7.054 17.91 9.932 11.97 -9.003 -1.021 -13.09
22.905 8.911 13.92 22.93 0 25.99 -25.06 0 -31 0.9282 -15.04 20.98 5.94 18.94 -13.09 -6.033 -15.04
22.91 -1.021 -5.012 14.94 -11.05 13.92 -35.09 -11.05 -47.06 -11.05 -27.01 0 0 4.919 -3.063 -10.02 -19.03
22.915 -5.012 -21.07 0 -21.07 0.9282 -45.02 -27.01 -53.09 -21.07 -29.05 0.9282 1.949 -2.042 5.94 -19.03 -9.003
22.92 -7.054 -19.03 -1.021 -11.05 -7.054 -37.03 -21.07 -45.02 -15.04 -27.01 3.991 5.94 3.991 19.96 -19.03 -2.042
22.925 -7.054 -23.02 -1.021 -2.042 -9.003 -21.07 -19.03 -37.03 -5.012 -23.02 13.92 7.982 3.991 27.94 -3.063 0
22.93 0.9282 -17.08 -2.042 5.94 -5.012 -7.054 -11.05 -17.08 -1.021 -11.05 32.95 0.9282 20.98 13.92 4.919 7.982
22.935 -1.021 -13.09 -1.021 0 0 0.9282 0 0.9282 3.991 0 39.91 -17.08 40.93 0 19.96 15.96
22.94 -29.05 -34.06 -46.04 -63.02 -40 -47.06 -43.07 -29.05 -29.05 -8.075 -11.05 -23.02 0 -23.02 -20.05 -27.01
22.945 -29.05 -29.05 -34.06 -43.07 -30.07 -35.09 -32.02 -18.01 -23.02 -4.084 -23.02 -13.09 -3.063 -17.08 -17.08 -23.02
22.95 -37.03 -23.02 -17.08 -11.05 -23.02 -21.07 -23.02 -7.054 -11.05 -3.063 -23.02 0.9282 -2.042 -5.012 0.9282 -17.08
22.955 -27.01 -14.02 1.949 7.982 -2.042 -2.042 -9.003 -3.063 -5.012 -6.033 -25.06 0.9282 6.961 -3.063 -1.021 -27.01
22.96 -15.04 -1.021 11.97 22 8.911 15.96 0 0 -13.09 -14.02 -31 -2.042 1.949 -1.021 -7.054 -29.05
22.965 -5.012 7.982 24.97 34.99 19.96 23.95 -2.042 -4.084 -16.06 -27.01 -29.05 7.982 0 9.932 -15.04 -23.02
22.97 0.9282 16.99 24.97 34.99 23.95 28.96 4.919 -11.05 -17.08 -34.06 -36.01 10.95 -6.033 12.99 -33.04 -28.03
22.975 2.97 6.961 9.932 17.91 12.99 22 0.9282 -19.03 -26.08 -44.09 -47.06 3.991 -22.09 7.982 -57.08 -23.02
22.98 -11.05 1.949 2.97 5.94 1.949 -1.021 -13.09 -23.02 -28.03 -40 -40 0.9282 -22.09 10.95 -60.05 -12.07
22.985 -17.08 -13.09 -5.012 -9.003 -2.042 -17.08 -14.02 -23.02 -26.08 -30.07 -45.02 -11.05 -25.06 -2.042 -61.07 -13.09
22.99 -25.06 -27.01 -24.04 -28.03 -17.08 -32.02 -16.06 -19.03 -29.05 -26.08 -48.08 -22.09 -33.04 -10.02 -62 -12.07
22.995 -31 -35.09 -34.06 -34.06 -25.06 -45.02 -21.07 -16.06 -28.03 -23.02 -35.09 -23.02 -27.01 -15.04 -49.01 -13.09
23 -25.06 -38.06 -35.09 -33.04 -23.02 -39.08 -20.05 -14.02 -25.06 -31 -39.08 -31 -24.04 -21.07 -39.08 -23.02
23.005 -21.07 -42.05 -31 -26.08 -27.01 -29.05 -26.08 -17.08 -26.08 -40 -33.04 -35.09 -22.09 -19.03 -28.03 -27.01
23.01 -13.09 -27.01 -18.01 -14.02 -20.05 -20.05 -26.08 -14.02 -19.03 -30.07 -10.02 -31 0.9282 -13.09 -11.05 -21.07
23.015 -3.063 -16.06 -11.05 -4.084 -15.04 -3.063 -20.05 -9.003 -14.02 -24.04 -1.021 -29.05 8.911 -15.04 0 -19.03
23.02 -5.012 -18.01 -13.09 -7.054 -17.08 -2.042 -6.033 -4.084 -15.04 -19.03 -3.063 -35.09 14.94 -23.02 -2.042 -21.07
23.025 -11.05 -29.05 -14.02 -16.06 -11.05 0 0.9282 -4.084 -12.07 -15.04 3.991 -37.03 25.99 -33.04 3.991 -13.09
23.03 -11.05 -39.08 -16.06 -28.03 -3.063 2.97 -1.021 -5.012 -13.09 -26.08 0.9282 -50.03 23.95 -44.09 0 -18.01
23.035 -3.063 -41.03 -9.003 -35.09 2.97 -5.012 2.97 -11.05 -12.07 -38.06 5.94 -55.04 22 -43.07 -3.063 -27.01
23.04 6.961 -26.08 -2.042 -31 8.911 -16.06 3.991 -17.08 -12.07 -38.06 28.96 -46.04 30.91 -32.02 -6.033 -30.07
23.045 12.99 -14.02 -2.042 -33.04 4.919 -25.06 0.9282 -31 -24.04 -54.02 31.93 -37.03 24.97 -33.04 -18.01 -45.02
23.05 16.99 -8.075 -1.021 -26.08 -9.003 -48.08 -20.05 -55.04 -39.08 -74.07 32.95 -28.03 14.94 -26.08 -23.02 -64.04
23.055 12.99 -9.003 0 -24.04 -21.07 -67.02 -41.03 -78.06 -50.03 -81.03 19.96 -15.04 3.991 -19.03 -27.01 -63.02
23.06 2.97 -5.012 -5.012 -25.06 -34.06 -71.01 -58.01 -82.05 -63.02 -82.05 -2.042 -3.063 -1.021 -21.07 -29.05 -55.04
23.065 -1.021 -8.075 -14.02 -23.02 -38.06 -69.06 -61.07 -67.02 -65.07 -78.06 -11.05 -3.063 0 -15.04 -24.04 -51.05
23.07 -21.07 -17.08 -31 -31 -39.08 -51.05 -51.05 -47.06 -55.04 -61.07 -19.03 -7.054 0 -13.09 -15.04 -37.03
23.075 -43.07 -33.04 -44.09 -45.02 -40 -23.02 -38.06 -22.09 -45.02 -40 -35.09 -17.08 -3.063 -25.06 -15.04 -23.02
23.08 -57.08 -48.08 -54.02 -49.01 -44.09 -11.05 -21.07 0.9282 -35.09 -26.08 -55.04 -23.02 -16.06 -29.05 -22.09 -15.04
23.085 -65.07 -44.09 -58.01 -45.02 -43.07 -1.021 -7.054 11.97 -17.08 -11.05 -63.02 -17.08 -30.07 -17.08 -24.04 -2.042
23.09 -65.07 -31 -51.05 -27.01 -37.03 11.97 1.949 33.97 -1.021 -2.042 -63.02 -2.042 -37.03 0.9282 -23.02 13.92
23.095 -51.05 -11.05 -33.04 0.9282 -15.04 31.93 22 45.95 1.949 -1.021 -55.04 9.932 -25.06 13.92 -23.02 11.97
23.1 -23.02 2.97 -2.042 17.91 10.95 41.95 33.97 46.97 7.982 -8.075 -23.02 15.96 -4.084 25.99 -20.05 0
23.105 -1.021 20.98 20.98 35.92 41.95 41.95 45.95 39.91 9.932 -11.05 0 19.96 10.95 25.99 -14.02 -3.063
23.11 26.92 32.95 40.93 35.92 58.94 29.98 45.95 28.96 0 -20.05 7.982 11.97 18.94 11.97 -22.09 -7.054
23.115 34.99 28.96 38.98 22 42.98 7.982 27.94 1.949 -5.012 -32.02 13.92 -2.042 12.99 0 -30.07 -9.003
23.12 20.98 7.982 11.97 1.949 9.932 -11.05 0 -19.03 -13.09 -39.08 0 -11.05 1.949 -3.063 -35.09 -17.08
23.125 2.97 -11.05 -9.003 -17.08 -19.03 -31 -27.01 -45.02 -33.04 -55.04 -21.07 -27.01 -3.063 -17.08 -39.08 -25.06
23.13 -13.09 -25.06 -25.06 -31 -53.09 -55.04 -53.09 -67.02 -45.02 -63.02 -19.03 -29.05 -1.021 -21.07 -31 -29.05
23.135 -15.04 -21.07 -29.05 -27.01 -57.08 -63.02 -55.04 -69.06 -41.03 -53.09 -11.05 -21.07 5.94 -15.04 -7.054 -27.01
23.14 -17.08 -17.08 -27.01 -27.01 -43.07 -49.01 -39.08 -55.04 -35.09 -45.02 -11.05 -23.02 17.91 -15.04 3.991 -15.04
23.145 -15.04 -19.03 -25.06 -31 -31 -29.05 -15.04 -31 -25.06 -41.03 1.949 -31 25.99 -13.09 9.932 -9.003
23.15 -7.054 -23.02 -12.07 -25.06 -3.063 -11.05 5.94 -3.063 -13.09 -35.09 7.982 -39.08 32.95 -5.012 10.95 -15.04
23.155 -3.063 -25.06 2.97 -17.08 22 0 23.95 9.932 -5.012 -39.08 7.982 -49.01 30.91 -17.08 -1.021 -21.07
23.16 8.911 -15.04 26.92 -5.012 41.95 7.982 33.97 17.91 -2.042 -41.03 29.98 -51.05 29.98 -35.09 -7.054 -23.02
23.165 26.92 -9.003 34.99 -2.042 55.97 9.932 45.95 13.92 9.932 -33.04 37.96 -53.09 34.99 -45.02 -2.042 -33.04
23.17 18.94 -21.07 17.91 -21.07 47.99 1.949 41.95 0.9282 11.97 -33.04 27.94 -61.07 31.93 -59.03 -3.063 -41.03
23.175 2.97 -33.04 -1.021 -39.08 19.96 -17.08 31.93 -13.09 3.991 -39.08 27.94 -55.04 31.93 -55.04 -7.054 -37.03
23.18 -5.012 -37.03 -19.03 -37.03 3.991 -37.03 23.95 -21.07 -1.021 -39.08 15.96 -33.04 31.93 -29.05 -3.063 -35.09
23.185 -21.07 -33.04 -30.07 -27.01 -13.09 -43.07 0 -31 -19.03 -49.01 -5.012 -15.04 24.97 -11.05 -10.02 -27.01
23.19 -31 -29.05 -42.05 -22.09 -41.03 -45.02 -23.02 -31 -43.07 -63.02 -23.02 -1.021 4.919 -1.021 -22.09 -19.03
23.195 -41.03 -25.06 -59.03 -25.06 -69.06 -43.07 -47.06 -43.07 -65.07 -69.06 -47.06 3.991 -21.07 5.94 -35.09 -25.06
23.2 -55.04 -29.05 -70.08 -27.01 -97.09 -47.06 -75.09 -59.03 -75.09 -73.05 -69.06 5.94 -42.05 9.932 -48.08 -25.06
23.205 -51.05 -16.06 -61.07 -10.02 -101.1 -39.08 -71.01 -43.07 -65.07 -63.02 -69.06 15.96 -52.07 17.91 -48.08 -11.05
23.21 -25.06 5.94 -28.03 22 -58.01 -5.012 -31 0.9282 -30.07 -27.01 -58.01 30.91 -42.05 32.95 -33.04 -1.021
23.215 -9.003 18.94 1.949 37.96 -14.02 27.94 -5.012 24.97 -1.021 -6.033 -45.02 33.97 -29.05 32.95 -29.05 11.97
23.22 0.9282 28.96 11.97 41.95 14.94 51.98 15.96 44.92 0.9282 -1.021 -34.06 22.93 -17.08 26.92 -24.04 12.99
23.225 10.95 30.91 22 44 38.98 58.94 31.93 42.98 -2.042 -4.084 -21.07 16.99 -5.012 20.98 -28.03 -1.021
23.23 4.919 22.93 17.91 31.93 34.99 39.91 9.932 16.99 -20.05 -29.05 -10.02 12.99 0 14.94 -40 -8.075
23.235 10.95 27.94 17.91 35.92 26.92 20.98 -1.021 5.94 -35.09 -48.08 -10.02 15.96 4.919 17.91 -39.08 -11.05
23.24 34.99 47.99 28.96 47.99 28.96 15.96 1.949 7.982 -36.01 -41.03 0 20.98 20.98 22.93 -23.02 -14.02
23.245 36.94 44.92 25.99 38.98 16.99 5.94 -11.05 -6.033 -39.08 -43.07 12.99 11.97 29.98 9.932 -17.08 -17.08
23.25 38.98 31.93 28.96 25.99 11.97 0 -21.07 -20.05 -39.08 -37.03 14.94 3.991 33.97 0.9282 -21.07 -11.05
23.255 46.97 22.93 35.92 24.97 22 -6.033 -11.05 -17.08 -41.03 -22.09 16.99 -1.021 29.98 -2.042 -24.04 -11.05
23.26 38.98 17.91 36.94 23.95 22 -4.084 -19.03 -16.06 -31 -23.02 36.94 0 22 -4.084 -27.01 -3.063
23.265 42.98 16.99 47.99 26.92 36.94 -2.042 -9.003 -6.033 -17.08 -25.06 34.99 -1.021 23.95 -1.021 -5.012 0
23.27 54.95 22 54.95 27.94 51.98 9.932 13.92 3.991 -4.084 -15.04 30.91 -16.06 34.99 -4.084 9.932 1.949
23.275 40.93 5.94 37.96 9.932 38.98 8.911 19.96 1.949 -2.042 -14.02 28.96 -37.03 32.95 -15.04 11.97 -3.063
23.28 16.99 -16.06 11.97 -9.003 12.99 -2.042 15.96 -1.021 0.9282 -13.09 0.9282 -42.05 8.911 -26.08 0.9282 -4.084
23.285 2.97 -28.03 -9.003 -15.04 1.949 1.949 15.96 8.911 4.919 -2.042 -17.08 -38.06 -13.09 -24.04 -10.02 -4.084
23.29 -9.003 -26.08 -21.07 -9.003 -8.075 5.94 15.96 26.92 10.95 0 -8.075 -28.03 -23.02 -12.07 -12.07 1.949
23.295 -11.05 -22.09 -10.02 0.9282 0 17.91 15.96 44.92 11.97 4.919 0.9282 -11.05 -13.09 0 -9.003 3.991
23.3 2.97 -7.054 4.919 9.932 18.94 25.99 23.95 49.94 4.919 3.991 2.97 -4.084 0.9282 4.919 -1.021 -2.042
23.305 18.94 4.919 23.95 32.95 23.95 27.94 23.95 44.92 3.991 1.949 17.91 -2.042 16.99 11.97 0.9282 -5.012
23.31 24.97 11.97 32.95 41.95 22 27.94 15.96 35.92 7.982 0.9282 27.94 15.96 12.99 13.92 6.961 -1.021
23.315 18.94 17.91 27.94 47.99 15.96 33.97 3.991 22 7.982 -11.05 11.97 22 -3.063 22 1.949 -7.054
23.32 10.95 25.99 14.94 48.92 1.949 33.97 1.949 13.92 3.991 -19.03 0 23.95 -14.02 25.99 0.9282 -9.003
23.325 -1.021 17.91 0.9282 25.99 -5.012 23.95 -7.054 1.949 -7.054 -31 -7.054 25.99 -28.03 17.91 -4.084 -15.04
23.33 -15.04 3.991 -15.04 1.949 -17.08 9.932 -27.01 -15.04 -33.04 -51.05 -37.03 13.92 -41.03 11.97 -29.05 -27.01
23.335 -21.07 3.991 -25.06 -2.042 -31 -5.012 -33.04 -25.06 -43.07 -51.05 -47.06 17.91 -43.07 7.982 -39.08 -17.08
23.34 -27.01 1.949 -23.02 -2.042 -31 -13.09 -37.03 -29.05 -45.02 -45.02 -31 25.99 -37.03 -2.042 -31 -11.05
23.345 -29.05 1.949 -20.05 0 -29.05 -11.05 -41.03 -37.03 -53.09 -49.01 -41.03 17.91 -34.06 0.9282 -36.01 -19.03
23.35 -13.09 13.92 -8.075 3.991 -23.02 -19.03 -37.03 -31 -49.01 -37.03 -41.03 19.96 -27.01 5.94 -29.05 -15.04
23.355 -1.021 15.96 2.97 9.932 -7.054 -17.08 -31 -19.03 -39.08 -23.02 -15.04 13.92 -18.01 0 -10.02 -15.04
23.36 0.9282 7.982 4.919 5.94 1.949 -7.054 -25.06 -15.04 -33.04 -25.06 -13.09 -3.063 -10.02 -3.063 -6.033 -19.03
23.365 4.919 9.932 5.94 7.982 1.949 -13.09 -11.05 -5.012 -15.04 -11.05 -17.08 -1.021 -9.003 -5.012 0 -13.09
23.37 0.9282 13.92 3.991 1.949 1.949 -15.04 0.9282 -5.012 0.9282 0.9282 -11.05 0.9282 -17.08 -15.04 15.96 -19.03
23.375 -1.021 11.97 -1.021 -5.012 -1.021 -17.08 0.9282 -17.08 -1.021 0.9282 -19.03 -5.012 -25.06 -17.08 9.932 -21.07
23.38 -1.021 15.96 -1.021 -9.003 -17.08 -29.05 -7.054 -19.03 -1.021 5.94 -23.02 3.991 -31 -1.021 3.991 -1.021
23.385 -1.021 7.982 -5.012 -11.05 -29.05 -27.01 -21.07 -23.02 -13.09 7.982 -17.08 3.991 -37.03 7.982 -3.063 5.94
23.39 -5.012 0.9282 -15.04 -19.03 -43.07 -25.06 -43.07 -31 -39.08 0.9282 -17.08 0.9282 -39.08 15.96 -29.05 7.982
23.395 0.9282 0 -16.06 -23.02 -49.01 -33.04 -55.04 -31 -49.01 0.9282 -21.07 0 -42.05 23.95 -36.01 9.932
23.4 2.97 0 -8.075 -11.05 -29.05 -29.05 -45.02 -23.02 -47.06 -2.042 -19.03 1.949 -42.05 23.95 -24.04 -1.021
23.405 14.94 7.982 9.932 11.97 -2.042 -13.09 -17.08 -5.012 -33.04 0 0.9282 11.97 -25.06 23.95 -13.09 -1.021
23.41 36.94 28.96 42.98 41.95 31.93 9.932 5.94 15.96 -9.003 5.94 13.92 33.97 -4.084 31.93 4.919 7.982
23.415 40.93 37.96 51.98 67.94 51.98 44 23.95 27.94 -3.063 0.9282 5.94 39.91 -7.054 41.95 7.982 0
23.42 42.98 44 51.98 83.91 53.93 61.91 25.99 27.94 -1.021 -7.054 13.92 45.95 -9.003 45.95 3.991 0.9282
23.425 46.97 51.98 53.93 85.95 55.97 73.98 27.94 29.98 7.982 -2.042 25.99 49.94 -11.05 39.91 11.97 0
23.43 48.92 50.96 54.95 81.96 61.91 87.99 39.91 37.96 17.91 9.932 15.96 37.96 -12.07 33.97 22.93 -5.012
23.435 50.96 50.96 64.97 79.92 57.92 83.91 45.95 47.99 27.94 29.98 29.98 33.97 -1.021 31.93 30.91 -3.063
23.44 48.92 44 63.95 63.95 49.94 79.92 39.91 49.94 27.94 31.93 45.95 25.99 5.94 22 25.99 -1.021
23.445 40.93 20.98 44.92 37.96 35.92 65.99 25.99 29.98 5.94 5.94 31.93 5.94 -1.021 5.94 10.95 -23.02
23.45 30.91 2.97 32.95 17.91 22 29.98 1.949 7.982 -3.063 -7.054 45.95 1.949 4.919 -2.042 0.9282 -26.08
23.455 32.95 0 31.93 10.95 32.95 16.99 -4.084 1.949 -10.02 -15.04 63.95 2.97 13.92 -1.021 5.94 -13.09
23.46 24.97 0.9282 28.96 9.932 33.97 14.94 -11.05 -15.04 -21.07 -30.07 30.91 -5.012 4.919 -8.075 4.919 -18.01
23.465 16.99 -5.012 20.98 2.97 10.95 1.949 -28.03 -32.02 -24.04 -32.02 9.932 -12.07 0 -10.02 10.95 -20.05
23.47 4.919 -7.054 8.911 0 1.949 -11.05 -32.02 -43.07 -25.06 -34.06 -1.021 -14.02 -8.075 -22.09 17.91 -20.05
23.475 -5.012 -18.01 -8.075 -10.02 -16.06 -26.08 -26.08 -52.07 -22.09 -40 -33.04 -22.09 -22.09 -36.01 14.94 -36.01
23.48 -17.08 -19.03 -24.04 -19.03 -33.04 -51.05 -23.02 -48.08 -10.02 -25.06 -34.06 -13.09 -29.05 -21.07 14.94 -27.01
23.485 -9.003 -2.042 -15.04 -8.075 -20.05 -46.04 -12.07 -24.04 -4.084 -5.012 -13.09 1.949 -25.06 -7.054 11.97 -7.054
23.49 -3.063 5.94 -5.012 -5.012 -17.08 -27.01 -9.003 -6.033 -8.075 -8.075 -21.07 -5.012 -33.04 -8.075 -1.021 -6.033
23.495 -9.003 0 -4.084 -13.09 -27.01 -19.03 -23.02 -5.012 -16.06 -16.06 -13.09 -6.033 -41.03 -4.084 -18.01 -8.075
23.5 -13.09 1.949 0 -8.075 -23.02 -2.042 -27.01 0.9282 -13.09 -12.07 0 0 -34.06 -6.033 -17.08 -8.075
23.505 -13.09 -1.021 -1.021 0.9282 -15.04 1.949 -21.07 5.94 -8.075 -14.02 -25.06 2.97 -33.04 -10.02 -22.09 -12.07
23.51 -21.07 1.949 -3.063 -1.021 -21.07 0 -31 1.949 -14.02 -14.02 -35.09 7.982 -45.02 4.919 -23.02 -8.075
23.515 -7.054 11.97 -1.021 6.961 -12.07 4.919 -28.03 1.949 -22.09 -11.05 -27.01 24.97 -45.02 29.98 -25.06 1.949
23.52 2.97 13.92 0 5.94 -9.003 9.932 -27.01 -1.021 -30.07 -19.03 -32.02 19.96 -43.07 37.96 -30.07 11.97
23.525 -13.09 -4.084 -14.02 -6.033 -18.01 -1.021 -40 -16.06 -42.05 -30.07 -37.03 18.94 -50.03 38.98 -36.01 12.99
23.53 -19.03 -5.012 -16.06 -12.07 -18.01 -9.003 -40 -25.06 -41.03 -28.03 -32.02 30.91 -42.05 30.91 -35.09 10.95
23.535 -5.012 1.949 1.949 0 -12.07 -16.06 -32.02 -22.09 -22.09 -18.01 -31 20.98 -38.06 18.94 -24.04 4.919
23.54 8.911 9.932 16.99 11.97 1.949 -14.02 -17.08 -15.04 -9.003 -8.075 -2.042 11.97 -28.03 14.94 -8.075 0.9282
23.545 34.99 23.95 39.91 24.97 24.97 0 2.97 -1.021 2.97 0 15.96 6.961 -7.054 5.94 11.97 0
23.55 48.92 24.97 48.92 25.99 39.91 7.982 23.95 19.96 17.91 7.982 23.95 -9.003 2.97 -5.012 32.95 -2.042
23.555 42.98 6.961 40.93 11.97 39.91 9.932 29.98 19.96 23.95 13.92 37.96 -19.03 10.95 -15.04 46.97 -9.003
23.56 34.99 1.949 22 0 29.98 3.991 31.93 15.96 22 7.982 35.92 -19.03 15.96 -27.01 39.91 -19.03
23.565 34.99 0.9282 16.99 0 15.96 0 22 9.932 17.91 1.949 35.92 -19.03 12.99 -33.04 34.99 -31
23.57 34.99 -1.021 20.98 7.982 13.92 3.991 15.96 11.97 9.932 7.982 49.94 -7.054 14.94 -19.03 24.97 -19.03
23.575 36.94 7.982 17.91 17.91 11.97 17.91 5.94 15.96 -2.042 1.949 35.92 -2.042 11.97 -3.063 5.94 -5.012
23.58 30.91 5.94 9.932 17.91 1.949 27.94 -7.054 11.97 -9.003 0.9282 15.96 -1.021 -7.054 1.949 0.9282 -5.012
23.585 24.97 0 11.97 17.91 -2.042 23.95 -11.05 11.97 -9.003 -2.042 19.96 -2.042 -9.003 9.932 0 0.9282
23.59 18.94 1.949 8.911 9.932 3.991 17.91 -7.054 9.932 -9.003 -7.054 9.932 0 -4.084 5.94 6.961 0
23.595 0.9282 -9.003 0 -2.042 3.991 9.932 -7.054 0 -11.05 -19.03 -5.012 -3.063 -15.04 -3.063 9.932 -9.003
23.6 -7.054 -10.02 2.97 0.9282 5.94 0.9282 -1.021 -3.063 -7.054 -11.05 -1.021 -3.063 -8.075 -5.012 20.98 -11.05
23.605 -13.09 -8.075 0 -3.063 13.92 -7.054 -1.021 -11.05 -3.063 -11.05 -7.054 -5.012 0 -1.021 24.97 -9.003
23.61 -29.05 -19.03 -15.04 -17.08 7.982 -11.05 -3.063 -17.08 -1.021 -13.09 -25.06 -17.08 -13.09 -7.054 19.96 -15.04
23.615 -39.08 -35.09 -23.02 -21.07 -1.021 -15.04 1.949 -5.012 3.991 0 -27.01 -19.03 -15.04 -5.012 22 -1.021
23.62 -43.07 -47.06 -33.04 -23.02 -7.054 -7.054 5.94 9.932 15.96 19.96 -31 -15.04 -19.03 -2.042 15.96 15.96
23.625 -45.02 -49.01 -39.08 -25.06 -17.08 1.949 -2.042 23.95 9.932 23.95 -47.06 -15.04 -39.08 0.9282 0.9282 17.91
23.63 -39.08 -37.03 -27.01 -11.05 -19.03 9.932 -5.012 29.98 3.991 19.96 -37.03 -11.05 -37.03 0 -9.003 15.96
23.635 -25.06 -25.06 -9.003 -3.063 -1.021 19.96 -13.09 25.99 0 9.932 -7.054 -2.042 -15.04 3.991 -9.003 11.97
23.64 -5.012 -14.02 2.97 -4.084 7.982 22 -11.05 9.932 -3.063 -5.012 3.991 3.991 0 -3.063 -10.02 0
23.645 16.99 0.9282 24.97 -1.021 13.92 3.991 -5.012 -3.063 -3.063 -17.08 23.95 5.94 10.95 -5.012 -4.084 -1.021
23.65 38.98 11.97 36.94 1.949 19.96 -9.003 -9.003 -25.06 -1.021 -13.09 41.95 17.91 13.92 0.9282 0.9282 -1.021
23.655 50.96 28.96 38.98 6.961 22 -19.03 -9.003 -39.08 -5.012 -19.03 27.94 23.95 -1.021 -2.042 -6.033 -7.054
23.66 40.93 31.93 23.95 7.982 11.97 -23.02 -5.012 -35.09 -5.012 -17.08 0 17.91 -17.08 1.949 -17.08 -5.012
23.665 8.911 9.932 -1.021 -1.021 -1.021 -17.08 -3.063 -21.07 1.949 0.9282 -13.09 15.96 -33.04 3.991 -15.04 3.991
23.67 -7.054 -1.021 -30.07 -17.08 -23.02 -5.012 0.9282 0.9282 7.982 11.97 -27.01 11.97 -41.03 3.991 -7.054 15.96
23.675 -19.03 -6.033 -42.05 -22.09 -43.07 -1.021 -3.063 7.982 9.932 19.96 -27.01 0.9282 -44.09 5.94 0 23.95
23.68 -21.07 -12.07 -39.08 -18.01 -48.08 1.949 -13.09 11.97 11.97 22 -11.05 0.9282 -46.04 1.949 2.97 25.99
23.685 2.97 -2.042 -11.05 0.9282 -25.06 11.97 -7.054 19.96 5.94 17.91 -2.042 0 -29.05 3.991 5.94 22
23.69 22.93 16.99 14.94 22.93 1.949 29.98 1.949 29.98 5.94 9.932 5.94 3.991 -12.07 11.97 4.919 15.96
23.695 24.97 16.99 31.93 38.98 22.93 44.92 11.97 33.97 15.96 15.96 19.96 15.96 1.949 19.96 10.95 18.94
23.7 42.98 30.91 45.95 48.92 39.91 55.97 22.93 36.94 22.93 17.91 34.99 30.91 18.94 33.97 23.95 19.96
23.705 42.98 36.94 49.94 50.96 47.99 56.99 25.99 24.97 14.94 3.991 29.98 26.92 27.94 29.98 20.98 0.9282
23.71 30.91 24.97 40.93 44.92 41.95 39.91 18.94 7.982 6.961 -1.021 20.98 22 16.99 19.96 16.99 -4.084
23.715 28.96 22 36.94 39.91 33.97 25.99 9.932 0 -1.021 -1.021 15.96 19.96 15.96 22 15.96 -2.042
23.72 12.99 13.92 15.96 27.94 16.99 16.99 -1.021 -5.012 -6.033 -1.021 2.97 15.96 3.991 22 12.99 -4.084
23.725 -5.012 -2.042 -10.02 12.99 -2.042 2.97 -12.07 -10.02 -3.063 5.94 -10.02 14.94 -9.003 19.96 14.94 3.991
23.73 -25.06 -24.04 -37.03 -4.084 -29.05 -1.021 -26.08 -12.07 -8.075 7.982 -22.09 6.961 -22.09 15.96 15.96 15.96
