    T[sec] F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  P4  T6  O1  O2 
8.415 3.326 7.281 1.438 -0.6742 1.753 4.584 -0.3596 1.888 3.826 -4.315 -0.4299 5.245 4.584 -7.011 0.2697
8.42 1.888 3.326 -2.831 -3.416 -0.3596 1.753 -4.629 -0.6742 2.493 -4.225 -0.2579 5.933 7.191 -4.135 1.528
8.425 0.5393 0 -7.685 -6.427 -1.573 0.3596 -6.831 -1.888 0.8168 -3.326 0.7738 6.964 9.618 -0.5393 3.685
8.43 -1.348 -3.191 -11.78 -8.899 -2.067 -0.08989 -6.652 -1.663 -0.5589 -2.337 2.407 7.652 11.06 2.337 5.393
8.435 -3.865 -6.652 -13.75 -9.708 -2.742 -1.034 -5.438 -1.079 -1.548 -1.798 2.923 6.792 10.61 3.326 5.124
8.44 -5.933 -9.618 -12.81 -8.494 -4.404 -3.461 -5.303 -1.753 -2.407 -1.978 0.8598 3.955 8.539 1.978 2.787
8.445 -6.831 -11.15 -9.978 -6.202 -6.921 -7.461 -8.135 -5.213 -3.869 -2.876 -3.783 -0.6878 5.663 -1.079 -1.079
8.45 -6.202 -11.24 -8.225 -4.944 -9.393 -12.09 -14.38 -11.69 -6.577 -3.955 -9.544 -6.534 2.607 -4.315 -5.213
8.455 -5.393 -11.01 -9.663 -5.888 -11.1 -16.22 -21.75 -19.01 -9.845 -4.674 -13.93 -11.35 0.1798 -6.292 -7.82
8.46 -6.022 -11.73 -13.39 -7.91 -11.91 -18.74 -25.93 -23.37 -11.87 -4.404 -15.13 -13.15 -0.809 -6.112 -7.371
8.465 -8.449 -13.3 -16.13 -8.854 -11.91 -19.01 -23.91 -22.34 -11.26 -3.146 -13.15 -11.52 -1.079 -4.045 -4.584
8.47 -10.61 -14.29 -15.1 -7.326 -10.7 -16.67 -16.45 -16.76 -8.297 -0.8989 -8.942 -8.34 -1.708 -1.258 -1.888
8.475 -10.16 -12.72 -10.07 -3.955 -7.82 -12.18 -7.101 -9.573 -4.514 1.798 -4.041 -5.417 -3.146 1.528 -0.7191
8.48 -6.202 -8.18 -2.966 -0.4045 -3.64 -6.517 0.3146 -3.461 -1.419 4.315 0.2579 -3.439 -4.674 4.045 -0.6292
8.485 -0.5393 -2.247 3.146 1.753 0.809 -1.124 4.045 0.2247 0.08598 6.112 3.611 -2.149 -5.753 5.753 -0.6292
8.49 4.225 2.337 6.292 2.112 4.36 2.921 4.764 2.022 0 6.472 5.675 -1.118 -6.472 6.022 -0.3596
8.495 6.292 4.045 6.921 1.888 5.933 5.213 5.124 3.596 -0.6878 5.303 6.191 0.172 -7.281 4.494 0.3596
8.5 5.663 3.506 7.551 2.966 5.258 5.978 7.596 6.742 -0.4299 3.056 5.245 2.493 -7.82 1.528 1.348
8.505 3.955 2.472 9.753 5.843 3.236 5.888 11.82 10.97 1.333 0.5393 3.439 4.987 -8 -1.888 1.708
8.51 3.056 2.292 12.22 8.854 1.348 5.573 14.61 13.8 3.783 -1.438 1.634 6.62 -7.73 -4.764 0.6292
8.515 3.506 2.921 12.49 9.978 0.5393 5.169 13.08 13.21 5.546 -2.427 0.6019 6.792 -6.831 -5.843 -0.8989
8.52 4.404 3.461 9.843 8.809 0.6292 4.539 7.865 9.933 6.148 -2.607 0.4299 6.448 -5.034 -5.213 -1.348
8.525 4.764 3.416 6.112 6.831 1.124 3.82 2.382 6.427 6.105 -2.337 0.6878 6.534 -2.517 -3.685 0
8.53 4.584 3.236 3.865 5.573 1.798 3.461 0 5.079 6.019 -2.157 0.6878 7.222 0 -2.427 2.697
8.535 4.494 3.73 4.674 5.798 2.562 3.82 1.753 6.742 6.577 -2.157 0.6019 8.684 2.517 -1.798 5.753
8.54 4.764 5.213 7.91 7.146 3.281 4.809 6.112 10.38 8.039 -1.888 0.6878 10.75 5.843 -1.169 8.629
8.545 4.944 6.921 11.15 8.135 3.73 5.798 9.348 13.12 9.415 -1.169 1.204 12.12 9.348 0 10.34
8.55 4.674 7.551 11.37 7.236 3.775 6.067 8.494 11.82 9.114 -0.08989 1.978 11.01 11.42 1.348 9.438
8.555 3.775 6.517 7.73 4.18 3.236 5.169 3.64 6.022 6.362 0.809 2.407 7.05 10.97 2.067 6.112
8.56 2.517 4.315 2.427 0.4494 2.112 3.236 -1.753 -1.348 2.106 1.079 2.235 1.634 8.539 1.708 2.157
8.565 1.258 2.382 -1.348 -2.292 0.809 1.124 -4.449 -6.831 -1.978 0.8989 1.548 -3.009 5.573 0.7191 -0.8989
8.57 0.7191 1.573 -2.202 -3.596 0.1798 -0.1798 -3.685 -8.539 -4.858 0.6292 1.032 -5.761 3.326 0 -2.247
8.575 0.7191 2.067 -0.809 -3.775 0.5843 -0.4494 -1.124 -6.831 -5.976 0.809 1.118 -6.277 2.607 0.4494 -1.708
8.58 0.5393 2.876 1.303 -3.326 1.393 -0.3146 1.034 -3.371 -5.288 1.708 1.462 -4.729 3.326 1.888 0.3596
8.585 -0.5393 2.607 2.337 -2.831 1.618 -0.8989 1.348 -0.4944 -3.439 2.607 1.548 -2.407 4.404 3.236 2.697
8.59 -2.697 0.1348 0.7191 -2.831 0.764 -2.831 -0.9438 -0.04494 -1.634 2.966 0.9458 -0.7738 4.315 3.326 3.775
8.595 -5.213 -4.36 -3.596 -3.551 -1.034 -5.798 -5.258 -2.157 -0.6878 2.787 0.08598 -0.3439 2.966 2.427 3.236
8.6 -7.461 -9.258 -8.719 -4.18 -3.101 -8.315 -9.618 -5.079 -0.6878 2.517 -0.4299 -0.6019 1.169 2.157 2.337
8.605 -8.809 -12.22 -12 -4 -4.315 -8.629 -12.04 -7.056 -1.462 2.876 -0.08598 -1.29 -0.2697 3.236 1.169
8.61 -8.629 -11.73 -11.87 -2.966 -3.82 -5.933 -11.55 -7.685 -2.751 3.685 1.032 -2.837 -1.528 5.303 -0.6292
8.615 -6.921 -8.045 -8.539 -1.528 -2.112 -1.483 -8.135 -7.011 -3.783 4.135 2.149 -4.729 -2.697 6.382 -2.787
8.62 -4.764 -3.191 -3.506 0 -0.5843 2.202 -2.607 -4.989 -3.568 3.506 2.235 -5.503 -3.416 5.213 -4.225
8.625 -3.146 0.3596 1.348 1.483 -0.4045 3.416 2.876 -1.978 -1.806 1.798 0.9458 -4.557 -3.416 1.978 -4.494
8.63 -2.247 1.483 4.404 2.742 -1.213 2.112 5.708 1.124 0.6878 0 -0.8598 -2.837 -3.506 -1.618 -4.315
8.635 -1.258 1.079 5.483 4.045 -1.753 0.2697 4.899 3.91 3.052 -0.809 -2.064 -1.204 -3.865 -3.416 -3.955
8.64 0.08989 1.034 6.112 5.798 -1.034 0 2.337 6.382 5.03 -0.2697 -1.72 0 -3.955 -2.427 -3.326
8.645 1.798 2.607 7.685 8.045 1.169 1.978 0.8539 8.539 6.663 1.079 0.3439 0.9458 -3.596 0.08989 -2.247
8.65 3.416 5.303 9.663 9.573 4.494 5.303 2.022 9.798 7.652 2.337 3.525 1.806 -2.966 2.247 -0.8989
8.655 4.674 8.045 10.65 9.393 7.865 8.404 5.618 9.933 7.781 2.787 6.448 2.923 -2.697 2.787 0.809
8.66 5.663 10.07 10.43 7.685 10.43 10.56 10.61 9.843 7.05 2.876 8.082 4.385 -2.876 2.247 2.876
8.665 6.742 11.73 10.02 5.573 11.96 12.04 15.37 10.34 5.675 3.146 8.34 5.503 -3.506 1.978 4.584
8.67 8.09 13.17 10.16 4.045 12.72 13.44 18.43 11.06 3.912 3.865 7.996 5.675 -4.135 3.056 5.034
8.675 9.169 13.89 10.7 3.461 12.58 14.43 19.1 11.6 2.536 4.584 7.738 5.589 -3.416 5.393 5.213
8.68 8.719 12.63 10.83 3.685 11.15 13.84 17.8 11.64 2.45 4.854 8.34 6.62 -0.08989 8.27 6.472
8.685 5.933 8.719 9.303 3.955 8.539 11.28 14.88 10.92 3.654 4.494 9.286 8.77 4.854 10.43 8.719
8.69 2.067 3.146 5.348 3.191 5.978 7.82 10.34 8.809 4.772 3.775 10.06 9.974 8.539 10.97 9.528
8.695 -0.6292 -1.708 -0.1798 0.9888 4.674 5.169 4.629 5.258 4.557 3.146 9.888 8.512 8.809 9.978 7.191
8.7 -1.079 -3.73 -5.034 -1.753 4.629 4.225 -0.809 1.213 2.923 2.697 8.426 4.643 6.292 7.82 2.337
8.705 0.4494 -2.831 -7.506 -4 4.719 3.955 -5.079 -2.562 0.4729 1.978 5.503 0 3.146 5.213 -3.056
8.71 2.427 -1.213 -7.955 -5.258 3.416 2.337 -8.27 -6.112 -2.064 0.3596 1.204 -3.869 1.618 2.067 -6.652
8.715 3.326 -1.258 -8 -5.753 -0.08989 -1.888 -10.7 -9.169 -4.17 -2.067 -4.127 -5.847 2.517 -1.348 -7.101
8.72 2.157 -3.685 -8.36 -5.708 -5.169 -8 -12.04 -11.01 -5.417 -4.944 -9.716 -6.105 4.584 -4.674 -5.124
8.725 -0.5393 -7.011 -8.899 -5.438 -9.888 -13.44 -12 -11.42 -5.89 -7.191 -14.01 -5.933 5.843 -7.371 -3.056
8.73 -3.326 -9.213 -9.348 -5.618 -11.91 -15.51 -10.88 -11.15 -6.062 -8.09 -15.56 -6.534 4.854 -8.719 -2.966
8.735 -4.854 -8.989 -9.348 -6.337 -10.65 -13.57 -9.303 -10.61 -5.933 -7.64 -13.76 -7.05 2.517 -8.449 -4.135
8.74 -5.034 -6.876 -8.315 -6.652 -7.236 -9.303 -7.146 -9.079 -4.815 -6.292 -9.458 -5.847 0.9888 -6.652 -4.045
8.745 -4.584 -4.404 -5.708 -5.483 -3.64 -5.079 -4.27 -6.022 -2.536 -4.764 -4.987 -2.579 1.169 -4.764 -1.798
8.75 -3.955 -2.876 -1.978 -2.876 -1.124 -2.382 -1.079 -1.978 -0.08598 -3.506 -2.321 0.4299 1.258 -3.775 0.6292
8.755 -2.966 -2.337 1.933 0.1798 0.1348 -1.303 1.933 1.618 1.419 -2.517 -1.806 1.29 -0.08989 -3.596 1.258
8.76 -1.798 -1.978 5.438 2.652 0.7191 -0.8989 4.494 3.775 1.677 -1.258 -1.978 0 -3.056 -2.876 0
8.765 -0.3596 -0.8539 7.64 3.64 1.393 -0.3146 6.112 4 0.9458 0.4494 -1.204 -1.978 -5.933 -0.7191 -2.067
8.77 1.348 1.034 7.82 2.876 2.697 0.809 6.427 2.562 0 2.247 0.9458 -2.751 -7.281 2.517 -3.056
8.775 3.056 3.056 6.382 1.393 4.225 2.202 6.202 1.258 -0.08598 3.056 3.267 -1.376 -6.562 4.944 -1.798
8.78 4.135 4.36 5.213 0.809 4.944 3.101 7.101 2.157 1.29 2.067 3.869 1.978 -4.674 4.854 1.348
8.785 4.225 4.494 5.843 1.843 4.404 3.146 9.843 5.798 3.783 -0.1798 2.493 5.675 -3.146 2.427 4.404
8.79 3.596 3.82 7.91 3.506 3.236 2.787 13.26 10.29 5.847 -2.157 0.7738 7.652 -3.146 -0.08989 5.663
8.795 3.326 3.281 9.708 4.27 2.652 2.876 15.42 13.21 6.319 -2.067 0.8598 7.824 -3.506 0.08989 5.573
8.8 3.775 3.64 9.978 3.506 3.326 4 15.42 13.57 5.374 0.3596 3.439 7.48 -2.427 3.955 6.112
8.805 4.944 4.809 8.449 1.663 4.809 5.708 13.39 11.51 3.654 3.506 6.706 7.05 0.5393 9.079 7.461
8.81 5.933 5.753 5.303 -0.4045 6.112 7.011 9.618 7.101 1.505 4.854 7.91 5.417 3.685 11.42 7.551
8.815 6.202 5.438 1.303 -2.112 5.933 6.517 4.584 1.169 -0.9028 3.326 5.675 2.149 5.034 8.719 5.213
8.82 5.124 3.685 -2.157 -2.921 3.685 3.82 -0.8539 -4.539 -3.095 -0.3596 0.8598 -1.978 4.045 2.067 0.9888
8.825 2.966 1.079 -4.225 -3.146 0.08989 -0.2247 -5.618 -8.404 -4.772 -4.225 -4.213 -5.417 1.888 -5.393 -3.236
8.83 0.7191 -1.303 -4.899 -3.416 -3.371 -4.045 -8.809 -9.393 -5.718 -6.652 -7.738 -7.05 0 -11.15 -6.112
8.835 -0.8989 -2.966 -4.764 -4.315 -5.663 -6.382 -9.573 -7.64 -5.847 -7.64 -9.716 -6.448 -0.4494 -14.65 -6.742
8.84 -1.888 -3.91 -4.09 -5.393 -6.876 -7.236 -7.685 -4.18 -4.987 -8.449 -11.01 -4.213 0.809 -16.63 -5.483
8.845 -2.697 -4.449 -3.371 -6.067 -7.506 -7.326 -4.539 -1.348 -3.783 -9.438 -12.3 -1.806 2.517 -17.44 -3.955
8.85 -3.236 -4.899 -3.64 -6.382 -7.73 -7.191 -2.787 -1.483 -3.439 -9.978 -12.55 -0.9458 3.056 -16.63 -3.506
8.855 -3.416 -5.348 -5.348 -6.652 -7.416 -6.966 -3.82 -4.584 -4.557 -8.809 -10.66 -1.806 1.888 -13.03 -3.955
8.86 -3.236 -5.618 -7.73 -6.652 -6.607 -6.427 -6.562 -8.09 -6.277 -5.573 -6.534 -3.181 0 -7.101 -4.135
8.865 -3.506 -5.888 -9.438 -6.247 -5.663 -5.708 -8.719 -9.438 -7.523 -1.438 -1.806 -4.213 -1.978 -0.8989 -3.955
8.87 -4.225 -6.202 -9.978 -5.528 -4.674 -4.944 -9.213 -8.36 -7.781 1.888 1.806 -5.159 -4.045 3.416 -4.494
8.875 -4.944 -6.067 -9.213 -4.629 -3.551 -4.135 -8.27 -6.112 -7.05 3.596 3.439 -5.933 -5.933 5.393 -5.573
8.88 -4.674 -4.494 -6.831 -3.101 -2.112 -2.831 -6.337 -3.865 -5.417 4.315 3.955 -6.019 -7.101 6.652 -5.843
8.885 -2.966 -0.8989 -2.697 -0.7191 0 -0.4944 -3.73 -1.798 -3.181 5.124 4.643 -4.987 -7.191 8.629 -4.315
8.89 0.08989 3.865 2.427 1.753 2.607 2.787 -0.4494 0.2697 -0.9888 6.382 5.933 -3.267 -6.831 10.88 -1.798
8.895 3.326 7.865 7.191 3.596 4.809 5.933 3.416 2.831 0.8168 7.371 6.878 -1.376 -6.382 11.51 0.4494
8.9 4.854 9.213 10.29 4.315 5.213 7.146 7.551 5.798 2.579 6.921 6.362 0.8598 -5.933 9.079 1.888
8.905 3.955 7.461 10.92 4.18 3.506 5.753 10.2 7.865 4.213 4.944 4.471 3.095 -5.393 4.494 2.067
8.91 1.798 3.865 8.674 3.551 0.9438 2.652 9.303 7.506 5.159 2.517 2.407 4.299 -4.854 0.3596 1.348
8.915 0.08989 0.5843 4.404 2.966 -0.8989 -0.08989 4.629 4.584 5.202 0.9888 1.634 4.385 -3.685 -0.7191 0.7191
8.92 -0.2697 -0.9438 0.2697 2.921 -1.258 -1.213 -1.348 1.303 5.03 0.7191 2.407 4.041 -1.528 1.258 1.169
8.925 -0.2697 -0.8539 -1.753 3.416 -0.4944 -0.6742 -5.528 -0.2247 5.288 1.079 3.611 3.697 1.438 3.955 2.157
8.93 -0.7191 -0.2697 -1.753 3.685 0.4494 0.4494 -6.652 0 5.804 0.8989 3.783 3.611 4.404 4.225 2.607
8.935 -1.888 -0.1348 -1.079 3.146 0.7191 0.8989 -5.933 0.6292 6.191 -0.2697 2.149 3.525 6.742 1.079 2.337
8.94 -3.416 -0.5843 -0.9438 2.112 -0.3146 -0.1348 -5.438 0 5.847 -2.067 -0.7738 3.353 8.36 -3.775 2.157
8.945 -4.404 -1.438 -2.292 0.9438 -2.562 -2.562 -7.326 -2.966 4.256 -3.955 -4.299 2.149 8.989 -8 1.438
8.95 -4.404 -2.472 -5.393 -0.3596 -5.124 -5.573 -12.09 -8.225 1.032 -5.483 -7.394 -1.204 7.73 -10.43 -1.169
8.955 -3.685 -3.64 -9.483 -2.292 -7.191 -8.27 -17.98 -13.84 -3.009 -6.742 -9.544 -6.191 5.124 -11.06 -5.663
8.96 -3.146 -4.899 -12.58 -4.225 -8.404 -9.933 -21.35 -16.76 -5.89 -7.73 -10.66 -10.15 2.517 -10.88 -10.07
8.965 -3.506 -5.843 -12.85 -5.124 -8.539 -10.02 -19.6 -14.97 -5.976 -8.09 -10.32 -10.58 1.438 -10.43 -11.51
8.97 -4.674 -6.292 -10.43 -4.449 -7.461 -8.404 -13.48 -9.438 -3.353 -7.191 -8.426 -7.394 2.247 -9.348 -9.169
8.975 -5.843 -6.382 -7.056 -2.517 -5.573 -5.663 -6.067 -3.056 0.3009 -4.944 -5.331 -2.493 4.045 -6.921 -3.775
8.98 -6.831 -6.337 -4.899 -0.2247 -3.596 -3.011 -0.5393 1.213 3.095 -1.618 -2.064 1.806 5.573 -3.056 1.888
8.985 -7.551 -6.382 -5.034 0.9888 -2.022 -1.348 1.213 1.708 3.525 1.798 0.3439 3.439 5.393 1.258 5.124
8.99 -7.64 -6.292 -7.146 0.4944 -0.9438 -0.764 -0.3146 -1.258 1.376 4.315 1.634 1.892 2.876 4.404 4.764
8.995 -6.831 -5.843 -9.303 -1.124 -0.4045 -1.034 -3.281 -5.438 -1.892 5.303 1.548 -1.376 -0.9888 5.663 2.607
9 -5.753 -5.124 -9.169 -2.022 -0.8989 -1.933 -5.079 -7.685 -4.041 4.764 0.6878 -3.783 -4.225 5.573 1.528
9.005 -4.854 -4.539 -6.067 -0.8539 -2.742 -3.596 -4.989 -6.787 -3.912 3.326 -0.6878 -4.471 -6.112 5.034 2.247
9.01 -4.404 -4.629 -2.022 1.663 -5.393 -5.798 -4.404 -4.225 -2.235 1.798 -1.892 -4.299 -7.191 4.944 2.787
9.015 -3.685 -5.124 0.3146 3.775 -7.281 -7.371 -4.225 -1.933 -0.5159 0.809 -2.064 -4.041 -8.18 5.753 1.888
9.02 -2.247 -5.034 0.3596 4.449 -7.101 -6.787 -3.461 -0.2247 0.5159 0.8989 -0.6019 -3.009 -8.719 7.011 0.3596
9.025 0.2697 -3.416 -0.4494 3.865 -4.225 -3.056 -0.4045 1.663 0.9888 1.798 2.493 -1.032 -8.449 8 -0.3596
9.03 3.326 -0.3146 -0.7191 2.787 0.764 3.011 4.674 4.045 0.9458 3.236 6.277 1.29 -7.281 7.82 0.2697
9.035 5.663 3.056 0.08989 1.888 5.888 9.034 9.798 6.247 0.7308 4.494 9.114 2.837 -5.483 6.292 1.708
9.04 6.112 5.618 1.708 1.843 9.034 12.27 12.4 7.416 0.8168 5.034 9.458 3.181 -3.416 3.865 2.697
9.045 4.854 6.876 3.506 2.652 9.348 11.87 11.55 7.191 1.419 4.404 7.222 2.321 -1.618 1.079 2.337
9.05 3.685 7.506 5.079 3.91 7.775 9.438 8.494 5.933 2.278 2.517 3.439 1.118 -0.4494 -1.528 0.5393
9.055 4.225 8.36 6.921 5.303 5.978 7.416 6.157 4.989 3.224 -0.08989 0.172 0.6019 0.3596 -3.685 -0.809
9.06 6.652 9.708 9.438 6.607 4.944 7.326 6.787 5.663 4.213 -2.607 -1.118 1.72 1.798 -5.034 -0.1798
9.065 9.348 10.88 11.91 7.101 4.674 8.404 9.528 7.236 4.729 -3.865 -0.4299 3.525 3.416 -5.303 1.978
9.07 10.61 10.7 11.87 5.573 4.494 8.809 10.92 7.371 3.912 -3.416 1.204 4.127 4.315 -4.674 3.506
9.075 9.618 8.449 7.775 1.753 3.596 7.101 8.404 4.764 1.548 -1.888 2.235 2.923 4.225 -3.326 3.146
9.08 6.562 4.27 1.034 -2.876 1.438 3.281 3.011 0.8539 -1.032 -0.4494 1.806 1.462 3.775 -1.708 1.978
9.085 2.427 -0.6742 -5.034 -6.202 -1.528 -1.124 -1.978 -1.798 -2.536 -0.08989 0 1.118 3.775 -0.5393 1.258
9.09 -1.348 -5.034 -7.955 -7.236 -4.135 -4.36 -4.494 -2.157 -2.536 -0.809 -2.064 1.634 4.135 -0.5393 1.079
9.095 -3.955 -7.416 -7.326 -6.382 -5.303 -5.348 -4.494 -0.8989 -1.806 -1.888 -3.353 1.892 4.404 -1.258 0.809
9.1 -4.764 -7.056 -4.584 -4.899 -4.854 -4.36 -3.191 0.4045 -1.204 -2.157 -3.353 1.376 3.955 -1.888 0.3596
9.105 -3.865 -4.225 -1.483 -3.551 -3.326 -2.337 -1.753 0.809 -1.333 -1.258 -2.407 0 2.607 -1.618 -0.1798
9.11 -1.528 -0.3146 0.6742 -2.562 -1.663 -0.4045 -0.5843 0.1348 -2.192 0 -1.29 -1.892 0.5393 -0.4494 -0.5393
9.115 0.9888 2.607 2.157 -1.438 -0.7191 0.6292 1.034 -0.3596 -2.708 0.5393 -0.6878 -2.923 -0.7191 0.8989 0.4494
9.12 1.978 3.011 4 0.5393 -1.034 0.3146 3.91 0.6742 -1.505 0 -0.8598 -1.634 0 1.528 3.506
9.125 0.1798 0.8989 6.517 3.146 -2.247 -1.213 7.146 3.326 1.376 -1.079 -1.376 1.634 3.056 0.9888 7.371
9.13 -3.326 -2.247 8.674 5.034 -3.191 -3.056 8.719 5.888 4.557 -1.618 -1.634 4.901 6.202 0.08989 9.798
9.135 -6.112 -4.27 9.573 5.258 -2.831 -3.955 7.64 6.966 6.148 -0.809 -1.032 6.534 7.551 0.2697 9.888
9.14 -6.112 -3.506 9.528 4.225 -0.9888 -2.876 5.258 6.787 5.632 1.438 0.5159 6.191 6.472 2.337 8.27
9.145 -3.056 -0.04494 9.438 3.101 1.798 0 3.551 5.933 3.654 4.315 2.837 4.127 3.146 5.573 5.663
9.15 1.708 4.449 9.348 2.472 4.944 3.91 2.831 4.18 0.9458 6.562 4.987 0.5159 -0.8989 7.73 1.978
9.155 5.753 7.865 8.404 2.112 7.506 7.281 2.202 1.348 -1.462 7.191 6.105 -3.353 -4.045 7.191 -2.067
9.16 7.551 8.944 6.202 1.708 8.674 8.944 0.9888 -1.618 -2.708 5.933 5.761 -5.675 -5.034 4.315 -5.124
9.165 7.101 7.865 3.236 1.034 8.404 8.719 -0.809 -3.371 -2.708 3.416 4.471 -5.675 -3.955 0.809 -6.292
9.17 6.022 5.888 0.4494 0 7.236 7.371 -2.876 -3.416 -1.978 0.7191 3.267 -3.955 -2.247 -1.169 -5.933
9.175 5.213 4.225 -1.169 -1.258 5.888 5.618 -4.584 -2.022 -1.204 -1.079 2.665 -1.806 -1.079 -0.9888 -4.854
9.18 4.494 3.056 -1.258 -2.157 4.36 3.506 -5.348 -0.1798 -0.4729 -1.798 2.321 -0.08598 -0.2697 0 -3.865
9.185 2.787 1.753 -0.5393 -2.292 2.247 0.6742 -5.438 0.5393 0.04299 -2.067 1.118 0.5159 0.2697 -0.08989 -3.685
9.19 0 -0.6292 -0.5393 -2.112 -0.4494 -2.921 -5.573 -0.6742 0.08598 -2.517 -1.462 0.08598 0.6292 -2.157 -4.674
9.195 -2.966 -4.135 -2.112 -2.112 -3.461 -6.652 -5.708 -3.281 -0.4729 -3.326 -4.815 -0.6019 0.8989 -4.584 -5.303
9.2 -5.034 -7.685 -4.27 -2.427 -5.618 -9.213 -4.809 -4.989 -1.161 -3.955 -7.136 -0.2579 1.708 -5.034 -3.775
9.205 -5.483 -9.573 -5.483 -2.742 -5.843 -9.618 -2.652 -4.629 -1.634 -3.596 -7.136 1.29 3.146 -2.787 -0.3596
9.21 -4.404 -8.944 -5.348 -3.191 -3.775 -7.91 -0.6742 -3.281 -2.106 -2.427 -4.987 2.493 4.225 0.4494 2.517
9.215 -2.787 -6.427 -4.36 -3.551 -0.5393 -5.303 -0.4045 -2.607 -2.708 -1.528 -2.579 2.321 4.315 2.157 3.146
9.22 -1.438 -3.596 -3.101 -3.146 1.888 -3.506 -1.708 -3.011 -2.966 -1.618 -1.548 1.118 3.326 1.438 1.528
9.225 -0.809 -1.843 -1.708 -1.618 2.427 -3.236 -3.236 -3.551 -2.364 -2.517 -1.892 -0.08598 1.618 -0.2697 -0.7191
9.23 -0.3596 -1.483 -0.7191 0.3146 1.798 -3.685 -3.775 -3.461 -1.161 -2.966 -2.149 -0.7738 -0.3596 -0.08989 -2.067
9.235 0.4494 -1.663 -0.5843 1.573 1.573 -3.371 -2.831 -2.517 -0.04299 -1.978 -0.7738 -0.2579 -1.798 3.056 -1.348
9.24 1.528 -1.258 -1.169 1.663 2.742 -1.573 -0.764 -1.124 0.3869 0.4494 2.235 1.118 -1.888 8 1.348
9.245 2.247 0.04494 -2.247 0.9438 4.809 1.213 1.393 -0.4494 -0.2149 2.787 5.073 2.235 -1.348 11.24 4.045
9.25 2.607 1.708 -3.416 0 6.517 3.73 2.517 -1.483 -1.849 3.416 5.761 1.548 -1.618 10.43 4.225
9.255 2.966 2.742 -3.91 -0.4944 6.697 4.764 2.562 -3.461 -3.353 2.067 4.127 -0.8598 -3.416 6.112 1.798
9.26 2.966 2.652 -2.472 0.04494 5.124 3.865 2.742 -4.18 -3.224 0 1.29 -3.267 -5.573 1.079 -1.169
9.265 2.337 1.528 0.9438 1.933 2.562 1.528 3.91 -2.022 -1.075 -1.348 -0.9458 -4.041 -6.742 -2.157 -2.787
9.27 1.258 -0.1798 4.989 4.225 0.2247 -1.124 5.528 1.933 1.935 -1.798 -1.892 -3.267 -6.382 -3.865 -2.787
9.275 0.1798 -1.798 7.64 6.112 -1.124 -3.146 6.607 5.708 4.213 -1.888 -2.321 -1.548 -4.764 -5.124 -1.708
9.28 -0.08989 -2.517 8.225 7.416 -1.483 -3.685 6.921 7.82 5.245 -2.337 -2.751 0.4299 -2.427 -6.562 -0.2697
9.285 0.7191 -1.708 7.416 7.955 -0.809 -2.337 6.831 7.91 5.245 -2.697 -2.751 2.064 -0.3596 -7.371 0.809
9.29 2.966 0.764 6.112 7.281 1.034 0.7191 6.292 6.337 4.6 -2.067 -1.548 2.837 0.809 -6.022 0.9888
9.295 5.753 4.225 4.899 5.079 3.551 4.539 5.258 4.09 3.525 0 0.8598 3.009 1.438 -2.247 0.809
9.3 7.551 6.831 3.955 2.202 5.169 7.056 4.09 2.472 2.407 2.337 3.353 3.181 2.247 1.888 1.169
9.305 7.281 6.876 3.101 0 4.404 6.697 3.056 1.798 1.247 3.326 3.955 3.267 3.056 3.775 1.888
9.31 5.124 4 1.798 -0.8539 1.348 3.73 2.022 1.393 0.08598 1.888 2.149 2.579 3.146 2.157 1.708
9.315 2.247 -0.3146 0 -0.4944 -2.337 0 0.8989 0.8539 -0.6019 -0.9888 -0.6019 1.118 2.427 -1.348 0.4494
9.32 -0.1798 -3.73 -1.348 0.5393 -4.719 -2.112 0.08989 0.5393 -0.2149 -3.236 -2.235 0.08598 1.798 -3.955 -0.7191
9.325 -1.618 -4.27 -1.618 1.438 -4.584 -1.573 -0.1798 0.7191 0.8598 -3.146 -1.806 0.08598 1.798 -3.865 -0.9888
9.33 -1.888 -2.157 -1.438 1.124 -2.562 0.8539 -0.5843 0.5393 1.376 -1.258 -0.172 0.2579 1.888 -1.978 -0.9888
9.335 -1.348 0.8989 -1.753 -0.7191 -0.3146 3.326 -1.483 -0.5843 0.2579 0.809 0.9458 -0.172 1.169 -0.2697 -0.9888
9.34 -0.809 3.101 -2.876 -3.056 0.5393 4.135 -2.292 -2.112 -1.763 1.978 0.8598 -1.032 -0.3596 0.1798 -1.258
9.345 -0.9888 3.685 -4 -4.539 0.1348 3.416 -2.337 -2.966 -3.396 2.247 0.5159 -1.978 -2.427 0.08989 -1.888
9.35 -1.798 3.416 -4.539 -4.764 -0.1798 2.472 -1.888 -2.562 -3.869 2.517 1.376 -2.751 -4.404 0.8989 -2.966
9.355 -2.517 3.191 -4.18 -4 0.2697 2.427 -1.303 -1.034 -3.224 3.596 3.611 -2.751 -5.303 2.966 -3.596
9.36 -2.787 3.281 -2.966 -2.562 1.079 2.876 -0.7191 0.8989 -1.978 5.124 5.589 -1.978 -4.764 5.213 -2.876
9.365 -2.517 2.876 -1.438 -0.809 0.764 2.427 -0.2247 2.157 -1.032 6.112 5.245 -0.8598 -3.146 5.393 -0.809
