    T[sec]  F7  F3 Fz   F4  F8  T3  C3  Cz  C4  T4  T5  P3  P4  T6  O1  O2
9.40667 7.993 17.96 25.95 13.91 9.967 5.921 19.93 13.91 31.97 7.993 1.974 17.96 15.99 -11.05 0.9868 -13.03
9.41333 1.974 7.993 13.91 5.921 -5.033 -5.033 -2.072 -2.072 9.967 -11.05 -13.03 -7.006 -3.059 -37.01 -15.1 -39.08
9.42 1.974 -1.085 4.934 -1.085 -6.02 -17.07 -9.079 -3.059 0 -22.01 -19.05 -30.1 -20.03 -45.1 -21.02 -44.01
9.42667 0.9868 0.9868 6.908 3.947 0.9868 -25.06 -9.079 -1.085 -8.092 -20.03 -27.04 -32.07 -6.02 -27.04 -11.05 -18.06
9.43333 0.9868 -3.059 1.974 -3.059 5.921 -29.01 -15.1 -3.059 -13.03 -7.006 -31.08 -31.08 0.9868 -13.03 -15.1 -11.05
9.44 4.934 0.9868 4.934 -3.059 2.96 -31.08 -5.033 -1.085 -8.092 1.974 -54.08 -26.05 0.9868 -7.006 -37.01 -8.092
9.44667 16.97 10.95 11.94 0.9868 12.93 -7.006 3.947 7.993 -9.079 11.94 -34.04 -16.09 3.947 -2.072 -37.01 -7.006
9.45333 9.967 10.95 13.91 -2.072 15.99 0 8.98 5.921 3.947 7.993 -33.06 -4.046 0.9868 0.9868 -33.06 0.9868
9.46 5.921 5.921 10.95 4.934 11.94 0.9868 8.98 0 6.908 2.96 -17.07 1.974 4.934 7.993 -25.06 -1.085
9.46667 6.908 0 11.94 0 10.95 3.947 0 0.9868 1.974 1.974 -3.059 0 -4.046 3.947 -23.09 -3.059
9.47333 7.993 -5.033 2.96 0 1.974 -1.085 0 -4.046 0 -7.006 0 -7.006 -18.06 -1.085 -25.06 -14.01
9.48 1.974 -3.059 0 -16.09 -1.085 5.921 0 -3.059 -14.01 1.974 0.9868 -10.07 -27.04 1.974 -25.06 -20.03
9.48667 11.94 5.921 4.934 0 0 1.974 2.96 -6.02 -5.033 -3.059 -18.06 -9.079 -20.03 -7.006 -25.06 -16.09
9.49333 9.967 15 10.95 3.947 4.934 2.96 8.98 1.974 -13.03 1.974 -11.05 -7.006 -13.03 -4.046 -21.02 -19.05
9.5 17.96 15.99 8.98 2.96 0.9868 8.98 8.98 -6.02 -5.033 -23.09 -14.01 0.9868 -22.01 -29.01 -15.1 -30.1
9.50667 7.993 7.993 -5.033 -4.046 -20.03 9.967 8.98 -21.02 -20.03 -42.04 -19.05 0 -37.01 -46.08 -11.05 -50.03
9.51333 11.94 11.94 1.974 -8.092 -11.05 8.98 5.921 -18.06 -37.01 -39.08 -22.01 0.9868 -44.01 -51.02 -3.059 -54.08
9.52 16.97 2.96 1.974 -1.085 -8.092 13.91 5.921 -13.03 -29.01 -25.06 -11.05 -14.01 -38.09 -47.07 -1.085 -47.07
9.52667 0 0.9868 0 -2.072 0.9868 1.974 0 -11.05 -22.01 -22.01 -19.05 -25.06 -34.04 -33.06 -5.033 -40.06
9.53333 1.974 -10.07 -13.03 -7.006 -3.059 5.921 -8.092 -19.05 -23.09 -15.1 -15.1 -28.03 -26.05 -30.1 -9.079 -27.04
9.54 -8.092 -14.01 -19.05 -7.006 -2.072 -2.072 -7.006 -25.06 -21.02 -13.03 -10.07 -26.05 -21.02 -15.1 -7.006 -17.07
9.54667 0 -6.02 -14.01 -1.085 4.934 3.947 -11.05 -21.02 -20.03 0 -2.072 -24.08 -12.04 -1.085 -7.006 -2.072
9.55333 -15.1 -15.1 -11.05 -1.085 13.91 0.9868 -19.05 -21.02 -5.033 3.947 -11.05 -31.08 -13.03 15.99 -21.02 0.9868
9.56 -8.092 -7.006 1.974 7.993 30.99 -19.05 -19.05 -9.079 -1.085 18.95 -19.05 -36.02 0 27.93 -17.07 12.93
9.56667 -2.072 -2.072 16.97 30 45 -11.05 -9.079 7.993 15 32.96 -11.05 -32.07 10.95 39.97 -9.079 26.94
9.57333 -2.072 5.921 25.95 53.98 45.99 -3.059 0 19.93 35.92 25.95 -5.033 -15.1 23.98 39.97 0.9868 31.97
9.58 3.947 0 25.95 45.99 41.94 9.967 1.974 17.96 37.99 23.98 -15.1 -9.079 19.93 27.93 -3.059 21.91
9.58667 17.96 -1.085 23.98 43.91 31.97 19.93 7.993 17.96 37.99 15.99 0.9868 3.947 15.99 15.99 4.934 11.94
9.59333 6.908 4.934 16.97 37.99 16.97 19.93 5.921 11.94 32.96 6.908 1.974 4.934 4.934 -2.072 6.908 -6.02
9.6 4.934 7.993 16.97 39.97 10.95 19.93 7.993 9.967 22.99 -6.02 13.91 6.908 -4.046 -11.05 12.93 -18.06
9.60667 0.9868 7.993 1.974 21.91 -3.059 3.947 0 -3.059 9.967 -15.1 1.974 -3.059 -23.09 -29.01 0.9868 -43.02
9.61333 -2.072 -2.072 0.9868 11.94 -3.059 0 -1.085 -9.079 -1.085 -11.05 -2.072 -17.07 -35.03 -33.06 -5.033 -41.05
9.62 -15.1 -9.079 -15.1 7.993 0.9868 -3.059 -13.03 -19.05 -7.006 -7.006 -3.059 -23.09 -37.01 -27.04 -7.006 -35.03
9.62667 -9.079 -13.03 -9.079 13.91 5.921 0.9868 -11.05 -13.03 -7.006 0 -11.05 -15.1 -25.06 -3.059 -5.033 -9.079
9.63333 7.993 -5.033 -1.085 18.95 23.98 7.993 -1.085 -2.072 0 9.967 -11.05 0.9868 1.974 18.95 -1.085 10.95
9.64 30 9.967 7.993 30.99 27.93 19.93 16.97 19.93 18.95 25.95 -11.05 23.98 20.92 32.96 2.96 26.94
9.64667 15.99 19.93 7.993 31.97 23.98 11.94 19.93 17.96 31.97 21.91 -21.02 22.99 30.99 33.95 -1.085 36.91
9.65333 5.921 11.94 9.967 27.93 17.96 0 9.967 17.96 25.95 19.93 -23.09 5.921 19.93 35.92 -9.079 30
9.66 -1.085 3.947 1.974 13.91 0 -3.059 3.947 1.974 13.91 5.921 -7.006 -5.033 7.993 41.94 -11.05 35.92
9.66667 -11.05 -3.059 -7.006 4.934 -2.072 -2.072 0.9868 -2.072 2.96 0 3.947 -5.033 2.96 40.95 0.9868 38.98
9.67333 -11.05 -7.006 -5.033 8.98 -7.006 13.91 2.96 -1.085 2.96 -2.072 33.95 6.908 4.934 24.97 16.97 42.93
9.68 -7.006 -9.079 -9.079 3.947 -3.059 25.95 -2.072 0.9868 1.974 -2.072 57.93 19.93 1.974 15.99 34.93 27.93
9.68667 3.947 -7.006 -3.059 0.9868 -13.03 35.92 2.96 0 6.908 -9.079 67.99 33.95 1.974 -1.085 46.97 9.967
9.69333 -7.006 -7.006 -13.03 -4.046 -21.02 15.99 0 -8.092 7.993 -26.05 45 21.91 -12.04 -22.01 32.96 -17.07
9.7 -4.046 -8.092 -12.04 -2.072 -12.04 1.974 0 -5.033 0.9868 -29.01 -1.085 6.908 -15.1 -41.05 15 -34.04
9.70667 1.974 -8.092 -3.059 2.96 0 -5.033 -2.072 0.9868 0 -16.09 -8.092 2.96 -7.006 -39.08 4.934 -40.06
9.71333 0.9868 -5.033 1.974 12.93 1.974 -7.006 1.974 7.993 13.91 -10.07 -20.03 -5.033 1.974 -32.07 2.96 -33.06
9.72 -1.085 -8.092 -1.085 4.934 -2.072 -12.04 -2.072 0.9868 17.96 -9.079 -19.05 -4.046 -6.02 -28.03 -11.05 -23.09
9.72667 -18.06 -14.01 -22.01 -3.059 -7.006 -27.04 -3.059 -9.079 6.908 -14.01 -30.1 -11.05 -12.04 -20.03 -13.03 -9.079
9.73333 -21.02 -22.01 -27.04 -18.06 -12.04 -22.01 -18.06 -14.01 -11.05 -17.07 -25.06 -7.006 -11.05 0 -13.03 3.947
9.74 -27.04 -23.09 -31.08 -12.04 -1.085 -14.01 -13.03 -7.006 -11.05 -6.02 -6.02 -2.072 -2.072 8.98 -9.079 16.97
9.74667 -17.07 0 -11.05 2.96 4.934 0.9868 -4.046 8.98 0.9868 7.993 11.94 7.993 11.94 28.91 0.9868 41.94
9.75333 0 10.95 -1.085 25.95 19.93 9.967 15.99 31.97 22.99 22.99 18.95 31.97 32.96 40.95 18.95 55.95
9.76 0 20.92 17.96 38.98 32.96 15 24.97 42.93 37.99 30 19.93 42.93 46.97 48.95 26.94 63.95
9.76667 1.974 11.94 15.99 28.91 30 13.91 18.95 35.92 43.91 22.99 6.908 35.92 38.98 34.93 15 45.99
9.77333 7.993 16.97 9.967 20.92 31.97 21.91 26.94 31.97 36.91 18.95 22.99 40.95 31.97 31.97 22.99 38.98
9.78 8.98 6.908 -4.046 -2.072 1.974 30.99 18.95 13.91 19.93 0 24.97 28.91 11.94 13.91 10.95 10.95
9.78667 15.99 9.967 -11.05 -4.046 -11.05 21.91 23.98 -1.085 3.947 -18.06 26.94 21.91 -4.046 -8.092 12.93 -7.006
9.79333 -3.059 -5.033 -27.04 -18.06 -29.01 3.947 0.9868 -17.07 -14.01 -27.04 9.967 0 -30.1 -36.02 2.96 -35.03
9.8 1.974 -3.059 -27.04 -15.1 -19.05 -3.059 -3.059 -15.1 -27.04 -25.06 1.974 -9.079 -39.08 -43.02 -1.085 -49.04
9.80667 -1.085 -13.03 -35.03 -26.05 -35.03 -9.079 -14.01 -21.02 -30.1 -29.01 -5.033 -16.09 -46.08 -44.01 -7.006 -52
9.81333 -2.072 -11.05 -27.04 -24.08 -35.03 -11.05 -14.01 -19.05 -38.09 -39.08 -21.02 -29.01 -50.03 -56.05 -31.08 -62.07
9.82 1.974 1.974 -11.05 -11.05 -21.02 -11.05 0.9868 -9.079 -37.01 -25.06 -25.06 -23.09 -33.06 -41.05 -29.01 -41.05
9.82667 7.993 11.94 1.974 -2.072 0.9868 -5.033 -2.072 1.974 -23.09 0 -27.04 -17.07 -5.033 -9.079 -23.09 -13.03
9.83333 15.99 23.98 11.94 9.967 13.91 -1.085 13.91 17.96 0 17.96 -21.02 -1.085 16.97 21.91 -1.085 20.92
9.84 11.94 21.91 9.967 16.97 17.96 5.921 22.99 17.96 15 23.98 -7.006 13.91 26.94 38.98 4.934 46.97
9.84667 33.95 43.91 15.99 20.92 19.93 15.99 34.93 25.95 10.95 19.93 5.921 24.97 30.99 46.97 22.99 66.91
9.85333 27.93 33.95 7.993 3.947 3.947 21.91 11.94 15.99 5.921 23.98 21.91 19.93 19.93 45.99 22.99 53.98
9.86 19.93 17.96 0 0.9868 -1.085 21.91 -1.085 7.993 -2.072 19.93 30 3.947 1.974 35.92 10.95 35.92
9.86667 0 7.993 -3.059 -5.033 -3.059 17.96 -7.006 1.974 0.9868 23.98 33.95 3.947 3.947 23.98 10.95 27.93
9.87333 1.974 11.94 -1.085 -7.006 -3.059 17.96 0.9868 11.94 -1.085 21.91 37.99 11.94 17.96 21.91 24.97 30
9.88 8.98 15 0 -4.046 -2.072 15 -1.085 10.95 0 20.92 31.97 16.97 20.92 8.98 30.99 12.93
9.88667 4.934 2.96 -14.01 -14.01 -20.03 18.95 -4.046 0.9868 0.9868 1.974 34.93 15 6.908 -6.02 30.99 -2.072
9.89333 5.921 9.967 -13.03 -11.05 -17.07 9.967 -3.059 0.9868 -7.006 -13.03 21.91 17.96 -1.085 -21.02 28.91 -15.1
9.9 -1.085 -1.085 -23.09 -27.04 -23.09 0.9868 -15.1 -9.079 -11.05 -25.06 9.967 3.947 -19.05 -29.01 15 -31.08
9.90667 -9.079 -15.1 -29.01 -29.01 -17.07 -17.07 -29.01 -29.01 -19.05 -19.05 -11.05 -19.05 -29.01 -33.06 -9.079 -43.02
9.91333 -10.07 -10.07 -24.08 -24.08 -10.07 -26.05 -36.02 -42.04 -21.02 -6.02 -25.06 -32.07 -26.05 -36.02 -29.01 -48.06
9.92 -4.046 -6.02 -16.09 -12.04 0 -32.07 -32.07 -38.09 -19.05 -6.02 -29.01 -37.01 -14.01 -26.05 -33.06 -30.1
9.92667 -2.072 -3.059 -1.085 -5.033 7.993 -21.02 -23.09 -21.02 -13.03 1.974 -21.02 -23.09 -11.05 -9.079 -27.04 -17.07
9.93333 1.974 -16.09 0 -4.046 -1.085 -16.09 -18.06 -14.01 0 0 -8.092 -8.092 -1.085 -1.085 -11.05 1.974
9.94 4.934 0 10.95 0.9868 11.94 -7.006 -5.033 -3.059 2.96 9.967 -10.07 -1.085 9.967 11.94 -9.079 15
9.94667 5.921 15.99 5.921 10.95 2.96 -7.006 0.9868 -1.085 21.91 10.95 -1.085 4.934 26.94 21.91 0.9868 33.95
9.95333 -15.1 0.9868 -5.033 1.974 10.95 -10.07 -8.092 -14.01 23.98 21.91 0 -6.02 16.97 28.91 0.9868 38.98
9.96 -24.08 -15.1 -16.09 -2.072 1.974 -15.1 -24.08 -25.06 15 9.967 16.97 -8.092 12.93 33.95 12.93 39.97
9.96667 -35.03 -25.06 -17.07 -8.092 0 -25.06 -28.03 -32.07 -1.085 -1.085 10.95 -9.079 10.95 27.93 12.93 34.93
9.97333 -19.05 -13.03 -5.033 -4.046 -9.079 -26.05 -17.07 -21.02 -5.033 0.9868 11.94 -1.085 1.974 18.95 16.97 18.95
9.98 -17.07 -17.07 -15.1 -14.01 -18.06 -17.07 -22.01 -26.05 -2.072 -6.02 15 -11.05 -20.03 0 12.93 -2.072
9.98667 -7.006 -8.092 -17.07 -13.03 -16.09 -12.04 -17.07 -32.07 -12.04 -14.01 5.921 -13.03 -37.01 -19.05 2.96 -31.08
9.99333 0 -7.006 -15.1 -12.04 -22.01 1.974 -16.09 -28.03 -12.04 -30.1 2.96 -15.1 -34.04 -39.08 -1.085 -54.08
10 23.98 15.99 1.974 6.908 0 6.908 3.947 -7.006 -5.033 -16.09 7.993 0.9868 -13.03 -44.01 -1.085 -46.08
10.0067 31.97 15.99 7.993 10.95 -4.046 9.967 1.974 0 6.908 -4.046 4.934 0.9868 -12.04 -49.04 -7.006 -50.03
10.0133 32.96 19.93 10.95 18.95 8.98 -1.085 8.98 0 15 0.9868 -10.07 0.9868 0.9868 -41.05 -3.059 -31.08
10.02 15.99 2.96 1.974 7.993 0 -10.07 6.908 -4.046 11.94 -3.059 -19.05 0 1.974 -34.04 -3.059 -14.01
10.0267 9.967 0 -2.072 -1.085 0.9868 -7.006 12.93 0 3.947 -12.04 -11.05 4.934 4.934 -15.1 4.934 3.947
10.0333 1.974 -1.085 -8.092 -8.092 -15.1 -5.033 0.9868 -11.05 2.96 -17.07 -6.02 1.974 -5.033 -3.059 2.96 8.98
10.04 -6.02 -4.046 -16.09 -10.07 -24.08 -8.092 -12.04 -22.01 -1.085 -18.06 -16.09 -4.046 -16.09 1.974 0.9868 6.908
10.0467 -11.05 -9.079 -17.07 -13.03 -19.05 -9.079 -15.1 -25.06 -1.085 -9.079 -17.07 -9.079 -13.03 5.921 -3.059 13.91
10.0533 -14.01 -22.01 -16.09 -14.01 -2.072 -16.09 -20.03 -22.01 -3.059 -1.085 -21.02 -13.03 -4.046 6.908 -11.05 20.92
10.06 -24.08 -22.01 -16.09 -16.09 -8.092 -24.08 -24.08 -20.03 1.974 -1.085 -13.03 -18.06 0 2.96 -17.07 10.95
10.0667 -21.02 -15.1 -11.05 -9.079 -7.006 -21.02 -19.05 -9.079 1.974 -2.072 -2.072 -13.03 -5.033 -2.072 -11.05 5.921
10.0733 -3.059 -3.059 3.947 0.9868 0.9868 -3.059 -2.072 1.974 13.91 -2.072 11.94 -2.072 -1.085 3.947 0.9868 -2.072
10.08 -2.072 0 9.967 0 0.9868 7.993 1.974 13.91 23.98 0.9868 19.93 5.921 -5.033 1.974 10.95 -1.085
10.0867 -2.072 2.96 10.95 2.96 -6.02 0 4.934 10.95 20.92 -4.046 6.908 12.93 -8.092 0 2.96 -10.07
10.0933 0 12.93 10.95 0.9868 -22.01 2.96 4.934 16.97 11.94 -12.04 19.93 10.95 -12.04 -8.092 2.96 -26.05
10.1 27.93 30 30 11.94 1.974 15.99 25.95 31.97 11.94 0 19.93 23.98 3.947 0.9868 10.95 -15.1
10.1067 47.96 43.91 37.99 19.93 3.947 35.92 39.97 37.99 31.97 7.993 19.93 25.95 13.91 -3.059 16.97 -3.059
10.1133 41.94 51.91 37.99 19.93 0 21.91 45.99 35.92 27.93 9.967 0 25.95 15.99 -5.033 8.98 1.974
10.12 31.97 39.97 33.95 9.967 -5.033 21.91 39.97 31.97 25.95 7.993 0.9868 19.93 7.993 -9.079 -1.085 -2.072
10.1267 42.93 51.91 45 15.99 2.96 36.91 49.93 45.99 26.94 22.99 10.95 40.95 26.94 -2.072 12.93 11.94
10.1333 56.94 49.93 45 25.95 12.93 52.99 61.97 51.91 54.97 24.97 24.97 58.91 48.95 11.94 32.96 33.95
10.14 45.99 47.96 30 27.93 5.921 43.91 55.95 33.95 57.93 15.99 30 57.93 41.94 5.921 36.91 30
10.1467 31.97 23.98 17.96 11.94 0.9868 39.97 39.97 15.99 39.97 3.947 30 41.94 21.91 11.94 32.96 25.95
10.1533 17.96 17.96 5.921 -2.072 -13.03 31.97 19.93 -1.085 15.99 -9.079 35.92 21.91 -2.072 5.921 24.97 11.94
10.16 10.95 13.91 0 -9.079 -24.08 15 3.947 -19.05 -2.072 -12.04 26.94 4.934 -14.01 5.921 15 11.94
10.1667 -16.09 -13.03 -28.03 -27.04 -34.04 -6.02 -23.09 -45.1 -18.06 -18.06 10.95 -24.08 -30.1 0.9868 -1.085 -5.033
10.1733 -29.01 -23.09 -39.08 -31.08 -21.02 -35.03 -37.01 -51.02 -33.06 -1.085 -17.07 -39.08 -27.04 -2.072 -13.03 -9.079
10.18 -34.04 -37.01 -44.01 -33.06 -28.03 -24.08 -45.1 -45.1 -30.1 -16.09 -12.04 -46.08 -22.01 0.9868 -17.07 -17.07
10.1867 -14.01 -9.079 -26.05 -18.06 -27.04 -19.05 -25.06 -29.01 -28.03 -12.04 -14.01 -31.08 -17.07 0 -17.07 -11.05
10.1933 -5.033 -4.046 -14.01 -10.07 -18.06 -9.079 -19.05 -20.03 -16.09 -13.03 -9.079 -23.09 -12.04 0 -9.079 -5.033
10.2 -1.085 5.921 -4.046 -2.072 -3.059 -14.01 -3.059 -19.05 -9.079 -3.059 -17.07 -12.04 -5.033 1.974 0.9868 0
10.2067 -6.02 -5.033 -14.01 -6.02 -15.1 -13.03 -9.079 -31.08 -15.1 -14.01 -12.04 -21.02 -15.1 -6.02 -3.059 -3.059
10.2133 -12.04 -21.02 -26.05 -20.03 -40.06 -5.033 -14.01 -42.04 -28.03 -31.08 -6.02 -28.03 -33.06 -31.08 -11.05 -18.06
10.22 0.9868 -22.01 -21.02 -25.06 -30.1 -1.085 -17.07 -33.06 -42.04 -22.01 1.974 -29.01 -32.07 -18.06 -7.006 -19.05
10.2267 -1.085 -21.02 -16.09 -16.09 -16.09 11.94 -8.092 -26.05 -26.05 -9.079 12.93 -18.06 -21.02 -11.05 2.96 -16.09
10.2333 13.91 5.921 0.9868 -1.085 6.908 23.98 6.908 0.9868 -16.09 12.93 27.93 3.947 6.908 7.993 12.93 0
10.24 10.95 3.947 0.9868 10.95 16.97 33.95 8.98 1.974 6.908 13.91 20.92 10.95 21.91 9.967 15 6.908
10.2467 19.93 20.92 13.91 28.91 34.93 36.91 17.96 17.96 16.97 18.95 13.91 30 38.98 32.96 32.96 27.93
10.2533 8.98 1.974 4.934 16.97 22.99 30 2.96 8.98 28.91 17.96 1.974 12.93 23.98 37.99 16.97 18.95
10.26 -1.085 1.974 -1.085 6.908 3.947 17.96 -2.072 -5.033 19.93 12.93 -10.07 1.974 11.94 36.91 0.9868 21.91
10.2667 -13.03 -1.085 -2.072 -1.085 -11.05 0.9868 -11.05 -21.02 7.993 -1.085 -25.06 -20.03 0.9868 26.94 -15.1 11.94
10.2733 -23.09 -20.03 -12.04 -2.072 -20.03 -13.03 -15.1 -38.09 -8.092 -13.03 -45.1 -31.08 -12.04 5.921 -29.01 5.921
10.28 -24.08 -21.02 -12.04 0 -7.006 -13.03 -19.05 -25.06 -22.01 -10.07 -36.02 -21.02 -13.03 2.96 -21.02 -2.072
10.2867 -24.08 -17.07 -12.04 -5.033 -8.092 -6.02 -13.03 -23.09 -20.03 -8.092 -18.06 -8.092 -16.09 -5.033 -15.1 -3.059
10.2933 -19.05 -9.079 -7.006 -5.033 -11.05 3.947 -3.059 -7.006 -15.1 -9.079 1.974 3.947 -13.03 0.9868 0.9868 0.9868
10.3 -10.07 -9.079 -6.02 -7.006 -14.01 8.98 -2.072 -7.006 -10.07 -8.092 0.9868 4.934 -8.092 -15.1 2.96 -13.03
10.3067 -6.02 -17.07 -6.02 -9.079 -4.046 15 -2.072 -7.006 -12.04 1.974 -1.085 6.908 -8.092 -25.06 0.9868 -27.04
10.3133 7.993 5.921 7.993 7.993 11.94 30 13.91 9.967 -7.006 0.9868 13.91 17.96 0.9868 -33.06 4.934 -39.08
10.32 23.98 17.96 17.96 19.93 -2.072 43.91 27.93 19.93 3.947 -5.033 25.95 25.95 -1.085 -37.01 6.908 -37.01
10.3267 31.97 30 27.93 27.93 9.967 49.93 39.97 37.99 17.96 -5.033 19.93 30 3.947 -27.04 15 -29.01
10.3333 34.93 30 34.93 33.95 12.93 48.95 39.97 39.97 30.99 6.908 -4.046 36.91 12.93 -7.006 4.934 -9.079
10.34 24.97 15.99 28.91 31.97 38.98 54.97 33.95 39.97 36.91 22.99 -10.07 38.98 22.99 13.91 8.98 11.94
10.3467 33.95 25.95 39.97 49.93 45.99 61.97 45.99 57.93 43.91 39.97 1.974 61.97 51.91 35.92 30.99 43.91
10.3533 21.91 21.91 33.95 49.93 39.97 60 43.91 51.91 51.91 47.96 7.993 63.95 60 47.96 36.91 49.93
10.36 17.96 19.93 43.91 53.98 37.99 43.91 41.94 55.95 53.98 43.91 5.921 55.95 61.97 47.96 34.93 39.97
10.3667 -2.072 3.947 30 45.99 17.96 21.91 21.91 30 55.95 25.95 -9.079 26.94 38.98 33.95 15 25.95
10.3733 -13.03 -22.01 6.908 24.97 8.98 7.993 -1.085 8.98 38.98 15.99 -3.059 3.947 16.97 16.97 6.908 6.908
10.38 -13.03 -12.04 0 15 0 5.921 0.9868 -6.02 15 3.947 -2.072 1.974 9.967 8.98 6.908 8.98
10.3867 -17.07 -11.05 -13.03 1.974 0.9868 15.99 -12.04 -15.1 -9.079 3.947 17.96 2.96 1.974 7.993 0.9868 -1.085
10.3933 -13.03 -7.006 -11.05 -2.072 -5.033 7.993 -13.03 -21.02 -11.05 -1.085 3.947 1.974 -1.085 -1.085 2.96 -5.033
10.4 -25.06 -21.02 -17.07 -11.05 -11.05 -2.072 -27.04 -29.01 -17.07 -3.059 -3.059 -11.05 -13.03 -17.07 -7.006 -23.09
10.4067 -23.09 -30.1 -18.06 -20.03 -18.06 -9.079 -29.01 -28.03 -18.06 -15.1 -23.09 -17.07 -17.07 -28.03 -13.03 -24.08
10.4133 -19.05 -16.09 -4.046 -20.03 -19.05 -11.05 -30.1 -20.03 -22.01 -21.02 -23.09 -27.04 -22.01 -20.03 -21.02 -22.01
10.42 -15.1 -13.03 -7.006 -19.05 -23.09 -13.03 -29.01 -21.02 -15.1 -27.04 -35.03 -31.08 -25.06 -17.07 -31.08 -23.09
10.4267 -7.006 0 0 -10.07 -22.01 -13.03 -13.03 -20.03 -10.07 -25.06 -41.05 -29.01 -19.05 -10.07 -25.06 -6.02
10.4333 3.947 6.908 3.947 0 -4.046 1.974 -1.085 -3.059 -15.1 -10.07 -24.08 -4.046 -2.072 1.974 -11.05 16.97
10.44 11.94 3.947 11.94 0 1.974 3.947 6.908 7.993 -6.02 1.974 -13.03 4.934 3.947 22.99 0.9868 32.96
10.4467 2.96 10.95 12.93 5.921 6.908 5.921 8.98 6.908 1.974 10.95 1.974 12.93 18.95 35.92 15 49.93
10.4533 0 -7.006 3.947 -6.02 0.9868 0.9868 -2.072 0 1.974 12.93 -2.072 1.974 15 25.95 8.98 36.91
10.46 0 2.96 10.95 -2.072 10.95 2.96 1.974 7.993 1.974 13.91 20.92 1.974 21.91 26.94 12.93 31.97
10.4667 0.9868 9.967 17.96 2.96 21.91 3.947 1.974 17.96 11.94 15 17.96 -1.085 17.96 20.92 10.95 18.95
10.4733 10.95 28.91 34.93 19.93 22.99 10.95 10.95 23.98 23.98 9.967 36.91 8.98 15 8.98 20.92 11.94
10.48 11.94 28.91 34.93 26.94 25.95 16.97 19.93 26.94 17.96 7.993 30 16.97 4.934 -5.033 22.99 -3.059
10.4867 24.97 30.99 32.96 21.91 18.95 20.92 24.97 27.93 19.93 -2.072 26.94 22.99 0.9868 -20.03 18.95 -23.09
10.4933 8.98 25.95 23.98 22.99 7.993 11.94 15.99 7.993 9.967 -4.046 11.94 12.93 -1.085 -30.1 8.98 -34.04
10.5 0.9868 8.98 4.934 6.908 1.974 0 -2.072 -11.05 3.947 -17.07 -2.072 -2.072 -15.1 -32.07 -9.079 -37.01
10.5067 -12.04 -9.079 -5.033 -10.07 -30.1 -21.02 -29.01 -33.06 -13.03 -44.01 -27.04 -39.08 -42.04 -43.02 -33.06 -42.04
10.5133 -8.092 -4.046 -6.02 -7.006 -24.08 -39.08 -36.02 -30.1 -34.04 -46.08 -39.08 -54.08 -46.08 -37.01 -41.05 -35.03
10.52 3.947 7.993 13.91 5.921 -6.02 -33.06 -20.03 -3.059 -30.1 -27.04 -39.08 -36.02 -27.04 -24.08 -35.03 -18.06
10.5267 5.921 22.99 19.93 12.93 1.974 -19.05 -9.079 5.921 -9.079 -10.07 -20.03 -14.01 -8.092 -15.1 -27.04 -2.072
10.5333 7.993 24.97 18.95 8.98 -1.085 -5.033 3.947 18.95 -1.085 -2.072 -19.05 7.993 9.967 -2.072 -11.05 6.908
10.54 9.967 23.98 19.93 9.967 1.974 7.993 11.94 27.93 9.967 11.94 -1.085 19.93 23.98 11.94 0.9868 13.91
10.5467 33.95 50.92 50.92 42.93 39.97 30 45 54.97 24.97 39.97 9.967 53.98 58.91 50.92 28.91 48.95
10.5533 35.92 56.94 54.97 45 36.91 35.92 45.99 52.99 50.92 33.95 25.95 57.93 55.95 50.92 36.91 58.91
10.56 17.96 51.91 41.94 39.97 7.993 27.93 39.97 33.95 43.91 17.96 39.97 47.96 31.97 37.99 36.91 45.99
10.5667 9.967 21.91 23.98 9.967 -1.085 19.93 17.96 19.93 17.96 3.947 35.92 37.99 7.993 15.99 34.93 25.95
10.5733 17.96 9.967 15.99 10.95 0.9868 23.98 20.92 17.96 5.921 0.9868 53.98 32.96 0 3.947 28.91 0.9868
10.58 11.94 0.9868 2.96 -6.02 -10.07 15.99 13.91 2.96 2.96 -5.033 33.95 19.93 -7.006 -10.07 22.99 -18.06
10.5867 -11.05 -6.02 -14.01 -22.01 -16.09 3.947 -4.046 -8.092 0 -17.07 25.95 3.947 -14.01 -20.03 12.93 -34.04
10.5933 -23.09 -23.09 -19.05 -25.06 -13.03 -1.085 -19.05 -13.03 -17.07 -3.059 13.91 0.9868 -6.02 -11.05 16.97 -21.02
10.6 -7.006 -25.06 -17.07 -27.04 -5.033 -5.033 -27.04 -9.079 -11.05 -5.033 7.993 0 -11.05 -11.05 15 -13.03
10.6067 1.974 -3.059 -7.006 -11.05 -13.03 1.974 -9.079 -3.059 -13.03 -1.085 19.93 7.993 -13.03 -11.05 15 -7.006
10.6133 19.93 11.94 3.947 -13.03 -9.079 13.91 3.947 9.967 -7.006 -2.072 25.95 30 -2.072 -7.006 26.94 7.993
10.62 36.91 32.96 26.94 18.95 20.92 15 28.91 33.95 1.974 13.91 22.99 39.97 27.93 13.91 32.96 30.99
10.6267 40.95 32.96 36.91 24.97 26.94 8.98 24.97 36.91 17.96 24.97 2.96 23.98 33.95 19.93 20.92 26.94
10.6333 9.967 23.98 11.94 19.93 11.94 -3.059 5.921 9.967 21.91 13.91 -15.1 0.9868 15.99 7.993 -5.033 9.967
