    T[sec]  O1  O2  P3  P4  C3  C4  F3  F4 Fp2 Fp1  T5  T6  T3  T4  F7  F8
18.855 18.9 9.958 -53.04 15.95 13.92 0.9145 -5.081 -19 -21.03 17.99 0.9145 7.926 -2.032 -2.032 -3.048 10.97
18.86 16.97 17.99 -61.07 21.95 1.931 7.926 -27.03 -11.08 -19 11.99 -9.043 11.99 -13.01 -2.032 -19 11.99
18.865 12.9 37.9 -67.06 34.95 0 18.9 -29.06 -2.032 -19 16.97 -15.04 6.91 -11.08 0.9145 -22.05 26.93
18.87 6.91 40.95 -70.01 29.98 -23.07 11.99 -42.07 -14.02 -28.04 16.97 -25.1 3.963 -11.08 7.926 -16.05 32.92
18.875 8.942 32.92 -70.01 19.92 -36.07 9.958 -50.09 -21.03 -24.08 17.99 -29.06 6.91 -7.011 -1.016 -15.04 11.99
18.88 0.9145 29.98 -71.03 9.958 -37.09 -2.032 -51.01 -29.06 -33.02 5.995 -29.06 -1.016 -9.043 -15.04 -23.07 -1.016
18.885 -1.016 26.93 -64.02 9.958 -31.09 -11.08 -46.03 -28.04 -36.07 0.9145 -29.06 -1.016 -23.07 -9.043 -20.02 4.979
18.89 12.9 28.96 -49.08 22.96 -5.081 0.9145 -29.06 -9.043 -21.03 11.99 -27.03 3.963 -23.07 0 -9.043 2.947
18.895 10.97 30.99 -50.09 21.95 1.931 10.97 -21.03 0 -16.05 15.95 -22.05 1.931 -9.043 0.9145 -2.032 1.931
18.9 2.947 7.926 -59.04 6.91 -2.032 0.9145 -21.03 -4.064 -19 23.98 -27.03 1.931 -3.048 1.931 0 0.9145
18.905 -7.011 -11.08 -63.1 -9.043 -7.011 -2.032 -20.02 -8.027 -11.08 25 -32.01 0 -7.011 -7.011 0 -14.02
18.91 -29.06 -33.02 -88.1 -32.01 -10.06 -12.09 -26.01 -19 -18.09 8.942 -40.04 -10.06 -15.04 -24.08 -13.01 -29.06
18.915 -51.01 -54.06 -108 -49.08 -16.05 -31.09 -18.09 -26.01 -7.011 11.99 -52.03 -12.09 -23.07 -30.08 -14.02 -35.06
18.92 -51.01 -56.09 -106.1 -42.07 -14.02 -32.01 -9.043 -20.02 2.947 34.95 -53.04 1.931 -31.09 -22.05 -9.043 -24.08
18.925 -51.01 -46.03 -104.1 -31.09 -17.07 -18.09 -15.04 -10.06 -2.032 39.93 -46.03 0.9145 -29.06 -20.02 -18.09 -9.043
18.93 -45.01 -33.02 -95.01 -25.1 -16.05 -11.08 -13.01 1.931 -9.043 33.94 -47.05 2.947 -29.06 -22.05 -18.09 -1.016
18.935 -19 -11.08 -71.03 -9.043 -2.032 -7.011 -9.043 8.942 -10.06 20.93 -36.07 9.958 -29.06 -6.097 -18.09 -2.032
18.94 -3.048 0.9145 -55.07 -2.032 2.947 4.979 -19 0.9145 -23.07 -9.043 -29.06 -1.016 -24.08 0 -30.08 0
18.945 -1.016 0.9145 -55.07 -1.016 0.9145 -2.032 -17.07 -10.06 -26.01 -30.08 -36.07 -31.09 -25.1 -18.09 -20.02 -10.06
18.95 -1.016 -1.016 -43.08 0 0.9145 -15.04 -9.043 -20.02 -15.04 -17.07 -19 -32.01 -11.08 -14.02 -1.016 -5.081
18.955 0.9145 0 -44.1 4.979 1.931 -10.06 -11.08 -18.09 -20.02 -9.043 0 -22.05 -3.048 -8.027 6.91 -2.032
18.96 -7.011 -4.064 -62.09 -2.032 2.947 0 -9.043 -8.027 -16.05 -4.064 -9.043 -16.05 -7.011 -18.09 11.99 -4.064
18.965 -1.016 6.91 -56.09 5.995 2.947 -5.081 -2.032 -2.032 0.9145 -2.032 -1.016 2.947 -2.032 2.947 16.97 9.958
18.97 22.96 35.97 -44.1 34.95 2.947 10.97 -2.032 -2.032 -6.097 -1.016 10.97 18.9 3.963 25 7.926 45.93
18.975 28.96 55.99 -39.02 37.9 1.931 28.96 0 0.9145 -15.04 0 -1.016 1.931 1.931 13.92 5.995 46.94
18.98 46.94 71.94 -15.04 50.91 14.94 20.93 7.926 8.942 -11.08 5.995 11.99 9.958 21.95 29.98 19.92 52.94
18.985 56.9 66.96 1.931 49.99 29.98 30.99 11.99 18.9 -14.02 15.95 16.97 14.94 21.95 32.92 20.93 41.97
18.99 40.95 32.92 -15.04 12.9 25.91 29.98 5.995 9.958 -11.08 25.91 -1.016 1.931 3.963 -3.048 13.92 0
18.995 30.99 4.979 -22.05 -3.048 15.95 0 2.947 0.9145 -10.06 26.93 -1.016 -7.011 9.958 -29.06 10.97 -28.04
19 20.93 -15.04 -39.02 -19 7.926 -13.01 -2.032 -7.011 -23.07 11.99 -5.081 -25.1 5.995 -57 -5.081 -44.1
19.005 -5.081 -44.1 -66.05 -51.01 -6.097 -23.07 -6.097 -19 -32.01 1.931 -31.09 -38 -13.01 -80.07 -15.04 -69.1
19.01 -29.06 -60.05 -84.03 -61.07 -23.07 -49.08 -14.02 -30.08 -38 -10.06 -45.01 -41.05 -19 -63.1 -14.02 -64.02
19.015 -53.04 -75.09 -109 -70.01 -40.04 -60.05 -25.1 -40.04 -35.06 -18.09 -51.01 -40.04 -31.09 -42.07 -20.02 -52.03
19.02 -79.05 -87.08 -135 -85.05 -61.07 -65.03 -43.08 -57 -29.06 -9.043 -67.06 -25.1 -49.08 -39.02 -17.07 -53.04
19.025 -95.01 -85.05 -145 -81.09 -69.1 -67.06 -49.08 -61.07 -39.02 -19 -83.02 -23.07 -51.01 -25.1 -19 -34.04
19.03 -101 -78.04 -148 -68.08 -62.09 -62.09 -45.01 -47.05 -36.07 -22.05 -91.04 -22.05 -45.01 -24.08 -27.03 -22.05
19.035 -97.04 -69.1 -137.1 -50.09 -48.06 -44.1 -33.02 -32.01 -22.05 0 -93.08 -8.027 -45.01 -24.08 -18.09 -30.08
19.04 -79.05 -52.03 -110 -30.08 -37.09 -26.01 -21.03 -14.02 -16.05 6.91 -87.08 -8.027 -41.05 -8.027 -10.06 -23.07
19.045 -55.07 -44.1 -90.03 -21.03 -31.09 -13.01 -16.05 -6.097 1.931 16.97 -59.04 -5.081 -33.02 -5.081 -8.027 -14.02
19.05 -37.09 -39.02 -73.06 -18.09 -22.05 0 -12.09 -7.011 5.995 31.91 -37.09 0 -31.09 -8.027 -1.016 -23.07
19.055 -29.06 -35.06 -65.03 -24.08 -20.02 -2.032 -10.06 -13.01 -1.016 21.95 -29.06 -14.02 -21.03 -20.02 -8.027 -39.02
19.06 -17.07 -25.1 -53.04 -21.03 -13.01 -11.08 -7.011 -15.04 0 13.92 -5.081 -15.04 -2.032 -27.03 -5.081 -33.02
19.065 6.91 -1.016 -23.07 0 9.958 0.9145 7.926 -7.011 3.963 13.92 9.958 0.9145 21.95 -17.07 19.92 -17.07
19.07 14.94 9.958 -16.05 9.958 19.92 7.926 12.9 -9.043 -8.027 -1.016 0 -6.097 17.99 -11.08 26.93 0
19.075 -1.016 3.963 -31.09 1.931 5.995 5.995 -5.081 -19 -18.09 -15.04 -5.081 -14.02 0 -17.07 4.979 0.9145
19.08 -5.081 0.9145 -36.07 1.931 -3.048 -1.016 -16.05 -25.1 -29.06 -22.05 -17.07 -23.07 -13.01 -18.09 -5.081 -2.032
19.085 -7.011 -1.016 -46.03 -8.027 -16.05 -12.09 -30.08 -37.09 -45.01 -24.08 -29.06 -38 -17.07 -24.08 -14.02 -1.016
19.09 -13.01 -5.081 -46.03 -15.04 -31.09 -23.07 -46.03 -47.05 -42.07 -26.01 -21.03 -34.04 -17.07 -28.04 -28.04 0
19.095 -7.011 -5.081 -33.02 -14.02 -26.01 -20.02 -42.07 -42.07 -45.01 -25.1 -19 -20.02 -15.04 -16.05 -18.09 9.958
19.1 -7.011 -7.011 -41.05 -19 -23.07 -17.07 -41.05 -39.02 -53.04 -23.07 -29.06 -15.04 -17.07 -11.08 -13.01 7.926
19.105 -17.07 -21.03 -49.08 -25.1 -33.02 -17.07 -53.04 -37.09 -55.07 -31.09 -33.02 -17.07 -29.06 -23.07 -35.06 -5.081
19.11 -15.04 -31.09 -46.03 -33.02 -31.09 -27.03 -46.03 -33.02 -52.03 -28.04 -29.06 -24.08 -31.09 -26.01 -36.07 -21.03
19.115 -15.04 -39.02 -60.05 -42.07 -33.02 -34.04 -42.07 -33.02 -57 -30.08 -27.03 -35.06 -23.07 -26.01 -25.1 -40.04
19.12 -41.05 -57 -77.02 -64.02 -40.04 -44.1 -55.07 -46.03 -62.09 -47.05 -35.06 -51.01 -33.02 -50.09 -41.05 -65.03
19.125 -67.06 -81.09 -101 -83.02 -43.08 -61.07 -53.04 -59.04 -65.03 -57 -55.07 -65.03 -49.08 -67.06 -43.08 -75.09
19.13 -85.05 -95.01 -122 -98.06 -49.08 -68.08 -54.06 -67.06 -67.06 -58.02 -73.06 -67.06 -53.04 -70.01 -33.02 -74.08
19.135 -103 -103 -137.1 -108 -68.08 -72.04 -71.03 -78.04 -76.01 -75.09 -85.05 -83.02 -63.1 -89.01 -49.08 -84.03
19.14 -103 -102 -144.1 -105.1 -82 -85.05 -73.06 -91.04 -77.02 -78.04 -89.01 -81.09 -68.08 -94.09 -62.09 -82
19.145 -101 -90.03 -149.1 -98.06 -96.02 -91.04 -85.05 -91.04 -90.03 -79.05 -92.06 -67.06 -68.08 -71.03 -59.04 -63.1
19.15 -103 -87.08 -146 -92.06 -107.1 -86.07 -104.1 -91.04 -97.04 -91.04 -84.03 -70.01 -68.08 -59.04 -72.04 -55.07
19.155 -87.08 -77.02 -132.1 -79.05 -95.01 -85.05 -99.07 -88.1 -87.08 -81.09 -72.04 -60.05 -61.07 -48.06 -61.07 -47.05
19.16 -61.07 -57 -110 -64.02 -73.06 -66.05 -89.01 -71.03 -90.03 -74.08 -66.05 -45.01 -53.04 -29.06 -36.07 -34.04
19.165 -47.05 -40.04 -88.1 -52.03 -69.1 -48.06 -87.08 -65.03 -101 -81.09 -53.04 -51.01 -51.01 -40.04 -41.05 -39.02
19.17 -21.03 -16.05 -64.02 -29.06 -44.1 -45.01 -63.1 -59.04 -81.09 -62.09 -37.09 -45.01 -38 -44.1 -44.1 -38
19.175 -1.016 3.963 -36.07 -9.043 -26.01 -31.09 -49.08 -44.1 -75.09 -52.03 -32.01 -41.05 -25.1 -29.06 -36.07 -31.09
19.18 10.97 18.9 -14.02 0.9145 -24.08 -24.08 -48.06 -42.07 -72.04 -53.04 -14.02 -46.03 -13.01 -12.09 -31.09 -16.05
19.185 42.98 42.98 9.958 28.96 0.9145 -19 -26.01 -35.06 -42.07 -29.06 12.9 -27.03 10.97 6.91 -3.048 0.9145
19.19 60.97 52.94 26.93 36.99 16.97 -1.016 -4.064 -22.05 -42.07 -23.07 14.94 -16.05 23.98 8.942 15.95 10.97
19.195 50.91 41.97 20.93 27.94 12.9 3.963 -7.011 -20.02 -59.04 -28.04 10.97 -17.07 5.995 -9.043 2.947 3.963
19.2 44.91 36.99 16.97 23.98 10.97 0.9145 -1.016 -15.04 -31.09 -2.032 9.958 0 6.91 0 6.91 14.94
19.205 28.96 25 8.942 8.942 5.995 6.91 -3.048 -1.016 -25.1 -5.081 -15.04 7.926 -3.048 10.97 0 15.95
19.21 -1.016 5.995 -14.02 -2.032 -7.011 8.942 -27.03 -7.011 -48.06 -26.01 -44.1 -1.016 -35.06 3.963 -28.04 4.979
19.215 -5.081 3.963 -28.04 -3.048 -19 -3.048 -31.09 -14.02 -49.08 -33.02 -40.04 -10.06 -37.09 8.942 -33.02 5.995
19.22 -17.07 -1.016 -44.1 -14.02 -19 -6.097 -30.08 -17.07 -51.01 -37.09 -48.06 -22.05 -38 1.931 -41.05 -2.032
19.225 -43.08 -26.01 -69.1 -34.04 -36.07 -21.03 -41.05 -31.09 -60.05 -37.09 -56.09 -23.07 -50.09 -19 -53.04 -11.08
19.23 -61.07 -34.04 -82 -29.06 -48.06 -35.06 -37.09 -33.02 -31.09 -8.027 -51.01 1.931 -42.07 6.91 -32.01 -4.064
19.235 -87.08 -45.01 -99.07 -38 -44.1 -26.01 -29.06 -20.02 -8.027 0 -63.1 15.95 -37.09 17.99 -11.08 -8.027
19.24 -111.1 -69.1 -120 -56.09 -47.05 -24.08 -28.04 -15.04 -9.043 4.979 -69.1 13.92 -37.09 -4.064 -9.043 -32.01
19.245 -113.1 -87.08 -121 -73.06 -45.01 -39.02 -21.03 -15.04 -2.032 11.99 -53.04 5.995 -25.1 -13.01 -2.032 -39.02
19.25 -105.1 -105.1 -109 -96.02 -34.04 -50.09 -15.04 -18.09 14.94 15.95 -43.08 -5.081 -21.03 -34.04 1.931 -55.07
19.255 -93.08 -121 -96.02 -116 -35.06 -74.08 -20.02 -39.02 9.958 8.942 -39.02 -19 -19 -60.05 -3.048 -72.04
19.26 -73.06 -109 -74.08 -105.1 -35.06 -93.08 -22.05 -51.01 -4.064 -6.097 -37.09 -22.05 -15.04 -49.08 -6.097 -62.09
19.265 -55.07 -77.02 -53.04 -85.05 -27.03 -91.04 -27.03 -49.08 -19 -25.1 -31.09 -29.06 -21.03 -45.01 -7.011 -47.05
19.27 -31.09 -39.02 -35.06 -47.05 -25.1 -77.02 -27.03 -47.05 -21.03 -25.1 -15.04 -19 -9.043 -41.05 -3.048 -26.01
19.275 -5.081 -3.048 -9.043 0 -16.05 -42.07 -18.09 -28.04 -15.04 -15.04 -1.016 1.931 0 -10.06 -4.064 1.931
19.28 25 29.98 20.93 29.98 3.963 -3.048 1.931 -2.032 4.979 0 11.99 22.96 9.958 14.94 4.979 19.92
19.285 68.99 59.95 60.97 58.94 32.92 25 26.93 19.92 35.97 14.94 35.97 46.94 41.97 34.95 42.98 34.95
19.29 94.91 81.9 88.91 78.95 63.91 50.91 50.91 35.97 37.9 22.96 47.96 49.99 63.91 52.94 59.95 41.97
19.295 105 89.93 95.92 77.94 79.97 53.96 59.95 44 32.92 21.95 59.95 40.95 69.91 51.92 66.96 38.92
19.3 98.97 79.97 92.98 63.91 67.98 44 50.91 27.94 34.95 26.93 59.95 32.92 69.91 29.98 68.99 32.92
19.305 70.93 59.95 65.95 41.97 49.99 33.94 35.97 13.92 7.926 15.95 27.94 25.91 45.93 17.99 37.9 27.94
19.31 38.92 39.93 35.97 13.92 25.91 15.95 13.92 3.963 -5.081 -3.048 0.9145 11.99 5.995 3.963 5.995 13.92
19.315 10.97 19.92 6.91 -4.064 -6.097 -6.097 -13.01 -18.09 -6.097 -30.08 -13.01 0.9145 -15.04 -10.06 -4.064 1.931
19.32 -3.048 9.958 -13.01 -10.06 -26.01 -25.1 -34.04 -37.09 -30.08 -46.03 -23.07 -10.06 -25.1 -8.027 -28.04 0
19.325 -13.01 4.979 -26.01 -6.097 -37.09 -30.08 -46.03 -38 -43.08 -53.04 -37.09 -10.06 -33.02 1.931 -45.01 9.958
19.33 -37.09 -14.02 -45.01 -7.011 -62.09 -31.09 -65.03 -49.08 -49.08 -65.03 -44.1 -5.081 -42.07 1.931 -43.08 13.92
19.335 -55.07 -28.04 -62.09 -15.04 -68.08 -24.08 -65.03 -48.06 -64.02 -58.02 -53.04 0.9145 -47.05 11.99 -32.01 13.92
19.34 -69.1 -40.04 -71.03 -29.06 -60.05 -21.03 -50.09 -33.02 -55.07 -48.06 -66.05 -2.032 -46.03 7.926 -26.01 0
19.345 -95.01 -69.1 -91.04 -57 -65.03 -39.02 -42.07 -41.05 -29.06 -39.02 -73.06 -8.027 -53.04 -9.043 -25.1 -24.08
19.35 -109 -87.08 -101 -77.02 -59.04 -59.04 -29.06 -35.06 -15.04 -7.011 -67.06 3.963 -41.05 -15.04 -19 -25.1
19.355 -115 -96.02 -102 -81.09 -42.07 -60.05 -7.011 -10.06 -1.016 16.97 -73.06 21.95 -29.06 -5.081 -10.06 -27.03
19.36 -117.1 -110 -102 -86.07 -43.08 -56.09 -6.097 0 15.95 19.92 -61.07 25 -33.02 -2.032 0.9145 -32.01
19.365 -85.05 -90.03 -71.03 -68.08 -27.03 -39.02 5.995 3.963 25 20.93 -32.01 30.99 -14.02 1.931 20.93 -20.02
19.37 -35.06 -55.07 -25.1 -33.02 0.9145 -9.043 26.93 13.92 29.98 15.95 -17.07 16.97 1.931 0 25.91 -12.09
19.375 4.979 -26.01 12.9 -8.027 9.958 1.931 26.93 4.979 21.95 0 3.963 1.931 0 -2.032 15.95 -8.027
19.38 52.94 9.958 52.94 17.99 21.95 0.9145 21.95 1.931 4.979 -1.016 36.99 0 18.9 1.931 17.99 -1.016
19.385 84.95 46.94 75.9 45.93 39.93 20.93 22.96 1.931 0.9145 -1.016 51.92 5.995 36.99 13.92 15.95 9.958
19.39 98.97 72.96 85.96 66.96 45.93 34.95 17.99 3.963 -8.027 -4.064 55.99 0 36.99 18.9 8.942 20.93
19.395 98.97 88 86.98 80.98 40.95 36.99 10.97 -1.016 -5.081 -10.06 49.99 1.931 33.94 6.91 9.958 25
19.4 78.95 89.93 70.93 79.97 32.92 38.92 5.995 0 0.9145 0.9145 35.97 -1.016 26.93 0.9145 11.99 28.96
19.405 64.93 89.93 57.92 80.98 31.91 35.97 8.942 1.931 4.979 9.958 25.91 1.931 21.95 0.9145 14.94 38.92
19.41 56.9 88 50.91 81.9 33.94 37.9 23.98 8.942 12.9 10.97 19.92 11.99 26.93 13.92 27.94 36.99
19.415 46.94 84.95 39.93 67.98 37.9 38.92 34.95 13.92 15.95 10.97 16.97 11.99 28.96 17.99 41.97 29.98
19.42 44.91 75.9 40.95 65.95 41.97 31.91 38.92 14.94 11.99 4.979 10.97 9.958 30.99 31.91 42.98 38.92
19.425 30.99 58.94 33.94 50.91 25 20.93 28.96 5.995 10.97 -2.032 1.931 3.963 11.99 23.98 27.94 33.94
19.43 14.94 34.95 13.92 25 4.979 9.958 12.9 1.931 4.979 -5.081 -1.016 0 0 13.92 17.99 22.96
19.435 4.979 16.97 9.958 12.9 1.931 4.979 0.9145 -7.011 1.931 1.931 -1.016 1.931 0 27.94 13.92 23.98
19.44 -3.048 -5.081 -2.032 -1.016 -9.043 3.963 -2.032 -8.027 -13.01 -6.097 -20.02 -2.032 -2.032 27.94 0 8.942
19.445 -25.1 -32.01 -29.06 -27.03 -29.06 -8.027 -20.02 -21.03 -31.09 -18.09 -30.08 -9.043 -26.01 0 -15.04 -7.011
19.45 -51.01 -51.01 -48.06 -33.02 -47.05 -35.06 -41.05 -32.01 -36.07 -10.06 -39.02 -15.04 -30.08 -1.016 -29.06 -16.05
19.455 -71.03 -61.07 -67.06 -40.04 -55.07 -45.01 -52.03 -33.02 -36.07 -13.01 -45.01 -13.01 -39.02 -6.097 -44.1 -24.08
19.46 -69.1 -55.07 -70.01 -35.06 -52.03 -34.04 -47.05 -29.06 -26.01 -17.07 -33.02 -8.027 -42.07 -3.048 -31.09 -22.05
19.465 -55.07 -31.09 -48.06 -6.097 -28.04 -16.05 -30.08 -16.05 -3.048 -2.032 -17.07 0 -11.08 14.94 -5.081 0
19.47 -29.06 -8.027 -17.07 14.94 -1.016 4.979 -1.016 -2.032 0.9145 0.9145 -3.048 5.995 -1.016 20.93 -2.032 8.942
19.475 6.91 12.9 11.99 29.98 11.99 25 14.94 11.99 3.963 -1.016 5.995 -1.016 8.942 11.99 5.995 0
19.48 34.95 37.9 48.98 51.92 25.91 25 27.94 20.93 14.94 10.97 20.93 -1.016 30.99 13.92 27.94 0.9145
19.485 56.9 50.91 72.96 60.97 41.97 30.99 40.95 26.93 21.95 19.92 31.91 8.942 33.94 18.9 31.91 10.97
19.49 82.92 67.98 85.96 67.98 45.93 44 44.91 23.98 17.99 17.99 39.93 8.942 25.91 23.98 44 20.93
19.495 88.91 78.95 88 72.96 49.99 41.97 37.9 11.99 20.93 14.94 38.92 2.947 26.93 25 40.95 25
19.5 82.92 78.95 78.95 66.96 41.97 33.94 26.93 4.979 13.92 3.963 27.94 -2.032 23.98 8.942 15.95 22.96
19.505 80.98 82.92 63 63.91 28.96 25 19.92 0 -1.016 -8.027 7.926 -13.01 17.99 1.931 4.979 13.92
19.51 56.9 73.97 41.97 53.96 11.99 15.95 0 -11.08 -7.011 -25.1 -5.081 -21.03 5.995 -5.081 -7.011 5.995
19.515 32.92 59.95 19.92 47.96 -3.048 5.995 -12.09 -21.03 -15.04 -39.02 -7.011 -18.09 -9.043 0.9145 -25.1 16.97
19.52 30.99 60.97 9.958 47.96 -18.09 7.926 -20.02 -23.07 -23.07 -38 -4.064 -18.09 -18.09 17.99 -14.02 28.96
19.525 20.93 52.94 2.947 39.93 -24.08 6.91 -27.03 -34.04 -24.08 -42.07 -5.081 -21.03 -25.1 21.95 -14.02 25.91
19.53 14.94 34.95 1.931 23.98 -22.05 -3.048 -21.03 -43.08 -13.01 -41.05 4.979 -21.03 -16.05 11.99 -13.01 15.95
19.535 4.979 12.9 1.931 -1.016 -23.07 -16.05 -12.09 -50.09 0.9145 -21.03 9.958 -16.05 -5.081 2.947 0 -1.016
19.54 -15.04 -27.03 -17.07 -42.07 -30.08 -33.02 -18.09 -61.07 -6.097 -22.05 1.931 -22.05 -13.01 -24.08 -4.064 -37.09
19.545 -31.09 -65.03 -30.08 -76.01 -38 -60.05 -23.07 -66.05 -4.064 -22.05 0 -30.08 -11.08 -44.1 -4.064 -46.03
19.55 -47.05 -93.08 -45.01 -97.04 -47.05 -81.09 -27.03 -67.06 -15.04 -21.03 0.9145 -37.09 -5.081 -47.05 0.9145 -49.08
19.555 -67.06 -121 -63.1 -121 -55.07 -93.08 -45.01 -75.09 -45.01 -43.08 -13.01 -57 -25.1 -65.03 -23.07 -67.06
19.56 -69.1 -121 -63.1 -110 -59.04 -104.1 -55.07 -73.06 -46.03 -52.03 -13.01 -56.09 -29.06 -56.09 -36.07 -53.04
19.565 -71.03 -111.1 -63.1 -89.01 -61.07 -94.09 -55.07 -67.06 -38 -51.01 -19 -48.06 -33.02 -30.08 -36.07 -24.08
19.57 -79.05 -107.1 -74.08 -86.07 -65.03 -73.06 -68.08 -67.06 -49.08 -62.09 -45.01 -56.09 -59.04 -43.08 -52.03 -26.01
19.575 -73.06 -87.08 -72.04 -64.02 -69.1 -69.1 -72.04 -63.1 -45.01 -51.01 -56.09 -45.01 -57 -39.02 -48.06 -17.07
19.58 -73.06 -67.06 -62.09 -36.07 -69.1 -50.09 -71.03 -51.01 -38 -38 -55.07 -21.03 -45.01 -10.06 -37.09 -6.097
19.585 -69.1 -57 -60.05 -27.03 -73.06 -31.09 -80.07 -45.01 -45.01 -39.02 -48.06 -15.04 -57 -9.043 -51.01 -16.05
19.59 -47.05 -33.02 -37.09 -9.043 -69.1 -23.07 -77.02 -35.06 -35.06 -25.1 -41.05 -6.097 -49.08 1.931 -47.05 -4.064
19.595 -29.06 -13.01 -9.043 0 -53.04 -11.08 -55.07 -27.03 -19 -15.04 -21.03 -7.011 -27.03 5.995 -19 -3.048
19.6 -15.04 -17.07 2.947 -6.097 -25.1 -6.097 -27.03 -23.07 -2.032 -8.027 -3.048 -17.07 -11.08 -36.07 8.942 -32.01
19.605 8.942 -5.081 26.93 1.931 5.995 -9.043 8.942 -7.011 15.95 18.9 5.995 -14.02 11.99 -45.01 36.99 -46.03
19.61 36.99 13.92 55.99 27.94 35.97 1.931 38.92 7.926 46.94 31.91 30.99 1.931 41.97 -18.09 51.92 -37.09
19.615 58.94 39.93 67.98 45.93 51.92 17.99 47.96 27.94 59.95 35.97 47.96 3.963 41.97 -9.043 51.92 -26.01
19.62 74.99 69.91 74.99 63 49.99 41.97 40.95 41.97 37.9 30.99 25.91 2.947 15.95 7.926 26.93 0
19.625 66.96 73.97 69.91 65.95 21.95 44.91 2.947 25.91 -2.032 -1.016 8.942 -7.011 -1.016 14.94 0.9145 12.9
19.63 40.95 53.96 41.97 42.98 -6.097 25.91 -36.07 -4.064 -36.07 -25.1 6.91 -31.09 -16.05 -17.07 -5.081 5.995
19.635 12.9 31.91 16.97 15.95 -35.06 1.931 -59.04 -40.04 -67.06 -37.09 -8.027 -43.08 -36.07 -29.06 -36.07 1.931
19.64 6.91 19.92 6.91 11.99 -50.09 -17.07 -72.04 -54.06 -55.07 -44.1 -1.016 -44.1 -30.08 -19 -52.03 2.947
19.645 10.97 17.99 14.94 11.99 -28.04 -23.07 -49.08 -49.08 -24.08 -27.03 15.95 -38 -6.097 -21.03 -19 7.926
19.65 14.94 11.99 17.99 4.979 -4.064 -14.02 -19 -30.08 -24.08 -21.03 1.931 -38 -6.097 -18.09 0 0
19.655 6.91 -1.016 11.99 0.9145 -15.04 -17.07 -20.02 -27.03 -19 -28.04 -3.048 -39.02 -1.016 -8.027 -2.032 -1.016
19.66 -11.08 -21.03 0.9145 -14.02 -26.01 -25.1 -32.01 -40.04 -8.027 -27.03 0.9145 -33.02 4.979 -15.04 17.99 -1.016
19.665 -31.09 -41.05 -22.05 -38 -41.05 -29.06 -38 -57 -27.03 -31.09 -16.05 -33.02 -11.08 -9.043 -4.064 -1.016
19.67 -39.02 -54.06 -41.05 -50.09 -66.05 -43.08 -63.1 -61.07 -36.07 -41.05 -30.08 -33.02 -36.07 0 -34.04 1.931
19.675 -57 -70.01 -60.05 -72.04 -76.01 -58.02 -78.04 -70.01 -46.03 -48.06 -31.09 -47.05 -36.07 -30.08 -27.03 -6.097
19.68 -71.03 -101 -77.02 -102 -82 -73.06 -83.02 -81.09 -76.01 -69.1 -48.06 -61.07 -50.09 -54.06 -40.04 -35.06
19.685 -85.05 -125.1 -90.03 -110 -101 -93.08 -104.1 -87.08 -65.03 -73.06 -52.03 -55.07 -67.06 -65.03 -62.09 -45.01
19.69 -101 -127 -99.07 -108 -92.06 -87.08 -100.1 -78.04 -43.08 -67.06 -50.09 -49.08 -62.09 -77.02 -57 -58.02
19.695 -105.1 -111.1 -95.01 -97.04 -77.02 -67.06 -78.04 -59.04 -51.01 -62.09 -65.03 -47.05 -65.03 -54.06 -61.07 -62.09
19.7 -97.04 -83.02 -85.05 -62.09 -74.08 -60.05 -73.06 -43.08 -42.07 -51.01 -71.03 -44.1 -76.01 -30.08 -60.05 -39.02
19.705 -105.1 -61.07 -76.01 -35.06 -66.05 -43.08 -61.07 -39.02 -44.1 -59.04 -69.1 -54.06 -62.09 -41.05 -43.08 -21.03
19.71 -89.01 -45.01 -60.05 -23.07 -54.06 -31.09 -52.03 -38 -53.04 -74.08 -51.01 -54.06 -44.1 -33.02 -38 -12.09
19.715 -57 -15.04 -36.07 0 -41.05 -15.04 -45.01 -28.04 -37.09 -67.06 -34.04 -37.09 -40.04 -17.07 -42.07 1.931
19.72 -21.03 13.92 -13.01 22.96 -22.05 1.931 -34.04 -16.05 -30.08 -61.07 -24.08 -33.02 -32.01 -17.07 -25.1 5.995
19.725 12.9 37.9 11.99 39.93 -11.08 12.9 -20.02 -1.016 -30.08 -48.06 -10.06 -15.04 -21.03 6.91 -12.09 25
19.73 22.96 45.93 18.9 52.94 -13.01 17.99 -20.02 1.931 -25.1 -34.04 -5.081 -8.027 -25.1 25.91 -16.05 26.93
19.735 16.97 44 15.95 45.93 -13.01 19.92 -27.03 -3.048 -29.06 -41.05 -5.081 -13.01 -27.03 11.99 -23.07 20.93
19.74 30.99 44 31.91 45.93 -1.016 25 -12.09 -2.032 -16.05 -29.06 2.947 0.9145 -17.07 20.93 -21.03 29.98
19.745 38.92 41.97 38.92 42.98 5.995 37.9 1.931 7.926 0.9145 -16.05 13.92 0.9145 -13.01 13.92 -6.097 18.9
19.75 34.95 31.91 38.92 26.93 9.958 28.96 5.995 0 -1.016 -14.02 19.92 -15.04 0.9145 -20.02 12.9 6.91
19.755 34.95 11.99 41.97 9.958 19.92 7.926 19.92 -2.032 15.95 -3.048 35.97 -23.07 17.99 -29.06 33.94 3.963
19.76 20.93 -9.043 33.94 -9.043 17.99 0.9145 21.95 -13.01 21.95 -13.01 39.93 -39.02 17.99 -39.02 25.91 -20.02
