    T[sec]  O1  O2  P3  P4  C3  C4  F3  F4 Fp2 Fp1  T5  T6  T3  T4  F7  F8
9.72 28.92 84.9 33.9 81.97 26.97 66.93 54.91 16.9 18.95 49.93 59.99 66.93 17.98 69.96 58.92 71.91
9.725 30.97 83.93 26.97 79.92 30.97 67.9 58.92 24.91 7.914 18.95 48.95 62.92 38.98 49.93 54.91 68.98
9.73 28.92 90.96 30 73.96 32.93 56.96 66.93 25.99 49.93 60.97 56.96 73.96 26.97 50.9 52.96 95.95
9.735 18.95 85.98 26.97 69.96 32.93 55.98 74.94 42.99 47.97 54.91 56.96 60.97 0.977 65.95 44.94 96.92
9.74 22.96 62.92 21.98 51.98 36.93 48.95 66.93 44.94 22.96 13.97 55.98 34.98 31.95 47.97 47 73.96
9.745 38.98 51.98 39.96 44.94 43.97 32.93 60.97 30 37.91 45.92 77.97 47 51.98 48.95 67.9 78.94
9.75 47 49.93 48.95 44.94 61.94 42.99 82.95 45.92 19.93 51.98 81.97 45.92 45.92 65.95 77.97 81
9.755 26.97 13.97 33.9 18.95 61.94 47.97 79.92 35.96 -1.075 24.91 52.96 28.92 58.92 39.96 66.93 71.91
9.76 10.94 -10.06 20.91 1.954 30 18.95 47 7.914 13.97 64 65.95 41.91 45.92 32.93 56.96 90.96
9.765 24.91 1.954 13.97 11.92 18.95 17.98 39.96 27.94 4.983 73.96 79.92 51.98 25.99 69.96 42.99 108
9.77 42.99 19.93 18.95 21.98 25.99 30.97 50.9 48.95 16.9 64 59.99 47.97 25.99 72.98 38.98 99.95
9.775 42.99 23.94 15.93 26.97 17.98 20.91 50.9 39.96 40.94 93.99 61.94 68.98 19.93 74.94 45.92 111
9.78 32.93 31.95 15.93 34.98 17.98 38.98 64.97 53.93 22.96 81 54.91 65.95 12.99 77.97 36.93 99.95
9.785 2.931 14.95 0 25.99 22.96 41.91 62.92 50.9 12.99 40.94 8.989 44.94 -2.052 32.93 21.98 62.92
9.79 -23.06 0 0.977 19.93 1.954 17.98 23.94 21.98 19.93 41.91 9.966 43.97 -13.09 25.99 21.98 65.95
9.795 10.94 39.96 23.94 44.94 17.98 24.91 24.91 35.96 13.97 28.92 32.93 45.92 16.9 70.93 30 78.94
9.8 40.94 64.97 49.93 65.95 47 39.96 52.96 56.96 28.92 30.97 26.97 36.93 38.98 74.94 35.96 86.96
9.805 30.97 50.9 41.91 60.97 36.93 41.91 49.93 42.99 22.96 41.91 30 42.99 33.9 66.93 39.96 104
9.81 24.91 47.97 39.96 61.94 31.95 57.94 49.93 43.97 -3.029 37.91 51.98 53.93 37.91 69.96 35.96 104
9.815 16.9 51.98 35.96 67.9 49.93 69.96 73.96 69.96 19.93 83.93 31.95 53.93 17.98 67.9 33.9 104
9.82 0.977 53.93 19.93 67.9 40.94 74.94 68.98 77.97 61.94 107 12.99 55.98 -1.075 74.94 37.91 121
9.825 2.931 56.96 13.97 60.97 34.98 69.96 59.99 64.97 69.96 75.92 23.94 50.9 21.98 86.96 49.93 108.9
9.83 -1.075 45.92 1.954 47.97 34.98 56.96 76.99 55.98 70.93 81 2.931 38.98 26.97 66.93 57.94 94.97
9.835 -39.08 10.94 -23.06 30.97 8.989 39.96 56.96 30.97 41.91 50.9 -10.06 28.92 -1.075 42.99 37.91 86.96
9.84 -41.04 3.908 -29.02 21.98 -1.075 25.99 25.99 5.96 0.977 17.98 5.96 30 5.96 37.91 25.99 57.94
9.845 -23.06 24.91 -17 32.93 15.93 23.94 35.96 26.97 8.989 61.94 0 30.97 13.97 41.91 30 61.94
9.85 -31.07 37.91 -19.05 37.91 11.92 33.9 27.94 41.91 11.92 49.93 -1.075 21.98 19.93 43.97 23.94 83.93
9.855 -5.081 35.96 -5.081 27.94 3.908 21.98 5.96 23.94 0.977 15.93 33.9 25.99 51.98 41.91 30 71.91
9.86 10.94 27.94 5.96 21.98 11.92 14.95 13.97 36.93 5.96 41.91 37.91 33.9 55.98 39.96 35.96 71.91
9.865 0.977 7.914 1.954 13.97 0 13.97 15.93 43.97 3.908 21.98 21.98 27.94 30 41.91 5.96 71.91
9.87 16.9 4.983 10.94 6.937 -1.075 2.931 10.94 9.966 -5.081 -2.052 45.92 25.99 40.94 40.94 -4.006 39.96
9.875 32.93 16.9 20.91 10.94 8.989 0.977 12.99 1.954 -2.052 0.977 39.96 35.96 50.9 34.98 0.977 30
9.88 26.97 23.94 23.94 12.99 -2.052 -2.052 7.914 -1.075 -17 -17 47.97 41.91 44.94 33.9 4.983 51.98
9.885 50.9 36.93 40.94 20.91 0.977 -5.081 8.989 -13.09 -26.09 -16.02 89.99 55.98 60.97 38.98 18.95 55.98
9.89 62.92 41.91 45.92 30 17.98 3.908 25.99 2.931 -1.075 13.97 73.96 64 53.93 39.96 33.9 51.98
9.895 50.9 43.97 31.95 35.96 9.966 15.93 45.92 21.98 13.97 25.99 53.93 57.94 41.91 43.97 25.99 61.94
9.9 62.92 49.93 15.93 38.98 1.954 20.91 53.93 16.9 9.966 27.94 59.99 49.93 59.99 45.92 11.92 55.98
9.905 42.99 50.9 -2.052 36.93 -4.006 26.97 32.93 15.93 9.966 10.94 30 49.93 48.95 38.98 10.94 43.97
9.91 18.95 60.97 -18.08 43.97 -28.04 19.93 4.983 27.94 -6.058 -4.006 16.9 68.98 4.983 52.96 10.94 71.91
9.915 24.91 79.92 -11.04 67.9 -29.02 35.96 0.977 32.93 -37.03 11.92 27.94 81.97 -1.075 83.93 9.966 99.95
9.92 26.97 84.9 -1.075 81 -4.006 68.98 12.99 51.98 -27.06 30.97 15.93 77.97 2.931 86.96 6.937 85.98
9.925 30.97 82.95 12.99 85.98 10.94 70.93 40.94 68.98 -4.006 47 16.9 72.98 25.99 81 13.97 85.98
9.93 36.93 79.92 28.92 79.92 23.94 62.92 51.98 64.97 -4.006 53.93 27.94 59.99 62.92 78.94 18.95 88.91
9.935 14.95 53.93 31.95 55.98 30.97 54.91 48.95 61.94 2.931 30.97 22.96 42.99 58.92 55.98 26.97 72.98
9.94 2.931 50.9 24.91 42.99 26.97 30.97 50.9 59.99 -2.052 4.983 16.9 48.95 35.96 45.92 47.97 70.93
9.945 -1.075 47.97 27.94 35.96 26.97 22.96 45.92 64 -15.05 6.937 19.93 52.96 51.98 47.97 52.96 88.91
9.95 2.931 18.95 23.94 11.92 32.93 27.94 56.96 71.91 9.966 26.97 32.93 42.99 71.91 38.98 49.93 84.9
9.955 4.983 4.983 12.99 1.954 37.91 23.94 64.97 72.98 45.92 43.97 30 45.92 65.95 27.94 56.96 84.9
9.96 0.977 0 6.937 0.977 31.95 24.91 49.93 81 40.94 43.97 19.93 45.92 62.92 47 60.97 108
9.965 -5.081 -9.086 18.95 5.96 39.96 45.92 57.94 105.9 50.9 67.9 28.92 42.99 55.98 65.95 65.95 125
9.97 0.977 -6.058 25.99 30 49.93 62.92 79.92 115 52.96 84.9 23.94 57.94 62.92 68.98 68.98 128
9.975 2.931 -3.029 34.98 49.93 60.97 74.94 74.94 120 26.97 71.91 17.98 48.95 91.94 74.94 61.94 128
9.98 24.91 1.954 53.93 57.94 67.9 86.96 73.96 130.9 34.98 90.96 53.93 41.91 100.9 74.94 68.98 116
9.985 44.94 5.96 62.92 64 71.91 85.98 83.93 109.9 47 91.94 81 56.96 85.98 73.96 71.91 98.97
9.99 64.97 23.94 82.95 69.96 79.92 84.9 83.93 98.97 26.97 41.91 99.95 61.94 86.96 76.99 70.93 83.93
9.995 88.91 36.93 112.9 88.91 99.95 89.99 112.9 115 21.98 65.95 124 73.96 95.95 81.97 78.94 82.95
10 103 44.94 116 93.99 96.92 89.99 125 99.95 19.93 78.94 129 96.92 116 76.99 81.97 81
10.005 118.9 67.9 116 98 88.91 86.96 91.94 89.99 9.966 38.98 116 88.91 121.9 71.91 90.96 68.98
10.01 138.9 94.97 121 111 84.9 81 81 104 33.9 54.91 115 92.92 117.9 83.93 108 72.98
10.015 149 111 120 112 78.94 76.99 74.94 85.98 48.95 72.98 121 111 108.9 85.98 96.92 82.95
10.02 141 120 108.9 108 83.93 82.95 77.97 81 36.93 47.97 116 105.9 90.96 76.99 81 81
10.025 118.9 121 96.92 108 96.92 90.96 100.9 96.92 14.95 74.94 98.97 107 81.97 72.98 64 79.92
10.03 92.92 115 70.93 88.91 81 78.94 94.97 64 -21.01 82.95 77.97 108 58.92 72.98 50.9 83.93
10.035 66.93 98 41.91 61.94 53.93 61.94 71.91 38.98 -37.03 45.92 53.93 95.95 30 75.92 51.98 64
10.04 56.96 94.97 30.97 69.96 40.94 49.93 70.93 49.93 -1.075 56.96 43.97 112 30.97 94.97 52.96 57.94
10.045 48.95 98.97 22.96 70.93 22.96 47 60.97 49.93 35.96 70.93 47.97 117.9 28.92 108.9 50.9 71.91
10.05 22.96 81.97 -3.029 47 3.908 47 49.93 47 39.96 57.94 35.96 98 18.95 83.93 43.97 61.94
10.055 4.983 64 -19.05 41.91 0 43.97 51.98 53.93 39.96 67.9 11.92 87.93 31.95 71.91 35.96 64
10.06 -1.075 57.94 -25.01 41.91 -3.029 37.91 43.97 66.93 21.98 61.94 -1.075 75.92 27.94 83.93 45.92 75.92
10.065 -27.06 26.97 -38.01 18.95 -6.058 39.96 36.93 64 2.931 44.94 -9.086 57.94 12.99 66.93 54.91 57.94
10.07 -39.08 0 -19.05 22.96 9.966 42.99 49.93 75.92 19.93 45.92 3.908 57.94 30.97 59.99 51.98 64
10.075 -5.081 12.99 14.95 40.94 34.98 53.93 72.98 82.95 48.95 52.96 30 49.93 52.96 82.95 74.94 85.98
10.08 2.931 -2.052 30.97 22.96 48.95 58.92 86.96 67.9 58.92 68.98 39.96 25.99 74.94 60.97 88.91 73.96
10.085 18.95 -33.02 51.98 21.98 65.95 53.93 99.95 67.9 93.99 108 47.97 23.94 116 47.97 95.95 83.93
10.09 38.98 -21.01 73.96 39.96 77.97 54.91 105.9 88.91 117.9 135.9 59.99 33.9 128 81.97 124 108
10.095 32.93 -17 64 30 79.92 71.91 95.95 91.94 91.94 125.9 64 31.95 101.9 55.98 113.9 85.98
10.1 40.94 -19.05 67.9 31.95 81.97 75.92 91.94 89.99 69.96 99.95 73.96 39.96 85.98 33.9 83.93 79.92
10.105 74.94 13.97 83.93 69.96 90.96 79.92 100.9 98 69.96 71.91 83.93 57.94 75.92 77.97 88.91 99.95
10.11 96.92 47.97 85.98 87.93 100.9 99.95 100.9 95.95 66.93 55.98 81.97 67.9 75.92 85.98 71.91 91.94
10.115 108.9 58.92 100.9 99.95 104 108.9 101.9 99.95 67.9 71.91 93.99 79.92 99.95 77.97 56.96 96.92
10.12 115 88.91 117 122.9 98 104.9 99.95 109.9 52.96 98.97 108 93.99 120 109.9 79.92 111
10.125 115 108 116 120 103 112 98.97 104 33.9 91.94 105.9 81.97 121.9 89.99 76.99 85.98
10.13 108.9 86.96 115 104.9 99.95 103 104 89.99 52.96 86.96 104 67.9 121.9 64 71.91 64.97
10.135 92.92 73.96 112 104 93.99 85.98 99.95 81.97 92.92 93.99 109.9 75.92 117.9 87.93 91.94 81.97
10.14 96.92 91.94 105.9 104 98 87.93 87.93 79.92 113.9 79.92 104 77.97 95.95 85.98 75.92 81.97
10.145 108.9 101.9 104 95.95 86.96 79.92 78.94 75.92 91.94 71.91 109.9 87.93 83.93 64 56.96 67.9
10.15 111 118.9 103 93.99 64 66.93 64 64 53.93 82.95 120 105.9 67.9 64 55.98 70.93
10.155 117 151 100.9 96.92 72.98 68.98 78.94 65.95 30 72.98 117.9 104.9 61.94 55.98 49.93 60.97
10.16 118.9 147.9 99.95 91.94 85.98 69.96 93.99 81.97 32.93 81.97 121.9 89.99 79.92 53.93 47.97 49.93
10.165 88.91 112.9 82.95 71.91 75.92 64.97 75.92 75.92 45.92 103 116 77.97 87.93 53.93 51.98 52.96
10.17 66.93 96.92 62.92 56.96 74.94 52.96 74.94 65.95 56.96 76.99 81.97 58.92 78.94 51.98 40.94 48.95
10.175 62.92 77.97 47.97 47 66.93 30 77.97 64.97 42.99 68.98 64.97 51.98 69.96 58.92 42.99 56.96
10.18 42.99 38.98 25.99 26.97 31.95 14.95 62.92 52.96 30.97 90.96 61.94 54.91 54.91 48.95 55.98 71.91
10.185 28.92 26.97 10.94 9.966 26.97 18.95 73.96 56.96 64 79.92 47 47 52.96 42.99 60.97 81
10.19 18.95 11.92 8.989 5.96 28.92 23.94 73.96 81.97 86.96 81 33.9 37.91 58.92 57.94 75.92 90.96
10.195 -7.035 -12.02 6.937 0 19.93 34.98 58.92 76.99 91.94 89.99 22.96 32.93 48.95 60.97 76.99 83.93
10.2 -31.07 -22.08 9.966 7.914 40.94 42.99 92.92 76.99 111 74.94 1.954 33.9 37.91 67.9 72.98 75.92
10.205 -25.01 -19.05 31.95 38.98 72.98 51.98 125.9 103 111 84.9 4.983 39.96 35.96 86.96 82.95 96.92
10.21 -3.029 -21.01 42.99 54.91 70.93 71.91 117.9 99.95 95.95 118.9 30.97 44.94 54.91 77.97 83.93 100.9
10.215 8.989 -15.05 44.94 62.92 71.91 85.98 111 91.94 108.9 118.9 23.94 45.92 82.95 75.92 82.95 90.96
10.22 18.95 1.954 52.96 70.93 65.95 82.95 91.94 104 117.9 113.9 24.91 44.94 96.92 98 92.92 99.95
10.225 26.97 13.97 58.92 74.94 49.93 79.92 74.94 101.9 108.9 112.9 43.97 57.94 103 98 94.97 94.97
10.23 18.95 27.94 54.91 76.99 58.92 85.98 89.99 93.99 113.9 86.96 47 72.98 96.92 87.93 99.95 74.94
10.235 26.97 37.91 61.94 81 66.93 83.93 93.99 94.97 115 66.93 58.92 71.91 71.91 70.93 86.96 72.98
10.24 54.91 68.98 69.96 83.93 60.97 82.95 76.99 84.9 82.95 56.96 72.98 71.91 67.9 49.93 60.97 59.99
10.245 66.93 86.96 74.94 87.93 69.96 82.95 74.94 70.93 53.93 47.97 62.92 72.98 86.96 44.94 64.97 33.9
10.25 84.9 98 88.91 98 72.98 69.96 71.91 59.99 60.97 54.91 85.98 83.93 100.9 57.94 79.92 47
10.255 111 125 104.9 113.9 76.99 74.94 79.92 64.97 69.96 51.98 126.9 98 117 76.99 82.95 60.97
10.26 117 115 101.9 121 87.93 96.92 84.9 68.98 66.93 38.98 124 88.91 111 76.99 95.95 51.98
10.265 108.9 98 94.97 117 72.98 89.99 65.95 54.91 76.99 32.93 121 81.97 67.9 56.96 76.99 44.94
10.27 100.9 112.9 84.9 107 52.96 78.94 34.98 47.97 82.95 28.92 108 82.95 47 45.92 32.93 42.99
10.275 88.91 118.9 76.99 101.9 59.99 76.99 31.95 49.93 73.96 38.98 95.95 83.93 64 45.92 31.95 28.92
10.28 98.97 117.9 87.93 104 71.91 69.96 53.93 49.93 76.99 59.99 125.9 87.93 85.98 49.93 39.96 33.9
10.285 107 125 92.92 94.97 84.9 81 68.98 65.95 79.92 50.9 128 74.94 109.9 51.98 31.95 50.9
10.29 82.95 98.97 72.98 69.96 85.98 76.99 77.97 71.91 57.94 38.98 87.93 43.97 104 39.96 55.98 50.9
10.295 47 55.98 45.92 39.96 64.97 41.91 78.94 47.97 47.97 47.97 65.95 27.94 69.96 23.94 72.98 49.93
10.3 8.989 37.91 15.93 5.96 31.95 13.97 47.97 33.9 65.95 45.92 47.97 30 55.98 17.98 59.99 51.98
10.305 -1.075 25.99 9.966 1.954 27.94 3.908 43.97 35.96 92.92 59.99 55.98 33.9 51.98 27.94 73.96 41.91
10.31 30.97 24.91 44.94 20.91 49.93 14.95 81.97 55.98 111 81 93.99 45.92 59.99 37.91 89.99 38.98
10.315 52.96 30 55.98 27.94 64.97 39.96 90.96 75.92 109.9 59.99 85.98 41.91 81.97 41.91 81 49.93
10.32 40.94 26.97 52.96 32.93 59.99 44.94 83.93 87.93 133 66.93 53.93 33.9 75.92 43.97 75.92 60.97
10.325 14.95 14.95 47 30 59.99 40.94 98 91.94 139.9 81.97 33.9 30 64 43.97 82.95 74.94
10.33 0.977 7.914 31.95 21.98 52.96 30 90.96 81.97 111 67.9 15.93 19.93 71.91 45.92 73.96 73.96
10.335 -1.075 5.96 35.96 21.98 50.9 13.97 76.99 64 104 71.91 21.98 15.93 65.95 45.92 74.94 61.94
10.34 2.931 1.954 41.91 21.98 57.94 9.966 93.99 53.93 85.98 61.94 37.91 25.99 77.97 37.91 93.99 45.92
10.345 28.92 5.96 41.91 23.94 59.99 15.93 91.94 41.91 69.96 27.94 47.97 35.96 93.99 31.95 98 41.91
10.35 38.98 21.98 43.97 39.96 55.98 21.98 71.91 37.91 122.9 47.97 57.94 55.98 73.96 33.9 89.99 61.94
10.355 32.93 49.93 47.97 59.99 59.99 43.97 75.92 55.98 129.9 53.93 64 77.97 75.92 51.98 89.99 75.92
10.36 60.97 76.99 61.94 81.97 73.96 68.98 83.93 74.94 60.97 37.91 75.92 81.97 83.93 75.92 77.97 74.94
10.365 64.97 78.94 65.95 86.96 77.97 82.95 69.96 79.92 47 59.99 77.97 75.92 55.98 77.97 61.94 76.99
10.37 26.97 69.96 45.92 65.95 55.98 77.97 55.98 66.93 48.95 51.98 49.93 77.97 53.93 67.9 49.93 68.98
10.375 34.98 72.98 37.91 60.97 43.97 66.93 55.98 60.97 30.97 17.98 37.91 69.96 53.93 65.95 39.96 56.96
10.38 44.94 83.93 43.97 61.94 45.92 55.98 51.98 66.93 64 39.96 43.97 65.95 31.95 55.98 41.91 64
10.385 40.94 108 49.93 65.95 43.97 49.93 55.98 61.94 75.92 41.91 47.97 67.9 47.97 47.97 41.91 53.93
10.39 68.98 121.9 64 77.97 59.99 51.98 69.96 64.97 38.98 7.914 61.94 59.99 67.9 49.93 35.96 21.98
10.395 74.94 92.92 64 74.94 73.96 54.91 69.96 62.92 52.96 30 69.96 45.92 55.98 33.9 37.91 24.91
10.4 50.9 64.97 53.93 54.91 57.94 48.95 54.91 43.97 79.92 48.95 59.99 37.91 58.92 27.94 33.9 32.93
10.405 52.96 57.94 49.93 49.93 53.93 41.91 51.98 47 53.93 19.93 55.98 31.95 55.98 30 33.9 19.93
10.41 42.99 47 43.97 40.94 57.94 38.98 59.99 60.97 48.95 45.92 64 31.95 39.96 19.93 55.98 28.92
10.415 26.97 48.95 37.91 36.93 53.93 38.98 68.98 56.96 79.92 64.97 64 39.96 52.96 23.94 71.91 31.95
10.42 26.97 50.9 36.93 40.94 59.99 47.97 79.92 53.93 71.91 30 64.97 38.98 83.93 36.93 70.93 22.96
10.425 30.97 35.96 44.94 47 74.94 58.92 89.99 64 62.92 42.99 74.94 31.95 90.96 40.94 79.92 52.96
10.43 44.94 30.97 57.94 53.93 81.97 64.97 89.99 72.98 88.91 65.95 79.92 34.98 83.93 54.91 78.94 73.96
10.435 47 31.95 69.96 58.92 86.96 73.96 79.92 83.93 81.97 39.96 75.92 37.91 83.93 53.93 69.96 71.91
10.44 32.93 33.9 69.96 59.99 98 74.94 87.93 101.9 72.98 66.93 75.92 42.99 74.94 41.91 76.99 73.96
10.445 34.98 45.92 74.94 62.92 96.92 72.98 92.92 99.95 100.9 79.92 70.93 40.94 62.92 64 84.9 71.91
10.45 36.93 42.99 66.93 54.91 81.97 67.9 75.92 71.91 91.94 49.93 60.97 28.92 75.92 58.92 81 52.96
10.455 34.98 38.98 53.93 47 69.96 55.98 62.92 60.97 60.97 56.96 55.98 16.9 64.97 33.9 60.97 41.91
10.46 34.98 41.91 42.99 39.96 51.98 37.91 55.98 56.96 58.92 37.91 42.99 12.99 48.95 31.95 45.92 31.95
10.465 16.9 27.94 25.99 24.91 34.98 35.96 37.91 45.92 66.93 24.91 37.91 20.91 64.97 14.95 30 32.93
10.47 18.95 31.95 30.97 33.9 41.91 37.91 47.97 50.9 64.97 79.92 44.94 36.93 66.93 21.98 33.9 55.98
10.475 47 62.92 47.97 62.92 55.98 55.98 64.97 66.93 52.96 103 53.93 47 62.92 64 56.96 75.92
10.48 66.93 66.93 52.96 70.93 53.93 67.9 51.98 83.93 47.97 79.92 66.93 52.96 73.96 72.98 72.98 74.94
10.485 66.93 77.97 62.92 82.95 64.97 74.94 47 99.95 58.92 73.96 62.92 56.96 68.98 57.94 62.92 65.95
10.49 62.92 98 69.96 91.94 75.92 74.94 64 101.9 50.9 47 55.98 58.92 64.97 65.95 56.96 49.93
10.495 62.92 93.99 73.96 82.95 72.98 73.96 61.94 93.99 61.94 35.96 65.95 59.99 69.96 65.95 51.98 43.97
10.5 62.92 98.97 81.97 79.92 85.98 74.94 75.92 86.96 81 71.91 57.94 60.97 53.93 64.97 40.94 51.98
10.505 50.9 104 76.99 81 88.91 68.98 81.97 75.92 60.97 68.98 42.99 53.93 52.96 68.98 43.97 54.91
10.51 28.92 70.93 44.94 54.91 57.94 55.98 53.93 64 43.97 37.91 30.97 36.93 51.98 42.99 36.93 34.98
10.515 2.931 38.98 21.98 26.97 35.96 40.94 32.93 42.99 49.93 28.92 9.966 23.94 28.92 3.908 21.98 23.94
10.52 0.977 36.93 15.93 27.94 25.99 24.91 39.96 26.97 28.92 37.91 15.93 21.98 35.96 5.96 27.94 14.95
10.525 20.91 39.96 17.98 30 21.98 19.93 51.98 40.94 33.9 23.94 37.91 25.99 43.97 21.98 33.9 5.96
10.53 32.93 44.94 25.99 34.98 31.95 30.97 58.92 51.98 73.96 10.94 35.96 35.96 24.91 21.98 33.9 18.95
10.535 18.95 47 25.99 47 43.97 36.93 57.94 56.96 74.94 23.94 30 43.97 35.96 27.94 41.91 22.96
10.54 8.989 31.95 21.98 43.97 43.97 43.97 55.98 54.91 54.91 23.94 31.95 41.91 35.96 30 33.9 -2.052
10.545 16.9 27.94 27.94 33.9 47.97 43.97 45.92 41.91 64 19.93 43.97 37.91 13.97 15.93 33.9 0.977
10.55 32.93 37.91 37.91 41.91 49.93 35.96 41.91 30.97 67.9 30 57.94 35.96 31.95 21.98 41.91 7.914
10.555 40.94 38.98 39.96 42.99 45.92 34.98 51.98 22.96 58.92 19.93 64 31.95 55.98 43.97 30 6.937
10.56 50.9 45.92 45.92 37.91 45.92 37.91 55.98 24.91 62.92 13.97 65.95 27.94 59.99 35.96 39.96 20.91
10.565 58.92 54.91 55.98 44.94 55.98 40.94 55.98 31.95 70.93 33.9 59.99 30 71.91 23.94 57.94 34.98
10.57 54.91 52.96 65.95 47.97 65.95 47 69.96 28.92 64.97 49.93 55.98 27.94 73.96 30 51.98 20.91
10.575 68.98 65.95 79.92 51.98 71.91 47.97 73.96 33.9 75.92 41.91 64 23.94 67.9 30 65.95 19.93
10.58 70.93 67.9 67.9 49.93 69.96 47.97 59.99 43.97 76.99 17.98 55.98 19.93 55.98 19.93 57.94 17.98
10.585 42.99 39.96 39.96 31.95 47.97 41.91 57.94 35.96 35.96 11.92 47.97 13.97 35.96 23.94 19.93 1.954
10.59 40.94 31.95 30 27.94 27.94 35.96 51.98 25.99 11.92 17.98 51.98 5.96 33.9 23.94 21.98 1.954
10.595 44.94 30 19.93 27.94 10.94 27.94 17.98 17.98 32.93 0.977 41.91 3.908 23.94 13.97 31.95 11.92
10.6 18.95 9.966 5.96 19.93 -5.081 17.98 0 -2.052 38.98 -2.052 35.96 3.908 13.97 21.98 21.98 7.914
10.605 6.937 8.989 0 12.99 -6.058 15.93 8.989 1.954 28.92 11.92 21.98 -11.04 34.98 22.96 36.93 -3.029
10.61 -13.09 0 -13.09 -6.058 -2.052 -2.052 10.94 4.983 24.91 -19.05 0 -30.09 34.98 -8.012 44.94 -15.05
10.615 -39.08 -29.02 -17 -24.04 -1.075 -17 19.93 5.96 30 -17 0.977 -29.02 23.94 -21.01 25.99 -11.04
10.62 -17 -14.07 3.908 -8.012 21.98 -11.04 40.94 18.95 53.93 25.99 10.94 -20.03 42.99 0 32.93 -5.081
10.625 0.977 0.977 21.98 5.96 33.9 -1.075 39.96 30 79.92 19.93 15.93 -3.029 47.97 7.914 41.91 0
10.63 6.937 0 35.96 25.99 41.91 9.966 57.94 39.96 61.94 35.96 41.91 15.93 41.91 31.95 33.9 1.954
10.635 30.97 19.93 49.93 50.9 58.92 39.96 79.92 57.94 21.98 71.91 41.91 15.93 51.98 47.97 31.95 -13.09
10.64 6.937 18.95 39.96 48.95 52.96 47.97 60.97 57.94 10.94 15.93 19.93 5.96 47 30.97 36.93 -17
10.645 -15.05 4.983 27.94 41.91 39.96 35.96 32.93 38.98 32.93 -27.06 16.9 8.989 22.96 18.95 32.93 1.954
10.65 -3.029 17.98 25.99 47.97 31.95 45.92 17.98 21.98 35.96 -7.035 9.966 19.93 15.93 23.94 23.94 -2.052
10.655 -3.029 26.97 13.97 42.99 14.95 45.92 4.983 16.9 14.95 -17 9.966 23.94 16.9 20.91 22.96 -13.09
10.66 12.99 38.98 13.97 43.97 1.954 31.95 14.95 16.9 -10.06 -17 40.94 32.93 16.9 12.99 12.99 -17
10.665 52.96 71.91 24.91 53.93 8.989 34.98 24.91 18.95 -18.08 5.96 48.95 34.98 26.97 14.95 5.96 -29.02
10.67 48.95 77.97 22.96 41.91 1.954 22.96 0 6.937 3.908 -17 40.94 16.9 28.92 11.92 7.914 -30.09
10.675 42.99 61.94 21.98 26.97 1.954 0 0 -9.086 30 -45.04 39.96 1.954 14.95 0.977 6.937 -25.01
10.68 54.91 57.94 35.96 25.99 15.93 1.954 9.966 -14.07 16.9 -21.01 38.98 5.96 23.94 -3.029 4.983 -32.05
10.685 58.92 50.9 41.91 23.94 22.96 0.977 2.931 -3.029 -2.052 -13.09 45.92 13.97 30 -15.05 8.989 -49.05
10.69 56.96 47.97 52.96 31.95 30 2.931 9.966 -1.075 -5.081 -27.06 61.94 13.97 34.98 -13.09 15.93 -50.02
10.695 58.92 65.95 62.92 39.96 42.99 16.9 18.95 -4.006 -12.02 -35.08 60.97 12.99 58.92 0 25.99 -39.08
10.7 38.98 59.99 47.97 23.94 30.97 15.93 1.954 -8.012 -6.058 -45.04 44.94 0.977 62.92 8.989 35.96 -31.07
10.705 10.94 26.97 24.91 6.937 18.95 8.989 14.95 -11.04 -7.035 -50.02 36.93 -12.02 31.95 1.954 23.94 -37.03
10.71 -1.075 18.95 12.99 2.931 18.95 1.954 36.93 0 -2.052 -38.01 20.91 -14.07 8.989 -7.035 14.95 -39.08
10.715 -7.035 12.99 0.977 -1.075 8.989 1.954 12.99 9.966 25.99 -13.09 4.983 -14.07 3.908 -17 19.93 -43.09
10.72 -7.035 1.954 1.954 0.977 10.94 -2.052 7.914 22.96 24.91 0.977 4.983 -14.07 -1.075 -12.02 25.99 -45.04
10.725 2.931 0 16.9 3.908 24.91 2.931 18.95 30.97 8.989 -1.075 2.931 -16.02 10.94 0.977 37.91 -19.05
10.73 -3.029 -11.04 4.983 -3.029 17.98 -1.075 3.908 22.96 9.966 -3.029 -5.081 -23.06 18.95 9.966 39.96 -2.052
10.735 -27.06 -40.06 -7.035 -27.06 8.989 0.977 12.99 13.97 -11.04 -11.04 -13.09 -29.02 1.954 0.977 16.9 -17
10.74 -43.09 -39.08 -11.04 -25.01 5.96 -1.075 31.95 14.95 -10.06 -23.06 -12.02 -29.02 -7.035 1.954 6.937 -16.02
10.745 -55.01 -39.08 -33.02 -26.09 -13.09 -9.086 13.97 -2.052 30 -11.04 -19.05 -21.01 -4.006 4.983 16.9 -15.05
10.75 -53.05 -47.09 -34 -29.02 -23.06 -6.058 1.954 -6.058 25.99 -2.052 -10.06 -12.02 0 5.96 17.98 -16.02
10.755 -23.06 -23.06 -22.08 0.977 -14.07 -1.075 12.99 6.937 20.91 3.908 2.931 0 -6.058 26.97 17.98 -2.052
10.76 -9.086 -10.06 -31.07 9.966 -19.05 9.966 -2.052 12.99 30.97 -1.075 0 0 -16.02 20.91 8.989 7.914
10.765 -15.05 -8.012 -27.06 8.989 -18.08 19.93 -16.02 20.91 -1.075 -17 -13.09 -7.035 -8.012 0 -2.052 -2.052
