    T[sec]  O1  O2  P3  P4  C3  C4  F3  F4 Fp2 Fp1  T5  T6  T3  T4  F7  F8
23.28 -25.03 11.97 -13.06 -7.034 0.9135 5.938 -19 47.96 0 -7.034 -1.005 21.92 -1.005 -23.02 -49.06 47.96
23.285 -23.02 20.92 -16.08 -4.02 -8.039 -2.01 -24.03 38.92 0 -15.07 -2.01 18 -8.039 -23.02 -61.02 52.98
23.29 -17.08 32.98 -16.08 0 -10.05 -1.005 -30.06 32.98 -2.01 -23.02 0 13.98 -12.06 -27.04 -66.05 56.91
23.295 -9.044 41.93 -9.044 3.928 -9.044 0 -27.04 29.96 -1.005 -23.02 0 18 -9.044 -23.02 -65.04 63.95
23.3 -1.005 47.96 1.918 14.98 -2.01 10.96 -20.01 35.99 0.9135 -16.08 13.98 26.95 1.918 -18.09 -55.09 72.99
23.305 2.923 43.94 8.953 21.92 3.928 20.92 -16.08 37.91 0 -10.05 19.91 32.98 7.948 -11.05 -48.05 76.92
23.31 0.9135 39.92 15.99 21.92 7.948 23.93 -13.06 37.91 0.9135 -9.044 18 35.99 11.97 -5.024 -47.05 77.92
23.315 -1.005 35.99 22.93 23.93 10.96 27.95 -12.06 38.92 1.918 -7.034 18 34.99 9.957 -4.02 -43.03 74.91
23.32 -5.024 32.98 27.95 20.92 16.99 25.94 -10.05 38.92 3.928 -8.039 18 30.97 10.96 -5.024 -39.01 71.99
23.325 -9.044 28.96 26.95 20.92 19.91 25.94 -5.024 42.94 12.97 -3.015 21.92 29.96 13.98 -7.034 -35.08 66.96
23.33 -7.034 24.94 31.97 18.91 26.95 33.98 1.918 48.97 15.99 1.918 31.97 28.96 20.92 -13.06 -29.05 65.96
23.335 -3.015 18 32.98 15.99 30.97 37.91 -1.005 52.98 16.99 3.928 35.99 32.98 25.94 -14.07 -27.04 62.94
23.34 -7.034 9.957 25.94 5.938 29.96 35.99 -2.01 49.97 7.948 3.928 35.99 31.97 23.93 -17.08 -35.08 56
23.345 -9.044 0 20.92 0 25.94 28.96 1.918 41.93 2.923 6.943 31.97 24.94 15.99 -19 -42.02 48.97
23.35 -17.08 0.9135 12.97 -4.02 20.92 20.92 0 35.99 1.918 6.943 21.92 18.91 4.933 -20.01 -43.03 38.92
23.355 -27.04 -3.015 9.957 -3.015 15.99 15.99 0.9135 27.95 7.948 11.97 9.957 15.99 0 -21.01 -35.08 33.98
23.36 -27.04 -1.005 12.97 -1.005 22.93 18 2.923 28.96 18.91 18 8.953 18 2.923 -23.02 -22.02 37
23.365 -23.02 6.943 18.91 6.943 24.94 21.92 8.953 32.98 24.94 19.91 10.96 19.91 12.97 -19 -15.07 42.94
23.37 -15.07 15.99 21.92 7.948 25.94 25.94 3.928 33.98 21.92 15.99 9.957 21.92 13.98 -19 -19 47.96
23.375 -11.05 22.93 19.91 6.943 18 21.92 -1.005 30.97 14.98 7.948 6.943 13.98 13.98 -20.01 -33.07 49.97
23.38 -11.05 24.94 11.97 -2.01 3.928 11.97 -13.06 20.92 4.933 -2.01 2.923 0 5.938 -20.01 -48.05 45.95
23.385 -15.07 19.91 3.928 -7.034 -1.005 0 -23.02 7.948 1.918 -1.005 -2.01 -3.015 -2.01 -27.04 -53.08 43.94
23.39 -17.08 11.97 0 -17.08 -3.015 -1.005 -25.03 1.918 9.957 1.918 0 -5.024 0.9135 -30.06 -40.01 39.92
23.395 -11.05 5.938 5.938 -21.01 1.918 0.9135 -17.08 3.928 23.93 18 9.957 0.9135 16.99 -32.06 -22.02 39.92
23.4 -3.015 7.948 13.98 -21.01 15.99 3.928 -3.015 9.957 37.91 33.98 19.91 5.938 27.95 -31.06 -3.015 41.93
23.405 2.923 11.97 21.92 -17.08 25.94 13.98 1.918 18 43.94 39.92 25.94 11.97 37 -29.05 1.918 43.94
23.41 8.953 19.91 27.95 -13.06 27.95 19.91 3.928 18 37.91 35.99 25.94 9.957 30.97 -27.04 -11.05 39.92
23.415 8.953 27.95 27.95 -7.034 21.92 18 0.9135 11.97 29.96 27.95 19.91 1.918 15.99 -29.05 -25.03 33.98
23.42 4.933 29.96 25.94 -1.005 11.97 11.97 -9.044 3.928 23.93 23.93 13.98 0.9135 1.918 -33.07 -33.07 27.95
23.425 -1.005 25.94 19.91 0.9135 3.928 5.938 -17.08 0 29.96 27.95 9.957 -1.005 0.9135 -39.01 -29.05 23.93
23.43 -5.024 18 11.97 -3.015 1.918 1.918 -19 3.928 39.92 37.91 5.938 -2.01 -1.005 -43.03 -19 25.94
23.435 -13.06 9.957 1.918 -11.05 0 1.918 -15.07 11.97 49.97 47.96 1.918 3.928 -3.015 -43.03 -9.044 29.96
23.44 -19 1.918 -1.005 -23.02 0.9135 1.918 -13.06 15.99 49.97 51.98 -2.01 3.928 -9.044 -43.03 -11.05 33.98
23.445 -23.02 -2.01 -9.044 -35.08 -7.034 -2.01 -15.07 15.99 41.93 45.95 -1.005 0 -21.01 -45.04 -23.02 33.98
23.45 -25.03 0.9135 -13.06 -39.01 -13.06 -3.015 -19 9.957 31.97 39.92 -5.024 -3.015 -31.06 -47.05 -35.08 29.96
23.455 -25.03 -2.01 -13.06 -39.01 -17.08 -9.044 -21.01 5.938 25.94 37.91 -7.034 -7.034 -37.09 -47.05 -37.09 21.92
23.46 -27.04 1.918 -11.05 -31.06 -13.06 -11.05 -17.08 3.928 23.93 39.92 -5.024 -5.024 -37.09 -45.04 -31.06 13.98
23.465 -25.03 11.97 -7.034 -21.01 -7.034 -9.044 -9.044 7.948 25.94 43.94 -1.005 0.9135 -33.07 -39.01 -23.02 13.98
23.47 -23.02 23.93 -3.015 -13.06 0.9135 -5.024 -3.015 11.97 21.92 41.93 0 1.918 -27.04 -31.06 -19 19.91
23.475 -15.07 37.91 0.9135 -9.044 -2.01 -1.005 -5.024 9.957 9.957 31.97 3.928 1.918 -25.03 -25.03 -22.02 29.96
23.48 -9.044 45.95 1.918 -9.044 -2.01 -1.005 -11.05 5.938 0.9135 15.99 3.928 -1.005 -27.04 -21.01 -33.07 39.92
23.485 -7.034 43.94 3.928 -11.05 -1.005 -3.015 -19 -2.01 -9.044 5.938 -2.01 -11.05 -29.05 -23.02 -42.02 41.93
23.49 -9.044 29.96 3.928 -11.05 -3.015 -7.034 -21.01 0.9135 -11.05 1.918 -3.015 -21.01 -31.06 -29.05 -46.04 35.99
23.495 -15.07 11.97 0 -13.06 -3.015 -7.034 -19 0 -7.034 3.928 -9.044 -23.02 -29.05 -37.09 -43.03 25.94
23.5 -19 0 -1.005 -14.07 -3.015 -3.015 -12.06 9.957 0.9135 9.957 -15.07 -15.07 -28.05 -44.03 -38 18
23.505 -19 -6.029 -5.024 -12.06 -3.015 -2.01 -12.06 18 1.918 13.98 -15.07 -5.024 -26.04 -42.02 -41.02 18
23.51 -21.01 -3.015 -3.015 -15.07 -5.024 3.928 -17.08 25.94 -3.015 13.98 -15.07 -2.01 -29.05 -43.03 -51.07 21.92
23.515 -17.08 2.923 0.9135 -10.05 -4.02 6.943 -20.01 25.94 -10.05 11.97 -8.039 0 -26.04 -36.08 -59.01 25.94
23.52 -23.02 4.933 1.918 -12.06 1.918 6.943 -20.01 23.93 -14.07 11.97 -2.01 -2.01 -20.01 -34.07 -64.04 23.93
23.525 -35.08 0 5.938 -13.06 3.928 3.928 -13.06 25.94 -15.07 15.99 0.9135 -3.015 -11.05 -37.09 -61.02 13.98
23.53 -41.02 -5.024 4.933 -10.05 12.97 2.923 1.918 31.97 -8.039 21.92 2.923 -4.02 0 -37.09 -47.05 2.923
23.535 -47.05 -15.07 2.923 -9.044 18.91 4.933 11.97 38.92 -1.005 27.95 4.933 -2.01 5.938 -41.02 -35.08 0
23.54 -45.04 -19 -2.01 -13.06 18 7.948 15.99 43.94 -1.005 27.95 3.928 0.9135 3.928 -43.03 -27.04 -5.024
23.545 -37.09 -8.039 -2.01 -14.07 15.99 9.957 12.97 42.94 -3.015 21.92 3.928 1.918 -1.005 -40.01 -24.03 -4.02
23.55 -27.04 0 -8.039 -16.08 5.938 7.948 0.9135 32.98 -6.029 13.98 0 0 -9.044 -39.01 -32.06 0
23.555 -17.08 11.97 -9.044 -21.01 -1.005 0 -7.034 21.92 -13.06 5.938 0.9135 -3.015 -19 -35.08 -43.03 0.9135
23.56 -9.044 22.93 -8.039 -16.08 -5.024 -1.005 -18.09 13.98 -16.08 3.928 0.9135 0 -21.01 -31.06 -47.05 0.9135
23.565 -1.005 28.96 -3.015 -11.05 -6.029 -5.024 -19 14.98 -14.07 5.938 0 3.928 -20.01 -22.02 -51.07 5.938
23.57 2.923 29.96 2.923 -4.02 -2.01 -1.005 -12.06 21.92 -11.05 9.957 3.928 10.96 -14.07 -12.06 -50.06 12.97
23.575 6.943 28.96 9.957 -3.015 -1.005 1.918 -5.024 30.97 -4.02 13.98 5.938 15.99 -14.07 -6.029 -45.04 19.91
23.58 6.943 28.96 12.97 -6.029 0 5.938 1.918 37.91 -2.01 15.99 5.938 14.98 -11.05 -5.024 -39.01 22.93
23.585 4.933 23.93 5.938 -9.044 0 7.948 0 37.91 -1.005 9.957 3.928 7.948 -17.08 -7.034 -43.03 25.94
23.59 -1.005 23.93 -1.005 -10.05 0.9135 5.938 -1.005 37 -8.039 1.918 1.918 2.923 -15.07 -5.024 -42.02 28.96
23.595 -1.005 24.94 0 -6.029 -1.005 1.918 1.918 32.98 -15.07 -1.005 1.918 0.9135 -14.07 -2.01 -42.02 28.96
23.6 -1.005 25.94 -1.005 0.9135 -5.024 -7.034 -2.01 29.96 -19 -7.034 3.928 0.9135 -11.05 0.9135 -43.03 25.94
23.605 0.9135 27.95 0.9135 1.918 0 -10.05 3.928 32.98 -15.07 -9.044 12.97 -1.005 -3.015 1.918 -45.04 20.92
23.61 0.9135 25.94 8.953 2.923 1.918 -8.039 6.943 31.97 -14.07 -11.05 20.92 0 -7.034 3.928 -49.06 12.97
23.615 -1.005 13.98 9.957 -2.01 0.9135 -3.015 5.938 31.97 -15.07 -15.07 15.99 -7.034 -17.08 -1.005 -57 1.918
23.62 -3.015 4.933 3.928 -4.02 -2.01 0 0.9135 25.94 -20.01 -23.02 4.933 -15.07 -28.05 -12.06 -64.04 -1.005
23.625 -11.05 1.918 -3.015 -12.06 -12.06 -2.01 -4.02 19.91 -28.05 -31.06 -6.029 -21.01 -42.02 -22.02 -73.08 -1.005
23.63 -19 -1.005 -13.06 -19 -25.03 -9.044 -17.08 13.98 -35.08 -37.09 -17.08 -23.02 -55.09 -31.06 -75 -2.01
23.635 -17.08 2.923 -13.06 -16.08 -29.05 -15.07 -20.01 13.98 -32.06 -33.07 -17.08 -19 -54.08 -30.06 -69.06 7.948
23.64 -11.05 18.91 -3.015 -2.01 -25.03 -17.08 -14.07 18 -23.02 -25.03 -3.015 -11.05 -44.03 -20.01 -58.01 18
23.645 -1.005 31.97 9.957 9.957 -11.05 -11.05 -1.005 25.94 -9.044 -11.05 9.957 -1.005 -27.04 -11.05 -47.05 23.93
23.65 14.98 37.91 25.94 23.93 0 -1.005 9.957 33.98 0.9135 -3.015 23.93 0 -11.05 -1.005 -38 25.94
23.655 24.94 33.98 33.98 31.97 13.98 5.938 21.92 39.92 -2.01 0.9135 29.96 0 -1.005 0 -36.08 25.94
23.66 24.94 21.92 31.97 31.97 19.91 11.97 23.93 41.93 -5.024 -5.024 27.95 -2.01 0.9135 1.918 -39.01 21.92
23.665 18.91 7.948 23.93 21.92 15.99 11.97 15.99 37.91 -17.08 -13.06 19.91 -3.015 -5.024 -2.01 -42.02 18
23.67 10.96 1.918 15.99 11.97 7.948 5.938 5.938 31.97 -27.04 -21.01 13.98 -5.024 -13.06 0.9135 -45.04 18
23.675 6.943 3.928 13.98 7.948 1.918 1.918 -2.01 25.94 -33.07 -25.03 11.97 -7.034 -17.08 -2.01 -43.03 18
23.68 10.96 15.99 18 7.948 -2.01 1.918 0.9135 21.92 -33.07 -27.04 11.97 -5.024 -17.08 0 -39.01 21.92
23.685 16.99 23.93 21.92 9.957 0 1.918 -2.01 19.91 -29.05 -25.03 15.99 -5.024 -11.05 0 -35.08 25.94
23.69 20.92 25.94 23.93 7.948 1.918 1.918 0 15.99 -25.03 -21.01 19.91 -7.034 -7.034 0.9135 -35.08 25.94
23.695 20.92 21.92 19.91 1.918 1.918 0 0 11.97 -23.02 -15.07 21.92 -7.034 -7.034 -3.015 -39.01 21.92
23.7 22.93 19.91 18 0.9135 0 0.9135 -1.005 9.957 -25.03 -11.05 21.92 -7.034 -9.044 -9.044 -45.04 15.99
23.705 24.94 21.92 15.99 -3.015 -2.01 -3.015 -7.034 9.957 -29.05 -11.05 18 -7.034 -13.06 -11.05 -47.05 7.948
23.71 30.97 29.96 15.99 -3.015 -1.005 -5.024 -11.05 11.97 -31.06 -11.05 11.97 -9.044 -13.06 -11.05 -43.03 3.928
23.715 30.97 31.97 18 -5.024 -1.005 -5.024 -9.044 13.98 -29.05 -13.06 5.938 -15.07 -13.06 -11.05 -35.08 3.928
23.72 26.95 27.95 15.99 -11.05 -1.005 -5.024 -5.024 13.98 -23.02 -11.05 1.918 -21.01 -11.05 -17.08 -21.01 5.938
23.725 14.98 15.99 9.957 -19 -1.005 -7.034 0.9135 11.97 -13.06 -9.044 0 -25.03 -11.05 -27.04 -9.044 7.948
23.73 2.923 5.938 1.918 -27.04 0.9135 -11.05 -2.01 7.948 -5.024 -3.015 1.918 -25.03 -11.05 -35.08 0 12.97
23.735 0.9135 3.928 -2.01 -27.04 0.9135 -15.07 0 7.948 -3.015 -1.005 1.918 -21.01 -12.06 -37.09 1.918 14.98
23.74 0.9135 5.938 0 -21.01 0.9135 -15.07 0 11.97 -5.024 0 0 -13.06 -13.06 -31.06 -1.005 18
23.745 2.923 9.957 5.938 -13.06 -2.01 -11.05 0 15.99 -9.044 2.923 -1.005 -5.024 -8.039 -22.02 -6.029 22.93
23.75 8.953 7.948 11.97 -5.024 3.928 -6.029 1.918 21.92 -11.05 4.933 -5.024 0.9135 -2.01 -12.06 -4.02 26.95
23.755 8.953 0 15.99 -3.015 9.957 -1.005 5.938 23.93 -9.044 7.948 -7.034 -2.01 -2.01 -9.044 -1.005 31.97
23.76 4.933 -2.01 15.99 -1.005 13.98 1.918 9.957 18 -5.024 14.98 -3.015 2.923 2.923 -6.029 1.918 35.99
23.765 0.9135 -6.029 13.98 -2.01 13.98 0.9135 7.948 13.98 -3.015 18 0 0.9135 1.918 -6.029 5.938 35.99
23.77 -1.005 -5.024 11.97 -1.005 11.97 -2.01 1.918 9.957 -9.044 9.957 3.928 -1.005 -1.005 -9.044 1.918 31.97
23.775 -1.005 2.923 9.957 -1.005 3.928 0 -3.015 2.923 -17.08 -2.01 4.933 -10.05 -9.044 -11.05 -2.01 30.97
23.78 -1.005 8.953 5.938 1.918 -2.01 -10.05 -10.05 0 -25.03 -14.07 1.918 -24.03 -14.07 -23.02 -12.06 26.95
23.785 -1.005 11.97 0 -3.015 -3.015 -21.01 -17.08 -7.034 -25.03 -25.03 -7.034 -37.09 -23.02 -35.08 -19 19.91
23.79 -1.005 9.957 -5.024 -12.06 -5.024 -29.05 -16.08 -6.029 -19 -21.01 -16.08 -41.02 -27.04 -42.02 -18.09 18.91
23.795 -7.034 0 -13.06 -21.01 -3.015 -30.06 -10.05 -2.01 -9.044 -12.06 -19 -41.02 -27.04 -41.02 -9.044 15.99
23.8 -15.07 -1.005 -19 -31.06 -1.005 -29.05 -7.034 0.9135 0.9135 -2.01 -23.02 -35.08 -27.04 -35.08 -2.01 11.97
23.805 -23.02 -8.039 -22.02 -33.07 -3.015 -23.02 -7.034 -1.005 0 7.948 -26.04 -30.06 -28.05 -29.05 5.938 10.96
23.81 -31.06 -11.05 -26.04 -33.07 -10.05 -23.02 -13.06 -1.005 0.9135 14.98 -27.04 -26.04 -32.06 -24.03 6.943 9.957
23.815 -31.06 -7.034 -26.04 -27.04 -14.07 -27.04 -16.08 -10.05 1.918 14.98 -27.04 -26.04 -39.01 -23.02 -2.01 11.97
23.82 -29.05 -3.015 -24.03 -19 -14.07 -27.04 -17.08 -15.07 -2.01 16.99 -27.04 -26.04 -42.02 -22.02 -6.029 11.97
23.825 -19 -1.005 -16.08 -9.044 -9.044 -23.02 -11.05 -14.07 -3.015 18 -22.02 -24.03 -38 -21.01 -15.07 14.98
23.83 -15.07 1.918 -9.044 -3.015 -2.01 -19 -1.005 -7.034 -1.005 19.91 -17.08 -25.03 -33.07 -15.07 -15.07 15.99
23.835 -9.044 1.918 -1.005 1.918 5.938 -12.06 -1.005 -1.005 -2.01 22.93 -7.034 -23.02 -19 -9.044 -11.05 15.99
23.84 -5.024 1.918 0 1.918 9.957 -7.034 -1.005 2.923 0.9135 18 -2.01 -21.01 -13.06 -10.05 -10.05 10.96
23.845 -3.015 1.918 3.928 0.9135 7.948 -7.034 -1.005 -2.01 -5.024 9.957 -1.005 -27.04 -5.024 -17.08 -15.07 9.957
23.85 -1.005 8.953 3.928 1.918 3.928 -8.039 -6.029 -2.01 -9.044 6.943 1.918 -28.05 -2.01 -21.01 -18.09 12.97
23.855 4.933 12.97 3.928 0.9135 3.928 -10.05 -3.015 0 -9.044 5.938 0 -22.02 -5.024 -23.02 -20.01 18.91
23.86 6.943 13.98 1.918 1.918 5.938 -7.034 -2.01 0 -7.034 11.97 -3.015 -13.06 -7.034 -23.02 -11.05 23.93
23.865 4.933 10.96 1.918 6.943 11.97 1.918 3.928 9.957 -3.015 21.92 -3.015 -4.02 -5.024 -16.08 1.918 27.95
23.87 -1.005 6.943 1.918 3.928 15.99 0.9135 5.938 18 -3.015 22.93 -1.005 -6.029 -4.02 -10.05 5.938 25.94
23.875 -1.005 0 5.938 0 15.99 0 1.918 18 -9.044 15.99 0 -15.07 -3.015 -17.08 3.928 18
23.88 2.923 0 9.957 0.9135 11.97 1.918 -1.005 7.948 -17.08 6.943 7.948 -35.08 -1.005 -24.03 1.918 12.97
23.885 10.96 1.918 9.957 -7.034 3.928 -9.044 -9.044 -1.005 -23.02 -1.005 9.957 -53.08 -1.005 -34.07 -12.06 10.96
23.89 14.98 0 3.928 -17.08 0.9135 -19 -17.08 -15.07 -25.03 -1.005 5.938 -63.03 -1.005 -41.02 -23.02 7.948
23.895 8.953 0.9135 -1.005 -27.04 -7.034 -29.05 -21.01 -23.02 -27.04 -2.01 -1.005 -61.02 -12.06 -39.01 -24.03 10.96
23.9 -3.015 -7.034 -15.07 -33.07 -15.07 -37.09 -27.04 -31.06 -31.06 -5.024 -15.07 -55.09 -25.03 -33.07 -20.01 10.96
23.905 -21.01 -15.07 -27.04 -37.09 -23.02 -41.02 -31.06 -39.01 -37.09 -9.044 -29.05 -47.05 -37.09 -27.04 -19 9.957
23.91 -31.06 -19 -29.05 -33.07 -27.04 -41.02 -33.07 -45.04 -45.04 -15.07 -35.08 -45.04 -43.03 -25.03 -21.01 7.948
23.915 -31.06 -19 -23.02 -23.02 -25.03 -41.02 -31.06 -47.05 -51.07 -17.08 -31.06 -51.07 -43.03 -27.04 -27.04 7.948
23.92 -15.07 -13.06 -11.05 -15.07 -17.08 -39.01 -27.04 -43.03 -47.05 -17.08 -21.01 -57 -35.08 -33.07 -33.07 5.938
23.925 -1.005 -7.034 -2.01 -11.05 -7.034 -35.08 -19 -35.08 -37.09 -11.05 -7.034 -61.02 -25.03 -37.09 -33.07 1.918
23.93 12.97 -1.005 5.938 -11.05 -2.01 -33.07 -11.05 -27.04 -27.04 -5.024 -2.01 -57 -19 -37.09 -25.03 -1.005
23.935 16.99 -1.005 7.948 -15.07 3.928 -29.05 -5.024 -23.02 -21.01 0.9135 1.918 -49.06 -17.08 -33.07 -11.05 -9.044
23.94 10.96 -5.024 3.928 -17.08 7.948 -25.03 0.9135 -19 -23.02 0 1.918 -39.01 -15.07 -29.05 -2.01 -15.07
23.945 0.9135 -11.05 1.918 -17.08 9.957 -21.01 0 -19 -35.08 0 -2.01 -31.06 -15.07 -25.03 5.938 -19
23.95 -1.005 -15.07 1.918 -13.06 9.957 -15.07 3.928 -15.07 -47.05 0 0.9135 -25.03 -13.06 -17.08 7.948 -19
23.955 -1.005 -11.05 5.938 -9.044 9.957 -11.05 3.928 -9.044 -55.09 3.928 0.9135 -19 -13.06 -9.044 1.918 -15.07
23.96 6.943 -1.005 11.97 -5.024 7.948 -5.024 1.918 -3.015 -57 9.957 0.9135 -15.07 -17.08 0.9135 0.9135 -13.06
23.965 16.99 5.938 13.98 -3.015 5.938 -1.005 0 -2.01 -57 13.98 -1.005 -9.044 -21.01 3.928 -5.024 -13.06
23.97 20.92 13.98 9.957 -5.024 1.918 -1.005 0.9135 -2.01 -59.01 13.98 -5.024 -9.044 -27.04 3.928 -11.05 -19
23.975 14.98 13.98 -2.01 -13.06 0 -7.034 -1.005 -3.015 -67.05 1.918 -13.06 -17.08 -31.06 -1.005 -15.07 -33.07
23.98 4.933 4.933 -9.044 -25.03 0.9135 -19 -5.024 -15.07 -79.02 -11.05 -19 -29.05 -33.07 -17.08 -21.01 -51.07
23.985 -1.005 -3.015 -19 -37.09 -5.024 -35.08 -15.07 -31.06 -87.06 -29.05 -21.01 -41.02 -35.08 -33.07 -25.03 -67.05
23.99 -3.015 -10.05 -21.01 -41.02 -13.06 -47.05 -25.03 -43.03 -89.07 -37.09 -19 -45.04 -35.08 -41.02 -25.03 -75
23.995 -1.005 -10.05 -11.05 -37.09 -15.07 -47.05 -31.06 -46.04 -81.03 -33.07 -11.05 -43.03 -29.05 -39.01 -19 -73.08
24 8.953 -7.034 -2.01 -29.05 -11.05 -39.01 -27.04 -41.02 -67.05 -23.02 -1.005 -37.09 -19 -31.06 -9.044 -65.04
24.005 16.99 -2.01 11.97 -17.08 0.9135 -25.03 -15.07 -28.05 -55.09 -15.07 1.918 -28.05 -9.044 -21.01 -1.005 -52.07
24.01 16.99 -4.02 18 -11.05 12.97 -13.06 -5.024 -16.08 -52.07 -15.07 3.928 -26.04 -1.005 -14.07 0.9135 -44.03
24.015 12.97 -11.05 15.99 -15.07 21.92 -7.034 -1.005 -9.044 -57 -21.01 0 -25.03 0.9135 -13.06 -2.01 -43.03
24.02 4.933 -19 7.948 -23.02 22.93 -7.034 -4.02 -4.02 -60.02 -25.03 -5.024 -18.09 -7.034 -10.05 -6.029 -42.02
24.025 0.9135 -27.04 1.918 -27.04 12.97 -12.06 -12.06 -3.015 -56.09 -21.01 -17.08 -8.039 -17.08 -2.01 -12.06 -42.02
24.03 -7.034 -25.03 -7.034 -29.05 1.918 -13.06 -15.07 -2.01 -45.04 -7.034 -27.04 -2.01 -25.03 1.918 -17.08 -43.03
24.035 -7.034 -18.09 -8.039 -23.02 1.918 -8.039 -8.039 7.948 -30.06 9.957 -31.06 9.957 -25.03 10.96 -9.044 -39.01
24.04 -3.015 -16.08 -4.02 -19 0 -2.01 -1.005 20.92 -15.07 24.94 -29.05 10.96 -17.08 13.98 -1.005 -41.02
24.045 -1.005 -19 -1.005 -21.01 5.938 0.9135 7.948 27.95 -13.06 25.94 -21.01 3.928 -7.034 9.957 1.918 -47.05
24.05 0.9135 -20.01 -1.005 -26.04 12.97 -3.015 12.97 27.95 -13.06 20.92 -14.07 1.918 0.9135 2.923 9.957 -53.08
24.055 -1.005 -18.09 0 -34.07 10.96 -9.044 8.953 20.92 -13.06 13.98 -12.06 -9.044 -1.005 -2.01 13.98 -55.09
24.06 0.9135 -10.05 -1.005 -39.01 5.938 -16.08 5.938 13.98 -11.05 8.953 -10.05 -12.06 1.918 -11.05 15.99 -57
24.065 0.9135 -1.005 -4.02 -40.01 -1.005 -21.01 6.943 6.943 -5.024 7.948 -14.07 -15.07 -4.02 -16.08 15.99 -57
24.07 2.923 8.953 -9.044 -42.02 -2.01 -25.03 8.953 3.928 -1.005 10.96 -20.01 -18.09 -15.07 -18.09 11.97 -55.09
24.075 0.9135 7.948 -11.05 -45.04 -5.024 -29.05 9.957 1.918 0.9135 9.957 -21.01 -23.02 -19 -23.02 9.957 -57
24.08 2.923 2.923 -14.07 -51.07 -7.034 -30.06 10.96 2.923 0 8.953 -21.01 -26.04 -19 -27.04 13.98 -53.08
24.085 -3.015 -1.005 -18.09 -55.09 -8.039 -32.06 6.943 0 -1.005 1.918 -23.02 -27.04 -17.08 -36.08 19.91 -49.06
24.09 -11.05 -9.044 -21.01 -55.09 -7.034 -33.07 7.948 3.928 0 1.918 -23.02 -27.04 -17.08 -41.02 23.93 -47.05
24.095 -11.05 -3.015 -18.09 -45.04 0 -24.03 10.96 9.957 4.933 1.918 -23.02 -22.02 -15.07 -38 32.98 -40.01
24.1 -5.024 3.928 -15.07 -31.06 0.9135 -19 14.98 14.98 6.943 5.938 -23.02 -14.07 -11.05 -34.07 34.99 -36.08
24.105 -1.005 9.957 -7.034 -21.01 3.928 -13.06 15.99 18 5.938 7.948 -21.01 -7.034 -11.05 -27.04 29.96 -39.01
24.11 0.9135 10.96 0.9135 -17.08 2.923 -9.044 11.97 20.92 2.923 9.957 -15.07 0 -9.044 -20.01 22.93 -40.01
24.115 2.923 2.923 0 -21.01 -2.01 -7.034 5.938 18.91 -2.01 7.948 -11.05 1.918 -5.024 -19 16.99 -44.03
24.12 0.9135 -3.015 1.918 -27.04 0.9135 -7.034 1.918 13.98 0 3.928 -3.015 0.9135 -1.005 -17.08 11.97 -45.04
24.125 0.9135 -6.029 1.918 -27.04 0 -7.034 3.928 14.98 5.938 1.918 0.9135 -1.005 -2.01 -15.07 13.98 -41.02
24.13 2.923 -4.02 1.918 -25.03 9.957 -5.024 11.97 18 11.97 1.918 -2.01 -1.005 7.948 -11.05 21.92 -37.09
24.135 8.953 -1.005 1.918 -17.08 18 0.9135 19.91 25.94 13.98 7.948 -1.005 1.918 13.98 -3.015 27.95 -35.08
24.14 12.97 1.918 1.918 -13.06 21.92 1.918 21.92 31.97 9.957 11.97 -7.034 7.948 13.98 0.9135 29.96 -35.08
24.145 12.97 -5.024 0 -15.07 18 3.928 15.99 31.97 -2.01 11.97 -13.06 11.97 9.957 -1.005 19.91 -39.01
24.15 8.953 -15.07 0.9135 -25.03 5.938 0 0 21.92 -13.06 5.938 -17.08 7.948 -2.01 -11.05 3.928 -45.04
24.155 4.933 -19 -5.024 -35.08 -5.024 -5.024 -11.05 7.948 -29.05 0.9135 -19 -2.01 -9.044 -25.03 -11.05 -49.06
24.16 8.953 -13.06 -5.024 -39.01 -15.07 -17.08 -19 0.9135 -39.01 -9.044 -15.07 -9.044 -17.08 -33.07 -25.03 -47.05
24.165 18.91 -2.01 0.9135 -33.07 -15.07 -25.03 -17.08 -5.024 -43.03 -15.07 -9.044 -15.07 -15.07 -33.07 -29.05 -37.09
24.17 30.97 15.99 5.938 -19 -5.024 -25.03 -5.024 -5.024 -39.01 -13.06 -3.015 -13.06 -7.034 -29.05 -23.02 -27.04
24.175 38.92 25.94 15.99 -7.034 0 -19 3.928 0.9135 -33.07 -9.044 0.9135 -5.024 -2.01 -21.01 -15.07 -15.07
24.18 37 25.94 18 0.9135 5.938 -9.044 9.957 1.918 -29.05 -7.034 0.9135 -1.005 1.918 -17.08 -11.05 -9.044
24.185 26.95 18 13.98 -1.005 3.928 -3.015 5.938 3.928 -33.07 -11.05 -3.015 0.9135 0 -13.06 -15.07 -5.024
24.19 16.99 7.948 3.928 -7.034 -3.015 -5.024 -3.015 0 -41.02 -19 -7.034 -5.024 0.9135 -11.05 -23.02 -5.024
24.195 6.943 0 -3.015 -15.07 -17.08 -17.08 -17.08 -3.015 -51.07 -27.04 -9.044 -11.05 -1.005 -9.044 -27.04 -5.024
24.2 2.923 0.9135 -13.06 -25.03 -29.05 -31.06 -27.04 -13.06 -57 -29.05 -11.05 -17.08 0.9135 -11.05 -23.02 -7.034
