    T[sec]  O1  O2  P3  P4  C3  C4  F3  F4 Fp2 Fp1  T5  T6  T3  T4  F7  F8
18.53 -1.042 0 -16.02 -5.047 0.9614 1.923 0.9614 -14.02 -9.053 -15.06 -15.06 8.973 0.9614 1.923 -17.06 23.96
18.535 -15.06 -14.02 -25.08 -11.06 -6.009 -2.003 0.9614 -15.06 -12.02 -13.06 -19.07 3.926 -6.009 -3.044 -17.06 38.94
18.54 -29 -31.01 -32.05 -22.03 -20.03 -1.042 -9.053 -17.06 -11.06 0.9614 -14.02 6.97 -6.009 1.923 -7.05 44.95
18.545 -43.02 -31.01 -32.05 -18.03 -19.07 0.9614 -8.012 -12.02 -9.053 0.9614 -20.03 1.923 -10.01 8.973 -3.044 43.98
18.55 -51.03 -34.05 -38.06 -12.02 -19.07 6.97 -4.006 -4.006 -6.009 1.923 -28.04 -1.042 -15.06 10.98 0 39.98
18.555 -53.04 -41.02 -38.06 -6.009 -17.06 2.964 0 -1.042 1.923 10.98 -25.08 2.964 -2.003 14.98 -1.042 39.98
18.56 -31.01 -23.07 -17.06 11.94 -4.006 15.94 14.98 9.935 6.97 16.98 -20.03 4.967 5.929 27.96 4.967 45.99
18.565 -7.05 -10.01 0.9614 15.94 7.932 32.93 22.99 12.98 10.98 14.98 0.9614 3.926 10.98 27.96 7.932 49.99
18.57 -1.042 -17.06 -1.042 8.973 12.98 33.97 15.94 3.926 3.926 9.935 14.98 0.9614 14.98 28.92 9.935 40.94
18.575 2.964 -15.06 3.926 2.964 10.98 30.93 4.967 -4.006 -8.012 -2.003 17.95 0 16.98 31.97 -1.042 28.92
18.58 8.973 -5.047 4.967 2.964 2.964 19.95 -8.012 -15.06 -23.07 -18.03 23.96 3.926 9.935 16.98 -12.02 21.95
18.585 32.93 3.926 7.932 1.923 -2.003 0 -27.08 -23.07 -27.08 -19.07 27.96 19.95 7.932 9.935 -19.07 21.95
18.59 56.96 36.93 22.99 22.99 6.97 0.9614 -20.03 -10.01 -25.08 -14.02 25.96 31.97 8.973 27 -14.02 27
18.595 68.98 57.92 32.93 36.93 14.98 15.94 -8.012 -3.044 -15.06 -10.01 29.96 29.96 4.967 30.93 -8.012 27.96
18.6 68.98 52.96 27.96 31.97 19.95 18.99 -7.05 -10.01 -9.053 -9.053 33.97 25.96 9.935 25.96 0.9614 17.95
18.605 64.98 47.99 27.96 25.96 21.95 11.94 -2.003 -15.06 -7.05 -15.06 35.97 19.95 17.95 31.97 0 9.935
18.61 54.96 43.98 25.96 19.95 13.94 7.932 3.926 -19.07 -7.05 -19.07 31.97 21.95 17.95 19.95 -3.044 15.94
18.615 44.95 30.93 18.99 16.98 12.98 3.926 1.923 -23.07 -15.06 -16.02 25.96 25.96 18.99 12.98 -6.009 14.98
18.62 40.94 34.93 23.96 23.96 25.96 6.97 -2.003 -16.02 -19.07 -17.06 31.97 29.96 21.95 23.96 -7.05 7.932
18.625 30.93 31.97 28.92 32.93 34.93 23.96 0.9614 -13.06 -23.07 -12.02 35.97 23.96 14.98 20.99 -12.02 6.97
18.63 25 19.95 30.93 27 36.93 23.96 -1.042 -13.06 -19.07 -8.012 27.96 17.95 13.94 14.98 -6.009 1.923
18.635 22.99 20.99 33.97 25.96 43.98 16.98 15.94 -4.006 -3.044 -1.042 33.97 19.95 21.95 21.95 7.932 1.923
18.64 16.98 12.98 25.96 21.95 35.97 25 33.97 -1.042 5.929 3.926 25.96 11.94 19.95 17.95 11.94 11.94
18.645 10.98 -1.042 15.94 13.94 27.96 19.95 41.98 1.923 15.94 9.935 13.94 0 21.95 13.94 19.95 21.95
18.65 12.98 -2.003 23.96 17.95 35.97 19.95 47.99 7.932 25.96 11.94 33.97 3.926 33.97 25.96 31.97 23.96
18.655 18.99 -1.042 29.96 25 41.98 35.97 52 11.94 23.96 6.97 46.95 8.973 33.97 22.99 27.96 25
18.66 25 4.967 31.97 25.96 45.99 37.98 49.99 15.94 11.94 0.9614 33.97 9.935 31.97 15.94 19.95 19.95
18.665 32.93 19.95 39.98 32.93 48.95 35.97 43.98 12.98 3.926 0 40.94 22.99 31.97 27 19.95 10.98
18.67 36.93 22.99 35.97 30.93 36.93 37.98 27.96 0 -2.003 -5.047 37.98 17.95 25 21.95 6.97 0
18.675 38.94 22.99 33.97 25 19.95 25.96 13.94 -8.012 -2.003 0 22.99 6.97 19.95 20.99 -2.003 0.9614
18.68 38.94 34.93 37.98 33.97 18.99 23.96 7.932 -2.003 11.94 5.929 37.98 13.94 20.99 29.96 6.97 5.929
18.685 40.94 37.98 35.97 35.97 21.95 39.98 15.94 0 19.95 13.94 37.98 23.96 15.94 25.96 9.935 9.935
18.69 38.94 49.99 37.98 43.98 27.96 39.98 29.96 11.94 21.95 13.94 23.96 25.96 13.94 23.96 11.94 15.94
18.695 38.94 64.98 41.98 54.96 37.98 35.97 33.97 14.98 21.95 8.973 30.93 32.93 19.95 32.93 19.95 16.98
18.7 38.94 61.93 45.99 52.96 42.94 45.99 25.96 8.973 13.94 7.932 30.93 31.97 27.96 33.97 19.95 11.94
18.705 34.93 57.92 48.95 52 42.94 45.99 19.95 7.932 11.94 10.98 25.96 25.96 32.93 29.96 12.98 9.935
18.71 30.93 49.99 45.99 52 45.99 45.99 9.935 3.926 9.935 7.932 29.96 23.96 23.96 29.96 3.926 7.932
18.715 25 37.98 33.97 42.94 38.94 43.98 -2.003 0 -2.003 3.926 22.99 17.95 7.932 25.96 -3.044 0
18.72 16.98 31.97 20.99 29.96 22.99 23.96 -7.05 -13.06 -3.044 -6.009 10.98 14.98 1.923 20.99 -8.012 1.923
18.725 0.9614 27 5.929 25 5.929 8.973 -10.01 -21.07 0 -8.012 0.9614 12.98 -10.01 20.99 -8.012 -1.042
18.73 -7.05 8.973 -1.042 17.95 0 12.98 -5.047 -17.06 -1.042 -3.044 0 13.94 -12.02 21.95 -1.042 1.923
18.735 -7.05 6.97 0 21.95 -1.042 18.99 2.964 0 6.97 7.932 4.967 27 -7.05 27 1.923 12.98
18.74 0.9614 12.98 12.98 31.97 17.95 29.96 18.99 12.98 12.98 10.98 7.932 28.92 1.923 33.97 7.932 20.99
18.745 10.98 19.95 25.96 32.93 32.93 38.94 22.99 13.94 6.97 2.964 19.95 28.92 5.929 42.94 3.926 20.99
18.75 22.99 27 32.93 28.92 34.93 31.97 9.935 5.929 0 -3.044 33.97 40.94 12.98 40.94 0.9614 12.98
18.755 30.93 34.93 35.97 30.93 39.98 20.99 4.967 -7.05 1.923 -6.009 27.96 44.95 10.98 34.93 -4.006 10.98
18.76 38.94 31.97 36.93 30.93 33.97 15.94 -1.042 -14.02 -7.05 -5.047 37.98 43.98 10.98 35.97 -10.01 9.935
18.765 42.94 35.97 29.96 33.97 25.96 15.94 -4.006 -11.06 -4.006 -7.05 48.95 46.95 5.929 30.93 -13.06 8.973
18.77 32.93 35.97 22.99 31.97 13.94 14.98 1.923 -7.05 1.923 -6.009 33.97 33.97 2.964 28.92 -7.05 11.94
18.775 28.92 25.96 15.94 27.96 5.929 9.935 4.967 -1.042 2.964 -3.044 27 20.99 1.923 32.93 -7.05 12.98
18.78 28.92 25.96 10.98 28.92 7.932 11.94 9.935 2.964 9.935 3.926 33.97 27.96 2.964 31.97 -6.009 17.95
18.785 28.92 30.93 21.95 32.93 25.96 25 18.99 11.94 16.98 14.98 19.95 27 8.973 27 -4.006 22.99
18.79 30.93 32.93 30.93 42.94 38.94 35.97 15.94 13.94 7.932 13.94 27.96 28.92 14.98 30.93 -9.053 27
18.795 25 41.98 29.96 48.95 42.94 44.95 10.98 9.935 2.964 8.973 33.97 32.93 7.932 30.93 -11.06 27
18.8 6.97 36.93 16.98 41.98 31.97 37.98 6.97 -4.006 1.923 -2.003 7.932 25 8.973 21.95 -3.044 20.99
18.805 4.967 28.92 11.94 33.97 16.98 18.99 2.964 -20.03 -6.009 -15.06 2.964 18.99 7.932 27 -3.044 16.98
18.81 6.97 30.93 7.932 29.96 10.98 6.97 0 -21.07 -2.003 -9.053 8.973 23.96 4.967 33.97 -7.05 21.95
18.815 -5.047 27 0.9614 20.99 9.935 6.97 -2.003 -11.06 1.923 -2.003 0.9614 20.99 1.923 32.93 -18.03 27
18.82 -15.06 9.935 -2.003 13.94 2.964 5.929 -3.044 -1.042 -2.003 0.9614 1.923 20.99 -6.009 32.93 -24.04 32.93
18.825 -19.07 -2.003 -3.044 14.98 0.9614 7.932 0 2.964 7.932 17.95 0.9614 21.95 -3.044 27.96 -25.08 37.98
18.83 -29 -19.07 -9.053 -1.042 -2.003 3.926 0 0.9614 1.923 11.94 -5.047 11.94 -2.003 11.94 -21.07 19.95
18.835 -7.05 -19.07 -1.042 -9.053 2.964 -2.003 1.923 -9.053 -2.003 0 1.923 13.94 0.9614 3.926 -14.02 11.94
18.84 8.973 0.9614 11.94 1.923 16.98 1.923 5.929 -8.012 1.923 -1.042 10.98 15.94 3.926 13.94 -11.06 21.95
18.845 2.964 0.9614 3.926 -1.042 15.94 3.926 -2.003 -8.012 0.9614 -10.01 1.923 4.967 -2.003 10.98 -9.053 18.99
18.85 0.9614 5.929 9.935 3.926 11.94 0.9614 -3.044 -13.06 -1.042 -17.06 7.932 5.929 -2.003 9.935 -3.044 17.95
18.855 25 21.95 27.96 15.94 17.95 -2.003 0.9614 -7.05 0.9614 -7.05 29.96 11.94 17.95 15.94 -1.042 19.95
18.86 36.93 25 25.96 13.94 18.99 0 -9.053 -6.009 -3.044 -1.042 39.98 15.94 27 9.935 -8.012 13.94
18.865 46.95 32.93 23.96 14.98 13.94 5.929 -13.06 -8.012 0 1.923 38.94 27 17.95 16.98 -15.06 18.99
18.87 48.95 44.95 23.96 22.99 16.98 17.95 -1.042 -1.042 9.935 7.932 31.97 27.96 16.98 35.97 -16.02 37.98
18.875 25 37.98 9.935 25 12.98 19.95 0.9614 2.964 11.94 11.94 10.98 18.99 9.935 40.94 -15.06 38.94
18.88 18.99 32.93 13.94 25.96 15.94 21.95 1.923 5.929 21.95 10.98 9.935 17.95 1.923 39.98 -5.047 39.98
18.885 25 30.93 27.96 25 29.96 27.96 17.95 11.94 25.96 12.98 18.99 16.98 11.94 32.93 0.9614 38.94
18.89 22.99 15.94 23.96 13.94 29.96 21.95 15.94 7.932 21.95 13.94 17.95 13.94 11.94 15.94 1.923 29.96
18.895 18.99 9.935 17.95 9.935 25.96 9.935 9.935 0 15.94 9.935 5.929 13.94 3.926 7.932 5.929 25.96
18.9 10.98 10.98 19.95 5.929 19.95 0.9614 5.929 -1.042 7.932 3.926 1.923 9.935 9.935 6.97 0 25
18.905 0.9614 4.967 17.95 0 13.94 -4.006 -7.05 0 3.926 3.926 3.926 7.932 11.94 1.923 -3.044 19.95
18.91 -3.044 0 7.932 2.964 11.94 -1.042 -12.02 -1.042 0 0.9614 -3.044 1.923 -1.042 2.964 -16.02 20.99
18.915 -17.06 1.923 0 4.967 4.967 1.923 -8.012 -2.003 0.9614 -1.042 -13.06 -2.003 -4.006 2.964 -30.04 22.99
18.92 -31.01 -8.012 -17.06 8.973 -3.044 12.98 -9.053 0.9614 5.929 6.97 -11.06 5.929 -11.06 14.98 -23.07 27
18.925 -33.01 -10.01 -26.04 8.973 -6.009 21.95 -4.006 1.923 6.97 12.98 -17.06 7.932 -16.02 25.96 -18.03 31.97
18.93 -39.02 -15.06 -23.07 0.9614 -11.06 17.95 -1.042 1.923 3.926 7.932 -19.07 3.926 -9.053 13.94 -17.06 27.96
18.935 -29 -27.08 -19.07 -9.053 -11.06 7.932 -15.06 -2.003 1.923 9.935 -1.042 13.94 -7.05 7.932 -13.06 31.97
18.94 -19.07 -18.03 -15.06 -5.047 -7.05 8.973 -23.07 -2.003 -5.047 8.973 -2.003 13.94 -9.053 16.98 -23.07 34.93
18.945 -1.042 -2.003 -2.003 4.967 -5.047 9.935 -20.03 -1.042 -13.06 -1.042 0 13.94 0 18.99 -28.04 32.93
18.95 14.98 20.99 12.98 25 2.964 12.98 -20.03 0 -4.006 0 23.96 37.98 4.967 35.97 -22.03 37.98
18.955 25 47.99 15.94 35.97 7.932 21.95 -19.07 -2.003 -5.047 1.923 23.96 41.98 5.929 41.98 -25.08 37.98
18.96 22.99 54 0 30.93 0 17.95 -12.02 1.923 -2.003 6.97 7.932 31.97 6.97 30.93 -22.03 40.94
18.965 4.967 37.98 -12.02 21.95 -10.01 10.98 -12.02 4.967 6.97 23.96 0 37.98 0 25.96 -12.02 54
18.97 -13.06 22.99 -30.04 14.98 -26.04 12.98 -17.06 5.929 8.973 33.97 -8.012 30.93 -16.02 34.93 -11.06 62.97
18.975 -23.07 13.94 -32.05 14.98 -26.04 17.95 -13.06 11.94 10.98 31.97 -14.02 21.95 -13.06 39.98 -11.06 61.93
18.98 -15.06 9.935 -17.06 21.95 -11.06 28.92 -11.06 19.95 11.94 25 -2.003 30.93 -8.012 47.99 -12.02 61.93
18.985 -13.06 18.99 -6.009 27 -2.003 32.93 -15.06 13.94 2.964 19.95 -2.003 27 -2.003 42.94 -18.03 50.95
18.99 -7.05 18.99 -3.044 25.96 0.9614 27.96 -16.02 4.967 0 11.94 1.923 14.98 3.926 30.93 -24.04 46.95
18.995 0.9614 12.98 -6.009 14.98 1.923 19.95 -19.07 1.923 4.967 14.98 5.929 11.94 -1.042 21.95 -25.08 54
19 -9.053 0.9614 -16.02 1.923 -6.009 8.973 -18.03 -1.042 14.98 19.95 0.9614 8.973 1.923 14.98 -13.06 54.96
19.005 -19.07 -4.006 -26.04 -7.05 -16.02 3.926 -11.06 0 32.93 23.96 -3.044 9.935 -1.042 20.99 -2.003 58.97
19.01 -23.07 -2.003 -28.04 1.923 -9.053 10.98 0 19.95 40.94 33.97 -7.05 16.98 -3.044 29.96 1.923 65.94
19.015 -29 2.964 -19.07 14.98 -5.047 22.99 9.935 32.93 49.99 50.95 -10.01 23.96 1.923 40.94 12.98 74.99
19.02 -19.07 4.967 -2.003 29.96 13.94 44.95 27 49.99 60.97 59.93 -1.042 25 11.94 49.99 21.95 77.95
19.025 -1.042 0.9614 6.97 29.96 40.94 57.92 35.97 54 52.96 57.92 0 15.94 12.98 46.95 16.98 76.99
19.03 2.964 -6.009 12.98 14.98 44.95 50.95 28.92 47.99 48.95 54 4.967 16.98 20.99 34.93 11.94 70.98
19.035 0.9614 -10.01 8.973 4.967 34.93 39.98 21.95 43.98 50.95 48.95 11.94 21.95 25 27.96 7.932 73.95
19.04 -3.044 -4.006 3.926 11.94 19.95 31.97 10.98 36.93 35.97 45.99 3.926 22.99 11.94 30.93 -1.042 81
19.045 -5.047 -1.042 8.973 14.98 2.964 25 0 23.96 34.93 49.99 0 27 3.926 40.94 -4.006 81
19.05 0.9614 0 9.935 17.95 -1.042 28.92 -3.044 21.95 39.98 46.95 12.98 27 0.9614 49.99 -4.006 77.95
19.055 22.99 5.929 6.97 22.99 -2.003 27.96 -3.044 27.96 34.93 39.98 14.98 21.95 1.923 54 -5.047 65.94
19.06 14.98 0.9614 1.923 20.99 -2.003 25 1.923 27.96 40.94 47.99 6.97 27 -1.042 46.95 0.9614 62.97
19.065 8.973 5.929 -2.003 21.95 4.967 27 20.99 36.93 52.96 63.93 5.929 31.97 10.98 33.97 8.973 73.95
19.07 14.98 9.935 0 25 21.95 27.96 30.93 41.98 54.96 70.98 0 31.97 18.99 36.93 16.98 88.93
19.075 14.98 9.935 5.929 19.95 27.96 29.96 23.96 35.97 54 73.95 -2.003 27.96 19.95 41.98 5.929 95.98
19.08 16.98 6.97 6.97 16.98 27 32.93 8.973 32.93 48.95 69.94 3.926 25.96 16.98 37.98 2.964 97.98
19.085 18.99 5.929 2.964 18.99 7.932 27.96 -2.003 27.96 32.93 56.96 1.923 25.96 8.973 36.93 0 90.93
19.09 -3.044 2.964 -7.05 15.94 -7.05 22.99 -9.053 18.99 21.95 48.95 -3.044 27.96 -1.042 36.93 -11.06 81
19.095 -23.07 -1.042 -15.06 9.935 -11.06 15.94 -5.047 13.94 23.96 47.99 -7.05 23.96 -9.053 27.96 -9.053 73.95
19.1 -21.07 -5.047 -11.06 1.923 -5.047 7.932 0.9614 13.94 29.96 49.99 -7.05 9.935 -5.047 23.96 -3.044 71.95
19.105 -23.07 -16.02 -14.02 -4.006 -4.006 3.926 2.964 17.95 42.94 58.97 -15.06 -2.003 1.923 19.95 1.923 77.95
19.11 -31.01 -24.04 -11.06 -6.009 0 0.9614 7.932 22.99 47.99 66.98 -13.06 -3.044 5.929 14.98 11.94 86.93
19.115 -15.06 -22.03 1.923 1.923 8.973 1.923 12.98 29.96 48.95 68.98 -1.042 0.9614 22.99 18.99 25 96.94
19.12 -15.06 -23.07 -2.003 -1.042 7.932 15.94 14.98 35.97 47.99 68.98 0 3.926 30.93 27 18.99 90.93
19.125 -13.06 -20.03 0.9614 0.9614 11.94 16.98 9.935 27 39.98 59.93 0 7.932 21.95 31.97 5.929 75.95
19.13 -1.042 -14.02 -2.003 -1.042 9.935 8.973 5.929 16.98 35.97 57.92 3.926 9.935 11.94 27 0.9614 70.98
19.135 0.9614 -7.05 -2.003 0.9614 1.923 3.926 7.932 13.94 41.98 59.93 1.923 9.935 5.929 17.95 0.9614 71.95
19.14 4.967 3.926 5.929 9.935 5.929 7.932 17.95 21.95 55.92 63.93 9.935 9.935 13.94 25.96 13.94 75.95
19.145 10.98 16.98 9.935 20.99 7.932 23.96 25.96 31.97 65.94 64.98 20.99 10.98 25.96 32.93 23.96 77.95
19.15 12.98 8.973 1.923 13.94 5.929 29.96 23.96 33.97 59.93 57.92 13.94 3.926 23.96 27.96 15.94 71.95
19.155 8.973 3.926 -1.042 10.98 8.973 21.95 15.94 28.92 49.99 54.96 4.967 2.964 16.98 32.93 6.97 62.97
19.16 2.964 5.929 -1.042 10.98 14.98 15.94 11.94 30.93 43.98 63.93 3.926 15.94 16.98 29.96 -1.042 70.98
19.165 6.97 14.98 7.932 16.98 27.96 19.95 21.95 34.93 45.99 72.99 4.967 20.99 15.94 22.99 1.923 82.92
19.17 14.98 27 22.99 29.96 46.95 29.96 41.98 46.95 61.93 73.95 5.929 23.96 30.93 33.97 16.98 81.96
19.175 8.973 27.96 25.96 31.97 52 41.98 52 45.99 67.94 65.94 -2.003 17.95 33.97 35.97 15.94 75.95
19.18 4.967 17.95 15.94 21.95 45.99 37.98 41.98 27.96 55.92 54 -3.044 5.929 13.94 25.96 9.935 69.94
19.185 -1.042 8.973 3.926 18.99 27.96 21.95 23.96 18.99 54 52.96 -8.012 4.967 3.926 22.99 5.929 62.97
19.19 -9.053 0 0.9614 10.98 8.973 11.94 7.932 16.98 55.92 58.97 -6.009 12.98 4.967 16.98 -1.042 62.97
19.195 -3.044 1.923 -1.042 7.932 4.967 11.94 11.94 18.99 52.96 61.93 -2.003 9.935 -1.042 3.926 1.923 63.93
19.2 -3.044 0.9614 -2.003 7.932 9.935 13.94 25.96 27.96 59.93 63.93 -1.042 3.926 5.929 5.929 0 54
19.205 -11.06 -9.053 0.9614 0.9614 14.98 15.94 35.97 30.93 61.93 56.96 -6.009 -2.003 12.98 10.98 1.923 50.95
19.21 -13.06 -15.06 -1.042 -3.044 27 11.94 37.98 21.95 52.96 43.98 -5.047 -10.01 6.97 5.929 -1.042 43.98
19.215 -15.06 -21.07 0.9614 -2.003 35.97 6.97 36.93 18.99 47.99 37.98 -5.047 -5.047 14.98 9.935 3.926 40.94
19.22 -17.06 -30.04 -1.042 -9.053 27 0.9614 23.96 12.98 40.94 30.93 -4.006 -3.044 19.95 8.973 -1.042 44.95
19.225 -13.06 -31.01 -5.047 -19.07 10.98 1.923 4.967 -2.003 29.96 23.96 0.9614 -6.009 8.973 1.923 -2.003 38.94
19.23 -15.06 -23.07 -12.02 -20.03 -4.006 -5.047 -2.003 0.9614 27.96 27.96 -9.053 -9.053 4.967 0.9614 -4.006 37.98
19.235 -21.07 -24.04 -23.07 -26.04 -30.04 -21.07 -14.02 -3.044 38.94 39.98 -16.02 -7.05 0 -1.042 -4.006 50.95
19.24 -19.07 -27.08 -26.04 -31.01 -36.05 -22.03 -9.053 -1.042 48.95 54 -9.053 -4.006 -13.06 1.923 -4.006 56.96
19.245 -17.06 -23.07 -24.04 -24.04 -27.08 -16.02 8.973 14.98 57.92 63.93 -11.06 -5.047 -3.044 1.923 -9.053 62.97
19.25 -11.06 -30.04 -26.04 -22.03 -25.08 -7.05 11.94 23.96 62.97 60.97 -8.012 -8.012 0 8.973 -11.06 64.98
19.255 -19.07 -33.01 -31.01 -27.08 -24.04 2.964 7.932 21.95 48.95 54 -9.053 -7.05 -8.012 6.97 -20.03 52.96
19.26 -23.07 -24.04 -37.01 -25.08 -12.02 7.932 0.9614 20.99 25 34.93 -21.07 -4.006 -14.02 0 -24.04 42.94
19.265 -23.07 -23.07 -29 -27.08 -10.01 2.964 -11.06 7.932 8.973 16.98 -25.08 -1.042 -14.02 -2.003 -28.04 36.93
19.27 -13.06 -18.03 -28.04 -32.05 -11.06 0.9614 -19.07 -1.042 0.9614 8.973 -22.03 -2.003 -10.01 -2.003 -27.08 32.93
19.275 -9.053 -7.05 -20.03 -26.04 -15.06 -6.009 -12.02 0 1.923 7.932 -17.06 -9.053 -1.042 0.9614 -25.08 32.93
19.28 0.9614 -1.042 -2.003 -13.06 -18.03 -12.02 -7.05 0.9614 20.99 11.94 0.9614 -6.009 -2.003 0 -6.009 34.93
19.285 4.967 0 3.926 -8.012 -12.02 -7.05 0 -3.044 32.93 15.94 6.97 0.9614 2.964 1.923 2.964 34.93
19.29 10.98 -2.003 12.98 0 4.967 0.9614 6.97 0.9614 35.97 11.94 13.94 0.9614 6.97 1.923 4.967 29.96
19.295 18.99 3.926 15.94 7.932 18.99 4.967 12.98 3.926 37.98 7.932 17.95 2.964 16.98 5.929 8.973 34.93
19.3 14.98 8.973 8.973 9.935 22.99 20.99 15.94 10.98 27 14.98 6.97 3.926 25.96 14.98 4.967 46.95
19.305 -1.042 -2.003 -1.042 6.97 19.95 22.99 18.99 22.99 21.95 27.96 -3.044 -2.003 28.92 21.95 0.9614 56.96
19.31 -1.042 -9.053 2.964 7.932 27 25.96 27.96 31.97 27 35.97 -3.044 10.98 27 25.96 0.9614 61.93
19.315 4.967 -11.06 13.94 6.97 38.94 31.97 35.97 34.93 31.97 42.94 0.9614 16.98 25 28.92 8.973 68.98
19.32 18.99 -1.042 17.95 9.935 37.98 33.97 39.98 33.97 39.98 43.98 7.932 13.94 21.95 29.96 13.94 69.94
19.325 25 4.967 20.99 17.95 34.93 37.98 39.98 34.93 42.94 41.98 13.94 17.95 18.99 31.97 20.99 61.93
19.33 20.99 7.932 21.95 25 34.93 41.98 35.97 32.93 37.98 34.93 4.967 16.98 18.99 28.92 18.99 52.96
19.335 12.98 12.98 21.95 32.93 33.97 39.98 35.97 30.93 35.97 36.93 -1.042 8.973 17.95 32.93 11.94 48.95
19.34 10.98 15.94 21.95 35.97 43.98 45.99 43.98 31.97 35.97 37.98 1.923 13.94 25.96 35.97 11.94 49.99
19.345 16.98 21.95 23.96 37.98 54 47.99 47.99 41.98 39.98 41.98 1.923 19.95 31.97 37.98 15.94 59.93
19.35 18.99 20.99 18.99 33.97 46.95 41.98 43.98 52.96 39.98 52 1.923 13.94 30.93 39.98 16.98 81.96
19.355 10.98 -1.042 3.926 12.98 29.96 37.98 35.97 58.97 35.97 48.95 2.964 8.973 25.96 32.93 13.94 81
19.36 6.97 -15.06 6.97 2.964 18.99 33.97 31.97 56.96 39.98 45.99 15.94 15.94 30.93 33.97 14.98 79
19.365 25 0.9614 19.95 18.99 14.98 37.98 35.97 52.96 45.99 50.95 32.93 18.99 36.93 40.94 25 81
19.37 44.95 20.99 33.97 33.97 23.96 45.99 45.99 41.98 45.99 49.99 37.98 17.95 41.98 39.98 31.97 65.94
19.375 52.96 36.93 49.99 48.95 43.98 49.99 52 35.97 47.99 48.95 36.93 22.99 52 42.94 37.98 58.97
19.38 54.96 45.99 59.93 57.92 63.93 45.99 54 33.97 47.99 52 33.97 13.94 49.99 39.98 35.97 67.94
19.385 48.95 31.97 52 43.98 61.93 43.98 47.99 31.97 43.98 45.99 25.96 0.9614 45.99 33.97 19.95 67.94
19.39 40.94 10.98 45.99 19.95 49.99 32.93 35.97 25 41.98 43.98 23.96 0.9614 45.99 25.96 7.932 69.94
19.395 38.94 8.973 33.97 11.94 33.97 21.95 25.96 21.95 37.98 49.99 17.95 -2.003 35.97 19.95 7.932 77.95
19.4 28.92 3.926 10.98 2.964 9.935 16.98 12.98 18.99 25.96 41.98 0 -9.053 11.94 10.98 1.923 61.93
19.405 8.973 -8.012 -1.042 -6.009 0 5.929 2.964 11.94 23.96 32.93 -7.05 -13.06 3.926 2.964 0 41.98
19.41 -1.042 -16.02 -3.044 -7.05 -3.044 -1.042 -2.003 6.97 25.96 31.97 -7.05 -5.047 0.9614 0 0 45.99
19.415 -5.047 -18.03 -8.012 -8.012 -2.003 7.932 -1.042 7.932 21.95 20.99 -9.053 -9.053 -1.042 1.923 -1.042 35.97
19.42 -1.042 -15.06 -2.003 -19.07 7.932 7.932 0 1.923 19.95 11.94 -1.042 -7.05 19.95 -5.047 3.926 31.97
19.425 -1.042 -15.06 9.935 -21.07 23.96 -2.003 5.929 -3.044 17.95 9.935 -2.003 -3.044 25.96 -9.053 7.932 35.97
19.43 0.9614 -18.03 0 -31.01 19.95 -8.012 0 -12.02 3.926 -5.047 -1.042 -15.06 15.94 -19.07 -2.003 21.95
19.435 -1.042 -21.07 0.9614 -38.06 11.94 -24.04 0 -24.04 0 -11.06 0 -19.07 15.94 -14.02 0.9614 17.95
19.44 0.9614 -18.03 4.967 -26.04 8.973 -33.01 6.97 -25.08 3.926 -2.003 5.929 -3.044 14.98 -2.003 -1.042 27.96
19.445 0.9614 -9.053 -1.042 -11.06 5.929 -15.06 7.932 -11.06 7.932 0.9614 15.94 -3.044 15.94 -3.044 1.923 23.96
19.45 14.98 3.926 6.97 4.967 15.94 0.9614 14.98 6.97 19.95 9.935 25.96 -7.05 31.97 1.923 13.94 25.96
19.455 25 13.94 16.98 25 25 15.94 20.99 19.95 27.96 25 32.93 0.9614 34.93 8.973 16.98 39.98
19.46 25 14.98 7.932 21.95 10.98 31.97 5.929 21.95 14.98 12.98 29.96 -3.044 27.96 5.929 -2.003 42.94
19.465 30.93 13.94 12.98 11.94 0 28.92 -6.009 10.98 4.967 -1.042 22.99 -6.009 27.96 12.98 -3.044 39.98
19.47 25 5.929 12.98 8.973 1.923 11.94 -4.006 -1.042 6.97 -3.044 18.99 1.923 19.95 20.99 -7.05 36.93
19.475 12.98 0.9614 0 -1.042 -3.044 1.923 -13.06 -11.06 5.929 -2.003 14.98 2.964 8.973 9.935 -4.006 27.96
19.48 10.98 6.97 2.964 2.964 0.9614 1.923 -6.009 1.923 20.99 13.94 8.973 0 15.94 14.98 5.929 32.93
19.485 18.99 8.973 14.98 19.95 13.94 11.94 12.98 21.95 41.98 35.97 11.94 8.973 19.95 28.92 12.98 52.96
19.49 20.99 2.964 13.94 21.95 16.98 29.96 23.96 29.96 46.95 46.95 11.94 9.935 17.95 25.96 13.94 68.98
19.495 25 1.923 19.95 21.95 27 38.94 25.96 40.94 47.99 40.94 12.98 5.929 27 25.96 16.98 70.98
19.5 27 3.926 20.99 23.96 31.97 38.94 23.96 44.95 45.99 29.96 10.98 9.935 25 28.92 14.98 64.98
19.505 10.98 4.967 8.973 20.99 16.98 37.98 0.9614 29.96 28.92 17.95 0.9614 9.935 19.95 27.96 11.94 54
19.51 0.9614 5.929 12.98 19.95 7.932 34.93 -11.06 22.99 19.95 9.935 -6.009 1.923 20.99 27 10.98 42.94
19.515 16.98 -1.042 21.95 17.95 10.98 28.92 -7.05 16.98 21.95 6.97 0.9614 0.9614 25 21.95 14.98 38.94
