    T[sec]  O1  O2  P3  P4  C3  C4  F3  F4 Fp2 Fp1  T5  T6  T3  T4  F7  F8
17.83 12.96 1.965 6.988 -5.022 -12.01 -20.02 -23 -31.01 -29.04 -30.06 14.99 -1.019 -4.003 -6.042 -16.01 -16.01
17.835 4.95 0 3.931 -3.057 -9.026 -13.03 -17.03 -25.04 -21.04 -25.04 11.94 5.969 -1.019 -1.019 -7.061 -9.026
17.84 2.984 1.965 0 -2.038 -7.061 -7.061 -10.04 -18.05 -15.07 -23 8.953 6.988 0 0 -2.038 -4.003
17.845 -3.057 -6.042 -1.019 -6.042 -3.057 -4.003 -6.042 -16.01 -13.03 -25.04 -1.019 2.984 -2.038 -4.003 -2.038 -6.042
17.85 -21.04 -19.07 -19.07 -15.07 -9.026 -7.061 -9.026 -17.03 -15.07 -29.04 -11.06 -3.057 -13.03 -11.06 -9.026 -13.03
17.855 -35.01 -26.06 -30.06 -20.02 -16.01 -12.01 -8.007 -14.05 -13.03 -31.01 -26.06 -11.06 -22.06 -14.05 -17.03 -15.07
17.86 -49.06 -34.07 -36.03 -20.02 -18.05 -16.01 -7.061 -10.04 -9.026 -21.04 -33.05 -9.026 -27 -7.061 -17.03 -11.06
17.865 -53.06 -31.01 -31.01 -13.03 -11.06 -11.06 -2.038 1.965 1.965 -3.057 -31.01 -1.019 -19.07 -2.038 -5.022 -1.019
17.87 -45.06 -21.04 -14.05 -1.019 -1.019 0.9463 15.94 21.98 21.98 13.98 -17.03 7.934 -1.019 13.98 11.94 11.94
17.875 -27 -5.022 0 11.94 15.94 13.98 35.96 42 45.93 35.96 0.9463 23.95 15.94 29.99 35.96 27.95
17.88 -7.061 7.934 19.94 27.95 31.95 33.99 55.98 55.98 63.98 49.93 15.94 35.96 35.96 42 55.98 39.96
17.885 4.95 23.95 35.96 42 45.93 51.97 67.99 63.98 71.99 51.97 27.95 43.96 45.93 49.93 65.95 45.93
17.89 19 35.96 45.93 51.97 51.97 61.94 71.99 63.98 69.95 43.96 31.95 47.97 43.96 51.97 61.94 45.93
17.895 28.97 43.96 50.95 55.98 53.94 61.94 67.99 59.98 55.98 32.97 29.99 48.99 35.96 49.93 45.93 39.96
17.9 36.98 47.97 47.97 51.97 47.97 55.98 53.94 49.93 35.96 15.94 23.95 42 21.98 43.96 25.99 27.95
17.905 40.98 45.93 40.98 42.95 34.94 39.96 33.99 32.97 16.96 0.9463 14.99 30.94 6.988 30.94 6.988 14.99
17.91 40.98 39.96 26.93 24.97 16.96 21.98 7.934 10.99 2.984 -8.007 6.988 19 -2.038 14.99 -6.042 1.965
17.915 38.94 35.96 13.98 7.934 0.9463 3.931 -7.061 -7.061 -3.057 -17.03 3.931 3.931 -11.06 -2.038 -19.07 -15.07
17.92 40.98 32.97 7.934 1.965 -12.01 -9.026 -20.02 -22.06 -6.042 -21.04 10.99 1.965 -12.01 -8.007 -19.07 -24.02
17.925 42.95 32.97 5.969 -6.042 -14.05 -15.07 -20.02 -28.02 -5.022 -27 19 -1.019 -3.057 -12.01 -15.07 -30.06
17.93 42.95 25.99 7.934 -11.06 -9.026 -21.04 -15.07 -27 -7.061 -33.05 25.99 -7.061 -2.038 -17.03 -9.026 -33.05
17.935 36.98 12.96 4.95 -15.07 -5.022 -23 -12.01 -25.04 -9.026 -38.07 21.98 -16.01 0 -23 -2.038 -33.05
17.94 16.96 -4.003 0 -27 -7.061 -31.01 -14.05 -29.04 -8.007 -40.03 15.94 -29.04 -1.019 -33.05 0 -39.02
17.945 0.9463 -29.04 -13.03 -43.02 -13.03 -39.02 -21.04 -33.05 -9.026 -39.02 1.965 -43.02 -3.057 -39.02 -1.019 -43.02
17.95 -19.07 -42.07 -26.06 -50.01 -22.06 -43.02 -21.04 -32.03 -1.019 -32.03 -4.003 -47.02 -7.061 -40.03 0.9463 -42.07
17.955 -31.01 -47.02 -33.05 -50.01 -26.06 -45.06 -21.04 -25.04 2.984 -22.06 -9.026 -45.06 -4.003 -39.02 4.95 -37.05
17.96 -39.02 -49.06 -33.05 -47.02 -27 -37.05 -11.06 -17.03 13.98 -11.06 -11.06 -37.05 0.9463 -27 13.98 -31.01
17.965 -43.02 -47.02 -27 -37.05 -18.05 -25.04 -1.019 0 25.99 0.9463 -9.026 -22.06 8.953 -13.03 22.93 -16.01
17.97 -53.06 -50.01 -26.06 -28.02 -5.022 -9.026 11.94 7.934 31.95 2.984 -8.007 -12.01 15.94 -4.003 30.94 -7.061
17.975 -65 -57.07 -25.04 -23 0.9463 -1.019 17.98 13.98 33.99 5.969 -11.06 -5.022 17.98 -2.038 31.95 0.9463
17.98 -75.05 -59.03 -19.07 -13.03 5.969 5.969 25.99 19 38 13.98 -9.026 1.965 19.94 5.969 32.97 4.95
17.985 -81.01 -52.04 -13.03 -1.019 16.96 16.96 30.94 24.97 40.98 23.95 -4.003 14.99 22.93 14.99 36.98 13.98
17.99 -71.04 -39.02 -3.057 5.969 25.99 29.99 31.95 33.99 42 27.95 -2.038 27.95 25.99 21.98 39.96 21.98
17.995 -51.03 -20.02 3.931 19 31.95 40.98 34.94 43.96 44.98 32.97 6.988 38 29.99 29.99 43.96 28.97
18 -27 -1.019 15.94 26.93 38.94 45.93 31.95 43.96 44.98 31.95 13.98 38 34.94 28.97 43.96 28.97
18.005 2.984 12.96 23.95 29.99 38.94 48.99 28.97 42 38 25.99 21.98 36.98 32.97 22.93 35.96 22.93
18.01 26.93 31.95 29.99 30.94 36.98 42 21.98 31.95 20.96 9.972 21.98 29.99 26.93 14.99 23.95 12.96
18.015 52.99 48.99 31.95 28.97 27.95 28.97 10.99 17.98 4.95 -2.038 22.93 25.99 17.98 7.934 5.969 2.984
18.02 74.97 65.95 33.99 25.99 19.94 13.98 -2.038 1.965 -5.022 -19.07 23.95 23.95 7.934 -2.038 -3.057 -3.057
18.025 90.99 80.94 33.99 27.95 10.99 4.95 -10.04 -6.042 -14.05 -29.04 28.97 20.96 0.9463 0 -14.05 -11.06
18.03 101 85.96 33.99 21.98 1.965 0.9463 -21.04 -20.02 -23 -37.05 29.99 13.98 0.9463 -5.022 -20.02 -18.05
18.035 103 80 29.99 11.94 -3.057 -9.026 -35.01 -33.05 -31.01 -47.02 29.99 3.931 -5.022 -9.026 -27 -31.01
18.04 92.95 64.93 20.96 4.95 -13.03 -17.03 -43.02 -39.02 -35.01 -50.01 22.93 -2.038 -9.026 -14.05 -32.03 -37.05
18.045 78.98 42 11.94 -3.057 -22.06 -25.04 -50.01 -46 -43.02 -49.06 7.934 -12.01 -20.02 -17.03 -38.07 -40.03
18.05 52.99 11.94 0.9463 -15.07 -33.05 -35.01 -55.03 -49.06 -49.06 -55.03 -7.061 -23 -31.01 -23 -47.02 -39.02
18.055 22.93 -11.06 -11.06 -28.02 -40.03 -43.02 -55.03 -45.06 -50.01 -48.04 -23 -29.04 -38.07 -25.04 -50.01 -35.01
18.06 -3.057 -40.03 -26.06 -40.03 -42.07 -43.02 -49.06 -40.03 -41.05 -42.07 -32.03 -33.05 -39.02 -24.02 -47.02 -30.06
18.065 -31.01 -65 -35.01 -49.06 -39.02 -39.02 -41.05 -29.04 -27 -29.04 -35.01 -37.05 -33.05 -21.04 -35.01 -25.04
18.07 -47.02 -80.07 -40.03 -47.02 -29.04 -27 -24.02 -15.07 -8.007 -12.01 -31.01 -33.05 -20.02 -15.07 -16.01 -17.03
18.075 -59.03 -88 -38.07 -39.02 -17.03 -13.03 -4.003 1.965 3.931 -1.019 -23 -28.02 -7.061 -9.026 0 -7.061
18.08 -69 -87.06 -35.01 -25.04 -1.019 -1.019 5.969 11.94 17.98 11.94 -19.07 -17.03 1.965 0 9.972 -2.038
18.085 -73.01 -74.03 -25.04 -8.007 8.953 7.934 24.97 28.97 29.99 23.95 -14.05 -3.057 15.94 12.96 21.98 8.953
18.09 -77.01 -61.07 -13.03 0.9463 20.96 21.98 32.97 38.94 36.98 29.99 -14.05 5.969 19 24.97 27.95 20.96
18.095 -75.05 -43.02 -9.026 11.94 25.99 33.99 42 47.97 43.96 35.96 -13.03 11.94 21.98 29.99 31.95 27.95
18.1 -67.04 -27 0 20.96 32.97 42 49.93 56.99 52.99 42.95 -4.003 20.96 24.97 36.98 40.98 34.94
18.105 -51.03 -9.026 2.984 26.93 38.94 49.93 55.98 61 56.99 48.99 1.965 28.97 26.93 40.98 46.95 38.94
18.11 -29.04 3.931 7.934 29.99 42 51.97 59.98 61.94 57.94 47.97 5.969 31.95 29.99 39.96 51.97 38
18.115 -7.061 19.94 19 33.99 45.93 47.97 59.98 55.98 51.97 40.98 13.98 36.98 35.96 39.96 51.97 35.96
18.12 8.953 29.99 23.95 33.99 47.97 39.96 53.94 45.93 42 27.95 19.94 33.99 38 33.99 47.97 27.95
18.125 24.97 35.96 29.99 31.95 45.93 29.99 43.96 33.99 29.99 15.94 19.94 27.95 35.96 27.95 38 17.98
18.13 36.98 35.96 29.99 27.95 38 23.95 33.99 23.95 17.98 5.969 19.94 19.94 25.99 19.94 23.95 9.972
18.135 50.95 35.96 27.95 21.98 25.99 15.94 21.98 15.94 7.934 0 17.98 13.98 11.94 13.98 9.972 3.931
18.14 68.93 38 25.99 17.98 12.96 10.99 11.94 9.972 0.9463 -1.019 15.94 9.972 0 9.972 -2.038 1.965
18.145 84.95 47.97 25.99 15.94 0 3.931 0 1.965 -11.06 -7.061 17.98 7.934 -7.061 7.934 -9.026 0
18.15 94.99 58.96 26.93 10.99 -6.042 0 -10.04 -2.038 -25.04 -19.07 17.98 7.934 -13.03 4.95 -19.07 -1.019
18.155 94.99 64.93 19 4.95 -18.05 -12.01 -28.02 -18.05 -41.05 -37.05 11.94 1.965 -21.04 1.965 -33.05 -11.06
18.16 80.94 57.94 7.934 -5.022 -31.01 -29.04 -49.06 -37.05 -53.06 -47.02 1.965 -1.019 -27 -9.026 -43.02 -23
18.165 56.99 40.98 0.9463 -16.01 -39.02 -37.05 -58.01 -46 -63.04 -57.07 -7.061 -8.007 -32.03 -18.05 -51.03 -32.03
18.17 30.94 17.98 -13.03 -25.04 -49.06 -47.02 -64.05 -52.04 -63.04 -55.03 -16.01 -20.02 -36.03 -26.06 -52.04 -36.03
18.175 -1.019 -7.061 -27 -37.05 -51.03 -51.03 -63.04 -51.03 -59.03 -49.06 -29.04 -27 -39.02 -33.05 -49.06 -35.01
18.18 -17.03 -31.01 -36.03 -43.02 -48.04 -48.04 -57.07 -45.06 -51.03 -40.03 -32.03 -30.06 -38.07 -33.05 -44.04 -32.03
18.185 -37.05 -50.01 -44.04 -50.01 -45.06 -44.04 -53.06 -41.05 -42.07 -36.03 -36.03 -32.03 -34.07 -31.01 -38.07 -26.06
18.19 -61.07 -69 -55.03 -55.03 -45.06 -41.05 -51.03 -37.05 -39.02 -35.01 -43.02 -33.05 -33.05 -29.04 -35.01 -27
18.195 -81.01 -83.05 -61.07 -57.07 -46 -40.03 -46 -32.03 -30.06 -30.06 -46 -33.05 -31.01 -24.02 -28.02 -23
18.2 -99.07 -90.04 -60.05 -58.01 -41.05 -37.05 -36.03 -25.04 -18.05 -22.06 -44.04 -31.01 -27 -20.02 -18.05 -21.04
18.205 -105 -87.06 -49.06 -49.06 -31.01 -31.01 -21.04 -15.07 -3.057 -7.061 -33.05 -23 -17.03 -13.03 -3.057 -11.06
18.21 -89.02 -66.02 -28.02 -30.06 -11.06 -17.03 -1.019 0 14.99 9.972 -9.026 -10.04 -1.019 -1.019 11.94 0.9463
18.215 -55.03 -39.02 -2.038 -5.022 7.934 1.965 23.95 16.96 33.99 25.99 12.96 1.965 21.98 6.988 33.99 15.94
18.22 -11.06 -5.022 19.94 11.94 31.95 15.94 39.96 35.96 45.93 38 38 23.95 38 21.98 47.97 25.99
18.225 26.93 21.98 40.98 35.96 48.99 35.96 48.99 47.97 47.97 40.98 53.94 42 48.99 33.99 55.98 29.99
18.23 56.99 45.93 51.97 42.95 56.99 45.93 46.95 48.99 40.98 33.99 56.99 49.93 46.95 33.99 46.95 26.93
18.235 72.94 57.94 51.97 43.96 49.93 43.96 35.96 39.96 27.95 23.95 45.93 45.93 38 29.99 29.99 17.98
18.24 76.94 63.98 45.93 40.98 33.99 38 22.93 26.93 14.99 11.94 29.99 38 21.98 22.93 12.96 10.99
18.245 74.97 66.97 36.98 34.94 19.94 21.98 7.934 15.94 0.9463 2.984 15.94 26.93 4.95 13.98 1.965 8.953
18.25 62.96 66.97 23.95 22.93 0.9463 8.953 0.9463 2.984 -5.022 -2.038 2.984 19.94 -8.007 4.95 -14.05 4.95
18.255 52.99 58.96 6.988 10.99 -13.03 -1.019 -17.03 -5.022 -18.05 -14.05 -7.061 6.988 -28.02 -1.019 -28.02 1.965
18.26 38.94 39.96 -7.061 0 -31.01 -13.03 -34.07 -18.05 -30.06 -29.04 -21.04 -3.057 -45.06 -10.04 -40.03 -8.007
18.265 19 19.94 -21.04 -19.07 -47.02 -31.01 -51.03 -31.01 -41.05 -39.02 -29.04 -15.07 -59.03 -23 -53.06 -21.04
18.27 2.984 0 -33.05 -34.07 -58.01 -41.05 -60.05 -40.03 -48.04 -43.02 -32.03 -27 -62.02 -33.05 -58.01 -28.02
18.275 -5.022 -13.03 -34.07 -43.02 -58.01 -47.02 -60.05 -41.05 -45.06 -40.03 -29.04 -33.05 -56.05 -35.01 -53.06 -27
18.28 -7.061 -17.03 -27 -41.05 -47.02 -43.02 -49.06 -37.05 -33.05 -31.01 -17.03 -31.01 -37.05 -33.05 -43.02 -23
18.285 0.9463 -13.03 -12.01 -27 -27 -28.02 -23 -18.05 -13.03 -17.03 0 -19.07 -9.026 -20.02 -19.07 -7.061
18.29 0.9463 -10.04 -1.019 -16.01 -3.057 -11.06 -2.038 -1.019 -1.019 -5.022 9.972 -12.01 8.953 -11.06 1.965 0
18.295 -1.019 -17.03 3.931 -11.06 7.934 -1.019 9.972 5.969 11.94 0.9463 15.94 -13.03 25.99 -5.022 13.98 -2.038
18.3 -19.07 -28.02 2.984 -10.04 13.98 1.965 19 13.98 22.93 2.984 14.99 -15.07 31.95 -2.038 26.93 -2.038
18.305 -37.05 -43.02 0.9463 -13.03 12.96 1.965 20.96 14.99 30.94 14.99 6.988 -17.03 31.95 -4.003 30.94 1.965
18.31 -51.03 -47.02 -3.057 -13.03 9.972 0.9463 21.98 19.94 35.96 23.95 1.965 -9.026 25.99 0.9463 31.95 5.969
18.315 -47.02 -38.07 1.965 -6.042 15.94 2.984 31.95 27.95 40.98 36.98 2.984 0.9463 22.93 5.969 32.97 19
18.32 -27 -15.07 12.96 3.931 24.97 14.99 45.93 42 46.95 46.95 12.96 19 28.97 19.94 34.94 34.94
18.325 -1.019 3.931 29.99 19.94 38 29.99 57.94 51.97 47.97 47.97 23.95 33.99 35.96 27.95 39.96 43.96
18.33 26.93 25.99 45.93 31.95 47.97 39.96 62.96 52.99 45.93 43.96 34.94 40.98 42.95 32.97 42.95 48.99
18.335 40.98 34.94 47.97 36.98 51.97 43.96 58.96 46.95 39.96 33.99 38 36.98 42.95 28.97 39.96 40.98
18.34 44.98 35.96 45.93 35.96 42 35.96 45.93 33.99 31.95 23.95 38 27.95 38 21.98 35.96 29.99
18.345 44.98 36.98 38.94 32.97 34.94 30.94 32.97 24.97 23.95 15.94 33.99 21.98 31.95 14.99 27.95 19.94
18.35 40.98 36.98 32.97 28.97 24.97 24.97 24.97 16.96 15.94 7.934 25.99 13.98 23.95 6.988 17.98 11.94
18.355 40.98 35.96 23.95 19.94 13.98 15.94 17.98 9.972 9.972 3.931 19.94 11.94 17.98 1.965 9.972 7.934
18.36 38.94 35.96 19.94 13.98 8.953 10.99 15.94 7.934 3.931 3.931 11.94 9.972 11.94 -2.038 3.931 7.934
18.365 34.94 33.99 15.94 9.972 1.965 3.931 11.94 3.931 1.965 3.931 3.931 7.934 3.931 -2.038 0.9463 7.934
18.37 30.94 29.99 9.972 7.934 -2.038 0 7.934 0 1.965 3.931 0.9463 3.931 -1.019 -2.038 -5.022 11.94
18.375 26.93 23.95 5.969 5.969 -1.019 -2.038 3.931 0.9463 1.965 3.931 -3.057 3.931 -11.06 0 -13.03 13.98
18.38 22.93 17.98 3.931 3.931 -5.022 0 0 0.9463 3.931 7.934 -5.022 3.931 -15.07 0 -19.07 19.94
18.385 16.96 11.94 4.95 0 -7.061 0 -2.038 -2.038 1.965 10.99 -3.057 4.95 -17.03 1.965 -21.04 21.98
18.39 10.99 3.931 3.931 -1.019 -7.061 -2.038 0.9463 0 -2.038 7.934 -5.022 1.965 -15.07 0 -21.04 21.98
18.395 0.9463 -1.019 0.9463 -8.007 -6.042 -1.019 -1.019 -1.019 -4.003 2.984 -6.042 -1.019 -12.01 1.965 -18.05 19
18.4 -7.061 -13.03 0 -14.05 -6.042 -7.061 -2.038 -2.038 -12.01 0 -8.007 -4.003 -8.007 0 -14.05 12.96
18.405 -19.07 -25.04 -7.061 -17.03 -5.022 -7.061 -5.022 -7.061 -19.07 -9.026 -11.06 -11.06 -7.061 -5.022 -13.03 7.934
18.41 -27 -34.07 -7.061 -14.05 -2.038 -7.061 -2.038 -8.007 -18.05 -11.06 -8.007 -15.07 0.9463 -2.038 -5.022 6.988
18.415 -33.05 -38.07 -9.026 -8.007 0 -5.022 0 -6.042 -9.026 -5.022 -2.038 -17.03 3.931 0 0 6.988
18.42 -33.05 -37.05 -1.019 -1.019 0 0.9463 5.969 -2.038 0.9463 0 1.965 -9.026 11.94 0 11.94 9.972
18.425 -25.04 -22.06 8.953 9.972 13.98 7.934 22.93 11.94 17.98 16.96 15.94 1.965 26.93 9.972 34.94 19.94
18.43 -11.06 -2.038 25.99 23.95 27.95 19.94 42 23.95 38.94 30.94 27.95 13.98 42.95 19.94 54.96 25.99
18.435 -1.019 11.94 35.96 39.96 39.96 31.95 55.98 38 53.94 35.96 39.96 21.98 53.94 27.95 69.95 33.99
18.44 16.96 27.95 44.98 50.95 50.95 42 63.98 42.95 57.94 40.98 46.95 26.93 57.94 32.97 73.95 38.94
18.445 24.97 29.99 47.97 52.99 51.97 42 61 43.96 45.93 35.96 43.96 23.95 56.99 33.99 64.93 38.94
18.45 30.94 27.95 38 43.96 42 35.96 47.97 33.99 31.95 25.99 35.96 15.94 45.93 25.99 45.93 33.99
18.455 32.97 22.93 29.99 34.94 26.93 25.99 31.95 20.96 11.94 17.98 29.99 10.99 32.97 19.94 26.93 24.97
18.46 38.94 21.98 25.99 23.95 11.94 15.94 14.99 11.94 3.931 8.953 22.93 5.969 19.94 10.99 12.96 19.94
18.465 42.95 19.94 21.98 15.94 5.969 9.972 3.931 0 -2.038 5.969 19.94 5.969 11.94 5.969 3.931 11.94
18.47 50.95 21.98 19 8.953 -1.019 6.988 1.965 -2.038 1.965 1.965 15.94 2.984 4.95 3.931 -1.019 8.953
18.475 42.95 19 14.99 2.984 -1.019 0.9463 -8.007 -10.04 -4.003 0.9463 10.99 1.965 -1.019 0.9463 -4.003 4.95
18.48 30.94 5.969 3.931 -5.022 -9.026 -1.019 -17.03 -19.07 -13.03 -9.026 0 -7.061 -13.03 -1.019 -15.07 -2.038
18.485 14.99 -2.038 0.9463 -14.05 -15.07 -8.007 -26.06 -21.04 -21.04 -14.05 -6.042 -10.04 -21.04 -6.042 -26.06 0
18.49 -1.019 -12.01 -11.06 -23 -22.06 -14.05 -29.04 -23 -30.06 -20.02 -15.07 -14.05 -29.04 -7.061 -34.07 -4.003
18.495 -19.07 -19.07 -20.02 -23 -24.02 -18.05 -27 -19.07 -31.01 -22.06 -17.03 -9.026 -27 -6.042 -35.01 -2.038
18.5 -27 -20.02 -23 -23 -24.02 -16.01 -25.04 -15.07 -30.06 -20.02 -21.04 -2.038 -25.04 1.965 -34.07 -1.019
18.505 -31.01 -14.05 -23 -16.01 -21.04 -12.01 -22.06 -9.026 -27 -12.01 -16.01 -1.019 -17.03 6.988 -28.02 2.984
18.51 -31.01 -7.061 -25.04 -13.03 -19.07 -9.026 -23 -7.061 -23 -9.026 -15.07 1.965 -13.03 11.94 -23 3.931
18.515 -29.04 0 -22.06 -8.007 -15.07 -6.042 -18.05 -8.007 -18.05 -3.057 -14.05 0 -9.026 10.99 -16.01 2.984
18.52 -27 1.965 -22.06 -4.003 -12.01 -2.038 -14.05 -6.042 -12.01 0.9463 -11.06 0 -6.042 3.931 -8.007 1.965
18.525 -31.01 1.965 -17.03 -1.019 -7.061 -1.019 -5.022 -1.019 -5.022 -2.038 -11.06 -3.057 -3.057 -2.038 -1.019 -3.057
18.53 -31.01 0 -13.03 0 -1.019 -2.038 0.9463 1.965 0 2.984 -8.007 -3.057 0.9463 0 4.95 0.9463
18.535 -27 -2.038 -7.061 0.9463 2.984 1.965 13.98 6.988 5.969 7.934 0.9463 1.965 2.984 0.9463 10.99 0
18.54 -17.03 -5.022 1.965 3.931 11.94 7.934 19.94 11.94 17.98 11.94 1.965 3.931 11.94 0 17.98 0
18.545 0.9463 -1.019 17.98 14.99 23.95 15.94 28.97 21.98 27.95 19 17.98 11.94 22.93 11.94 28.97 8.953
18.55 22.93 7.934 34.94 24.97 34.94 23.95 33.99 26.93 33.99 22.93 30.94 20.96 35.96 19 35.96 14.99
18.555 40.98 19.94 42 35.96 39.96 29.99 35.96 29.99 31.95 23.95 38 25.99 42 25.99 38 17.98
18.56 48.99 30.94 47.97 42 39.96 31.95 33.99 29.99 26.93 24.97 38 33.99 44.98 31.95 34.94 19.94
18.565 50.95 32.97 38.94 42 33.99 29.99 22.93 23.95 11.94 19 29.99 34.94 34.94 31.95 22.93 21.98
18.57 46.95 29.99 25.99 27.95 19.94 23.95 7.934 9.972 -2.038 7.934 15.94 29.99 19.94 27.95 5.969 13.98
18.575 36.98 20.96 11.94 12.96 6.988 13.98 -2.038 1.965 -9.026 0.9463 4.95 21.98 5.969 20.96 -1.019 6.988
18.58 28.97 12.96 3.931 -1.019 0 0 -16.01 -12.01 -20.02 -13.03 0 13.98 -3.057 6.988 -9.026 -2.038
18.585 22.93 7.934 -1.019 -5.022 -9.026 -5.022 -27 -23 -29.04 -25.04 -11.06 3.931 -15.07 0.9463 -17.03 -15.07
18.59 16.96 5.969 -8.007 -12.01 -16.01 -13.03 -30.06 -30.06 -32.03 -30.06 -12.01 0 -22.06 -10.04 -20.02 -24.02
18.595 8.953 3.931 -14.05 -12.01 -18.05 -21.04 -31.01 -32.03 -32.03 -34.07 -16.01 -6.042 -24.02 -16.01 -22.06 -28.02
18.6 2.984 1.965 -17.03 -11.06 -21.04 -23 -29.04 -31.01 -31.01 -29.04 -19.07 -9.026 -25.04 -21.04 -21.04 -29.04
18.605 -3.057 -2.038 -18.05 -7.061 -19.07 -21.04 -23 -25.04 -25.04 -22.06 -21.04 -10.04 -21.04 -19.07 -17.03 -25.04
18.61 -11.06 -3.057 -21.04 -7.061 -17.03 -17.03 -17.03 -19.07 -21.04 -19.07 -23 -11.06 -17.03 -17.03 -13.03 -21.04
18.615 -23 -9.026 -25.04 -13.03 -19.07 -17.03 -15.07 -19.07 -21.04 -21.04 -27 -13.03 -15.07 -17.03 -11.06 -23
18.62 -35.01 -15.07 -31.01 -21.04 -21.04 -19.07 -17.03 -23 -27 -25.04 -29.04 -15.07 -17.03 -19.07 -13.03 -27
18.625 -45.06 -19.07 -39.02 -33.05 -27 -25.04 -25.04 -31.01 -33.05 -31.01 -31.01 -17.03 -21.04 -19.07 -17.03 -31.01
18.63 -51.03 -21.04 -43.02 -39.02 -28.02 -30.06 -31.01 -35.01 -33.05 -31.01 -27 -15.07 -25.04 -19.07 -21.04 -31.01
18.635 -47.02 -17.03 -39.02 -37.05 -27 -29.04 -31.01 -33.05 -27 -23 -19.07 -9.026 -23 -15.07 -21.04 -25.04
18.64 -35.01 -8.007 -26.06 -24.02 -18.05 -20.02 -18.05 -22.06 -13.03 -11.06 -7.061 0.9463 -15.07 -7.061 -13.03 -15.07
18.645 -17.03 -1.019 -6.042 -2.038 -2.038 -6.042 -2.038 -2.038 0 -2.038 3.931 7.934 -3.057 -1.019 -1.019 0
18.65 0.9463 9.972 5.969 9.972 7.934 3.931 13.98 7.934 13.98 7.934 13.98 13.98 5.969 5.969 5.969 0
18.655 14.99 16.96 22.93 22.93 21.98 15.94 28.97 19 21.98 15.94 25.99 14.99 19 8.953 19 4.95
18.66 26.93 16.96 31.95 27.95 27.95 19.94 39.96 25.99 28.97 22.93 33.99 12.96 30.94 8.953 32.97 4.95
18.665 36.98 15.94 38 27.95 35.96 25.99 42 25.99 31.95 23.95 39.96 11.94 39.96 9.972 39.96 7.934
18.67 44.98 15.94 43.96 27.95 40.98 30.94 43.96 29.99 32.97 24.97 46.95 14.99 48.99 15.94 50.95 10.99
18.675 52.99 17.98 48.99 32.97 45.93 35.96 46.95 32.97 30.94 26.93 44.98 16.96 52.99 19.94 54.96 13.98
18.68 54.96 19.94 49.93 33.99 45.93 38 43.96 31.95 25.99 23.95 38 17.98 49.93 21.98 53.94 15.94
18.685 54.96 24.97 45.93 31.95 44.98 38.94 42 29.99 22.93 16.96 26.93 14.99 43.96 22.93 47.97 13.98
18.69 48.99 22.93 33.99 23.95 33.99 27.95 31.95 19.94 16.96 11.94 10.99 7.934 25.99 16.96 35.96 6.988
18.695 36.98 13.98 17.98 11.94 19.94 17.98 19.94 11.94 9.972 3.931 0.9463 -2.038 7.934 5.969 19.94 -1.019
18.7 20.96 4.95 0 5.969 8.953 8.953 11.94 3.931 7.934 1.965 -5.022 -5.022 0 0.9463 8.953 -7.061
18.705 2.984 1.965 -6.042 1.965 0 1.965 2.984 2.984 3.931 2.984 -13.03 -4.003 -6.042 -4.003 0.9463 -15.07
18.71 -9.026 -2.038 -15.07 -3.057 -1.019 -2.038 -1.019 0 0 1.965 -13.03 -1.019 -13.03 -7.061 -3.057 -15.07
18.715 -21.04 1.965 -22.06 -8.007 -3.057 1.965 -8.007 1.965 -3.057 0.9463 -12.01 0.9463 -16.01 -5.022 -8.007 -15.07
18.72 -25.04 1.965 -23 -9.026 -9.026 -1.019 -13.03 -5.022 -12.01 -4.003 -11.06 0 -14.05 -5.022 -11.06 -15.07
18.725 -25.04 -1.019 -21.04 -11.06 -13.03 -9.026 -21.04 -13.03 -21.04 -15.07 -9.026 -1.019 -9.026 -5.022 -15.07 -17.03
18.73 -17.03 1.965 -15.07 -11.06 -15.07 -12.01 -24.02 -19.07 -24.02 -24.02 -3.057 -2.038 -5.022 -7.061 -13.03 -22.06
18.735 -11.06 -2.038 -9.026 -8.007 -12.01 -16.01 -27 -23 -26.06 -29.04 0.9463 0 -2.038 -8.007 -9.026 -27
18.74 -9.026 0 -2.038 -2.038 -8.007 -14.05 -27 -27 -24.02 -28.02 3.931 1.965 1.965 -8.007 -7.061 -25.04
18.745 -7.061 3.931 -2.038 0 -6.042 -10.04 -25.04 -23 -20.02 -23 6.988 4.95 -2.038 -6.042 -13.03 -25.04
18.75 -5.022 2.984 0 -1.019 -5.022 -8.007 -28.02 -21.04 -18.05 -16.01 1.965 2.984 -5.022 -9.026 -17.03 -18.05
18.755 -3.057 -2.038 -2.038 -5.022 -5.022 -9.026 -23 -17.03 -13.03 -11.06 -2.038 0.9463 -13.03 -9.026 -19.07 -15.07
18.76 2.984 -1.019 0 -1.019 -3.057 -7.061 -13.03 -11.06 -4.003 0 -1.019 -2.038 -14.05 -7.061 -11.06 -11.06
18.765 12.96 0.9463 6.988 1.965 1.965 -1.019 -1.019 1.965 3.931 3.931 -1.019 -3.057 -6.042 -3.057 -2.038 -5.022
18.77 19 1.965 9.972 1.965 3.931 1.965 11.94 5.969 13.98 11.94 3.931 0.9463 0.9463 -2.038 7.934 0.9463
18.775 14.99 3.931 10.99 10.99 7.934 11.94 20.96 12.96 21.98 20.96 7.934 2.984 6.988 4.95 16.96 0
