    T[sec]  O1  O2  P3  P4  C3  C4  F3  F4 Fp2 Fp1  T5  T6  T3  T4  F7  F8
12.7 10.96 1.993 5.979 -13.08 6.976 -21.05 -2.118 -28.03 15.95 -33.01 -25.04 -32.02 -15.07 -22.05 33.88 -106
12.705 -21.05 -25.04 -18.06 -47.09 -24.04 -32.02 -21.05 -45.1 1.993 -42.11 -35 -27.03 -15.07 -29.03 17.94 -114.1
12.71 -31.02 -39.12 -25.04 -55.06 -42.11 -43.1 -26.04 -44.1 21.92 -17.07 -13.08 -3.114 -12.08 -19.06 32.89 -82.09
12.715 -29.03 -43.1 -18.06 -45.1 -28.03 -20.06 -21.05 -25.04 25.91 -19.06 -21.05 -3.114 -17.07 -3.114 27.9 -72
12.72 -47.09 -63.03 -45.1 -51.07 -40.11 -25.04 -29.03 -40.11 1.993 -31.02 -39.12 -18.06 -29.03 -16.07 1.993 -86.08
12.725 -49.08 -66.02 -42.11 -47.09 -42.11 -40.11 -18.06 -37.12 0 -11.09 -26.04 -10.09 -19.06 -10.09 6.976 -70.01
12.73 -45.1 -61.04 -28.03 -35 -23.05 -25.04 1.993 -12.08 -16.07 -12.08 -20.06 -14.08 -12.08 0 2.99 -60.04
12.735 -69.01 -80.1 -49.08 -54.06 -39.12 -19.06 0.9966 -16.07 -63.03 -21.05 -34.01 -37.12 -27.03 -13.08 -30.02 -70.01
12.74 -75.12 -89.07 -51.07 -52.07 -47.09 -30.02 0 -11.09 -64.03 1.993 -10.09 -21.05 -25.04 -18.06 -32.02 -45.1
12.745 -47.09 -62.04 -24.04 -13.08 -18.06 -4.111 15.95 14.95 -49.08 17.94 19.93 -14.08 -8.097 -3.114 -11.09 -16.07
12.75 -21.05 -36 -4.111 14.95 1.993 15.95 42.98 32.89 -38.12 27.9 27.9 -22.05 9.966 1.993 -2.118 -6.104
12.755 0.9966 -22.05 12.96 31.89 16.94 30.89 56.93 41.98 -5.107 53.94 46.96 1.993 29.9 10.96 32.89 10.96
12.76 18.94 -11.09 25.91 34.88 24.91 52.94 59.92 47.96 9.966 51.95 42.98 18.94 27.9 28.9 50.95 13.95
12.765 10.96 -9.094 17.94 12.96 14.95 55.93 40.98 28.9 -5.107 11.96 -1.121 -1.121 1.993 13.95 26.91 -22.05
12.77 8.969 -7.101 15.95 -1.121 5.979 23.92 19.93 7.973 -1.121 3.986 -5.107 1.993 -15.07 0 11.96 -37.12
12.775 24.91 11.96 27.9 0.9966 20.93 18.94 24.91 15.95 3.986 17.94 10.96 20.93 -3.114 8.969 24.91 -17.07
12.78 14.95 23.92 17.94 -1.121 16.94 21.92 22.92 12.96 -15.07 0 -4.111 2.99 -24.04 3.986 6.976 -28.03
12.785 -15.07 0 -11.09 -19.06 -7.101 0.9966 -2.118 -8.097 -23.05 -7.101 -33.01 -9.094 -50.08 -3.114 -5.107 -34.01
12.79 -39.12 -15.07 -39.12 -33.01 -35 -21.05 -33.01 -33.01 -21.05 -13.08 -49.08 -3.114 -51.07 -3.114 -1.121 -29.03
12.795 -63.03 -25.04 -57.05 -41.11 -57.05 -41.11 -55.06 -53.07 -33.01 -49.08 -73.12 -21.05 -71.01 -9.094 -13.08 -51.07
12.8 -79.1 -47.09 -73.12 -50.08 -74.12 -63.03 -78.11 -76.11 -31.02 -67.02 -70.01 -28.03 -80.1 -20.06 -22.05 -67.02
12.805 -81.1 -59.05 -75.12 -53.07 -79.1 -64.03 -80.1 -78.11 -17.07 -53.07 -45.1 -13.08 -56.06 -17.07 -10.09 -50.08
12.81 -65.03 -57.05 -59.05 -42.11 -58.05 -51.07 -60.04 -62.04 -19.06 -55.06 -40.11 -10.09 -50.08 0 -14.08 -52.07
12.815 -39.12 -55.06 -33.01 -32.02 -32.02 -35 -32.02 -42.11 -7.101 -33.01 -24.04 -20.06 -30.02 1.993 1.993 -46.09
12.82 -9.094 -37.12 0.9966 -17.07 -3.114 -22.05 0 -13.08 15.95 7.973 13.95 -1.121 19.93 15.95 31.89 -19.06
12.825 8.969 -11.09 25.91 -1.121 13.95 -1.121 29.9 9.966 25.91 21.92 43.97 7.973 39.99 27.9 41.98 -9.094
12.83 26.91 0.9966 39.99 3.986 31.89 21.92 43.97 27.9 33.88 27.9 59.92 3.986 37.99 17.94 51.95 -11.09
12.835 42.98 7.973 47.96 15.95 47.96 33.88 57.93 41.98 39.99 43.97 67.89 11.96 49.95 15.95 67.89 5.979
12.84 58.92 31.89 55.93 39.99 59.92 45.97 61.91 53.94 41.98 44.97 47.96 26.91 46.96 34.88 68.89 18.94
12.845 70.88 55.93 61.91 61.91 67.89 51.95 63.91 59.92 41.98 33.88 15.95 11.96 33.88 39.99 70.88 19.93
12.85 50.95 48.96 48.96 52.94 41.98 37.99 45.97 37.99 27.9 14.95 1.993 -1.121 26.91 30.89 59.92 8.969
12.855 12.96 16.94 16.94 16.94 0 9.966 2.99 -2.118 7.973 -15.07 -9.094 -1.121 -1.121 15.95 28.9 -22.05
12.86 0.9966 -9.094 -1.121 0 -1.121 -5.107 -3.114 -13.08 1.993 -30.02 -21.05 -18.06 -16.07 0 16.94 -44.1
12.865 -5.107 -32.02 -1.121 -12.08 1.993 -11.09 12.96 -10.09 0.9966 -23.05 -17.07 -23.05 -3.114 -7.101 16.94 -33.01
12.87 -15.07 -43.1 -7.101 -25.04 -1.121 -9.094 3.986 -21.05 -15.07 -35 -33.01 -17.07 -13.08 -9.094 0.9966 -43.1
12.875 -21.05 -39.12 -17.07 -27.03 -3.114 -9.094 -2.118 -21.05 -17.07 -39.12 -49.08 -17.07 -29.03 -9.094 -13.08 -49.08
12.88 -25.04 -35 -15.07 -26.04 -11.09 -19.06 -1.121 -23.05 -15.07 -32.02 -23.05 -14.08 -30.02 0 -14.08 -44.1
12.885 -25.04 -26.04 -10.09 -26.04 -15.07 -27.03 -13.08 -29.03 -2.118 -26.04 0 0 -26.04 6.976 -2.118 -50.08
12.89 -7.101 -8.097 2.99 -6.104 7.973 -21.05 6.976 -4.111 29.9 -3.114 19.93 5.979 -2.118 17.94 39.99 -27.03
12.895 -1.121 -3.114 13.95 -2.118 23.92 -7.101 29.9 9.966 33.88 1.993 21.92 3.986 21.92 27.9 59.92 -1.121
12.9 -13.08 -18.06 -2.118 -18.06 0 -7.101 0 -5.107 13.95 -22.05 -13.08 -6.104 1.993 10.96 27.9 -32.02
12.905 -27.03 -36 -25.04 -33.01 -17.07 -25.04 -22.05 -28.03 0 -49.08 -43.1 -22.05 -28.03 -8.097 0.9966 -59.05
12.91 -5.107 -19.06 -4.111 -8.097 -12.08 -33.01 -7.101 -21.05 2.99 -37.12 -22.05 -29.03 -21.05 -2.118 -2.118 -44.1
12.915 42.98 24.91 37 32.89 11.96 -12.08 19.93 -1.121 29.9 -20.06 0.9966 -15.07 5.979 18.94 10.96 -34.01
12.92 64.9 54.94 53.94 53.94 34.88 13.95 37.99 7.973 42.98 -3.114 18.94 1.993 28.9 16.94 20.93 -17.07
12.925 52.94 45.97 43.97 37 23.92 28.9 32.89 4.983 30.89 5.979 24.91 1.993 33.88 17.94 20.93 -1.121
12.93 26.91 24.91 17.94 7.973 6.976 17.94 13.95 -1.121 26.91 0.9966 8.969 -3.114 27.9 9.966 15.95 -6.104
12.935 2.99 -2.118 -9.094 -25.04 -12.08 0 -9.094 -22.05 19.93 -17.07 -7.101 -10.09 8.969 -5.107 10.96 -24.04
12.94 -9.094 -23.05 -20.06 -36 -26.04 -25.04 -19.06 -37.12 14.95 -25.04 -16.07 -23.05 -1.121 -2.118 14.95 -14.08
12.945 12.96 -9.094 1.993 -21.05 -12.08 -39.12 -10.09 -30.02 33.88 -22.05 -21.05 -14.08 7.973 17.94 33.88 -10.09
12.95 14.95 -21.05 1.993 -29.03 -16.07 -41.11 -34.01 -50.08 35.88 -42.11 -36 -6.104 -2.118 6.976 33.88 -28.03
12.955 2.99 -45.1 -7.101 -57.05 -33.01 -56.06 -55.06 -75.12 18.94 -59.05 -46.09 -20.06 -28.03 -3.114 26.91 -49.08
12.96 26.91 -25.04 25.91 -23.05 -1.121 -61.04 -14.08 -40.11 49.95 -36 -20.06 -18.06 0.9966 0.9966 51.95 -46.09
12.965 50.95 0.9966 53.94 3.986 48.96 -25.04 22.92 -1.121 61.91 -14.08 -5.107 -16.07 31.89 11.96 77.98 -34.01
12.97 24.91 -15.07 32.89 -4.111 42.98 -3.114 25.91 5.979 30.89 -11.09 -6.104 -33.01 7.973 3.986 62.91 -32.02
12.975 2.99 -24.04 7.973 -15.07 20.93 -12.08 23.92 10.96 13.95 -1.121 0.9966 -28.03 12.96 3.986 48.96 -20.06
12.98 -33.01 -36 -25.04 -31.02 -8.097 -7.101 0.9966 1.993 1.993 -5.107 -18.06 -15.07 1.993 -2.118 29.9 -26.04
12.985 -77.11 -49.08 -79.1 -54.06 -63.03 -20.06 -38.12 -34.01 -24.04 -35 -38.12 -18.06 -35 -5.107 -6.104 -56.06
12.99 -63.03 -20.06 -71.01 -25.04 -60.04 -35 -23.05 -31.02 -6.104 -41.11 -32.02 -4.111 -26.04 4.983 -14.08 -53.07
12.995 -23.05 12.96 -36 6.976 -25.04 -18.06 -5.107 -15.07 3.986 -42.11 -42.11 -7.101 -17.07 26.91 -4.111 -46.09
13 -21.05 3.986 -34.01 -4.111 -38.12 -25.04 -27.03 -43.1 -2.118 -65.03 -50.08 -29.03 -47.09 11.96 -12.08 -70.01
13.005 -5.107 0 -17.07 -9.094 -31.02 -47.09 -28.03 -54.06 9.966 -59.05 -33.01 -32.02 -36 -2.118 -2.118 -79.1
13.01 30.89 8.969 22.92 8.969 15.95 -29.03 0 -25.04 43.97 -26.04 -7.101 -38.12 0.9966 -1.121 39.99 -54.06
13.015 58.92 15.95 49.95 21.92 35.88 -7.101 15.95 -11.09 71.88 -2.118 27.9 -27.03 27.9 13.95 67.89 -25.04
13.02 74.99 22.92 66.9 32.89 43.97 3.986 34.88 2.99 83.96 9.966 37.99 -9.094 41.98 25.91 75.99 0.9966
13.025 70.88 22.92 58.92 22.92 49.95 13.95 41.98 13.95 71.88 0.9966 1.993 -20.06 37 28.9 59.92 4.983
13.03 37 -2.118 19.93 -20.06 3.986 -9.094 5.979 -7.101 41.98 -14.08 -23.05 -26.04 4.983 12.96 34.88 -4.111
13.035 8.969 -25.04 -7.101 -55.06 -25.04 -39.12 -17.07 -33.01 13.95 -43.1 -47.09 -21.05 -17.07 0.9966 3.986 -31.02
13.04 -1.121 -31.02 -17.07 -53.07 -17.07 -55.06 -13.08 -39.12 7.973 -55.06 -55.06 -31.02 -17.07 -1.121 -1.121 -39.12
13.045 -3.114 -30.02 -14.08 -44.1 -19.06 -63.03 -16.07 -48.09 19.93 -41.11 -21.05 -29.03 0.9966 9.966 4.983 -33.01
13.05 -3.114 -35 -6.104 -36 -19.06 -55.06 -17.07 -55.06 25.91 -38.12 -1.121 -26.04 2.99 6.976 16.94 -42.11
13.055 -9.094 -38.12 -8.097 -26.04 -3.114 -45.1 -13.08 -47.09 25.91 -33.01 -7.101 -39.12 3.986 0.9966 20.93 -48.09
13.06 -37.12 -50.08 -22.05 -36 -11.09 -39.12 -25.04 -43.1 9.966 -18.06 -5.107 -40.11 -2.118 -2.118 9.966 -40.11
13.065 -75.12 -83.09 -63.03 -61.04 -51.07 -39.12 -51.07 -55.06 -21.05 -29.03 -23.05 -29.03 -35 -1.121 -18.06 -43.1
13.07 -115.1 -105 -109 -73.12 -85.08 -59.05 -69.01 -69.01 -55.06 -46.09 -51.07 -36 -62.04 -1.121 -54.06 -46.09
13.075 -135 -103 -129.1 -79.1 -99.04 -67.02 -63.03 -63.03 -79.1 -51.07 -59.05 -45.1 -77.11 7.973 -77.11 -51.07
13.08 -121.1 -93.06 -115.1 -81.1 -97.04 -65.03 -53.07 -53.07 -83.09 -49.08 -43.1 -37.12 -87.08 9.966 -79.1 -55.06
13.085 -77.11 -63.03 -73.12 -53.07 -61.04 -59.05 -27.03 -35 -61.04 -29.03 -21.05 -31.02 -67.02 11.96 -55.06 -43.1
13.09 -43.1 -33.01 -37.12 -37.12 -27.03 -45.1 -5.107 -19.06 -41.11 -23.05 -27.03 -31.02 -53.07 9.966 -39.12 -43.1
13.095 -39.12 -43.1 -35 -59.05 -45.1 -48.09 -31.02 -51.07 -33.01 -49.08 -38.12 -24.04 -73.12 -3.114 -38.12 -65.03
13.1 -23.05 -39.12 -27.03 -57.05 -49.08 -66.02 -45.1 -74.12 -15.07 -55.06 -28.03 -22.05 -70.01 -7.101 -24.04 -62.04
13.105 0.9966 -15.07 -17.07 -39.12 -25.04 -54.06 -25.04 -55.06 -5.107 -51.07 -31.02 -35 -61.04 -5.107 -17.07 -55.06
13.11 -5.107 -19.06 -27.03 -49.08 -31.02 -44.1 -35 -56.06 -7.101 -57.05 -38.12 -32.02 -74.12 -13.08 -22.05 -56.06
13.115 -7.101 -7.101 -27.03 -35 -39.12 -49.08 -31.02 -55.06 0 -35 -33.01 -25.04 -57.05 -1.121 -11.09 -39.12
13.12 -7.101 3.986 -29.03 -17.07 -35 -35 -21.05 -41.11 -2.118 -33.01 -59.05 -33.01 -47.09 3.986 -11.09 -39.12
13.125 -33.01 -11.09 -51.07 -31.02 -55.06 -32.02 -41.11 -57.05 -13.08 -53.07 -79.1 -43.1 -71.01 -3.114 -35 -63.03
13.13 -17.07 -3.114 -27.03 -17.07 -41.11 -44.1 -27.03 -51.07 -3.114 -31.02 -22.05 -32.02 -41.11 3.986 -22.05 -35
13.135 8.969 5.979 6.976 7.973 -3.114 -30.02 6.976 -14.08 9.966 -2.118 22.92 -32.02 1.993 16.94 0.9966 1.993
13.14 -1.121 -21.05 -2.118 -11.09 -1.121 -21.05 5.979 -11.09 5.979 -1.121 17.94 -39.12 -11.09 0 1.993 -7.101
13.145 -3.114 -41.11 0 -21.05 0 -24.04 13.95 -7.101 11.96 9.966 26.91 -24.04 -2.118 3.986 18.94 9.966
13.15 -3.114 -45.1 6.976 -19.06 9.966 -13.08 22.92 6.976 19.93 23.92 26.91 -28.03 14.95 12.96 42.98 30.89
13.155 -25.04 -64.03 -11.09 -36 0 0 1.993 -2.118 0.9966 -1.121 -7.101 -43.1 -14.08 -5.107 10.96 2.99
13.16 -31.02 -55.06 -17.07 -28.03 -8.097 -3.114 -2.118 -9.094 -15.07 -8.097 -10.09 -33.01 -12.08 -2.118 0.9966 1.993
13.165 -47.09 -50.08 -35 -17.07 -38.12 -20.06 -19.06 -27.03 -15.07 -9.094 -4.111 -24.04 -9.094 3.986 0.9966 -2.118
13.17 -89.07 -62.04 -84.09 -39.12 -82.09 -32.02 -59.05 -59.05 -45.1 -42.11 -41.11 -34.01 -52.07 -3.114 -35 -30.02
13.175 -95.05 -50.08 -93.06 -43.1 -96.05 -57.05 -58.05 -65.03 -67.02 -43.1 -52.07 -22.05 -53.07 2.99 -54.06 -21.05
13.18 -99.04 -42.11 -94.05 -42.11 -99.04 -70.01 -58.05 -65.03 -69.01 -26.04 -34.01 -19.06 -40.11 5.979 -60.04 -8.097
13.185 -107 -50.08 -103 -62.04 -101 -65.03 -63.03 -71.01 -95.05 -43.1 -43.1 -39.12 -66.02 -15.07 -94.05 -36
13.19 -87.08 -31.02 -82.09 -55.06 -86.08 -75.12 -56.06 -60.04 -99.04 -39.12 -37.12 -33.01 -60.04 -14.08 -91.06 -34.01
13.195 -71.01 -21.05 -63.03 -46.09 -83.09 -80.1 -60.04 -57.05 -69.01 -17.07 -13.08 -27.03 -49.08 -7.101 -61.04 -19.06
13.2 -55.06 -14.08 -48.09 -43.1 -64.03 -57.05 -61.04 -48.09 -50.08 -11.09 -5.107 -37.12 -61.04 -12.08 -49.08 -14.08
13.205 -11.09 9.966 -9.094 -8.097 -22.05 -30.02 -18.06 -3.114 -23.05 3.986 -1.121 -19.06 -27.03 1.993 -23.05 7.973
13.21 6.976 11.96 4.983 -2.118 0 -13.08 2.99 10.96 5.979 29.9 21.92 -13.08 1.993 6.976 0 24.91
13.215 4.983 1.993 -3.114 -22.05 -1.121 0.9966 9.966 5.979 -2.118 19.93 25.91 -37.12 -4.111 -5.107 -4.111 4.983
13.22 0.9966 -4.111 -8.097 -28.03 -5.107 -10.09 12.96 13.95 -9.094 12.96 22.92 -43.1 -10.09 -13.08 -14.08 6.976
13.225 -7.101 -24.04 -13.08 -33.01 -18.06 -21.05 0.9966 1.993 0 15.95 28.9 -40.11 -7.101 -16.07 -6.104 9.966
13.23 -13.08 -34.01 -14.08 -35 -20.06 -14.08 -5.107 -9.094 -1.121 -1.121 23.92 -52.07 -18.06 -27.03 -9.094 -1.121
13.235 -1.121 -28.03 -3.114 -15.07 -8.097 -11.09 -1.121 -3.114 0.9966 -5.107 18.94 -38.12 -19.06 -15.07 -1.121 5.979
13.24 18.94 -11.09 9.966 6.976 -2.118 -17.07 0 -1.121 25.91 14.95 32.89 -17.07 0.9966 4.983 23.92 20.93
13.245 16.94 -4.111 7.973 0.9966 -7.101 -17.07 -3.114 -5.107 19.93 19.93 35.88 -15.07 8.969 11.96 18.94 18.94
13.25 -3.114 -15.07 -14.08 -11.09 -27.03 -27.03 -14.08 -8.097 1.993 3.986 22.92 -18.06 0 4.983 -4.111 14.95
13.255 -17.07 -21.05 -29.03 -17.07 -35 -46.09 -15.07 -17.07 3.986 1.993 26.91 -12.08 0 -2.118 -2.118 7.973
13.26 -41.11 -31.02 -41.11 -33.01 -37.12 -47.09 -13.08 -31.02 -9.094 -5.107 29.9 -19.06 5.979 -11.09 -7.101 0.9966
13.265 -65.03 -45.1 -60.04 -45.1 -47.09 -48.09 -14.08 -38.12 -37.12 -17.07 18.94 -30.02 -2.118 -24.04 -30.02 0
13.27 -69.01 -49.08 -57.05 -39.12 -51.07 -60.04 -19.06 -41.11 -31.02 0.9966 16.94 -34.01 3.986 -27.03 -28.03 3.986
13.275 -77.11 -57.05 -57.05 -51.07 -63.03 -58.05 -33.01 -57.05 -39.12 -2.118 5.979 -41.11 0 -41.11 -35 5.979
13.28 -81.1 -61.04 -67.02 -67.02 -67.02 -55.06 -37.12 -61.04 -57.05 -19.06 -7.101 -57.05 -29.03 -53.07 -55.06 -2.118
13.285 -51.07 -39.12 -49.08 -49.08 -47.09 -59.05 -27.03 -45.1 -43.1 -13.08 0.9966 -57.05 -29.03 -41.11 -45.1 7.973
13.29 -25.04 -17.07 -24.04 -33.01 -33.01 -52.07 -23.05 -34.01 -27.03 0.9966 30.89 -30.02 -12.08 -27.03 -22.05 26.91
13.295 -9.094 0 -9.094 -7.101 -19.06 -32.02 -3.114 -13.08 -17.07 3.986 43.97 -21.05 -3.114 -11.09 -18.06 31.89
13.3 -1.121 7.973 -1.121 7.973 -11.09 -16.07 -2.118 -2.118 -17.07 11.96 37 -28.03 -2.118 -5.107 -22.05 24.91
13.305 -29.03 -5.107 -27.03 -5.107 -37.12 -14.08 -25.04 -21.05 -31.02 -2.118 28.9 -18.06 -19.06 -19.06 -34.01 -2.118
13.31 -45.1 -7.101 -47.09 -21.05 -43.1 -21.05 -23.05 -25.04 -45.1 -13.08 15.95 -19.06 -33.01 -17.07 -49.08 -7.101
13.315 -39.12 -7.101 -59.05 -29.03 -47.09 -39.12 -23.05 -25.04 -49.08 -13.08 5.979 -29.03 -41.11 -7.101 -61.04 -2.118
13.32 -61.04 -39.12 -79.1 -57.05 -83.09 -67.02 -51.07 -51.07 -43.1 -9.094 13.95 -11.09 -43.1 -11.09 -67.02 11.96
13.325 -63.03 -41.11 -79.1 -67.02 -91.06 -83.09 -45.1 -51.07 -33.01 -2.118 21.92 -9.094 -27.03 -5.107 -59.05 23.92
13.33 -59.05 -41.11 -77.11 -76.11 -81.1 -83.09 -41.11 -43.1 -41.11 1.993 13.95 -32.02 -37.12 -16.07 -66.02 13.95
13.335 -73.12 -63.03 -85.08 -101 -89.07 -89.07 -67.02 -67.02 -53.07 -20.06 9.966 -34.01 -55.06 -44.1 -74.12 -11.09
13.34 -57.05 -45.1 -62.04 -84.09 -63.03 -90.07 -50.08 -56.06 -45.1 -25.04 28.9 -35 -36 -47.09 -55.06 -20.06
13.345 -19.06 -17.07 -32.02 -51.07 -25.04 -74.12 -18.06 -28.03 -27.03 -11.09 46.96 -51.07 -8.097 -41.11 -34.01 -12.08
13.35 -9.094 -17.07 -15.07 -38.12 -15.07 -57.05 -2.118 -16.07 1.993 10.96 75.99 -48.09 14.95 -34.01 -6.104 4.983
13.355 -1.121 -2.118 4.983 -13.08 3.986 -30.02 34.88 7.973 27.9 43.97 121 -46.09 55.93 -23.05 24.91 32.89
13.36 10.96 9.966 7.973 -5.107 27.9 -9.094 53.94 25.91 31.89 61.91 127.9 -55.06 57.93 -25.04 29.9 45.97
13.365 4.983 -2.118 1.993 -13.08 19.93 -3.114 41.98 17.94 29.9 57.93 122 -47.09 41.98 -33.01 27.9 43.97
13.37 10.96 3.986 5.979 -2.118 11.96 -5.107 29.9 18.94 19.93 46.96 123.9 -50.08 30.89 -32.02 16.94 39.99
13.375 16.94 13.95 2.99 1.993 0 -16.07 8.969 14.95 3.986 35.88 98.91 -45.1 8.969 -25.04 -1.121 32.89
13.38 10.96 15.95 4.983 -3.114 -9.094 -22.05 0 7.973 0 32.89 78.98 -22.05 1.993 -14.08 -11.09 38.99
13.385 0.9966 11.96 -2.118 -5.107 -11.09 -9.094 -5.107 3.986 -17.07 13.95 63.91 -25.04 -15.07 -11.09 -35 29.9
13.39 -25.04 -11.09 -34.01 -32.02 -33.01 -20.06 -26.04 -14.08 -47.09 0.9966 32.89 -19.06 -38.12 -17.07 -61.04 10.96
13.395 -35 -23.05 -46.09 -46.09 -43.1 -38.12 -22.05 -23.05 -39.12 4.983 42.98 -1.121 -31.02 -6.104 -51.07 13.95
13.4 -35 -18.06 -47.09 -43.1 -27.03 -31.02 -2.118 -5.107 -49.08 7.973 62.91 -18.06 -24.04 0.9966 -52.07 12.96
13.405 -59.05 -47.09 -79.1 -69.01 -53.07 -54.06 -10.09 -24.04 -68.02 -8.097 42.98 -40.11 -46.09 -11.09 -80.1 1.993
13.41 -61.04 -48.09 -69.01 -78.11 -61.04 -86.08 -16.07 -40.11 -37.12 0.9966 50.95 -26.04 -42.11 -21.05 -54.06 7.973
13.415 -29.03 -33.01 -41.11 -66.02 -31.02 -71.01 -4.111 -25.04 -8.097 -3.114 63.91 -46.09 -44.1 -27.03 -32.02 9.966
13.42 -21.05 -46.09 -36 -69.01 -37.12 -72 -24.04 -42.11 3.986 -8.097 47.96 -45.1 -56.06 -42.11 -30.02 1.993
13.425 12.96 -14.08 5.979 -34.01 -9.094 -68.02 -8.097 -28.03 52.94 14.95 70.88 -3.114 -22.05 -25.04 9.966 17.94
13.43 42.98 8.969 37 0.9966 29.9 -23.05 17.94 0 45.97 11.96 70.88 -24.04 -8.097 -13.08 12.96 18.94
13.435 2.99 -22.05 -1.121 -20.06 -7.101 -29.03 -1.121 -26.04 -1.121 -13.08 42.98 -52.07 -38.12 -39.12 -35 -3.114
13.44 -7.101 -24.04 -10.09 -14.08 -24.04 -57.05 -2.118 -39.12 0.9966 1.993 69.89 -31.02 -24.04 -42.11 -32.02 -1.121
13.445 2.99 -1.121 0 5.979 11.96 -29.03 32.89 -6.104 -1.121 25.91 103.9 -31.02 -1.121 -29.03 -19.06 13.95
13.45 -15.07 -14.08 -12.08 1.993 6.976 -5.107 38.99 3.986 -27.03 34.88 121 -47.09 0 -34.01 -34.01 17.94
13.455 -17.07 -14.08 -9.094 0.9966 3.986 1.993 43.97 14.95 -25.04 45.97 123 -36 1.993 -37.12 -17.07 25.91
13.46 -13.08 -16.07 -6.104 3.986 19.93 15.95 39.99 29.9 -33.01 51.95 104.9 -56.06 -6.104 -43.1 -16.07 30.89
13.465 -29.03 -38.12 -21.05 -6.104 -7.101 2.99 22.92 16.94 -24.04 56.93 115 -69.01 -14.08 -55.06 -19.06 35.88
13.47 0.9966 -10.09 4.983 13.95 -3.114 1.993 37 28.9 15.95 82.97 146 -39.12 6.976 -34.01 10.96 57.93
13.475 48.96 37.99 51.95 54.94 45.97 29.9 70.88 61.91 34.88 105.9 148 -18.06 28.9 -1.121 32.89 79.98
13.48 40.98 42.98 39.99 42.98 41.98 46.96 62.91 54.94 5.979 91.93 132.9 -28.03 4.983 -1.121 4.983 59.92
13.485 6.976 17.94 1.993 3.986 7.973 16.94 22.92 12.96 -34.01 34.88 84.96 -30.02 -46.09 -19.06 -34.01 8.969
13.49 -15.07 0 -25.04 -27.03 -5.107 -23.05 -11.09 -19.06 -61.04 3.986 42.98 -24.04 -82.09 -33.01 -56.06 -14.08
13.495 -19.06 -13.08 -32.02 -46.09 -25.04 -50.08 -18.06 -31.02 -47.09 0.9966 60.92 -20.06 -77.11 -22.05 -43.1 -9.094
13.5 -5.107 -11.09 -20.06 -32.02 -25.04 -48.09 -14.08 -22.05 -17.07 1.993 70.88 0 -64.03 1.993 -17.07 -2.118
13.505 0.9966 0 0.9966 -9.094 -5.107 -29.03 -7.101 -9.094 0.9966 9.966 55.93 13.95 -49.08 15.95 1.993 9.966
13.51 0.9966 5.979 -6.104 -9.094 -9.094 -14.08 -16.07 -13.08 -11.09 -1.121 44.97 0.9966 -53.07 12.96 -1.121 4.983
13.515 -37.12 -9.094 -46.09 -30.02 -45.1 -34.01 -50.08 -46.09 -51.07 -43.1 10.96 -5.107 -90.07 -1.121 -43.1 -26.04
13.52 -61.04 -15.07 -65.03 -40.11 -67.02 -73.12 -65.03 -68.02 -65.03 -50.08 0.9966 -2.118 -92.06 -2.118 -50.08 -33.01
13.525 -57.05 -5.107 -63.03 -33.01 -69.01 -77.11 -49.08 -65.03 -63.03 -33.01 15.95 -7.101 -77.11 1.993 -41.11 -25.04
13.53 -57.05 -15.07 -61.04 -27.03 -71.01 -67.02 -41.11 -59.05 -63.03 -15.07 45.97 -11.09 -75.12 1.993 -47.09 -31.02
13.535 -47.09 -13.08 -40.11 -15.07 -47.09 -52.07 -16.07 -29.03 -39.12 27.9 86.95 1.993 -45.1 1.993 -20.06 -6.104
13.54 -19.06 -3.114 -17.07 -10.09 -3.114 -15.07 19.93 6.976 -31.02 58.92 110 -12.08 -22.05 1.993 -6.104 6.976
13.545 -11.09 -17.07 -14.08 -19.06 1.993 2.99 32.89 26.91 -45.1 53.94 106.9 -31.02 -36 -17.07 -32.02 -1.121
13.55 -9.094 -21.05 -10.09 -28.03 0.9966 0 32.89 30.89 -29.03 63.91 100.9 -29.03 -26.04 -25.04 -23.05 12.96
13.555 0.9966 -19.06 -9.094 -31.02 -1.121 -1.121 25.91 23.92 -23.05 52.94 77.98 -46.09 -31.02 -38.12 -12.08 5.979
13.56 2.99 -17.07 -9.094 -22.05 -11.09 -13.08 5.979 4.983 -17.07 38.99 74 -48.09 -50.08 -48.09 -16.07 -11.09
13.565 24.91 13.95 17.94 1.993 5.979 -11.09 13.95 7.973 27.9 61.91 105.9 -17.07 -23.05 -31.02 27.9 9.966
13.57 54.94 53.94 43.97 31.89 45.97 23.92 43.97 31.89 43.97 55.93 110 -5.107 -3.114 -15.07 51.95 23.92
13.575 52.94 63.91 43.97 41.98 53.94 42.98 47.96 33.88 21.92 27.9 87.95 -5.107 -24.04 -13.08 18.94 7.973
13.58 42.98 69.89 37.99 45.97 43.97 37.99 39.99 23.92 13.95 23.92 67.89 -1.121 -25.04 -1.121 9.966 5.979
13.585 20.93 59.92 13.95 37.99 27.9 28.9 20.93 14.95 -4.111 1.993 34.88 -15.07 -36 0.9966 4.983 -10.09
13.59 2.99 41.98 0.9966 25.91 9.966 1.993 0 -1.121 -22.05 0.9966 26.91 -17.07 -51.07 0.9966 -5.107 -18.06
13.595 12.96 47.96 5.979 33.88 9.966 -8.097 1.993 2.99 -11.09 31.89 43.97 1.993 -30.02 15.95 10.96 16.94
