    T[sec]  O1  O2  P3  P4  C3  C4  F3  F4 Fp2 Fp1  T5  T6  T3  T4  F7  F8
9.87 58.91 49.97 -6.079 -1.073 -8.046 -36.03 -12.07 -38.08 -10.01 -14.04 -5.006 17.97 -13.05 -15.02 -6.079 -23.06
9.875 40.94 20.92 -17.08 -31.02 -11.09 -50.06 -8.046 -34.06 -13.05 -2.056 -19.04 4.917 -15.02 -33.08 -9.029 -28.07
9.88 28.97 0 -15.02 -50.06 -4.023 -52.03 -1.073 -29.05 -12.07 1.967 -14.04 0.9834 -20.03 -32 -6.079 -22.08
9.885 14.93 -9.029 -13.05 -51.05 1.967 -44.07 3.934 -14.04 -12.07 0.9834 -24.05 -5.006 -25.03 -11.09 -6.079 1.967
9.89 -1.073 -18.06 -17.08 -40.05 1.967 -24.05 0.9834 2.95 -9.029 11 -34.06 -10.01 -36.03 -3.04 -15.02 12.96
9.895 -9.029 -20.03 -17.08 -22.08 3.934 -1.073 4.917 29.95 6.973 39.96 -37.01 -21.01 -35.04 13.95 -8.046 35.94
9.9 -27.09 -22.08 -19.04 -1.073 -1.073 14.93 12.96 54 17.97 66.96 -44.07 -20.03 -32 40.94 0.9834 62.94
9.905 -41.03 -28.07 -19.04 23.96 0.9834 31.92 18.95 70 22.98 81.98 -39.07 -16 -32 50.96 -5.006 70
9.91 -41.03 -25.03 -3.04 42.91 14.93 50.96 29.95 77.96 27.98 82.96 -30.04 -11.09 -22.08 66.96 -1.073 78.94
9.915 -37.01 -24.05 7.957 55.96 23.96 65.98 29.95 76.97 21.99 67.94 -21.01 -4.023 -13.05 71.97 7.957 77.96
9.92 -21.01 -17.08 23.96 59.99 35.94 73.93 27.98 61.95 7.957 55.96 -5.006 -1.073 -3.04 57.93 2.95 61.95
9.925 -1.073 -2.056 41.93 63.92 51.94 79.92 33.97 54 0 47.92 -2.056 -5.006 3.934 49.97 0 45.95
9.93 14.93 13.95 47.92 61.95 55.96 70 37.99 44.97 -3.04 41.93 3.934 -3.04 1.967 29.95 -1.073 29.95
9.935 28.97 31.92 54 70 59.99 57.93 35.94 37.99 -3.04 39.96 15.91 7.957 0.9834 11.98 0 15.91
9.94 46.93 51.94 59.99 79.92 63.92 57.93 31.92 35.94 -3.04 29.95 9.923 9.923 -5.006 9.923 -8.046 5.99
9.945 48.99 49.97 47.92 67.94 47.92 49.97 11.98 23.96 -11.09 7.957 1.967 7.957 -23.06 -2.056 -23.06 0.9834
9.95 50.96 45.95 33.97 54 27.98 31.92 -3.04 3.934 -21.01 0.9834 7.957 23.96 -33.08 0.9834 -31.02 -3.04
9.955 60.97 54 23.96 45.95 19.94 23.96 -13.05 -1.073 -27.09 -7.063 3.934 33.97 -35.04 3.934 -32 -5.006
9.96 54.98 49.97 7.957 21.99 3.934 5.99 -25.03 -15.02 -39.07 -17.08 5.99 33.97 -35.04 -3.04 -30.04 -11.09
9.965 44.97 41.93 -5.006 -2.056 -15.02 -19.04 -45.06 -35.04 -59 -29.05 7.957 35.94 -37.01 -13.05 -32 -25.03
9.97 40.94 37.99 -25.03 -17.08 -33.08 -37.01 -69.02 -61.06 -85.02 -51.05 -1.073 21.99 -45.06 -23.06 -52.03 -45.06
9.975 22.98 15.91 -45.06 -49.08 -55.07 -67.05 -93.06 -89.04 -103.1 -75.01 -5.006 0 -49.08 -41.03 -67.05 -57.04
9.98 11 -3.04 -51.05 -65.08 -69.02 -99.05 -99.05 -105 -101 -77.06 0.9834 3.934 -39.07 -37.01 -55.07 -51.05
9.985 8.94 -2.056 -47.02 -61.06 -61.06 -105 -87.07 -99.05 -85.02 -65.08 -5.006 15.91 -29.05 -27.09 -47.02 -43
9.99 -1.073 0.9834 -51.05 -67.05 -59 -101 -77.06 -87.07 -69.02 -51.05 -5.006 9.923 -21.01 -27.09 -37.01 -35.04
9.995 -17.08 -13.05 -55.07 -69.02 -63.03 -97.09 -67.05 -69.02 -61.06 -39.07 -5.006 -2.056 -13.05 -21.01 -25.03 -25.03
10 -27.09 -9.029 -65.08 -63.03 -59 -83.05 -57.04 -51.05 -51.05 -23.06 -11.09 -9.029 -13.05 -13.05 -19.04 -23.06
10.005 -49.08 -17.08 -75.01 -58.02 -55.07 -72.06 -47.02 -39.07 -34.06 -13.05 -5.006 -21.01 -7.063 -15.02 -10.01 -19.04
10.01 -67.05 -33.08 -72.06 -54.09 -60.08 -66.07 -35.04 -27.09 -20.03 -3.04 -2.056 -27.09 -1.073 -13.05 2.95 -9.029
10.015 -73.04 -33.08 -69.02 -47.02 -57.04 -53.01 -25.03 -23.06 -7.063 0 -15.02 -29.05 -5.006 -13.05 11 -7.063
10.02 -83.05 -39.07 -66.07 -46.04 -48.01 -44.07 -17.08 -23.06 -1.073 1.967 -20.03 -41.03 -6.079 -21.01 11.98 -7.063
10.025 -75.01 -51.05 -47.02 -41.03 -41.03 -45.06 -5.006 -19.04 0.9834 -2.056 -15.02 -57.04 -2.056 -21.01 11 -3.04
10.03 -53.01 -41.03 -13.05 -17.08 -13.05 -35.04 9.923 -7.063 5.99 9.923 -1.073 -55.07 13.95 -11.09 17.97 0.9834
10.035 -31.02 -21.01 13.95 1.967 19.94 -9.029 29.95 3.934 25.93 25.93 15.91 -35.04 33.97 -1.073 30.93 5.99
10.04 -1.073 -3.04 49.97 24.94 49.97 20.92 45.95 19.94 34.96 29.95 35.94 -21.01 49.97 5.99 38.98 17.97
10.045 28.97 13.95 72.95 44.97 68.93 40.94 49.97 29.95 34.96 32.99 44.97 -19.04 50.96 13.95 34.96 17.97
10.05 50.96 27.98 77.96 51.94 81.98 47.92 47.92 33.97 33.97 27.98 49.97 -17.08 47.92 13.95 24.94 15.91
10.055 72.95 31.92 83.95 58.91 82.96 44.97 41.93 27.98 20.92 17.97 57.93 -19.04 49.97 11.98 12.96 9.923
10.06 76.97 27.98 74.92 48.99 66.96 30.93 23.96 11.98 0.9834 4.917 64.99 -23.06 38.98 0 0 0.9834
10.065 64.99 16.99 50.96 25.93 46.93 18.95 2.95 0 -1.073 -2.056 62.94 -8.046 27.98 0 -9.029 -5.006
10.07 56.95 5.99 27 4.917 22.98 5.99 -11.09 -17.08 -10.01 -10.01 54.98 -7.063 23.96 -3.04 -17.08 -11.09
10.075 46.93 0 3.934 -16 -2.056 -11.09 -22.08 -28.07 -30.04 -23.06 49.97 -22.08 17.97 -14.04 -17.08 -33.08
10.08 36.92 -13.05 -12.07 -40.05 -18.06 -37.01 -33.08 -39.07 -37.01 -31.02 46.93 -29.05 14.93 -27.09 -6.079 -42.02
10.085 28.97 -32 -23.06 -64.01 -29.05 -58.02 -40.05 -58.02 -38.08 -34.06 45.95 -36.03 21.99 -42.02 0 -53.01
10.09 2.95 -58.02 -42.02 -97.09 -48.01 -86 -56.05 -80.01 -46.04 -38.08 41.93 -54.09 16.99 -66.07 -6.079 -64.01
10.095 -17.08 -76.08 -66.07 -127 -66.07 -116 -70.09 -88.06 -37.01 -33.08 20.92 -56.05 5.99 -68.03 -14.04 -53.01
10.1 -27.09 -74.02 -76.08 -127 -76.08 -131.1 -66.07 -80.01 -23.06 -24.05 8.94 -50.06 8.94 -54.09 -11.09 -37.01
10.105 -37.01 -72.06 -83.05 -115.1 -86 -131.1 -54.09 -63.03 -21.01 -18.06 12.96 -58.02 9.923 -45.06 -4.023 -34.06
10.11 -49.08 -73.04 -84.04 -98.07 -89.04 -113 -49.08 -43 -5.006 1.967 4.917 -43 2.95 -29.05 2.95 -15.02
10.115 -59 -72.06 -79.03 -71.07 -76.08 -75.01 -32 -17.08 7.957 20.92 1.967 -26.02 1.967 -3.04 11 0.9834
10.12 -71.07 -68.03 -68.03 -47.02 -64.01 -41.03 -18.06 0 11.98 32.99 0 -32 0.9834 0.9834 7.957 11.98
10.125 -71.07 -58.02 -56.05 -23.06 -48.01 -18.06 -6.079 11 9.923 37.99 -18.06 -28.07 -7.063 12.96 0 27.98
10.13 -55.07 -44.07 -38.08 -1.073 -28.07 -2.056 2.95 20.92 14.93 38.98 -15.02 -24.05 1.967 20.92 -1.073 32.99
10.135 -43 -38.08 -21.01 -1.073 -13.05 4.917 12.96 18.95 20.92 32.99 5.99 -34.06 15.91 12.96 16.99 21.99
10.14 -39.07 -37.01 -8.046 -1.073 0 5.99 15.91 15.91 23.96 31.92 8.94 -39.07 18.95 1.967 22.98 22.98
10.145 -29.05 -42.02 0 1.967 5.99 11.98 20.92 22.98 24.94 41.93 13.95 -44.07 25.93 1.967 19.94 23.96
10.15 -15.02 -31.02 14.93 2.95 16.99 13.95 23.96 25.93 12.96 38.98 28.97 -57.04 27.98 -9.029 7.957 13.95
10.155 2.95 -18.06 24.94 13.95 28.97 12.96 18.95 24.94 -2.056 21.99 24.94 -62.04 19.94 -14.04 0.9834 3.934
10.16 2.95 -15.02 27 18.95 32.99 18.95 11.98 15.91 1.967 18.95 20.92 -53.01 18.95 -5.006 0.9834 3.934
10.165 2.95 -3.04 23.96 24.94 23.96 18.95 3.934 3.934 -2.056 9.923 25.93 -39.07 13.95 3.934 0.9834 7.957
10.17 -1.073 -1.073 13.95 17.97 11.98 11.98 -1.073 -5.006 -9.029 0.9834 19.94 -35.04 7.957 3.934 -2.056 11.98
10.175 -3.04 -7.063 4.917 4.917 0.9834 0.9834 -3.04 -13.05 -14.04 0.9834 18.95 -31.02 16.99 0 -2.056 13.95
10.18 -3.04 -11.09 0.9834 -2.056 -4.023 -4.023 -7.063 -13.05 -18.06 1.967 23.96 -35.04 15.91 -5.006 0 3.934
10.185 -9.029 -23.06 -7.063 -17.08 -9.029 -15.02 -19.04 -13.05 -23.06 0.9834 23.96 -41.03 9.923 -23.06 -8.046 -7.063
10.19 -11.09 -33.08 -13.05 -31.02 -9.029 -23.06 -25.03 -11.09 -21.01 0.9834 19.94 -37.01 13.95 -29.05 -9.029 -13.05
10.195 -5.006 -31.02 -15.02 -43 -19.04 -29.05 -27.09 -15.02 -31.02 -3.04 17.97 -33.08 3.934 -31.02 -10.01 -17.08
10.2 -7.063 -41.03 -28.07 -60.08 -34.06 -42.02 -35.04 -33.08 -40.05 -21.01 8.94 -45.06 0 -39.07 -19.04 -27.09
10.205 -21.01 -59 -41.03 -79.03 -47.02 -61.06 -37.01 -47.02 -37.01 -21.01 1.967 -49.08 -2.056 -35.04 -20.03 -25.03
10.21 -33.08 -69.02 -50.06 -84.04 -56.05 -70.09 -37.01 -43 -38.08 -15.02 2.95 -35.04 -9.029 -29.05 -20.03 -19.04
10.215 -39.07 -69.02 -51.05 -76.08 -57.04 -66.07 -41.03 -35.04 -34.06 -11.09 1.967 -19.04 -13.05 -21.01 -26.02 -17.08
10.22 -25.03 -45.06 -37.01 -51.05 -39.07 -49.08 -31.02 -15.02 -29.05 0.9834 5.99 -3.04 0 -1.073 -19.04 -5.006
10.225 -15.02 -21.01 -25.03 -29.05 -27.09 -29.05 -21.01 -3.04 -33.08 -2.056 13.95 -2.056 1.967 0 -11.09 -5.006
10.23 -23.06 -13.05 -31.02 -21.01 -31.02 -23.06 -29.05 -15.02 -33.08 0.9834 15.91 -1.073 3.934 -3.04 -9.029 -13.05
10.235 -25.03 -1.073 -27.09 -5.006 -29.05 -23.06 -29.05 -17.08 -23.06 1.967 25.93 -2.056 23.96 0.9834 -7.063 -9.029
10.24 -9.029 17.97 -7.063 9.923 -21.01 -17.08 -21.01 -13.05 -21.01 3.934 45.95 7.957 27.98 -1.073 -2.056 -9.029
10.245 12.96 33.97 9.923 29.95 -5.006 -9.029 -15.02 -17.08 -15.02 11.98 63.92 11.98 37.99 -5.006 1.967 -13.05
10.25 44.97 58.91 41.93 51.94 23.96 3.934 0 -3.04 -1.073 27.98 75.99 9.923 59.99 -2.056 11 -9.029
10.255 60.97 66.96 63.92 57.93 51.94 25.93 17.97 5.99 0 27.98 73.93 3.934 55.96 0.9834 14.93 -9.029
10.26 46.93 45.95 61.95 49.97 55.96 31.92 17.97 5.99 -2.056 29.95 61.95 1.967 49.97 -9.029 16.99 -15.02
10.265 38.98 46.93 60.97 52.92 57.93 35.94 19.94 11.98 -2.056 29.95 45.95 4.917 47.92 -9.029 6.973 -11.09
10.27 44.97 54 61.95 54 55.96 33.97 17.97 13.95 -7.063 15.91 35.94 0 29.95 -3.04 0.9834 -7.063
10.275 40.94 43.98 49.97 43.98 43.98 21.99 1.967 1.967 -15.02 13.95 35.94 -3.04 21.99 0.9834 -5.006 -5.006
10.28 27 29.95 33.97 23.96 29.95 13.95 -13.05 -3.04 -21.01 13.95 33.97 -7.063 13.95 -1.073 -20.03 -1.073
10.285 12.96 11 15.91 0.9834 5.99 3.934 -31.02 -15.02 -37.01 0 21.99 -9.029 -5.006 -9.029 -42.02 -5.006
10.29 -1.073 -8.046 0 -18.06 -17.08 -10.01 -45.06 -27.09 -47.02 -3.04 17.97 -4.023 -17.08 -13.05 -47.02 -13.05
10.295 -5.006 -11.09 -13.05 -23.06 -27.09 -25.03 -49.08 -33.08 -55.07 -1.073 9.923 0 -19.04 -13.05 -57.04 -13.05
10.3 0.9834 -2.056 -17.08 -25.03 -29.05 -37.01 -43 -33.08 -59 -3.04 1.967 5.99 -31.02 -3.04 -54.09 -11.09
10.305 -3.04 -6.079 -22.08 -22.08 -29.05 -36.03 -35.04 -25.03 -51.05 0.9834 7.957 12.96 -25.03 5.99 -37.01 -9.029
10.31 -19.04 -19.04 -29.05 -31.02 -29.05 -27.09 -35.04 -20.03 -34.06 17.97 9.923 19.94 -15.02 -1.073 -27.09 -7.063
10.315 -27.09 -24.05 -33.08 -37.01 -38.08 -20.03 -28.07 -14.04 -21.01 22.98 11.98 23.96 -21.01 -17.08 -19.04 -13.05
10.32 -23.06 -14.04 -25.03 -19.04 -26.02 -13.05 -9.029 -1.073 -12.07 28.97 17.97 27.98 -9.029 -13.05 -6.079 -9.029
10.325 -9.029 6.973 -4.023 0.9834 -6.079 -1.073 -1.073 4.917 -8.046 36.92 20.92 38.98 0 -8.046 -3.04 -6.079
10.33 2.95 30.93 7.957 21.99 -1.073 2.95 -2.056 1.967 -14.04 24.94 17.97 41.93 -2.056 -5.006 -1.073 -7.063
10.335 2.95 46.93 20.92 44.97 11.98 13.95 -1.073 0.9834 -17.08 13.95 24.94 44.97 11.98 7.957 6.973 -2.056
10.34 14.93 54 29.95 49.97 21.99 27.98 -3.04 -6.079 -18.06 15.91 27.98 47.92 19.94 9.923 7.957 -1.073
10.345 20.92 55.96 27 38.98 12.96 28.97 -11.09 -11.09 -23.06 18.95 29.95 44.97 7.957 0 -2.056 -7.063
10.35 28.97 58.91 31.92 43.98 18.95 24.94 -3.04 0.9834 -18.06 29.95 32.99 45.95 1.967 6.973 -1.073 -2.056
10.355 30.93 68.93 42.91 54 31.92 31.92 -1.073 14.93 -9.029 44.97 24.94 44.97 0.9834 5.99 -4.023 0
10.36 32.99 62.94 33.97 51.94 27 40.94 3.934 20.92 0 45.95 14.93 33.97 -3.04 -1.073 -1.073 0
10.365 18.95 55.96 30.93 58.91 30.93 46.93 9.923 27.98 7.957 40.94 9.923 28.97 -1.073 1.967 3.934 -2.056
10.37 18.95 45.95 31.92 55.96 43.98 55.96 25.93 34.96 20.92 47.92 13.95 19.94 5.99 7.957 11.98 0
10.375 12.96 28.97 27 38.98 33.97 54 24.94 31.92 17.97 47.92 20.92 14.93 7.957 3.934 6.973 1.967
10.38 4.917 14.93 27.98 29.95 22.98 38.98 17.97 20.92 18.95 50.96 15.91 19.94 7.957 1.967 3.934 1.967
10.385 8.94 11 28.97 18.95 32.99 33.97 22.98 20.92 11 50.96 4.917 14.93 5.99 0.9834 -5.006 8.94
10.39 2.95 1.967 13.95 0 16.99 25.93 9.923 16.99 0 36.92 -1.073 7.957 -11.09 -2.056 -30.04 1.967
10.395 -5.006 -14.04 1.967 -11.09 -2.056 6.973 -2.056 6.973 -5.006 27 -9.029 11.98 -25.03 -1.073 -33.08 0
10.4 -11.09 -17.08 -9.029 -21.01 1.967 1.967 0.9834 8.94 0.9834 25.93 -13.05 15.91 -23.06 3.934 -29.05 -2.056
10.405 -9.029 -16 -14.04 -20.03 -8.046 1.967 0.9834 7.957 3.934 27 -11.09 27 -21.01 11.98 -31.02 0
10.41 -9.029 -10.01 -11.09 -13.05 -21.01 -7.063 -3.04 0 13.95 31.92 -15.02 45.95 -17.08 13.95 -18.06 13.95
10.415 0.9834 1.967 -1.073 0.9834 -3.04 0.9834 9.923 11.98 25.93 37.99 -15.02 57.93 -5.006 23.96 -11.09 23.96
10.42 6.973 8.94 4.917 11 3.934 12.96 23.96 25.93 21.99 39.96 -3.04 54.98 -1.073 33.97 -15.02 21.99
10.425 11 12.96 15.91 19.94 7.957 19.94 25.93 25.93 31.92 41.93 3.934 51.94 -1.073 31.92 -8.046 21.99
10.43 22.98 25.93 25.93 35.94 35.94 33.97 43.98 39.96 43.98 39.96 13.95 54 9.923 31.92 0.9834 15.91
10.435 56.95 45.95 45.95 61.95 59.99 49.97 55.96 45.95 35.94 31.92 29.95 41.93 21.99 27.98 -2.056 11.98
10.44 78.94 63.92 67.94 77.96 63.92 57.93 45.95 37.99 29.95 29.95 43.98 39.96 33.97 25.93 7.957 17.97
10.445 88.95 84.93 81 92.98 81.98 70 47.92 47.92 33.97 29.95 54 48.99 47.92 35.94 22.98 21.99
10.45 109 95.93 93.96 108 97.98 85.91 59.99 61.95 27.98 31.92 59.99 33.97 59.99 39.96 20.92 19.94
10.455 106.9 88.95 97.98 99.95 95.93 93.96 57.93 61.95 31.92 29.95 54 19.94 59.99 37.99 22.98 19.94
10.46 88.95 70.98 81.98 79.92 87.97 85.91 55.96 57.93 37.99 17.97 39.96 19.94 59.99 29.95 30.93 13.95
10.465 88.95 61.95 73.93 70 75.99 70 54 45.95 25.93 3.934 27.98 11.98 59.99 13.95 23.96 1.967
10.47 70.98 54 63.92 55.96 57.93 49.97 39.96 31.92 21.99 -2.056 17.97 15.91 51.94 13.95 18.95 5.99
10.475 44.97 41.93 43.98 41.93 43.98 35.94 33.97 27.98 23.96 -1.073 9.923 31.92 37.99 23.96 17.97 13.95
10.48 42.91 37.99 31.92 37.99 33.97 29.95 31.92 23.96 17.97 -7.063 7.957 33.97 29.95 21.99 5.99 11.98
10.485 32.99 31.92 19.94 27.98 27.98 27.98 15.91 13.95 17.97 -11.09 5.99 25.93 23.96 21.99 0 9.923
10.49 24.94 15.91 7.957 15.91 19.94 17.97 5.99 5.99 19.94 -15.02 3.934 23.96 23.96 23.96 15.91 1.967
10.495 30.93 11.98 5.99 3.934 15.91 3.934 7.957 3.934 18.95 -6.079 7.957 21.99 35.94 11.98 27 -2.056
10.5 20.92 2.95 0.9834 -3.04 9.923 1.967 3.934 3.934 16.99 0.9834 6.973 9.923 39.96 7.957 24.94 5.99
10.505 2.95 -11.09 -9.029 -13.05 -2.056 -3.04 3.934 5.99 9.923 -2.056 0.9834 3.934 29.95 15.91 14.93 17.97
10.51 -1.073 -22.08 -20.03 -19.04 -9.029 -6.079 3.934 5.99 6.973 -2.056 -1.073 11.98 25.93 13.95 7.957 17.97
10.515 -7.063 -29.05 -27.09 -19.04 -13.05 -7.063 0.9834 1.967 7.957 -11.09 3.934 11.98 21.99 9.923 0.9834 17.97
10.52 0.9834 -23.06 -25.03 -9.029 -11.09 -5.006 0.9834 3.934 3.934 -15.02 -2.056 9.923 15.91 15.91 0.9834 13.95
10.525 11 -13.05 -21.01 -7.063 -9.029 -7.063 -2.056 5.99 9.923 -7.063 -2.056 13.95 9.923 17.97 0 13.95
10.53 14.93 -3.04 -11.09 -1.073 -5.006 -7.063 0.9834 3.934 14.93 -1.073 3.934 15.91 11.98 17.97 0 17.97
10.535 32.99 12.96 8.94 16.99 6.973 1.967 11 11.98 16.99 6.973 4.917 19.94 25.93 27.98 4.917 21.99
10.54 48.99 33.97 29.95 29.95 29.95 3.934 25.93 21.99 23.96 7.957 21.99 35.94 37.99 29.95 16.99 19.94
10.545 56.95 37.99 43.98 33.97 39.96 13.95 25.93 23.96 24.94 4.917 39.96 37.99 45.95 19.94 16.99 13.95
10.55 64.99 42.91 50.96 42.91 42.91 20.92 20.92 22.98 15.91 2.95 27 29.95 39.96 19.94 1.967 13.95
10.555 68.93 52.92 48.99 43.98 47.92 24.94 17.97 21.99 11 6.973 18.95 28.97 27 27.98 -10.01 19.94
10.56 64.99 54.98 46.93 49.97 44.97 27.98 6.973 20.92 5.99 3.934 18.95 30.93 21.99 35.94 -8.046 27.98
10.565 76.97 65.98 54 63.92 54 37.99 11.98 28.97 5.99 6.973 19.94 33.97 32.99 45.95 -2.056 35.94
10.57 78.94 79.92 48.99 68.93 59.99 49.97 19.94 37.99 6.973 0.9834 23.96 37.99 33.97 52.92 0.9834 30.93
10.575 62.94 63.92 31.92 55.96 38.98 45.95 2.95 24.94 1.967 -8.046 17.97 23.96 30.93 39.96 1.967 17.97
10.58 40.94 31.92 12.96 32.99 14.93 25.93 -9.029 3.934 0 -21.01 0.9834 16.99 24.94 27 -1.073 4.917
10.585 18.95 16.99 0 7.957 7.957 0.9834 -13.05 -5.006 -6.079 -30.04 -2.056 12.96 12.96 17.97 -8.046 1.967
10.59 0.9834 0.9834 -20.03 -14.04 1.967 -16 -20.03 -18.06 -13.05 -36.03 -6.079 0 11 9.923 -11.09 1.967
10.595 -7.063 -10.01 -33.08 -33.08 -10.01 -39.07 -18.06 -25.03 -10.01 -36.03 -8.046 -2.056 12.96 2.95 -11.09 2.95
10.6 -15.02 -11.09 -38.08 -38.08 -13.05 -52.03 -11.09 -20.03 -5.006 -30.04 1.967 -7.063 15.91 1.967 -5.006 11
10.605 -19.04 -12.07 -43 -33.08 -24.05 -53.01 -20.03 -19.04 -4.023 -28.07 -2.056 -8.046 14.93 4.917 0.9834 14.93
10.61 -21.01 -18.06 -40.05 -30.04 -32 -46.04 -30.04 -16 -5.006 -34.06 -4.023 0 11 11.98 3.934 11.98
10.615 -19.04 -16 -40.05 -17.08 -27.09 -32 -23.06 -11.09 -8.046 -34.06 0.9834 20.92 8.94 23.96 -1.073 13.95
10.62 -17.08 -15.02 -46.04 -12.07 -34.06 -15.02 -27.09 -13.05 -12.07 -31.02 -7.063 27 2.95 32.99 -13.05 20.92
10.625 -29.05 -25.03 -61.06 -13.05 -48.01 -13.05 -34.06 -12.07 -11.09 -28.07 -21.01 21.99 -4.023 33.97 -26.02 19.94
10.63 -39.07 -41.03 -60.08 -14.04 -53.01 -19.04 -31.02 -9.029 -6.079 -18.06 -23.06 21.99 -3.04 28.97 -27.09 24.94
10.635 -33.08 -35.04 -49.08 -7.063 -41.03 -23.06 -25.03 -4.023 0.9834 -6.079 -21.01 23.96 -2.056 25.93 -20.03 31.92
10.64 -17.08 -20.03 -28.07 0.9834 -20.03 -17.08 -14.04 1.967 7.957 -5.006 -14.04 27 0.9834 25.93 -4.023 31.92
10.645 2.95 -4.023 1.967 5.99 3.934 -6.079 1.967 1.967 18.95 0 -1.073 36.92 12.96 25.93 6.973 27.98
10.65 28.97 11 20.92 18.95 18.95 0 11 1.967 27.98 0.9834 8.94 43.98 19.94 25.93 5.99 21.99
10.655 40.94 19.94 29.95 23.96 27.98 1.967 7.957 0.9834 27 1.967 11.98 31.92 19.94 27.98 4.917 15.91
10.66 46.93 17.97 41.93 23.96 39.96 3.934 5.99 1.967 13.95 -7.063 19.94 13.95 27.98 27.98 2.95 13.95
10.665 58.91 32.99 56.95 30.93 46.93 2.95 11 3.934 16.99 -2.056 27 3.934 33.97 27.98 1.967 23.96
10.67 72.95 41.93 65.98 41.93 61.95 11.98 13.95 13.95 22.98 0 31.92 -3.04 33.97 29.95 -2.056 31.92
10.675 74.92 35.94 73.93 43.98 70 25.93 19.94 21.99 15.91 -3.04 39.96 -9.029 39.96 25.93 0 29.95
10.68 66.96 31.92 67.94 39.96 61.95 29.95 15.91 17.97 19.94 0.9834 43.98 -5.006 43.98 15.91 0.9834 19.94
10.685 54.98 25.93 51.94 29.95 49.97 27.98 11.98 15.91 27.98 0 37.99 -11.09 37.99 13.95 1.967 13.95
10.69 36.92 14.93 34.96 9.923 39.96 20.92 15.91 17.97 36.92 4.917 22.98 -17.08 33.97 9.923 3.934 11.98
10.695 18.95 5.99 15.91 -3.04 25.93 1.967 17.97 17.97 51.94 17.97 9.923 -15.02 31.92 0 4.917 9.923
10.7 6.973 1.967 -1.073 -15.02 11.98 -4.023 13.95 13.95 52.92 20.92 11 -17.08 23.96 -1.073 4.917 3.934
10.705 -3.04 -15.02 -11.09 -29.05 -2.056 -15.02 0 -2.056 34.96 2.95 13.95 -13.05 15.91 -11.09 4.917 -3.04
10.71 -19.04 -17.08 -27.09 -37.01 -15.02 -31.02 -19.04 -15.02 21.99 -11.09 9.923 -1.073 17.97 -17.08 0 -13.05
10.715 -25.03 -17.08 -39.07 -33.08 -31.02 -45.06 -35.04 -27.09 19.94 -11.09 3.934 5.99 17.97 -9.029 0 -7.063
10.72 -27.09 -15.02 -47.02 -31.02 -41.03 -47.02 -35.04 -31.02 13.95 -7.063 -2.056 19.94 5.99 1.967 -1.073 0
10.725 -29.05 -9.029 -53.01 -19.04 -43 -41.03 -37.01 -27.09 11.98 -3.04 -7.063 35.94 0.9834 21.99 -17.08 5.99
10.73 -19.04 0.9834 -47.02 -2.056 -47.02 -33.08 -41.03 -27.09 3.934 -1.073 -5.006 47.92 -5.006 41.93 -26.02 9.923
10.735 -7.063 7.957 -33.08 9.923 -43 -23.06 -39.07 -31.02 -1.073 -11.09 -1.073 57.93 -13.05 49.97 -33.08 9.923
10.74 -1.073 21.99 -15.02 23.96 -25.03 -13.05 -43 -33.08 -3.04 -27.09 -3.04 65.98 -5.006 45.95 -30.04 1.967
10.745 16.99 41.93 1.967 41.93 -9.029 -7.063 -41.03 -33.08 -1.073 -29.05 0 63.92 11.98 39.96 -19.04 0
10.75 30.93 51.94 17.97 41.93 1.967 0.9834 -27.09 -37.01 -3.04 -29.05 11.98 49.97 15.91 27.98 -14.04 0.9834
10.755 36.92 51.94 23.96 33.97 11.98 -2.056 -25.03 -39.07 -3.04 -27.09 25.93 35.94 21.99 15.91 -11.09 -11.09
10.76 42.91 51.94 31.92 29.95 17.97 -5.006 -15.02 -33.08 5.99 -9.029 39.96 23.96 31.92 3.934 -1.073 -11.09
10.765 48.99 43.98 37.99 19.94 23.96 -3.04 -2.056 -17.08 21.99 0 39.96 7.957 31.92 -5.006 0.9834 -3.04
10.77 48.99 33.97 39.96 15.91 31.92 -2.056 3.934 -3.04 27.98 0 35.94 -5.006 27.98 -19.04 -4.023 -9.029
10.775 52.92 33.97 41.93 17.97 37.99 0.9834 7.957 -2.056 23.96 -2.056 33.97 -15.02 25.93 -21.01 -12.07 -9.029
10.78 56.95 23.96 37.99 9.923 31.92 -2.056 1.967 -1.073 15.91 -1.073 32.99 -23.06 13.95 -13.05 -19.04 -3.04
10.785 44.97 3.934 23.96 0.9834 9.923 -3.04 -21.01 -17.08 5.99 -7.063 33.97 -25.03 1.967 -9.029 -29.05 -11.09
10.79 28.97 -1.073 9.923 -7.063 0.9834 -15.02 -29.05 -21.01 7.957 -3.04 33.97 -13.05 0 -5.006 -26.02 -3.04
10.795 18.95 -5.006 0 -3.04 -3.04 -10.01 -17.08 -5.006 27.98 9.923 18.95 0.9834 1.967 0 -16 9.923
10.8 4.917 0.9834 0.9834 1.967 0 1.967 0.9834 9.923 39.96 22.98 11.98 0.9834 -1.073 5.99 -9.029 13.95
10.805 2.95 5.99 -5.006 8.94 0.9834 6.973 14.93 22.98 41.93 23.96 -1.073 12.96 0 1.967 -9.029 12.96
10.81 0.9834 13.95 -7.063 9.923 2.95 16.99 27 32.99 43.98 30.93 -7.063 28.97 0 9.923 -4.023 19.94
